sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
16281983306566,16282083828122,79.396985,5.025126,199,158,10
16282083828122,16282184437617,78.712871,4.950495,202,159,10
16282184437617,16282285014345,81.500000,5.500000,200,163,11
16282285014345,16282385548796,80.500000,5.000000,200,161,10
16282385548796,16282486096711,75.757576,5.555556,198,150,11
16282486096711,16282586638735,79.207921,5.445545,202,160,11
16282586638735,16282687179442,82.914573,5.025126,199,165,10
16282687179442,16282787713383,81.407035,5.527638,199,162,11
16282787713383,16282888242165,79.000000,4.500000,200,158,9
16282888242165,16282988656884,78.712871,5.445545,202,159,11
16282988656884,16283089098572,81.725888,5.076142,197,161,10
16283089098572,16283189623640,73.267327,3.960396,202,148,8
16283189623640,16283290018218,75.500000,4.500000,200,151,9
16283290018218,16283390423042,80.198020,5.445545,202,162,11
16283390423042,16283490979978,76.000000,5.000000,200,152,10
16283490979978,16283591491178,55.000000,7.000000,200,110,14
16283591491178,16283691902445,40.500000,7.000000,200,81,14
16283691902445,16283792433790,55.500000,4.500000,200,111,9
16283792433790,16283892919863,83.084577,5.472637,201,167,11
16283892919863,16283993436559,58.415842,6.435644,202,118,13
16283993436559,16284093837934,41.791045,7.462687,201,84,15
16284093837934,16284194249059,57.000000,3.500000,200,114,7
16284194249059,16284294723407,78.500000,5.000000,200,157,10
16284294723407,16284395250634,53.807107,6.598985,197,106,13
16284395250634,16284495662029,39.898990,5.555556,198,79,11
16284495662029,16284596017436,59.900990,4.455446,202,121,9
16284596017436,16284696543278,81.000000,5.500000,200,162,11
16284696543278,16284797017390,45.812808,6.896552,203,93,14
16284797017390,16284897498884,39.593909,6.598985,197,78,13
16284897498884,16284997887317,69.154229,4.477612,201,139,9
16284997887317,16285098518431,79.000000,5.500000,200,158,11
16285098518431,16285199017016,37.500000,7.000000,200,75,14
16285199017016,16285299411510,40.099010,4.455446,202,81,9
16285299411510,16285399876663,79.292929,4.545455,198,157,9
16285399876663,16285500583118,65.500000,6.000000,200,131,12
16285500583118,16285600987719,37.313433,7.462687,201,75,15
16285600987719,16285701421221,52.261307,4.522613,199,104,9
16285701421221,16285801958588,81.592040,5.472637,201,164,11
16285801958588,16285902463967,62.626263,5.555556,198,124,11
16285902463967,16286002871030,41.000000,7.500000,200,82,15
16286002871030,16286103445830,51.758794,5.527638,199,103,11
16286103445830,16286203899290,76.616915,9.950249,201,154,20
16286203899290,16286304353207,50.251256,7.035176,199,100,14
16286304353207,16286404777357,39.500000,7.500000,200,79,15
16286404777357,16286505174350,48.000000,7.000000,200,96,14
16286505174350,16286605582246,75.376884,6.030151,199,150,12
