sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
206730757171073,206730857597060,77.848101,0.000000,158,123,0
206730857597060,206730957953004,79.113924,0.000000,158,125,0
206730957953004,206731058397207,79.746835,0.000000,158,126,0
206731058397207,206731158855113,85.443038,0.000000,158,135,0
206731158855113,206731259250591,93.125000,0.000000,160,149,0
206731259250591,206731359615578,93.750000,0.000000,160,150,0
206731359615578,206731459970732,90.062112,0.000000,161,145,0
206731459970732,206731560448347,74.375000,0.000000,160,119,0
206731560448347,206731660884123,73.913043,0.000000,161,119,0
206731660884123,206731761316973,74.050633,1.265823,158,117,2
206731761316973,206731862072656,70.186335,0.621118,161,113,1
206731862072656,206731962772614,75.000000,0.000000,160,120,0
206731962772614,206732063401915,76.582278,0.000000,158,121,0
206732063401915,206732164093116,74.534161,0.000000,161,120,0
206732164093116,206732264768380,75.776398,0.000000,161,122,0
206732264768380,206732365430690,75.949367,0.000000,158,120,0
206732365430690,206732466268213,74.375000,0.000000,160,119,0
206732466268213,206732566963504,75.625000,0.000000,160,121,0
206732566963504,206732667738098,68.125000,0.000000,160,109,0
206732667738098,206732768435990,70.440252,0.000000,159,112,0
206732768435990,206732869281164,67.500000,0.000000,160,108,0
206732869281164,206732969940382,75.625000,0.000000,160,121,0
206732969940382,206733070691505,76.100629,0.000000,159,121,0
206733070691505,206733171407874,73.750000,0.000000,160,118,0
206733171407874,206733272032959,69.811321,0.000000,159,111,0
206733272032959,206733372717901,72.327044,0.000000,159,115,0
206733372717901,206733473468374,75.625000,0.000000,160,121,0
206733473468374,206733574239840,75.000000,0.625000,160,120,1
206733574239840,206733674939370,77.215190,0.000000,158,122,0
206733674939370,206733775635836,75.000000,0.000000,160,120,0
206733775635836,206733876409309,69.135802,0.000000,162,112,0
206733876409309,206733977211796,75.000000,0.000000,160,120,0
206733977211796,206734077985052,76.100629,0.000000,159,121,0
206734077985052,206734178768071,74.534161,1.242236,161,120,2
206734178768071,206734279479633,76.582278,0.000000,158,121,0
206734279479633,206734380234172,73.913043,0.000000,161,119,0
206734380234172,206734480971008,76.582278,0.000000,158,121,0
206734480971008,206734581708019,76.250000,0.000000,160,122,0
206734581708019,206734682441447,75.155280,0.000000,161,121,0
206734682441447,206734783456683,75.471698,0.000000,159,120,0
206734783456683,206734884143854,72.327044,0.000000,159,115,0
206734884143854,206734984831795,73.750000,0.000000,160,118,0
206734984831795,206735085579998,75.625000,0.000000,160,121,0
206735085579998,206735186338530,75.155280,0.000000,161,121,0
206735186338530,206735287105169,76.250000,0.000000,160,122,0
206735287105169,206735387813755,76.100629,0.000000,159,121,0
206735387813755,206735488606800,75.776398,0.000000,161,122,0
206735488606800,206735589401542,76.582278,0.000000,158,121,0
206735589401542,206735690085943,75.776398,0.000000,161,122,0
206735690085943,206735790768540,75.471698,0.000000,159,120,0
206735790768540,206735891465212,71.698113,0.000000,159,114,0
206735891465212,206735992221720,76.100629,0.000000,159,121,0
206735992221720,206736092973322,75.625000,0.000000,160,121,0
206736092973322,206736193714326,75.155280,0.000000,161,121,0
206736193714326,206736294424668,76.100629,0.000000,159,121,0
206736294424668,206736395134243,75.776398,0.000000,161,122,0
206736395134243,206736495770490,75.625000,0.000000,160,121,0
206736495770490,206736596432678,76.100629,0.000000,159,121,0
206736596432678,206736697166102,74.375000,0.000000,160,119,0
206736697166102,206736797879623,75.625000,0.000000,160,121,0
206736797879623,206736898558530,70.807453,0.621118,161,114,1
206736898558530,206736999210085,75.000000,0.000000,160,120,0
206736999210085,206737099905510,76.100629,0.000000,159,121,0
206737099905510,206737200549498,75.625000,0.000000,160,121,0
206737200549498,206737301193271,76.100629,0.000000,159,121,0
206737301193271,206737401953686,74.375000,0.000000,160,119,0
206737401953686,206737502758995,75.471698,0.000000,159,120,0
206737502758995,206737603554999,72.500000,0.000000,160,116,0
206737603554999,206737704268917,75.000000,0.000000,160,120,0
206737704268917,206737804993784,75.000000,0.000000,160,120,0
206737804993784,206737905693356,71.875000,0.000000,160,115,0
206737905693356,206738006337980,76.100629,0.000000,159,121,0
206738006337980,206738107033799,75.776398,0.000000,161,122,0
206738107033799,206738207724151,76.100629,0.000000,159,121,0
206738207724151,206738308460707,72.327044,0.000000,159,115,0
206738308460707,206738409242889,75.625000,0.000000,160,121,0
206738409242889,206738509992427,71.250000,3.125000,160,114,5
206738509992427,206738610685822,75.316456,0.632911,158,119,1
206738610685822,206738711344721,74.534161,0.000000,161,120,0
206738711344721,206738812045486,70.000000,2.500000,160,112,4
206738812045486,206738912747709,70.000000,0.000000,160,112,0
206738912747709,206739013393325,76.582278,0.000000,158,121,0
206739013393325,206739114080181,75.155280,0.000000,161,121,0
206739114080181,206739214647692,75.776398,0.000000,161,122,0
206739214647692,206739315342607,75.471698,0.000000,159,120,0
206739315342607,206739416156241,74.842767,0.000000,159,119,0
206739416156241,206739516819353,75.155280,0.000000,161,121,0
206739516819353,206739617482105,76.582278,0.000000,158,121,0
206739617482105,206739718232364,74.534161,0.000000,161,120,0
206739718232364,206739818885806,74.213836,0.000000,159,118,0
206739818885806,206739919659182,74.375000,0.000000,160,119,0
206739919659182,206740020428450,75.471698,0.000000,159,120,0
206740020428450,206740121169468,75.776398,0.000000,161,122,0
206740121169468,206740221905819,73.913043,1.242236,161,119,2
206740221905819,206740322632067,76.100629,0.000000,159,121,0
206740322632067,206740423325906,75.625000,0.000000,160,121,0
206740423325906,206740524015978,76.250000,0.000000,160,122,0
206740524015978,206740624808058,75.155280,0.000000,161,121,0
206740624808058,206740725578939,76.582278,0.000000,158,121,0
206740725578939,206740826269990,70.625000,1.875000,160,113,3
206740826269990,206740926961882,69.811321,0.000000,159,111,0
206740926961882,206741027959382,70.186335,0.000000,161,113,0
206741027959382,206741128608515,76.582278,0.000000,158,121,0
206741128608515,206741229417281,75.155280,0.000000,161,121,0
206741229417281,206741330082522,75.625000,0.000000,160,121,0
206741330082522,206741430741752,76.250000,0.000000,160,122,0
206741430741752,206741531539668,75.625000,0.000000,160,121,0
206741531539668,206741632680977,73.750000,0.000000,160,118,0
206741632680977,206741733535420,74.375000,0.000000,160,119,0
206741733535420,206741834135428,73.125000,0.000000,160,117,0
206741834135428,206741934828409,75.316456,0.632911,158,119,1
206741934828409,206742035423400,76.875000,0.000000,160,123,0
206742035423400,206742136191703,75.625000,0.000000,160,121,0
206742136191703,206742236884783,73.913043,0.000000,161,119,0
206742236884783,206742337634576,76.729560,0.000000,159,122,0
206742337634576,206742438261567,74.213836,0.000000,159,118,0
206742438261567,206742538955898,76.100629,0.000000,159,121,0
206742538955898,206742639701949,75.625000,0.000000,160,121,0
206742639701949,206742740374358,76.100629,0.000000,159,121,0
206742740374358,206742841140706,66.459627,0.000000,161,107,0
