sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
27711430181734,27711530552034,nvme0n1p8,113688,58208256,553.069172,114,3.138379,315
27711530552034,27711630983328,nvme0n1p8,233024,119308288,1132.926257,68,34.660511,3481
27711630983328,27711731410996,nvme0n1p8,235096,120369152,1143.041266,1,35.119804,3527
27711731410996,27711831865522,nvme0n1p8,230848,118194176,1122.087321,57,35.458830,3562
27711831865522,27711932245525,nvme0n1p8,234048,119832576,1138.486218,13,35.475193,3561
27711932245525,27712032586281,nvme0n1p8,228424,116953088,1111.563842,0,34.781480,3490
27712032586281,27712132918908,nvme0n1p8,232320,118947840,1130.614272,29,34.844099,3496
27712132918908,27712233266636,nvme0n1p8,233736,119672832,1137.334233,113,34.729237,3485
27712233266636,27712333661322,nvme0n1p8,237728,121716736,1156.217820,0,34.583504,3472
27712333661322,27712434160046,nvme0n1p8,232592,119087104,1130.067209,0,34.786511,3496
27712434160046,27712534600908,nvme0n1p8,234224,119922688,1138.651991,0,34.796595,3495
27712534600908,27712634937563,nvme0n1p8,233408,119504896,1135.863559,69,34.832734,3495
27712634937563,27712735291896,nvme0n1p8,231520,118538240,1126.477269,0,35.095645,3522
27712735291896,27712835630133,nvme0n1p8,234656,120143872,1141.918858,63,34.204308,3432
27712835630133,27712935978142,nvme0n1p8,237264,121479168,1154.497869,13,34.360423,3448
27712935978142,27713036333319,nvme0n1p8,231480,118517760,1126.273174,28,35.254783,3538
27713036333319,27713136758143,nvme0n1p8,234160,119889920,1138.522658,55,34.025452,3417
27713136758143,27713237093909,nvme0n1p8,233152,119373824,1134.627806,0,34.354649,3447
27713237093909,27713337430974,nvme0n1p8,234552,120090624,1141.426090,81,34.663163,3478
27713337430974,27713437754087,nvme0n1p8,233960,119787520,1138.703513,117,35.086631,3520
27713437754087,27713538148164,nvme0n1p8,232864,119226368,1132.568060,50,35.012026,3515
27713538148164,27713638496116,nvme0n1p8,232824,119205888,1132.894010,0,34.181066,3430
27713638496116,27713738843873,nvme0n1p8,229496,117501952,1116.702526,0,34.290752,3441
27713738843873,27713839288819,nvme0n1p8,234560,120094720,1140.239052,0,34.277484,3443
27713839288819,27713939622831,nvme0n1p8,236128,120897536,1149.130516,36,34.225682,3434
27713939622831,27714039997190,nvme0n1p8,233104,119349248,1133.958051,12,33.932969,3406
27714039997190,27714140350068,nvme0n1p8,232448,119013376,1131.008918,52,35.076224,3520
27714140350068,27714240746688,nvme0n1p8,233832,119721984,1137.247262,15,34.523075,3466
27714240746688,27714341116843,nvme0n1p8,235720,120688640,1146.731877,3,33.525902,3365
27714341116843,27714441474074,nvme0n1p8,236056,120860672,1148.514338,51,33.988582,3411
27714441474074,27714541988225,nvme0n1p8,237392,121544704,1153.211377,0,33.935520,3411
27714541988225,27714642386313,nvme0n1p8,233040,119316480,1133.378780,98,34.383125,3452
27714642386313,27714742900158,nvme0n1p8,233328,119463936,1133.472583,46,35.030000,3521
27714742900158,27714843314376,nvme0n1p8,238312,122015744,1158.832719,11,33.112841,3325
27714843314376,27714943696493,nvme0n1p8,233984,119799808,1138.150932,0,35.056045,3519
27714943696493,27715044087804,nvme0n1p8,231856,118710272,1127.696574,67,34.305758,3444
27715044087804,27715144518779,nvme0n1p8,233552,119578624,1135.496917,100,33.415985,3356
27715144518779,27715244947881,nvme0n1p8,235680,120668160,1145.864323,29,34.432251,3458
27715244947881,27715345374709,nvme0n1p8,236424,121049088,1149.507642,0,33.397450,3354
27715345374709,27715445711285,nvme0n1p8,237000,121344000,1153.344681,81,33.875982,3399
27715445711285,27715546099087,nvme0n1p8,235912,120786944,1147.464173,30,33.759082,3389
27715546099087,27715646454233,nvme0n1p8,122272,62603264,594.918421,0,17.926335,1799
27715646454233,27715746876950,nvme0n1p8,8192,4194304,39.831625,0,0.039832,4
27715746876950,27715847295748,nvme0n1p8,0,0,0.000000,0,0.000000,0
27715847295748,27715947733288,nvme0n1p8,0,0,0.000000,0,0.000000,0
27715947733288,27716048089242,nvme0n1p8,0,0,0.000000,0,0.000000,0
27716048089242,27716148410491,nvme0n1p8,0,0,0.000000,0,0.000000,0
27716148410491,27716248782919,nvme0n1p8,0,0,0.000000,0,0.000000,0
27716248782919,27716349142231,nvme0n1p8,0,0,0.000000,0,0.000000,0
27716349142231,27716449466748,nvme0n1p8,0,0,0.000000,0,0.000000,0
27716449466748,27716549790005,nvme0n1p8,0,0,0.000000,0,0.000000,0
27716549790005,27716650124900,nvme0n1p8,0,0,0.000000,0,0.000000,0
