sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
15325872580378,15325972919146,76.767677,5.050505,198,152,10
15325972919146,15326073409717,69.154229,6.467662,201,139,13
15326073409717,15326173739006,77.272727,4.545455,198,153,9
15326173739006,15326274110662,82.914573,5.527638,199,165,11
15326274110662,15326374610614,81.407035,6.030151,199,162,12
15326374610614,15326475161520,64.676617,4.975124,201,130,10
15326475161520,15326575618837,80.597015,5.472637,201,162,11
15326575618837,15326676091054,80.788177,5.418719,203,164,11
15326676091054,15326776546884,81.000000,5.500000,200,162,11
15326776546884,15326877004663,80.000000,5.000000,200,160,10
15326877004663,15326977458950,79.702970,4.950495,202,161,10
15326977458950,15327077888119,78.109453,4.477612,201,157,9
15327077888119,15327178338547,79.601990,5.472637,201,160,11
15327178338547,15327278907177,79.695431,4.568528,197,157,9
15327278907177,15327379381940,73.604061,5.583756,197,145,11
15327379381940,15327479722615,36.815920,6.965174,201,74,14
15327479722615,15327580015408,41.293532,4.477612,201,83,9
15327580015408,15327680361209,78.787879,5.050505,198,156,10
15327680361209,15327780836867,72.772277,5.445545,202,147,11
15327780836867,15327881247971,38.190955,7.035176,199,76,14
15327881247971,15327981659426,41.624365,5.076142,197,82,10
15327981659426,15328082082655,78.894472,4.522613,199,157,9
15328082082655,15328182592502,71.782178,5.445545,202,145,11
15328182592502,15328282993220,39.800995,6.467662,201,80,13
15328282993220,15328383413867,44.723618,5.025126,199,89,10
15328383413867,15328484026162,79.500000,5.000000,200,159,10
15328484026162,15328584454693,59.500000,5.500000,200,119,11
15328584454693,15328684852982,39.800995,6.965174,201,80,14
15328684852982,15328785283809,56.783920,3.517588,199,113,7
15328785283809,15328885900891,82.178218,5.445545,202,166,11
15328885900891,15328986400247,51.530612,6.122449,196,101,12
15328986400247,15329086783583,37.185930,6.030151,199,74,12
15329086783583,15329187197657,63.500000,3.500000,200,127,7
15329187197657,15329287829909,80.000000,5.000000,200,160,10
15329287829909,15329388349573,38.888889,7.070707,198,77,14
15329388349573,15329488748985,41.206030,5.527638,199,82,11
15329488748985,15329589153555,76.500000,5.500000,200,153,11
15329589153555,15329689699479,73.869347,6.030151,199,147,12
15329689699479,15329790122294,37.254902,6.862745,204,76,14
15329790122294,15329890502882,45.454545,3.535354,198,90,7
15329890502882,15329990903009,81.407035,5.527638,199,162,11
15329990903009,15330091455831,64.500000,4.500000,200,129,9
15330091455831,15330191862515,38.071066,6.598985,197,75,13
15330191862515,15330292278454,49.253731,3.980100,201,99,8
15330292278454,15330392715339,75.879397,5.025126,199,151,10
15330392715339,15330493164817,49.000000,6.500000,200,98,13
15330493164817,15330593588441,23.737374,5.555556,198,47,11
15330593588441,15330693995783,35.858586,5.050505,198,71,10
15330693995783,15330794417997,69.000000,3.500000,200,138,7
15330794417997,15330894904029,78.894472,4.522613,199,157,9
15330894904029,15330995322963,80.000000,5.000000,200,160,10
15330995322963,15331095901887,79.500000,5.000000,200,159,10
15331095901887,15331196526017,85.572139,4.477612,201,172,9
15331196526017,15331297022347,84.729064,4.926108,203,172,10
15331297022347,15331397560687,84.079602,4.975124,201,169,10
15331397560687,15331498079996,87.000000,5.000000,200,174,10
15331498079996,15331598621445,87.128713,4.950495,202,176,10
15331598621445,15331699210623,85.500000,5.000000,200,171,10
15331699210623,15331799887462,87.562189,4.477612,201,176,9
15331799887462,15331900535053,86.206897,4.926108,203,175,10
15331900535053,15332001023368,86.500000,5.000000,200,173,10
15332001023368,15332101560471,83.582090,4.975124,201,168,10
15332101560471,15332202127334,87.064677,4.975124,201,175,10
15332202127334,15332302782396,88.500000,4.500000,200,177,9
15332302782396,15332403341604,67.336683,5.527638,199,134,11
15332403341604,15332503747778,40.703518,8.040201,199,81,16
15332503747778,15332604171052,44.162437,5.583756,197,87,11
15332604171052,15332704614744,72.500000,4.500000,200,145,9
15332704614744,15332805154657,85.074627,4.975124,201,171,10
15332805154657,15332905696848,83.919598,5.025126,199,167,10
15332905696848,15333006346948,85.427136,5.527638,199,170,11
15333006346948,15333106863804,79.601990,4.975124,201,160,10
15333106863804,15333207384062,82.500000,5.000000,200,165,10
15333207384062,15333307958497,85.929648,5.527638,199,171,11
15333307958497,15333408510472,87.064677,5.472637,201,175,11
15333408510472,15333509023653,87.562189,5.472637,201,176,11
15333509023653,15333609552710,87.000000,5.000000,200,174,10
15333609552710,15333710187929,86.633663,4.950495,202,175,10
15333710187929,15333810774243,87.064677,4.975124,201,175,10
15333810774243,15333911319245,83.500000,5.000000,200,167,10
15333911319245,15334011728426,83.000000,4.500000,200,166,9
15334011728426,15334112198821,79.500000,5.000000,200,159,10
15334112198821,15334212862867,70.000000,5.000000,200,140,10
15334212862867,15334313686524,72.636816,4.975124,201,146,10
15334313686524,15334414314749,71.500000,5.000000,200,143,10
15334414314749,15334515120154,67.839196,5.025126,199,135,10
15334515120154,15334616424897,66.666667,3.980100,201,134,8
15334616424897,15334717778090,69.607843,5.392157,204,142,11
15334717778090,15334819111420,70.500000,5.000000,200,141,10
15334819111420,15334920459983,66.000000,4.500000,200,132,9
15334920459983,15335021695495,62.000000,4.000000,200,124,8
15335021695495,15335122855641,60.098522,3.940887,203,122,8
15335122855641,15335224369322,61.274510,4.411765,204,125,9
15335224369322,15335325959584,70.000000,5.000000,200,140,10
15335325959584,15335427196503,69.458128,4.926108,203,141,10
15335427196503,15335528353024,72.361809,4.522613,199,144,9
15335528353024,15335629616115,70.935961,4.926108,203,144,10
15335629616115,15335730941281,68.472906,4.926108,203,139,10
15335730941281,15335832210264,33.663366,3.465347,202,68,7
15335832210264,15335933926413,52.709360,3.448276,203,107,7
15335933926413,15336035205418,59.000000,3.000000,200,118,6
15336035205418,15336136577058,66.666667,4.477612,201,134,9
15336136577058,15336237917524,68.472906,4.926108,203,139,10
15336237917524,15336339354842,70.792079,2.970297,202,143,6
15336339354842,15336440665824,63.366337,4.455446,202,128,9
15336440665824,15336542091483,64.179104,3.980100,201,129,8
15336542091483,15336643309080,68.472906,3.448276,203,139,7
15336643309080,15336744765363,68.472906,4.433498,203,139,9
15336744765363,15336846084571,67.336683,3.015075,199,134,6
15336846084571,15336947369974,63.054187,1.970443,203,128,4
15336947369974,15337048784875,56.930693,4.455446,202,115,9
15337048784875,15337149913810,64.179104,4.975124,201,129,10
15337149913810,15337251182666,59.405941,4.455446,202,120,9
15337251182666,15337352663440,54.455446,3.960396,202,110,8
15337352663440,15337453951708,60.396040,4.455446,202,122,9
