sample_start_ns,sample_end_ns,psi_io_some_total_us,psi_io_full_total_us,psi_io_some_delta_us,psi_io_full_delta_us
29226896122164,29226996726634,18482466431,17623475769,45588,32755
29226996726634,29227097192744,18482495450,17623497993,29019,22224
29227097192744,29227197743943,18482525888,17623527981,30438,29988
29227197743943,29227298244970,18482556766,17623558081,30878,30100
29227298244970,29227398656631,18482587865,17623588625,31099,30544
29227398656631,29227499098269,18482617798,17623617528,29933,28903
29227499098269,29227599521205,18482649112,17623647273,31314,29745
29227599521205,29227700031808,18482680374,17623677093,31262,29820
29227700031808,29227800430368,18482712015,17623707644,31641,30551
29227800430368,29227900896086,18482740851,17623735548,28836,27904
29227900896086,29228001331333,18482771152,17623764413,30301,28865
29228001331333,29228101907387,18482804973,17623796003,33821,31590
29228101907387,29228202433668,18482837021,17623827414,32048,31411
29228202433668,29228303101993,18482870125,17623859601,33104,32187
29228303101993,29228403654793,18482901903,17623890033,31778,30432
29228403654793,29228504177352,18482931666,17623917800,29763,27767
29228504177352,29228604585811,18482963649,17623949116,31983,31316
29228604585811,29228705013042,18483002172,17623986782,38523,37666
29228705013042,29228805496141,18483064411,17624047912,62239,61130
29228805496141,29228905934646,18483132324,17624091655,67913,43743
29228905934646,29229006302401,18483223967,17624167785,91643,76130
29229006302401,29229106822855,18483316748,17624254904,92781,87119
29229106822855,29229207471454,18483405023,17624337460,88275,82556
29229207471454,29229308149805,18483492562,17624421032,87539,83572
29229308149805,29229408768697,18483559607,17624485196,67045,64164
29229408768697,29229509169673,18483598317,17624511543,38710,26347
29229509169673,29229609596447,18483680921,17624591423,82604,79880
29229609596447,29229709974048,18483741631,17624646129,60710,54706
29229709974048,29229810356128,18483818560,17624714313,76929,68184
