sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
29226896122164,29226996726634,77.386935,7.537688,199,154,15
29226996726634,29227097192744,61.306533,9.547739,199,122,19
29227097192744,29227197743943,63.546798,10.837438,203,129,22
29227197743943,29227298244970,66.500000,10.000000,200,133,20
29227298244970,29227398656631,66.500000,10.000000,200,133,20
29227398656631,29227499098269,64.851485,9.405941,202,131,19
29227499098269,29227599521205,66.497462,10.659898,197,131,21
29227599521205,29227700031808,67.000000,9.500000,200,134,19
29227700031808,29227800430368,67.336683,10.050251,199,134,20
29227800430368,29227900896086,60.804020,11.557789,199,121,23
29227900896086,29228001331333,66.161616,9.595960,198,131,19
29228001331333,29228101907387,66.000000,10.500000,200,132,21
29228101907387,29228202433668,68.341709,10.050251,199,136,20
29228202433668,29228303101993,66.666667,10.447761,201,134,21
29228303101993,29228403654793,67.676768,10.101010,198,134,20
29228403654793,29228504177352,65.000000,9.000000,200,130,18
29228504177352,29228604585811,67.839196,10.050251,199,135,20
29228604585811,29228705013042,72.500000,11.000000,200,145,22
29228705013042,29228805496141,83.000000,10.000000,200,166,20
29228805496141,29228905934646,84.158416,6.930693,202,170,14
29228905934646,29229006302401,87.192118,8.374384,203,177,17
29229006302401,29229106822855,89.447236,9.045226,199,178,18
29229106822855,29229207471454,87.562189,9.452736,201,176,19
29229207471454,29229308149805,88.500000,9.500000,200,177,19
29229308149805,29229408768697,82.673267,11.881188,202,167,24
29229408768697,29229509169673,73.869347,6.532663,199,147,13
29229509169673,29229609596447,84.158416,12.871287,202,170,26
29229609596447,29229709974048,82.000000,11.000000,200,164,22
29229709974048,29229810356128,87.373737,8.585859,198,173,17
