sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
265538716711019,265538817284195,82.208589,0.613497,163,134,1
265538817284195,265538917635374,82.389937,0.000000,159,131,0
265538917635374,265539017954295,85.443038,0.000000,158,135,0
265539017954295,265539118319812,87.500000,0.625000,160,140,1
265539118319812,265539218662338,90.000000,0.000000,160,144,0
265539218662338,265539319054256,89.375000,0.000000,160,143,0
265539319054256,265539419523545,90.625000,0.625000,160,145,1
265539419523545,265539519895692,82.608696,0.000000,161,133,0
265539519895692,265539620281705,82.500000,0.625000,160,132,1
265539620281705,265539720916073,86.163522,0.000000,159,137,0
265539720916073,265539821649825,80.254777,0.000000,157,126,0
265539821649825,265539922264384,74.842767,0.628931,159,119,1
265539922264384,265540022967075,79.746835,0.000000,158,126,0
265540022967075,265540123699724,84.472050,0.621118,161,136,1
265540123699724,265540224265117,81.645570,0.000000,158,129,0
265540224265117,265540324964413,83.750000,0.000000,160,134,0
265540324964413,265540425614216,87.341772,0.000000,158,138,0
265540425614216,265540526220080,60.377358,0.628931,159,96,1
265540526220080,265540627059655,47.500000,0.000000,160,76,0
265540627059655,265540727661815,79.503106,0.621118,161,128,1
265540727661815,265540828867623,78.616352,0.000000,159,125,0
265540828867623,265540929451879,76.729560,0.628931,159,122,1
265540929451879,265541030094816,81.645570,0.000000,158,129,0
265541030094816,265541130683793,76.729560,0.628931,159,122,1
265541130683793,265541231561948,84.076433,0.000000,157,132,0
265541231561948,265541332082585,84.375000,0.000000,160,135,0
265541332082585,265541432672064,84.810127,0.000000,158,134,0
265541432672064,265541533279521,84.472050,0.621118,161,136,1
265541533279521,265541633892585,82.608696,0.000000,161,133,0
265541633892585,265541734578493,82.500000,0.625000,160,132,1
265541734578493,265541835172552,80.891720,0.000000,157,127,0
265541835172552,265541935782418,77.848101,0.632911,158,123,1
265541935782418,265542036330274,84.905660,0.000000,159,135,0
265542036330274,265542137069805,83.544304,0.000000,158,132,0
265542137069805,265542237620711,83.850932,0.621118,161,135,1
265542237620711,265542338169429,83.647799,0.000000,159,133,0
265542338169429,265542438846918,82.278481,0.000000,158,130,0
265542438846918,265542539482395,83.229814,0.621118,161,134,1
265542539482395,265542640996830,86.250000,0.000000,160,138,0
265542640996830,265542741566070,80.503145,0.000000,159,128,0
265542741566070,265542842105702,80.503145,0.628931,159,128,1
265542842105702,265542943024944,77.500000,0.000000,160,124,0
