sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
265859304354671,265859404893640,sda,0,0,0.000000,0,0.000000,0
265859404893640,265859505299289,sda,0,0,0.000000,0,0.000000,0
265859505299289,265859605624553,sda,0,0,0.000000,0,0.000000,0
265859605624553,265859705939317,sda,0,0,0.000000,0,0.000000,0
265859705939317,265859806320969,sda,0,0,0.000000,0,0.000000,0
265859806320969,265859906644019,sda,0,0,0.000000,0,0.000000,0
265859906644019,265860006987517,sda,0,0,0.000000,0,0.000000,0
265860006987517,265860107341516,sda,0,0,0.000000,0,0.000000,0
265860107341516,265860207903889,sda,4552,2330624,22.102265,0,3.122440,314
265860207903889,265860308429542,sda,7216,3694592,35.050133,0,2.377503,239
265860308429542,265860409045436,sda,7064,3616768,34.281053,0,2.067268,208
265860409045436,265860510140033,sda,6064,3104768,29.288781,0,1.909103,193
265860510140033,265860610752495,sda,7224,3698688,35.058716,0,2.295938,231
265860610752495,265860711525518,sda,6208,3178496,30.079975,0,2.014428,203
265860711525518,265860812199048,sda,6288,3219456,30.497714,0,2.066084,208
265860812199048,265860912966455,sda,6168,3158016,29.887826,0,2.103855,212
265860912966455,265861013572673,sda,5232,2678784,25.392938,0,1.689756,170
265861013572673,265861114166322,sda,6696,3428352,32.502363,0,2.087607,210
265861114166322,265861214953571,sda,6080,3112960,29.455611,0,1.984378,200
265861214953571,265861315715518,sda,5464,2797568,26.477940,0,1.845935,186
265861315715518,265861416314104,sda,5072,2596864,24.618264,0,1.660063,167
265861416314104,265861517213094,sda,5264,2695168,25.474115,0,1.714586,173
265861517213094,265861617823456,sda,5800,2969600,28.148505,0,1.799019,181
265861617823456,265861718636384,sda,6496,3325952,31.462979,0,2.182260,220
265861718636384,265861819305182,sda,5512,2822144,26.735258,0,1.758241,177
265861819305182,265861919887556,sda,4624,2367488,22.447397,0,1.411778,142
265861919887556,265862020586617,sda,4256,2179072,20.636985,0,1.281045,129
265862020586617,265862121475616,sda,4216,2158592,20.404541,0,1.407487,142
265862121475616,265862222319778,sda,3728,1908736,18.050747,0,1.348616,136
265862222319778,265862323614217,sda,5104,2613248,24.603399,0,1.540065,156
265862323614217,265862424375246,sda,3120,1597440,15.119313,0,0.992447,100
265862424375246,265862525255481,sda,7248,3710976,35.081823,0,2.220455,224
265862525255481,265862625772233,sda,6392,3272704,31.050484,0,1.949924,196
265862625772233,265862726391443,sda,5984,3063808,29.038938,0,2.057261,207
265862726391443,265862827070317,sda,6800,3481600,32.979238,0,2.185165,220
265862827070317,265862927765126,sda,6584,3371008,31.926609,0,1.986200,200
265862927765126,265863028582056,sda,3360,1720320,16.273308,0,1.041492,105
265863028582056,265863129764368,sda,3264,1671168,15.751271,0,1.017964,103
265863129764368,265863230400546,sda,3552,1818624,17.234110,0,1.033426,104
265863230400546,265863331504261,sda,2400,1228800,11.590820,0,0.722031,73
265863331504261,265863432855866,sda,3600,1843200,17.343707,0,1.026131,104
265863432855866,265863534064972,sda,3336,1708032,16.094463,0,1.067098,108
265863534064972,265863634730650,sda,3280,1679360,15.909718,0,1.052990,106
265863634730650,265863735473240,sda,4208,2154496,20.395421,0,1.250712,126
265863735473240,265863836278274,sda,3360,1720320,16.275229,0,0.972174,98
265863836278274,265863937117821,sda,2640,1351680,12.783303,0,0.852840,86
265863937117821,265864037723835,sda,3256,1667072,15.802671,0,1.242470,125
265864037723835,265864139027201,sda,5904,3022848,28.457223,0,1.994011,202
265864139027201,265864239597390,sda,5808,2973696,28.198590,0,2.167640,218
265864239597390,265864340296793,sda,6352,3252224,30.800207,0,2.522359,254
265864340296793,265864441011933,sda,1504,770048,7.291605,0,0.456734,46
265864441011933,265864541879976,sda,3344,1712128,16.187610,0,1.021136,103
265864541879976,265864643221043,sda,3496,1789952,16.844418,0,1.036105,105
265864643221043,265864744505806,sda,2584,1323008,12.457143,0,0.760233,77
265864744505806,265864845289449,sda,5088,2605056,24.650577,0,1.686782,170
265864845289449,265864946105334,sda,5872,3006464,28.439839,0,1.616809,163
265864946105334,265865046708347,sda,4192,2146304,20.346061,0,1.222627,123
265865046708347,265865147501689,sda,6952,3559424,33.678130,0,2.202526,222
265865147501689,265865248134608,sda,5200,2662400,25.230934,0,1.649560,166
265865248134608,265865348777621,sda,7416,3796992,35.979584,0,2.474091,249
265865348777621,265865450455966,sda,5016,2568192,24.087909,0,1.868638,190
265865450455966,265865551706193,sda,6944,3555328,33.487579,0,2.004934,203
265865551706193,265865652914371,sda,4440,2273280,21.420885,0,1.294362,131
265865652914371,265865754112549,sda,6112,3129344,29.490402,0,1.897267,192
265865754112549,265865855064708,sda,6688,3424256,32.348243,0,1.941514,196
265865855064708,265865955951769,sda,5536,2834432,26.793575,0,1.873382,189
265865955951769,265866056440546,sda,6984,3575808,33.935693,0,2.030077,204
265866056440546,265866157032594,sda,7064,3616768,34.289179,0,2.018052,203
265866157032594,265866257822769,sda,6936,3551232,33.601675,0,2.014085,203
265866257822769,265866358711306,sda,6584,3371008,31.865302,0,1.893178,191
265866358711306,265866459273004,sda,5360,2744320,26.025689,0,1.730281,174
265866459273004,265866560771592,sda,4896,2506752,23.553283,0,1.399034,142
265866560771592,265866661433696,sda,6136,3141632,29.763870,0,2.056385,207
265866661433696,265866762051495,sda,6480,3317760,31.446350,0,2.037413,205
265866762051495,265866862954281,sda,6608,3383296,31.976942,0,2.170406,219
265866862954281,265866963573660,sda,4816,2465792,23.370871,0,1.460951,147
265866963573660,265867064202631,sda,6552,3354624,31.792224,0,2.106749,212
265867064202631,265867164954566,sda,7040,3604480,34.118451,0,2.133954,215
265867164954566,265867265584131,sda,7160,3665920,34.742213,0,2.027237,204
265867265584131,265867366225096,sda,6728,3444736,32.642337,0,2.265479,228
265867366225096,265867466726117,sda,3560,1822720,17.296155,0,1.243768,125
265867466726117,265867567357840,sda,5352,2740224,25.968762,0,1.848324,186
265867567357840,265867667935555,sda,6744,3452928,32.740540,0,2.107823,212
265867667935555,265867768555875,sda,4656,2383872,22.594219,0,1.629889,164
265867768555875,265867869160181,sda,5464,2797568,26.519429,0,1.679849,169
265867869160181,265867970055544,sda,5904,3022848,28.572299,0,1.982252,200
265867970055544,265868070632267,sda,5136,2629632,24.934323,0,1.640539,165
265868070632267,265868171354295,sda,5544,2838528,26.876258,0,1.866523,188
265868171354295,265868271974592,sda,5184,2654208,25.156455,0,1.769027,178
265868271974592,265868372572324,sda,7008,3588096,34.015429,0,2.196869,221
265868372572324,265868473170399,sda,6048,3096576,29.355681,0,1.769418,178
265868473170399,265868573765621,sda,6336,3244032,30.754443,0,2.077633,209
265868573765621,265868674457071,sda,7000,3584000,33.944975,0,2.035923,205
265868674457071,265868776415063,sda,6704,3432448,32.105747,0,2.295063,234
265868776415063,265868877147740,sda,4888,2502656,23.693590,0,1.518872,153
265868877147740,265868978402308,sda,5400,2764800,26.040492,0,2.271502,230
