sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
207305561446478,207305661852492,sda,0,0,0.000000,0,0.000000,0
207305661852492,207305762277182,sda,0,0,0.000000,0,0.000000,0
207305762277182,207305862635766,sda,0,0,0.000000,0,0.000000,0
207305862635766,207305963009106,sda,0,0,0.000000,0,0.000000,0
207305963009106,207306063379335,sda,0,0,0.000000,0,0.000000,0
207306063379335,207306163736632,sda,0,0,0.000000,0,0.000000,0
207306163736632,207306264092534,sda,0,0,0.000000,0,0.000000,0
207306264092534,207306365037973,sda,0,0,0.000000,0,0.000000,0
207306365037973,207306466030702,sda,0,0,0.000000,0,0.000000,0
207306466030702,207306567038526,sda,0,0,0.000000,0,0.000000,0
207306567038526,207306668259677,sda,6176,3162112,29.792439,0,6.322789,640
207306668259677,207306770575956,sda,6880,3522560,32.833241,0,9.509728,973
207306770575956,207306872483470,sda,13800,7065600,66.121535,0,11.323993,1154
207306872483470,207306973602755,sda,14120,7229440,68.182160,0,20.688437,2092
207306973602755,207307076053910,sda,15952,8167424,76.027083,0,14.728970,1509
207307076053910,207307178497659,sda,10840,5550080,51.667074,0,8.736502,895
207307178497659,207307280915921,sda,16728,8564736,79.751097,0,14.645826,1500
207307280915921,207307383069425,sda,11256,5763072,53.802303,0,7.253789,741
207307383069425,207307485448583,sda,12368,6332416,58.987226,0,8.585732,879
207307485448583,207307587862033,sda,9744,4988928,46.456911,0,7.899353,809
207307587862033,207307690244973,sda,16528,8462336,78.824778,0,11.232340,1150
207307690244973,207307791352359,sda,10792,5525504,52.118163,0,9.306936,941
207307791352359,207307893739385,sda,10712,5484544,51.085269,0,7.413049,759
207307893739385,207307996093642,sda,11232,5750784,53.582285,0,7.757372,794
207307996093642,207308098307061,sda,11864,6074368,56.675227,0,10.556344,1079
207308098307061,207308200652500,sda,13688,7008256,65.304266,0,11.773851,1205
207308200652500,207308303056945,sda,14224,7282688,67.822373,0,10.351113,1060
207308303056945,207308405295543,sda,16048,8216576,76.643632,0,15.972441,1633
207308405295543,207308507582001,sda,10696,5476352,51.059117,0,8.349101,854
207308507582001,207308609823083,sda,16952,8679424,80.959078,0,15.727533,1608
207308609823083,207308712177854,sda,10144,5193728,48.391735,0,6.018283,616
207308712177854,207308814323600,sda,18560,9502720,88.721267,0,17.798098,1818
207308814323600,207308928133790,sda,14576,7462912,62.535591,0,9.058943,1031
207308928133790,207309030718559,sda,12240,6266880,58.259745,0,10.771580,1105
207309030718559,207309133185274,sda,16272,8331264,77.540424,0,13.702010,1404
207309133185274,207309235913527,sda,10512,5382144,49.964955,0,7.164533,736
207309235913527,207309338163123,sda,18792,9621504,89.739046,0,16.088083,1645
207309338163123,207309439554785,sda,10232,5238784,49.275193,0,6.371333,646
207309439554785,207309541072326,sda,16456,8425472,79.150422,0,16.785277,1704
207309541072326,207309643367357,sda,14216,7278592,67.856730,0,8.338626,853
207309643367357,207309745839679,sda,13320,6819840,63.469883,0,8.802377,902
207309745839679,207309848069393,sda,13376,6848512,63.887981,0,9.596036,981
207309848069393,207309950219134,sda,13712,7020544,65.544097,0,9.476284,968
207309950219134,207310052428324,sda,18064,9248768,86.296668,0,17.014126,1739
207310052428324,207310154730441,sda,12184,6238208,58.153428,0,11.808162,1208
207310154730441,207310257262593,sda,14880,7618560,70.861919,0,11.888954,1219
