sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
293985049636648,293985150062274,79.245283,0.000000,159,126,0
293985150062274,293985250451513,78.980892,0.000000,157,124,0
293985250451513,293985350805623,79.746835,0.000000,158,126,0
293985350805623,293985451132422,78.481013,0.000000,158,124,0
293985451132422,293985551453104,78.616352,0.000000,159,125,0
293985551453104,293985651799388,77.848101,0.000000,158,123,0
293985651799388,293985752183645,79.113924,0.000000,158,125,0
293985752183645,293985852507302,75.316456,0.000000,158,119,0
293985852507302,293985952913637,79.617834,0.000000,157,125,0
293985952913637,293986053330784,78.343949,0.000000,157,123,0
293986053330784,293986153747688,77.358491,0.000000,159,123,0
293986153747688,293986254210012,74.193548,0.000000,155,115,0
293986254210012,293986354632381,79.245283,0.000000,159,126,0
293986354632381,293986455015975,78.980892,0.000000,157,124,0
293986455015975,293986555436137,79.113924,0.000000,158,125,0
293986555436137,293986655741995,78.343949,0.000000,157,123,0
293986655741995,293986756190431,77.848101,0.000000,158,123,0
293986756190431,293986856610012,76.100629,0.000000,159,121,0
293986856610012,293986957074077,79.245283,0.000000,159,126,0
293986957074077,293987057497670,78.343949,0.000000,157,123,0
293987057497670,293987157924133,79.487179,0.000000,156,124,0
293987157924133,293987258362852,76.282051,0.000000,156,119,0
293987258362852,293987358816485,76.100629,3.144654,159,121,5
293987358816485,293987459295563,78.343949,0.000000,157,123,0
293987459295563,293987559718903,78.616352,0.000000,159,125,0
293987559718903,293987660140219,79.113924,0.000000,158,125,0
293987660140219,293987760560482,79.113924,0.000000,158,125,0
293987760560482,293987860999673,74.050633,0.000000,158,117,0
293987860999673,293987961349792,79.746835,0.000000,158,126,0
293987961349792,293988061671844,77.848101,0.000000,158,123,0
293988061671844,293988162020829,78.881988,0.000000,161,127,0
293988162020829,293988262340032,78.343949,0.000000,157,123,0
293988262340032,293988362665992,78.616352,0.000000,159,125,0
293988362665992,293988463018364,79.113924,0.000000,158,125,0
293988463018364,293988563416133,79.113924,0.000000,158,125,0
293988563416133,293988663736477,78.481013,0.000000,158,124,0
293988663736477,293988764010172,79.245283,0.000000,159,126,0
293988764010172,293988864322348,76.582278,0.000000,158,121,0
293988864322348,293988964754604,80.891720,0.000000,157,127,0
293988964754604,293989065100203,86.250000,0.000000,160,138,0
293989065100203,293989165445344,93.167702,0.000000,161,150,0
293989165445344,293989265809319,91.250000,0.000000,160,146,0
293989265809319,293989366168585,93.125000,0.000000,160,149,0
293989366168585,293989466540289,92.452830,0.000000,159,147,0
293989466540289,293989566898542,93.125000,0.000000,160,149,0
293989566898542,293989667273033,93.037975,0.000000,158,147,0
293989667273033,293989767655568,93.125000,0.000000,160,149,0
293989767655568,293989868009790,89.375000,0.000000,160,143,0
293989868009790,293989968365755,93.167702,0.000000,161,150,0
293989968365755,293990068779725,92.452830,0.000000,159,147,0
293990068779725,293990169166363,92.500000,0.000000,160,148,0
293990169166363,293990269495752,89.375000,0.000000,160,143,0
293990269495752,293990369856034,90.000000,0.000000,160,144,0
293990369856034,293990470185607,93.081761,0.000000,159,148,0
293990470185607,293990570508615,93.125000,0.000000,160,149,0
293990570508615,293990670827832,92.500000,0.000000,160,148,0
293990670827832,293990771185717,91.875000,0.000000,160,147,0
293990771185717,293990871500813,90.625000,0.000000,160,145,0
293990871500813,293990971873298,91.875000,0.000000,160,147,0
293990971873298,293991072245755,92.500000,0.000000,160,148,0
293991072245755,293991172586644,93.125000,0.000000,160,149,0
293991172586644,293991272947993,92.500000,0.000000,160,148,0
293991272947993,293991373287040,93.750000,0.000000,160,150,0
293991373287040,293991473602494,92.452830,0.000000,159,147,0
293991473602494,293991573943620,93.125000,0.000000,160,149,0
293991573943620,293991674282992,93.081761,0.000000,159,148,0
293991674282992,293991774635294,92.546584,0.000000,161,149,0
293991774635294,293991874987139,91.139241,0.000000,158,144,0
293991874987139,293991975306934,92.546584,0.000000,161,149,0
293991975306934,293992075655296,84.177215,0.000000,158,133,0
293992075655296,293992176046285,73.750000,0.000000,160,118,0
293992176046285,293992276453652,73.913043,0.000000,161,119,0
293992276453652,293992377163695,73.750000,0.000000,160,118,0
293992377163695,293992477903355,68.944099,1.242236,161,111,2
293992477903355,293992578671621,74.375000,0.000000,160,119,0
293992578671621,293992679338104,69.565217,0.000000,161,112,0
293992679338104,293992780222199,71.250000,0.000000,160,114,0
293992780222199,293992880979671,66.459627,0.000000,161,107,0
293992880979671,293992981753014,74.842767,0.000000,159,119,0
293992981753014,293993082413541,71.069182,0.000000,159,113,0
293993082413541,293993183081912,74.375000,0.000000,160,119,0
293993183081912,293993283808878,72.327044,0.000000,159,115,0
293993283808878,293993384548027,74.213836,0.000000,159,118,0
293993384548027,293993485274060,67.088608,0.000000,158,106,0
293993485274060,293993586058766,74.375000,0.000000,160,119,0
293993586058766,293993686834597,71.428571,0.000000,161,115,0
293993686834597,293993787578739,73.750000,0.000000,160,118,0
293993787578739,293993888541229,68.125000,0.000000,160,109,0
293993888541229,293993989267920,74.842767,0.000000,159,119,0
293993989267920,293994090308421,72.327044,0.000000,159,115,0
293994090308421,293994190936745,74.534161,0.000000,161,120,0
293994190936745,293994291743674,72.151899,0.000000,158,114,0
293994291743674,293994392435687,73.750000,0.000000,160,118,0
293994392435687,293994493236074,69.182390,0.000000,159,110,0
293994493236074,293994594041823,73.584906,0.000000,159,117,0
293994594041823,293994694785738,70.186335,0.000000,161,113,0
293994694785738,293994795511941,69.811321,0.000000,159,111,0
293994795511941,293994896517690,66.875000,0.000000,160,107,0
293994896517690,293994997219617,74.683544,0.000000,158,118,0
293994997219617,293995097899045,72.955975,0.000000,159,116,0
293995097899045,293995198701832,72.839506,0.000000,162,118,0
293995198701832,293995299462419,71.974522,0.000000,157,113,0
293995299462419,293995400189790,72.500000,0.000000,160,116,0
293995400189790,293995500885942,72.611465,0.000000,157,114,0
293995500885942,293995601743974,74.375000,0.000000,160,119,0
293995601743974,293995702564493,69.375000,0.000000,160,111,0
293995702564493,293995803331200,72.955975,0.000000,159,116,0
293995803331200,293995904131701,68.125000,0.000000,160,109,0
293995904131701,293996004848636,65.189873,0.000000,158,103,0
293996004848636,293996105676372,66.459627,0.000000,161,107,0
293996105676372,293996206466359,73.584906,0.000000,159,117,0
293996206466359,293996307222075,71.428571,0.000000,161,115,0
293996307222075,293996407955905,74.050633,0.000000,158,117,0
293996407955905,293996508731203,72.784810,0.000000,158,115,0
293996508731203,293996609727975,73.291925,0.000000,161,118,0
293996609727975,293996710484271,70.625000,0.000000,160,113,0
293996710484271,293996811369125,71.698113,0.000000,159,114,0
293996811369125,293996912139212,71.250000,0.000000,160,114,0
293996912139212,293997012827465,72.611465,0.000000,157,114,0
293997012827465,293997113664908,71.875000,0.000000,160,115,0
293997113664908,293997214315666,74.213836,0.000000,159,118,0
293997214315666,293997315072846,72.500000,0.000000,160,116,0
293997315072846,293997416058999,73.584906,0.000000,159,117,0
293997416058999,293997516956136,71.875000,0.000000,160,115,0
293997516956136,293997617640774,74.375000,0.000000,160,119,0
293997617640774,293997718396425,71.069182,1.257862,159,113,2
293997718396425,293997819211759,68.322981,0.000000,161,110,0
293997819211759,293997919926115,70.625000,0.000000,160,113,0
293997919926115,293998020648635,74.213836,0.000000,159,118,0
293998020648635,293998121414920,74.050633,0.000000,158,117,0
293998121414920,293998222159815,73.125000,0.000000,160,117,0
293998222159815,293998323125105,70.552147,0.000000,163,115,0
293998323125105,293998423877487,74.050633,0.000000,158,117,0
293998423877487,293998524817844,73.584906,0.000000,159,117,0
293998524817844,293998625595818,73.584906,0.000000,159,117,0
293998625595818,293998726309218,71.250000,0.000000,160,114,0
293998726309218,293998827031608,70.807453,0.000000,161,114,0
293998827031608,293998927761209,71.069182,0.000000,159,113,0
293998927761209,293999028477161,74.050633,0.000000,158,117,0
293999028477161,293999129281393,71.428571,0.000000,161,115,0
293999129281393,293999230068200,73.750000,0.000000,160,118,0
293999230068200,293999330736578,72.500000,0.000000,160,116,0
293999330736578,293999431527173,73.417722,0.000000,158,116,0
293999431527173,293999532355906,72.327044,0.000000,159,115,0
293999532355906,293999633143743,67.701863,0.000000,161,109,0
293999633143743,293999733875010,71.069182,0.000000,159,113,0
293999733875010,293999834651430,69.811321,0.000000,159,111,0
293999834651430,293999935294173,72.955975,0.000000,159,116,0
293999935294173,294000036109846,73.125000,0.000000,160,117,0
294000036109846,294000136891911,72.955975,0.000000,159,116,0
294000136891911,294000237616697,73.125000,0.000000,160,117,0
294000237616697,294000338324030,72.327044,0.000000,159,115,0
294000338324030,294000439088293,72.670807,0.000000,161,117,0
294000439088293,294000539867740,71.428571,0.000000,161,115,0
294000539867740,294000640632573,71.069182,0.000000,159,113,0
294000640632573,294000741361861,71.069182,0.000000,159,113,0
294000741361861,294000842127548,70.000000,0.000000,160,112,0
294000842127548,294000942764722,71.250000,0.000000,160,114,0
294000942764722,294001043745742,71.069182,0.000000,159,113,0
