sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
266154315388238,266154415784341,84.905660,0.000000,159,135,0
266154415784341,266154516442174,82.500000,0.625000,160,132,1
266154516442174,266154616897922,83.750000,0.625000,160,134,1
266154616897922,266154717446014,83.125000,0.625000,160,133,1
266154717446014,266154817807187,87.654321,0.000000,162,142,0
266154817807187,266154918193741,86.956522,0.621118,161,140,1
266154918193741,266155018530675,78.481013,0.632911,158,124,1
266155018530675,266155119116243,64.102564,0.000000,156,100,0
266155119116243,266155219739171,82.389937,0.628931,159,131,1
266155219739171,266155320173652,82.389937,0.000000,159,131,0
266155320173652,266155420763215,80.891720,0.000000,157,127,0
266155420763215,266155521370209,80.503145,0.000000,159,128,0
266155521370209,266155622088846,75.000000,0.625000,160,120,1
266155622088846,266155722655648,80.625000,0.625000,160,129,1
266155722655648,266155823811232,53.125000,1.250000,160,85,2
266155823811232,266155924500409,70.063694,0.000000,157,110,0
266155924500409,266156025184462,68.553459,0.628931,159,109,1
266156025184462,266156125772999,72.327044,0.000000,159,115,0
266156125772999,266156226368291,71.698113,0.628931,159,114,1
266156226368291,266156327409399,48.734177,3.164557,158,77,5
266156327409399,266156428342114,34.868421,0.657895,152,53,1
266156428342114,266156528994470,33.766234,1.298701,154,52,2
266156528994470,266156630315109,50.326797,1.960784,153,77,3
266156630315109,266156730986859,59.354839,1.935484,155,92,3
266156730986859,266156832072737,66.878981,1.273885,157,105,2
266156832072737,266156932819404,72.327044,0.000000,159,115,0
266156932819404,266157033427653,78.980892,0.636943,157,124,1
266157033427653,266157134063731,77.358491,0.000000,159,123,0
266157134063731,266157234889888,76.729560,0.628931,159,122,1
266157234889888,266157335932212,74.683544,0.632911,158,118,1
266157335932212,266157436587990,67.721519,0.632911,158,107,1
266157436587990,266157537193501,75.625000,0.625000,160,121,1
266157537193501,266157637794396,75.316456,0.000000,158,119,0
266157637794396,266157738736430,77.707006,0.636943,157,122,1
266157738736430,266157839368450,74.213836,0.628931,159,118,1
266157839368450,266157940023838,73.885350,0.636943,157,116,1
266157940023838,266158040950189,42.207792,0.000000,154,65,0
266158040950189,266158141860424,45.911950,0.000000,159,73,0
266158141860424,266158242728758,74.213836,0.628931,159,118,1
266158242728758,266158343311544,73.417722,0.632911,158,116,1
266158343311544,266158443860529,74.050633,0.632911,158,117,1
266158443860529,266158544552116,72.611465,0.636943,157,114,1
266158544552116,266158645195410,76.582278,0.632911,158,121,1
266158645195410,266158746311886,74.213836,0.628931,159,118,1
266158746311886,266158846833357,71.974522,0.636943,157,113,1
266158846833357,266158947387808,72.151899,0.000000,158,114,0
266158947387808,266159047980447,74.842767,0.000000,159,119,0
266159047980447,266159148590200,68.987342,0.000000,158,109,0
266159148590200,266159249146577,79.874214,0.000000,159,127,0
266159249146577,266159349719048,76.100629,0.628931,159,121,1
266159349719048,266159450536413,81.012658,0.000000,158,128,0
266159450536413,266159551050417,80.254777,0.636943,157,126,1
266159551050417,266159651619859,82.389937,0.000000,159,131,0
266159651619859,266159752244633,79.746835,0.632911,158,126,1
