run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,metadata_read_bytes,code_logical_bytes,code_physical_bytes,payload_logical_bytes,payload_physical_bytes,distance_evaluated_count,duplicate_vector_count,coarse_candidate_count_before_dedupe,coarse_candidate_count_after_dedupe,rerank_candidate_count,final_result_count,coarse_candidate_hash,payload_page_hash,final_result_hash,recall,unique_payload_pages,payload_candidates,postings_with_payload,total_payload_page_spans,truth_count,coarse_recall,coarse_recall_after_dedupe,rerank_recall,final_recall,truth_recovered_by_head_result,truth_dropped_per_posting_topr,truth_dropped_global_topr,truth_dropped_rerank_topk,truth_missing_not_observed_in_scanned_posting,truth_missing_not_in_posting_reserved
run_1777698067019,1,4,1,0,0,133236606612402,133236625932140,19.320000,5.086000,14.234000,0.000000,0.000000,9.298088,0.000000,0.000000,0.000000,64,123,503808,3772,0,90528,0,65536,503808,512,0,3772,3350,512,10,17254815613972966247,2946820563157413079,6841167962967113376,1.000000,123,512,60,521,10,9,9,9,10,1,0,0,0,0,0
run_1777698067019,1,4,1,1,0,133236625932440,133236633128905,7.196000,0.447000,6.749000,0.000000,0.000000,3.594513,0.000000,0.000000,0.000000,64,140,573440,4437,0,106488,0,65536,573440,512,0,4437,3847,512,10,13221204117811985494,14674306240965670561,14318016506224900126,0.800000,140,512,61,527,10,8,8,8,8,0,0,0,0,2,0
run_1777698067019,1,4,1,2,0,133236633129118,133236638271090,5.142000,0.508000,4.634000,0.000000,0.000000,2.321912,0.000000,0.000000,0.000000,62,123,503808,3352,0,80448,0,65536,503808,512,0,3352,2772,512,10,18250571692630490269,16202105350870449670,18439783146907918209,1.000000,123,512,61,520,10,8,8,8,10,2,0,0,0,0,0
run_1777698067019,1,4,1,3,0,133236638271319,133236642562463,4.291000,0.496000,3.795000,0.000000,0.000000,1.828833,0.000000,0.000000,0.000000,64,100,409600,3006,0,72144,0,65536,409600,512,0,3006,2275,512,10,1701800897075314264,3685552788010846485,14862532870405576108,1.000000,100,512,63,524,10,8,8,8,10,2,0,0,0,0,0
run_1777698067019,1,4,1,4,0,133236642562560,133236647570412,5.008000,0.504000,4.504000,0.000000,0.000000,2.301381,0.000000,0.000000,0.000000,64,123,503808,3332,0,79968,0,65536,503808,512,0,3332,2828,512,10,13080636937190077481,2957580241561823933,11287415341249878154,1.000000,123,512,63,519,10,8,8,8,10,2,0,0,0,0,0
run_1777698067019,1,4,1,5,0,133236647570585,133236652549471,4.979000,0.399000,4.580000,0.000000,0.000000,2.108985,0.000000,0.000000,0.000000,64,131,536576,3803,0,91272,0,65536,536576,512,0,3803,3494,512,10,576025994904227356,14687226131410728547,17011678372123821368,1.000000,131,512,63,516,10,9,9,9,10,1,0,0,0,0,0
run_1777698067019,1,4,1,6,0,133236652549652,133236658448939,5.899000,0.481000,5.418000,0.000000,0.000000,2.476802,0.000000,0.000000,0.000000,63,150,614400,4620,0,110880,0,65536,614400,512,0,4620,4127,512,10,14562230639938872660,14031182196006342577,10950205888718734034,0.900000,150,512,63,528,10,8,8,8,9,1,0,0,0,1,0
run_1777698067019,1,4,1,7,0,133236658449117,133236662384133,3.935000,0.423000,3.512000,0.000000,0.000000,1.739415,0.000000,0.000000,0.000000,64,107,438272,3274,0,78576,0,65536,438272,512,0,3274,2269,512,10,58533732856884370,5888347472833671881,16224408989733346580,1.000000,107,512,59,524,10,9,9,9,10,1,0,0,0,0,0
run_1777698067019,1,4,1,8,0,133236662384316,133236667107871,4.723000,0.404000,4.319000,0.000000,0.000000,2.164928,0.000000,0.000000,0.000000,64,130,532480,3762,0,90288,0,65536,532480,512,0,3762,3392,512,10,472095561729441747,18299693093722418979,9969335652215632219,0.900000,130,512,64,522,10,8,8,8,9,1,0,0,0,1,0
run_1777698067019,1,4,1,9,0,133236667108055,133236671714095,4.606000,0.406000,4.200000,0.000000,0.000000,2.177796,0.000000,0.000000,0.000000,64,133,544768,3585,0,86040,0,65536,544768,512,0,3585,3114,512,10,15887114946601405127,874732006051483796,10641140244583678493,0.900000,133,512,61,523,10,7,7,7,9,2,0,0,0,1,0
run_1777698067019,1,4,1,10,0,133236671714175,133236676190592,4.476000,0.354000,4.122000,0.000000,0.000000,2.019188,0.000000,0.000000,0.000000,64,127,520192,3598,0,86352,0,65536,520192,512,0,3598,3247,512,10,7482733586558650056,5268344603408530606,7396608433550862396,1.000000,127,512,61,514,10,9,9,9,10,1,0,0,0,0,0
run_1777698067019,1,4,1,11,0,133236676190791,133236681077933,4.887000,0.443000,4.444000,0.000000,0.000000,2.393051,0.000000,0.000000,0.000000,64,123,503808,3689,0,88536,0,65536,503808,512,0,3689,3220,512,10,13783957218909480665,709976911604058412,3880952310257315938,1.000000,123,512,62,519,10,9,9,9,10,1,0,0,0,0,0
run_1777698067019,1,4,1,12,0,133236681078177,133236686505763,5.427000,0.436000,4.991000,0.000000,0.000000,2.406036,0.000000,0.000000,0.000000,63,148,606208,4681,0,112344,0,65536,606208,512,0,4681,3992,512,10,4032260399334123657,2813194330709791148,15499231122505570688,1.000000,148,512,60,522,10,10,10,10,10,0,0,0,0,0,0
run_1777698067019,1,4,1,13,0,133236686506001,133236691221480,4.715000,0.398000,4.317000,0.000000,0.000000,2.155931,0.000000,0.000000,0.000000,64,133,544768,3763,0,90312,0,65536,544768,512,0,3763,3348,512,10,2654988368580476440,181389916798690281,11679498044253145823,0.900000,133,512,62,522,10,9,9,9,9,0,0,0,0,1,0
run_1777698067019,1,4,1,14,0,133236691221660,133236696273046,5.052000,0.428000,4.624000,0.000000,0.000000,2.246333,0.000000,0.000000,0.000000,64,135,552960,4324,0,103776,0,65536,552960,512,0,4324,3774,512,10,8158805908332248853,2399539477090752838,10693103739146888944,1.000000,135,512,60,522,10,9,9,9,10,1,0,0,0,0,0
run_1777698067019,1,4,1,15,0,133236696273226,133236700659443,4.386000,0.445000,3.941000,0.000000,0.000000,1.978477,0.000000,0.000000,0.000000,63,110,450560,3379,0,81096,0,65536,450560,512,0,3379,2901,512,10,7339822230114761677,1648746804562477740,5731091998430203982,1.000000,110,512,59,518,10,9,9,9,10,1,0,0,0,0,0
