sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
30991338359175,30991438809462,71.859296,9.045226,199,143,18
30991438809462,30991539367308,57.575758,6.060606,198,114,12
30991539367308,30991639840658,57.868020,5.583756,197,114,11
30991639840658,30991740317950,59.898477,5.583756,197,118,11
30991740317950,30991840771174,57.070707,6.565657,198,113,13
30991840771174,30991941221077,57.731959,5.670103,194,112,11
30991941221077,30992041690509,56.852792,8.121827,197,112,16
30992041690509,30992142132535,56.585366,6.341463,205,116,13
30992142132535,30992242587785,58.208955,5.970149,201,117,12
30992242587785,30992343077089,50.000000,6.122449,196,98,12
30992343077089,30992443546458,58.500000,5.500000,200,117,11
30992443546458,30992543994268,60.804020,6.030151,199,121,12
30992543994268,30992644449778,52.284264,6.598985,197,103,13
30992644449778,30992745128976,57.500000,5.000000,200,115,10
30992745128976,30992845592866,34.183673,3.571429,196,67,7
30992845592866,30992946119816,54.773869,5.527638,199,109,11
30992946119816,30993046625661,60.309278,6.701031,194,117,13
30993046625661,30993147102842,67.676768,6.565657,198,134,13
30993147102842,30993247497537,82.500000,9.000000,200,165,18
30993247497537,30993347992644,83.417085,11.055276,199,166,22
30993347992644,30993448536554,86.633663,10.891089,202,175,22
30993448536554,30993549287408,89.000000,9.500000,200,178,19
30993549287408,30993650020764,88.059701,8.955224,201,177,18
30993650020764,30993750543831,88.059701,8.955224,201,177,18
