sample_start_ns,sample_end_ns,psi_io_some_total_us,psi_io_full_total_us,psi_io_some_delta_us,psi_io_full_delta_us
30991338359175,30991438809462,19908690007,19019980362,36759,32732
30991438809462,30991539367308,19908714422,19019994553,24415,14191
30991539367308,30991639840658,19908739182,19020008966,24760,14413
30991639840658,30991740317950,19908764844,19020024296,25662,15330
30991740317950,30991840771174,19908790636,19020039315,25792,15019
30991840771174,30991941221077,19908814708,19020052731,24072,13416
30991941221077,30992041690509,19908843891,19020070453,29183,17722
30992041690509,30992142132535,19908870568,19020085944,26677,15491
30992142132535,30992242587785,19908895886,19020100984,25318,15040
30992242587785,30992343077089,19908917680,19020113162,21794,12178
30992343077089,30992443546458,19908943214,19020128692,25534,15530
30992443546458,30992543994268,19908969997,19020145382,26783,16690
30992543994268,30992644449778,19908992979,19020158178,22982,12796
30992644449778,30992745128976,19909017617,19020172018,24638,13840
30992745128976,30992845592866,19909033043,19020178444,15426,6426
30992845592866,30992946119816,19909056160,19020191365,23117,12921
30992946119816,30993046625661,19909082767,19020207063,26607,15698
30993046625661,30993147102842,19909114627,19020229359,31860,22296
30993147102842,30993247497537,19909173550,19020283240,58923,53881
30993247497537,30993347992644,19909235985,19020344374,62435,61134
30993347992644,30993448536554,19909318983,19020425202,82998,80828
30993448536554,30993549287408,19909411849,19020512916,92866,87714
30993549287408,30993650020764,19909498610,19020594380,86761,81464
30993650020764,30993750543831,19909585332,19020676210,86722,81830
