sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
6433833829357,6433934517736,nvme0n1p8,192256,98435072,932.332022,1,0.665419,67
6433934517736,6434034917651,nvme0n1p8,188160,96337920,915.090416,0,0.607570,61
6434034917651,6434135420678,nvme0n1p8,189952,97255424,922.857776,0,0.557197,56
6434135420678,6434235893893,nvme0n1p8,195584,100139008,950.502082,0,0.517551,52
6434235893893,6434336364761,nvme0n1p8,116680,59740160,567.056475,0,0.378219,38
6434336364761,6434436886227,nvme0n1p8,1304,667648,6.334157,1,0.069637,7
6434436886227,6434537456360,nvme0n1p8,211344,108208128,1026.102973,0,0.676145,68
6434537456360,6434638009277,nvme0n1p8,10080,5160960,48.948108,0,0.039780,4
6434638009277,6434738522457,nvme0n1p8,16312,8351744,79.241785,0,4.845136,487
6434738522457,6434839845185,nvme0n1p8,23056,11804672,111.108462,32,1.411332,143
6434839845185,6434940611998,nvme0n1p8,27032,13840384,130.987756,0,1.875618,189
6434940611998,6435041835935,nvme0n1p8,24192,12386304,116.696706,0,1.481863,150
6435041835935,6435142813183,nvme0n1p8,21632,11075584,104.602772,0,1.406257,142
6435142813183,6435243944205,nvme0n1p8,24400,12492800,117.808188,0,1.512889,153
6435243944205,6435345065015,nvme0n1p8,22408,11472896,108.201331,0,1.404261,142
6435345065015,6435446315311,nvme0n1p8,20640,10567680,99.536746,0,1.333329,135
6435446315311,6435547626958,nvme0n1p8,22856,11702272,110.156696,0,1.529933,155
6435547626958,6435648800737,nvme0n1p8,25128,12865536,121.271849,0,1.532018,155
6435648800737,6435749986050,nvme0n1p8,24704,12648448,119.211965,0,1.482429,150
6435749986050,6435851022919,nvme0n1p8,26944,13795328,130.212368,0,1.553888,157
6435851022919,6435952359999,nvme0n1p8,25656,13135872,123.620532,0,1.559153,158
6435952359999,6436053577162,nvme0n1p8,24568,12578816,118.518376,0,1.600519,162
6436053577162,6436154689335,nvme0n1p8,24040,12308480,116.091672,0,1.414271,143
6436154689335,6436255790907,nvme0n1p8,22824,11685888,110.231038,0,1.345182,136
6436255790907,6436357139426,nvme0n1p8,24640,12615680,118.711651,0,1.450441,147
6436357139426,6436458314277,nvme0n1p8,26208,13418496,126.482766,0,1.551769,157
6436458314277,6436559296433,nvme0n1p8,23864,12218368,115.390126,0,1.425995,144
6436559296433,6436660659832,nvme0n1p8,27376,14016512,131.873907,0,1.686999,171
6436660659832,6436761961079,nvme0n1p8,27568,14114816,132.880274,0,1.638677,166
6436761961079,6436863058154,nvme0n1p8,28632,14659584,138.287569,0,1.731010,175
6436863058154,6436964204367,nvme0n1p8,27904,14286848,134.705983,0,1.641188,166
6436964204367,6437065331986,nvme0n1p8,28152,14413824,135.928185,0,1.631602,165
6437065331986,6437166347472,nvme0n1p8,28328,14503936,136.929809,0,1.613614,163
6437166347472,6437267396916,nvme0n1p8,29424,15065088,142.179778,0,1.810995,183
6437267396916,6437368368454,nvme0n1p8,28352,14516224,137.105468,25,1.713354,173
6437368368454,6437469280935,nvme0n1p8,25648,13131776,124.101968,0,1.526075,154
6437469280935,6437570389961,nvme0n1p8,24496,12541952,118.297426,0,1.424205,144
6437570389961,6437671498830,nvme0n1p8,27384,14020608,132.244519,0,1.582453,160
6437671498830,6437772607404,nvme0n1p8,23384,11972608,112.927799,0,1.473663,149
6437772607404,6437873691329,nvme0n1p8,23576,12070912,113.882784,0,1.513594,153
6437873691329,6437975034283,nvme0n1p8,24944,12771328,120.182874,13,1.549195,157
6437975034283,6438075975374,nvme0n1p8,23104,11829248,111.760730,0,1.476108,149
6438075975374,6438176887747,nvme0n1p8,24656,12623872,119.302144,0,1.565715,158
6438176887747,6438277998345,nvme0n1p8,27768,14217216,134.096663,0,1.710998,173
6438277998345,6438379212269,nvme0n1p8,27576,14118912,133.033512,0,1.659851,168
6438379212269,6438480324808,nvme0n1p8,26928,13787136,130.037655,0,1.701075,172
6438480324808,6438580747879,nvme0n1p8,25592,13103104,124.434491,0,1.583302,159
6438580747879,6438681790317,nvme0n1p8,23568,12066816,113.890883,0,1.504318,152
6438681790317,6438782914607,nvme0n1p8,17896,9162752,86.411299,0,1.196547,121
6438782914607,6438884070786,nvme0n1p8,22800,11673600,110.055684,31,1.423541,144
6438884070786,6438985461165,nvme0n1p8,23592,12079104,113.615625,0,1.509019,153
6438985461165,6439086770225,nvme0n1p8,22928,11739136,110.506528,0,1.431264,145
6439086770225,6439188183528,nvme0n1p8,22272,11403264,107.234452,0,1.370629,139
6439188183528,6439289447236,nvme0n1p8,26400,13516800,127.297580,0,1.540532,156
6439289447236,6439390687399,nvme0n1p8,25704,13160448,123.970378,0,1.501380,152
6439390687399,6439492057794,nvme0n1p8,24752,12673024,119.225515,0,1.489587,151
6439492057794,6439593250310,nvme0n1p8,23120,11837440,111.560251,0,1.442794,146
6439593250310,6439694341229,nvme0n1p8,23512,12038144,113.565777,0,1.483813,150
6439694341229,6439795663089,nvme0n1p8,24080,12328960,116.044183,0,1.470561,149
6439795663089,6439896906317,nvme0n1p8,23416,11988992,112.931936,0,1.471703,149
6439896906317,6439997530682,nvme0n1p8,28224,14450688,136.957386,6,1.709328,172
6439997530682,6440098547255,nvme0n1p8,23656,12111872,114.345408,32,1.415609,143
6440098547255,6440199313080,nvme0n1p8,25888,13254656,125.445557,0,1.617612,163
6440199313080,6440300689758,nvme0n1p8,26064,13344768,125.537380,0,1.578272,160
6440300689758,6440402028814,nvme0n1p8,23248,11902976,112.015672,0,1.361765,138
6440402028814,6440503172779,nvme0n1p8,26416,13524992,127.525528,0,1.562130,158
6440503172779,6440603842300,nvme0n1p8,25800,13209600,125.138732,0,1.579425,159
6440603842300,6440705177947,nvme0n1p8,25416,13012992,122.465851,0,1.529570,155
6440705177947,6440806258613,nvme0n1p8,27424,14041088,132.474642,0,1.691718,171
6440806258613,6440907510557,nvme0n1p8,25464,13037568,122.798568,0,1.550588,157
6440907510557,6441008902102,nvme0n1p8,26416,13524992,127.214133,0,1.617492,164
6441008902102,6441110157699,nvme0n1p8,25264,12935168,121.829685,0,1.511028,153
6441110157699,6441211185782,nvme0n1p8,24376,12480512,117.812230,0,1.514430,153
6441211185782,6441312132437,nvme0n1p8,30104,15413248,145.613728,0,1.832651,185
6441312132437,6441412850411,nvme0n1p8,25264,12935168,122.480000,0,1.529022,154
6441412850411,6441513357491,nvme0n1p8,24696,12644352,119.977555,0,1.522281,153
6441513357491,6441614133789,nvme0n1p8,26152,13389824,126.711652,0,1.577752,159
6441614133789,6441715231794,nvme0n1p8,26568,13602816,128.317629,0,1.612297,163
6441715231794,6441815888525,nvme0n1p8,23328,11943936,113.163073,0,1.430605,144
6441815888525,6441917120256,nvme0n1p8,30120,15421440,145.280843,0,1.797855,182
6441917120256,6442018347773,nvme0n1p8,26368,13500416,127.188737,0,1.570719,159
6442018347773,6442119211116,nvme0n1p8,26040,13332480,126.060106,0,1.606134,162
6442119211116,6442220318835,nvme0n1p8,30400,15564800,146.811244,0,1.819841,184
6442220318835,6442321529081,nvme0n1p8,25048,12824576,120.842200,0,1.521585,154
6442321529081,6442422743459,nvme0n1p8,25016,12808192,120.682891,0,1.541283,156
6442422743459,6442523921847,nvme0n1p8,29360,15032320,141.689720,0,1.729618,175
6442523921847,6442625175226,nvme0n1p8,25952,13287424,125.150144,0,1.530813,155
6442625175226,6442726247693,nvme0n1p8,25600,13107200,123.673641,0,1.622598,164
6442726247693,6442827361542,nvme0n1p8,27208,13930496,131.388097,0,1.681273,170
6442827361542,6442928511150,nvme0n1p8,27624,14143488,133.349812,0,1.601588,162
6442928511150,6443029594447,nvme0n1p8,25648,13131776,123.892254,0,1.533389,155
6443029594447,6443130657565,nvme0n1p8,26944,13795328,130.178548,11,1.642538,166
6443130657565,6443231707599,nvme0n1p8,27496,14077952,132.862709,0,1.662543,168
6443231707599,6443332723444,nvme0n1p8,25760,13189120,124.516357,0,1.544312,156
6443332723444,6443433429415,nvme0n1p8,28352,14516224,137.467023,7,1.707942,172
6443433429415,6443534698627,nvme0n1p8,25072,12836864,120.887556,0,1.570072,159
6443534698627,6443636037834,nvme0n1p8,25496,13053952,122.847012,0,1.539384,156
6443636037834,6443737215318,nvme0n1p8,24424,12505088,117.869913,0,1.561612,158
6443737215318,6443838245281,nvme0n1p8,24696,12644352,119.356609,0,1.544096,156
6443838245281,6443939431428,nvme0n1p8,24896,12746752,120.137493,0,1.551596,157
6443939431428,6444040567182,nvme0n1p8,26176,13402112,126.377166,5,1.601807,162
6444040567182,6444141620673,nvme0n1p8,24232,12406784,117.086813,0,1.553633,157
6444141620673,6444242802693,nvme0n1p8,26248,13438976,126.666835,0,1.690024,171
6444242802693,6444343945939,nvme0n1p8,25528,13070336,123.239507,0,1.621463,164
6444343945939,6444445136381,nvme0n1p8,27592,14127104,133.141589,0,1.709648,173
6444445136381,6444546331825,nvme0n1p8,25992,13307904,125.414799,0,1.581099,160
6444546331825,6444647535621,nvme0n1p8,27200,13926400,131.232726,0,1.610612,163
6444647535621,6444748814693,nvme0n1p8,25832,13225984,124.539858,0,1.599541,162
6444748814693,6444849585197,nvme0n1p8,25784,13201408,124.935802,0,1.538149,155
6444849585197,6444950160818,nvme0n1p8,25968,13295616,126.071183,0,1.561014,157
6444950160818,6445050822096,nvme0n1p8,28176,14426112,136.674328,20,1.708701,172
6445050822096,6445151616951,nvme0n1p8,24960,12779520,120.913910,32,1.607225,162
6445151616951,6445252550914,nvme0n1p8,27424,14041088,132.667188,0,1.694177,171
6445252550914,6445353690385,nvme0n1p8,27992,14331904,135.139809,0,1.631411,165
6445353690385,6445454969093,nvme0n1p8,26648,13643776,128.474375,0,1.569925,159
6445454969093,6445556176152,nvme0n1p8,26280,13455360,126.789884,31,1.580917,160
6445556176152,6445657051334,nvme0n1p8,29136,14917632,141.031344,0,1.764557,178
6445657051334,6445758291707,nvme0n1p8,25880,13250560,124.818967,0,1.560642,158
6445758291707,6445859541334,nvme0n1p8,25640,13127680,123.650147,0,1.560500,158
6445859541334,6445960692716,nvme0n1p8,27896,14282752,134.660481,0,1.680649,170
6445960692716,6446062073120,nvme0n1p8,26728,13684736,128.730807,0,1.647261,167
6446062073120,6446163339241,nvme0n1p8,27648,14155776,133.312107,0,1.718245,174
6446163339241,6446264432424,nvme0n1p8,26312,13471744,127.087266,19,1.582698,160
6446264432424,6446365491045,nvme0n1p8,29128,14913536,140.736694,0,1.810830,183
6446365491045,6446466711949,nvme0n1p8,26384,13508608,127.274229,0,1.630098,165
6446466711949,6446567883091,nvme0n1p8,28440,14561280,137.259682,0,1.719858,174
6446567883091,6446669088334,nvme0n1p8,23304,11931648,112.433960,22,1.501898,152
6446669088334,6446770280750,nvme0n1p8,26096,13361152,125.920380,0,1.630557,165
6446770280750,6446871431730,nvme0n1p8,21720,11120640,104.847909,0,1.433501,145
6446871431730,6446972705706,nvme0n1p8,23536,12050432,113.476215,0,1.530502,155
6446972705706,6447073825012,nvme0n1p8,24848,12722176,119.985124,0,1.552621,157
6447073825012,6447174955912,nvme0n1p8,25976,13299712,125.417590,0,1.572220,159
6447174955912,6447275934079,nvme0n1p8,26720,13680640,129.204910,0,1.574598,159
6447275934079,6447377072532,nvme0n1p8,27096,13873152,130.815415,0,1.581990,160
6447377072532,6447478402801,nvme0n1p8,26720,13680640,128.755950,0,1.578995,160
6447478402801,6447579799725,nvme0n1p8,25464,13037568,122.622988,0,1.499059,152
6447579799725,6447680906051,nvme0n1p8,30280,15503360,146.233741,0,1.770413,179
6447680906051,6447782257686,nvme0n1p8,26528,13582336,127.803809,0,1.588529,161
6447782257686,6447882968522,nvme0n1p8,23512,12038144,113.994374,0,1.578777,159
6447882968522,6447984356999,nvme0n1p8,23272,11915264,112.076654,0,1.390691,141
6447984356999,6448085494303,nvme0n1p8,24344,12464128,117.530508,0,1.473245,149
6448085494303,6448186511641,nvme0n1p8,25376,12992512,122.658399,0,1.544289,156
6448186511641,6448287783412,nvme0n1p8,25624,13119488,123.545966,0,1.560158,158
6448287783412,6448388862795,nvme0n1p8,27432,14045184,132.514968,0,1.671953,169
6448388862795,6448489870406,nvme0n1p8,25672,13144064,124.101106,0,1.534538,155
6448489870406,6448591106582,nvme0n1p8,25480,13045760,122.894866,0,1.511317,153
6448591106582,6448691854417,nvme0n1p8,25888,13254656,125.467957,32,1.548420,156
6448691854417,6448792555052,nvme0n1p8,28904,14798848,140.150866,0,1.737824,175
6448792555052,6448893363924,nvme0n1p8,26080,13352960,126.321967,0,1.567322,158
6448893363924,6448994695718,nvme0n1p8,22840,11694080,110.057696,0,1.361863,138
6448994695718,6449095886017,nvme0n1p8,26344,13488128,127.119708,0,1.541650,156
6449095886017,6449196998885,nvme0n1p8,23416,11988992,113.077534,0,1.483491,150
6449196998885,6449298241610,nvme0n1p8,22240,11386880,107.260793,0,1.422324,144
6449298241610,6449399437230,nvme0n1p8,20120,10301440,97.081462,0,1.225349,124
6449399437230,6449500557072,nvme0n1p8,23704,12136448,114.460412,0,1.453721,147
6449500557072,6449601807379,nvme0n1p8,23376,11968512,112.731140,0,1.412341,143
6449601807379,6449703179558,nvme0n1p8,22936,11743232,110.476256,0,1.400779,142
6449703179558,6449804163296,nvme0n1p8,26704,13672448,129.120418,0,1.594316,161
6449804163296,6449905268137,nvme0n1p8,25416,13012992,122.745421,0,1.533062,155
6449905268137,6450006493707,nvme0n1p8,24888,12742656,120.052115,0,1.501597,152
6450006493707,6450107686891,nvme0n1p8,25856,13238272,124.761367,32,1.541606,156
6450107686891,6450208454833,nvme0n1p8,24984,12791808,121.062498,32,1.558035,157
6450208454833,6450309249404,nvme0n1p8,30368,15548416,147.112338,0,1.785810,180
6450309249404,6450410233664,nvme0n1p8,25672,13144064,124.129803,0,1.524990,154
6450410233664,6450511276569,nvme0n1p8,23928,12251136,115.630026,0,1.454828,147
6450511276569,6450612359924,nvme0n1p8,28256,14467072,136.490078,0,1.721352,174
6450612359924,6450713487986,nvme0n1p8,24008,12292096,115.918925,0,1.473379,149
6450713487986,6450814596336,nvme0n1p8,22144,11337728,106.939733,0,1.354982,137
6450814596336,6450915891510,nvme0n1p8,25512,13062144,122.977539,0,1.540054,156
6450915891510,6451017110243,nvme0n1p8,26496,13565952,127.817249,31,1.620253,164
6451017110243,6451117817835,nvme0n1p8,24192,12386304,117.295030,0,1.469601,148
6451117817835,6451218885764,nvme0n1p8,24080,12328960,116.335742,0,1.573199,159
6451218885764,6451320077379,nvme0n1p8,25760,13189120,124.300072,0,1.640452,166
6451320077379,6451421174829,nvme0n1p8,27096,13873152,130.868471,0,1.721112,174
6451421174829,6451522270508,nvme0n1p8,27400,14028800,132.339051,0,1.622226,164
6451522270508,6451623262122,nvme0n1p8,31240,15994880,151.041316,0,1.812032,183
6451623262122,6451724242890,nvme0n1p8,25824,13221888,124.869074,0,1.544849,156
6451724242890,6451825265038,nvme0n1p8,26048,13336576,125.900609,0,1.534317,155
6451825265038,6451926142570,nvme0n1p8,29816,15265792,144.319488,0,1.764516,178
6451926142570,6452027008320,nvme0n1p8,27640,14151680,133.802542,0,1.655666,167
6452027008320,6452127855911,nvme0n1p8,33880,17346560,164.039305,0,2.012939,203
6452127855911,6452228722952,nvme0n1p8,25256,12931072,122.260266,0,1.615989,163
