sample_start_ns,sample_end_ns,psi_io_some_total_us,psi_io_full_total_us,psi_io_some_delta_us,psi_io_full_delta_us
6433833829357,6433934517736,2229771404,2029008539,74232,72809
6433934517736,6434034917651,2229845736,2029081730,74332,73191
6434034917651,6434135420678,2229916005,2029147672,70269,65942
6434135420678,6434235893893,2229989658,2029219146,73653,71474
6434235893893,6434336364761,2230069183,2029296000,79525,76854
6434336364761,6434436886227,2230153996,2029377257,84813,81257
6434436886227,6434537456360,2230241112,2029462641,87116,85384
6434537456360,6434638009277,2230307942,2029526501,66830,63860
6434638009277,6434738522457,2230357062,2029560448,49120,33947
6434738522457,6434839845185,2230418742,2029607220,61680,46772
6434839845185,6434940611998,2230477089,2029655891,58347,48671
6434940611998,6435041835935,2230532242,2029702142,55153,46251
6435041835935,6435142813183,2230588021,2029742426,55779,40284
6435142813183,6435243944205,2230649053,2029795739,61032,53313
6435243944205,6435345065015,2230715986,2029852252,66933,56513
6435345065015,6435446315311,2230767799,2029896524,51813,44272
6435446315311,6435547626958,2230823277,2029944221,55478,47697
6435547626958,6435648800737,2230886905,2029993529,63628,49308
6435648800737,6435749986050,2230948650,2030048185,61745,54656
6435749986050,6435851022919,2231003901,2030097739,55251,49554
6435851022919,6435952359999,2231052696,2030142369,48795,44630
6435952359999,6436053577162,2231101495,2030187561,48799,45192
6436053577162,6436154689335,2231156146,2030229326,54651,41765
6436154689335,6436255790907,2231209400,2030277195,53254,47869
6436255790907,6436357139426,2231274047,2030338703,64647,61508
6436357139426,6436458314277,2231336557,2030395006,62510,56303
6436458314277,6436559296433,2231397521,2030449918,60964,54912
6436559296433,6436660659832,2231465737,2030511922,68216,62004
6436660659832,6436761961079,2231535934,2030577361,70197,65439
6436761961079,6436863058154,2231603326,2030636417,67392,59056
6436863058154,6436964204367,2231673772,2030702393,70446,65976
6436964204367,6437065331986,2231740135,2030761927,66363,59534
6437065331986,6437166347472,2231800642,2030814142,60507,52215
6437166347472,6437267396916,2231871459,2030880805,70817,66663
6437267396916,6437368368454,2231932392,2030934009,60933,53204
6437368368454,6437469280935,2231996760,2030993165,64368,59156
