sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
6433833829357,6433934517736,59.000000,29.500000,200,118,59
6433934517736,6434034917651,58.706468,29.850746,201,118,60
6434034917651,6434135420678,55.500000,30.000000,200,111,60
6434135420678,6434235893893,59.000000,29.000000,200,118,58
6434235893893,6434336364761,61.691542,28.855721,201,124,58
6434336364761,6434436886227,63.546798,28.571429,203,129,58
6434436886227,6434537456360,64.676617,30.348259,201,130,61
6434537456360,6434638009277,57.500000,29.000000,200,115,58
6434638009277,6434738522457,42.857143,22.167488,203,87,45
6434738522457,6434839845185,49.009901,24.752475,202,99,50
6434839845185,6434940611998,50.746269,24.378109,201,102,49
6434940611998,6435041835935,52.216749,23.152709,203,106,47
6435041835935,6435142813183,47.000000,21.500000,200,94,43
6435142813183,6435243944205,50.000000,26.237624,202,101,53
6435243944205,6435345065015,53.960396,26.237624,202,109,53
6435345065015,6435446315311,41.206030,28.643216,199,82,57
6435446315311,6435547626958,42.786070,28.855721,201,86,58
6435547626958,6435648800737,50.738916,25.123153,203,103,51
6435648800737,6435749986050,50.000000,27.500000,200,100,55
6435749986050,6435851022919,45.771144,28.358209,201,92,57
6435851022919,6435952359999,48.019802,27.227723,202,97,55
6435952359999,6436053577162,46.500000,26.000000,200,93,52
6436053577162,6436154689335,42.786070,23.383085,201,86,47
6436154689335,6436255790907,45.049505,29.207921,202,91,59
6436255790907,6436357139426,50.500000,31.000000,200,101,62
6436357139426,6436458314277,53.960396,27.227723,202,109,55
6436458314277,6436559296433,50.000000,29.500000,200,100,59
6436559296433,6436660659832,51.741294,30.348259,201,104,61
6436660659832,6436761961079,52.475248,30.693069,202,106,62
6436761961079,6436863058154,53.465347,28.712871,202,108,58
6436863058154,6436964204367,52.284264,31.472081,197,103,62
6436964204367,6437065331986,52.238806,29.850746,201,105,60
6437065331986,6437166347472,48.258706,28.358209,201,97,57
6437166347472,6437267396916,51.741294,31.343284,201,104,63
6437267396916,6437368368454,49.000000,28.500000,200,98,57
6437368368454,6437469280935,50.495050,30.198020,202,102,61
6437469280935,6437570389961,53.030303,29.292929,198,105,58
6437570389961,6437671498830,53.465347,29.207921,202,108,59
6437671498830,6437772607404,52.970297,30.198020,202,107,61
6437772607404,6437873691329,51.000000,29.500000,200,102,59
6437873691329,6437975034283,55.172414,28.571429,203,112,58
6437975034283,6438075975374,52.261307,30.653266,199,104,61
6438075975374,6438176887747,48.019802,27.722772,202,97,56
6438176887747,6438277998345,53.000000,29.000000,200,106,58
6438277998345,6438379212269,56.435644,27.227723,202,114,55
6438379212269,6438480324808,59.203980,28.855721,201,119,58
6438480324808,6438580747879,57.500000,25.500000,200,115,51
6438580747879,6438681790317,58.128079,26.600985,203,118,54
6438681790317,6438782914607,59.000000,28.000000,200,118,56
6438782914607,6438884070786,58.706468,25.870647,201,118,52
6438884070786,6438985461165,57.425743,27.227723,202,116,55
6438985461165,6439086770225,57.711443,26.865672,201,116,54
6439086770225,6439188183528,52.238806,26.865672,201,105,54
6439188183528,6439289447236,59.900990,24.257426,202,121,49
6439289447236,6439390687399,62.871287,21.782178,202,127,44
6439390687399,6439492057794,59.000000,26.500000,200,118,53
6439492057794,6439593250310,50.980392,22.058824,204,104,45
6439593250310,6439694341229,53.731343,27.860697,201,108,56
6439694341229,6439795663089,56.435644,28.712871,202,114,58
6439795663089,6439896906317,57.711443,29.353234,201,116,59
6439896906317,6439997530682,56.435644,27.227723,202,114,55
6439997530682,6440098547255,51.500000,28.000000,200,103,56
6440098547255,6440199313080,52.000000,26.500000,200,104,53
6440199313080,6440300689758,56.650246,27.586207,203,115,56
6440300689758,6440402028814,57.711443,27.860697,201,116,56
6440402028814,6440503172779,56.218905,27.860697,201,113,56
6440503172779,6440603842300,56.218905,28.358209,201,113,57
6440603842300,6440705177947,57.425743,28.712871,202,116,58
6440705177947,6440806258613,58.500000,28.500000,200,117,57
6440806258613,6440907510557,57.142857,28.078818,203,116,57
6440907510557,6441008902102,57.500000,28.000000,200,115,56
6441008902102,6441110157699,54.726368,28.358209,201,110,57
6441110157699,6441211185782,55.940594,28.712871,202,113,58
6441211185782,6441312132437,58.585859,27.777778,198,116,55
6441312132437,6441412850411,58.208955,28.855721,201,117,58
6441412850411,6441513357491,58.706468,28.358209,201,118,57
6441513357491,6441614133789,58.415842,28.217822,202,118,57
6441614133789,6441715231794,58.415842,28.217822,202,118,57
6441715231794,6441815888525,55.050505,25.757576,198,109,51
6441815888525,6441917120256,58.291457,27.638191,199,116,55
6441917120256,6442018347773,58.823529,28.431373,204,120,58
6442018347773,6442119211116,55.445545,27.227723,202,112,55
6442119211116,6442220318835,57.425743,28.712871,202,116,58
6442220318835,6442321529081,59.405941,28.217822,202,120,57
6442321529081,6442422743459,59.500000,28.500000,200,119,57
6442422743459,6442523921847,59.203980,28.358209,201,119,57
6442523921847,6442625175226,58.415842,28.712871,202,118,58
6442625175226,6442726247693,59.203980,28.855721,201,119,58
6442726247693,6442827361542,57.142857,28.571429,203,116,58
6442827361542,6442928511150,57.142857,28.078818,203,116,57
6442928511150,6443029594447,57.711443,28.358209,201,116,57
6443029594447,6443130657565,54.726368,27.363184,201,110,55
6443130657565,6443231707599,57.213930,28.855721,201,115,58
6443231707599,6443332723444,59.500000,28.500000,200,119,57
6443332723444,6443433429415,58.415842,27.722772,202,118,56
6443433429415,6443534698627,58.706468,28.358209,201,118,57
6443534698627,6443636037834,58.128079,28.571429,203,118,58
6443636037834,6443737215318,57.073171,28.780488,205,117,59
6443737215318,6443838245281,59.500000,29.000000,200,119,58
6443838245281,6443939431428,58.415842,29.207921,202,118,59
6443939431428,6444040567182,61.691542,25.373134,201,124,51
6444040567182,6444141620673,58.620690,24.137931,203,119,49
