sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
16367473959869,16367574548641,nvme0n1p8,183296,93847552,889.761334,1,0.676020,68
16367574548641,16367674951217,nvme0n1p8,186368,95420416,906.351247,1,0.597594,60
16367674951217,16367775587508,nvme0n1p8,187136,95813632,907.972652,0,0.606143,61
16367775587508,16367876236924,nvme0n1p8,188416,96468992,914.063923,2,0.586193,59
16367876236924,16367976851468,nvme0n1p8,186880,95682560,906.926537,0,0.586396,59
16367976851468,16368077441230,nvme0n1p8,190720,97648640,925.790042,0,0.536834,54
16368077441230,16368178061553,nvme0n1p8,207360,106168320,1006.257950,2,0.626116,63
16368178061553,16368278641608,nvme0n1p8,211968,108527616,1029.031054,1,0.695963,70
16368278641608,16368379247501,nvme0n1p8,217088,111149056,1053.616213,1,0.695784,70
16368379247501,16368479813830,nvme0n1p8,219648,112459776,1066.460326,0,0.686114,69
16368479813830,16368580404134,nvme0n1p8,224000,114688000,1087.331439,0,0.666068,67
16368580404134,16368680861406,nvme0n1p8,237312,121503744,1153.475480,0,0.597269,60
16368680861406,16368781458151,nvme0n1p8,210688,107872256,1022.647403,0,0.636203,64
16368781458151,16368882044522,nvme0n1p8,217600,111411200,1056.306127,2,0.685978,69
16368882044522,16368982593539,nvme0n1p8,218368,111804416,1060.428070,0,0.686232,69
16368982593539,16369083099768,nvme0n1p8,192768,98697216,936.509119,0,0.596978,60
16369083099768,16369183487083,nvme0n1p8,189184,96862208,920.185982,0,0.597685,60
16369183487083,16369283984653,nvme0n1p8,197632,101187584,960.222222,2,0.616930,62
16369283984653,16369384572649,nvme0n1p8,212736,108920832,1032.677895,0,0.676025,68
16369384572649,16369485018197,nvme0n1p8,196096,100401152,953.252801,0,0.617250,62
16369485018197,16369585416315,nvme0n1p8,190720,97648640,927.557228,0,0.617541,62
16369585416315,16369685811416,nvme0n1p8,202496,103677952,984.858813,2,0.657403,66
16369685811416,16369786320575,nvme0n1p8,217344,111280128,1055.873923,0,0.706403,71
16369786320575,16369886799907,nvme0n1p8,203264,104071168,987.765325,1,0.607090,61
16369886799907,16369987213730,nvme0n1p8,206592,105775104,1004.592764,0,0.537775,54
16369987213730,16370087619708,nvme0n1p8,217600,111411200,1058.203925,1,0.627453,63
16370087619708,16370188168724,nvme0n1p8,219392,112328704,1065.400779,1,0.696178,70
16370188168724,16370288598307,nvme0n1p8,202496,103677952,984.520667,0,0.527733,53
16370288598307,16370388993953,nvme0n1p8,196608,100663296,956.216767,1,0.527911,53
16370388993953,16370489385901,nvme0n1p8,217088,111149056,1055.861572,1,0.677345,68
16370489385901,16370589875530,nvme0n1p8,204544,104726528,993.883657,1,0.646833,65
16370589875530,16370690269851,nvme0n1p8,196608,100663296,956.229387,1,0.597643,60
16370690269851,16370790746110,nvme0n1p8,203264,104071168,987.795535,0,0.587203,59
16370790746110,16370891266454,nvme0n1p8,236544,121110528,1149.021137,1,0.596894,60
16370891266454,16370991727416,nvme0n1p8,209408,107216896,1017.808291,1,0.527568,53
16370991727416,16371092117201,nvme0n1p8,203520,104202240,989.891551,0,0.537903,54
16371092117201,16371192506463,nvme0n1p8,194304,99483648,945.071197,0,0.617596,62
16371192506463,16371292959842,nvme0n1p8,212224,108658688,1031.573064,1,0.686886,69
16371292959842,16371393459250,nvme0n1p8,217600,111411200,1057.220158,0,0.676621,68
16371393459250,16371493934506,nvme0n1p8,195840,100270080,951.726861,0,0.627020,63
16371493934506,16371594350461,nvme0n1p8,188416,96468992,916.189066,1,0.627390,63
16371594350461,16371694754810,nvme0n1p8,195328,100007936,949.909052,0,0.607543,61
16371694754810,16371795304004,nvme0n1p8,206080,105512960,1000.753920,0,0.646450,65
16371795304004,16371896022897,nvme0n1p8,228608,117047296,1108.282634,1,0.665218,67
16371896022897,16371996513996,nvme0n1p8,207104,106037248,1006.308031,0,0.656775,66
16371996513996,16372096920390,nvme0n1p8,194560,99614720,946.154883,0,0.617491,62
16372096920390,16372197342444,nvme0n1p8,190720,97648640,927.336141,1,0.607436,61
16372197342444,16372297725293,nvme0n1p8,201984,103415808,982.488552,0,0.647521,65
16372297725293,16372398074436,nvme0n1p8,144048,73752576,700.912189,0,0.458400,46
16372398074436,16372498517995,nvme0n1p8,0,0,0.000000,0,0.000000,0
16372498517995,16372599033285,nvme0n1p8,0,0,0.000000,0,0.000000,0
16372599033285,16372699479929,nvme0n1p8,0,0,0.000000,0,0.000000,0
16372699479929,16372800022681,nvme0n1p8,0,0,0.000000,0,0.000000,0
16372800022681,16372900522077,nvme0n1p8,0,0,0.000000,0,0.000000,0
16372900522077,16373000967171,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373000967171,16373101459987,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373101459987,16373201980385,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373201980385,16373302493567,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373302493567,16373403014020,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373403014020,16373503449639,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373503449639,16373603889811,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373603889811,16373704324260,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373704324260,16373804840784,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373804840784,16373905290022,nvme0n1p8,0,0,0.000000,0,0.000000,0
16373905290022,16374005732830,nvme0n1p8,0,0,0.000000,0,0.000000,0
16374005732830,16374106259981,nvme0n1p8,0,0,0.000000,0,0.000000,0
16374106259981,16374206768973,nvme0n1p8,0,0,0.000000,0,0.000000,0
16374206768973,16374307238302,nvme0n1p8,64,32768,0.311040,0,0.039813,4
16374307238302,16374407744322,nvme0n1p8,0,0,0.000000,0,0.000000,0
16374407744322,16374508166831,nvme0n1p8,0,0,0.000000,0,0.000000,0
16374508166831,16374608652951,nvme0n1p8,6624,3391488,32.187281,1,0.139323,14
16374608652951,16374709133304,nvme0n1p8,559104,286261248,2716.949054,1,1.124598,113
16374709133304,16374809646656,nvme0n1p8,561408,287440896,2727.249610,1,1.154076,116
16374809646656,16374910176152,nvme0n1p8,507944,260067328,2467.131948,2,1.163838,117
16374910176152,16375010735988,nvme0n1p8,88200,45158400,428.266473,1,0.318218,32
16375010735988,16375111245571,nvme0n1p8,342752,175489024,1665.108639,0,0.656654,66
16375111245571,16375211757298,nvme0n1p8,26592,13615104,129.182687,0,0.109440,11
