sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
16367473959869,16367574548641,73.762376,8.910891,202,149,18
16367574548641,16367674951217,74.626866,11.442786,201,150,23
16367674951217,16367775587508,78.217822,10.396040,202,158,21
16367775587508,16367876236924,77.611940,10.447761,201,156,21
16367876236924,16367976851468,79.500000,10.000000,200,159,20
16367976851468,16368077441230,77.889447,9.547739,199,155,19
16368077441230,16368178061553,79.104478,9.950249,201,159,20
16368178061553,16368278641608,78.109453,9.950249,201,157,20
16368278641608,16368379247501,79.500000,10.000000,200,159,20
16368379247501,16368479813830,78.894472,10.552764,199,157,21
16368479813830,16368580404134,75.376884,9.045226,199,150,18
16368580404134,16368680861406,76.847291,9.852217,203,156,20
16368680861406,16368781458151,80.203046,9.644670,197,158,19
16368781458151,16368882044522,79.104478,10.447761,201,159,21
16368882044522,16368982593539,77.611940,10.447761,201,156,21
16368982593539,16369083099768,47.549020,9.313725,204,97,19
16369083099768,16369183487083,36.040609,9.644670,197,71,19
16369183487083,16369283984653,52.970297,6.930693,202,107,14
16369283984653,16369384572649,76.616915,10.447761,201,154,21
16369384572649,16369485018197,46.231156,9.045226,199,92,18
16369485018197,16369585416315,38.000000,7.500000,200,76,15
16369585416315,16369685811416,58.620690,7.389163,203,119,15
16369685811416,16369786320575,78.500000,10.000000,200,157,20
16369786320575,16369886799907,45.771144,9.452736,201,92,19
16369886799907,16369987213730,41.708543,6.030151,199,83,12
16369987213730,16370087619708,63.500000,9.500000,200,127,19
16370087619708,16370188168724,74.626866,9.950249,201,150,20
16370188168724,16370288598307,36.683417,10.050251,199,73,20
16370288598307,16370388993953,41.379310,4.433498,203,84,9
16370388993953,16370489385901,76.884422,10.050251,199,153,20
16370489385901,16370589875530,60.000000,9.000000,200,120,18
16370589875530,16370690269851,38.888889,8.080808,198,77,16
16370690269851,16370790746110,51.000000,5.000000,200,102,10
16370790746110,16370891266454,79.104478,9.950249,201,159,20
16370891266454,16370991727416,52.238806,9.452736,201,105,19
16370991727416,16371092117201,36.318408,10.447761,201,73,21
16371092117201,16371192506463,39.303483,7.462687,201,79,15
16371192506463,16371292959842,68.159204,9.452736,201,137,19
16371292959842,16371393459250,78.391960,10.050251,199,156,20
16371393459250,16371493934506,56.716418,9.950249,201,114,20
16371493934506,16371594350461,28.426396,7.614213,197,56,15
16371594350461,16371694754810,34.000000,7.500000,200,68,15
16371694754810,16371795304004,56.500000,7.000000,200,113,14
16371795304004,16371896022897,76.119403,9.950249,201,153,20
16371896022897,16371996513996,62.121212,9.090909,198,123,18
16371996513996,16372096920390,36.500000,8.500000,200,73,17
16372096920390,16372197342444,35.353535,6.060606,198,70,12
16372197342444,16372297725293,57.425743,4.950495,202,116,10
16372297725293,16372398074436,75.621891,6.965174,201,152,14
16372398074436,16372498517995,81.000000,9.000000,200,162,18
16372498517995,16372599033285,77.611940,9.950249,201,156,20
16372599033285,16372699479929,80.500000,9.500000,200,161,19
16372699479929,16372800022681,79.500000,9.000000,200,159,18
16372800022681,16372900522077,83.168317,9.900990,202,168,20
16372900522077,16373000967171,81.592040,9.950249,201,164,20
16373000967171,16373101459987,83.417085,10.050251,199,166,20
16373101459987,16373201980385,81.592040,9.452736,201,164,19
16373201980385,16373302493567,83.500000,10.000000,200,167,20
16373302493567,16373403014020,82.178218,9.900990,202,166,20
16373403014020,16373503449639,82.089552,9.950249,201,165,20
16373503449639,16373603889811,76.000000,9.000000,200,152,18
16373603889811,16373704324260,82.000000,9.500000,200,164,19
16373704324260,16373804840784,83.582090,9.452736,201,168,19
16373804840784,16373905290022,82.000000,9.500000,200,164,19
16373905290022,16374005732830,81.818182,8.585859,198,162,17
16374005732830,16374106259981,79.797980,9.595960,198,158,19
16374106259981,16374206768973,81.407035,9.547739,199,162,19
16374206768973,16374307238302,82.587065,8.457711,201,166,17
16374307238302,16374407744322,87.939698,5.025126,199,175,10
16374407744322,16374508166831,84.079602,4.975124,201,169,10
16374508166831,16374608652951,77.777778,4.040404,198,154,8
16374608652951,16374709133304,81.683168,8.910891,202,165,18
16374709133304,16374809646656,86.432161,5.527638,199,172,11
16374809646656,16374910176152,88.557214,6.467662,201,178,13
16374910176152,16375010735988,85.929648,6.532663,199,171,13
16375010735988,16375111245571,79.702970,10.396040,202,161,21
16375111245571,16375211757298,82.500000,10.000000,200,165,20
16375211757298,16375312418248,85.500000,6.500000,200,171,13
16375312418248,16375412941265,85.074627,5.472637,201,171,11
16375412941265,16375513384192,72.413793,3.448276,203,147,7
16375513384192,16375613952339,82.914573,4.522613,199,165,9
16375613952339,16375714397107,76.500000,8.500000,200,153,17
16375714397107,16375814919466,69.306931,4.950495,202,140,10
16375814919466,16375915383595,73.500000,5.000000,200,147,10
16375915383595,16376015989309,69.154229,5.472637,201,139,11
16376015989309,16376117208125,67.980296,4.926108,203,138,10
16376117208125,16376218315301,71.500000,5.000000,200,143,10
16376218315301,16376319382564,70.792079,4.950495,202,143,10
16376319382564,16376420471635,67.661692,5.472637,201,136,11
16376420471635,16376521619493,68.811881,4.950495,202,139,10
16376521619493,16376622867091,54.000000,2.500000,200,108,5
