sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
31323901910663,31324002367907,76.119403,9.452736,201,153,19
31324002367907,31324103178179,60.606061,7.575758,198,120,15
31324103178179,31324203648839,61.306533,7.035176,199,122,14
31324203648839,31324304125452,60.606061,7.575758,198,120,15
31324304125452,31324404562297,54.639175,8.762887,194,106,17
31324404562297,31324505016735,60.301508,7.537688,199,120,15
31324505016735,31324605442762,61.000000,7.000000,200,122,14
31324605442762,31324705927742,60.591133,6.896552,203,123,14
31324705927742,31324806418901,53.299492,8.629442,197,105,17
31324806418901,31324906879461,58.793970,6.532663,199,117,13
31324906879461,31325007342433,60.500000,9.000000,200,121,18
31325007342433,31325107781229,61.928934,7.106599,197,122,14
31325107781229,31325208253964,62.944162,7.614213,197,124,15
31325208253964,31325308685993,62.755102,7.142857,196,123,14
31325308685993,31325409131530,60.406091,7.106599,197,119,14
31325409131530,31325509595230,63.131313,7.070707,198,125,14
31325509595230,31325610020850,62.068966,7.389163,203,126,15
31325610020850,31325710465263,68.500000,8.500000,200,137,17
31325710465263,31325810848283,76.732673,10.396040,202,155,21
31325810848283,31325911337920,87.500000,9.500000,200,175,19
31325911337920,31326011896084,87.623762,9.405941,202,177,19
31326011896084,31326112244419,88.000000,9.500000,200,176,19
