sample_start_ns,sample_end_ns,psi_io_some_total_us,psi_io_full_total_us,psi_io_some_delta_us,psi_io_full_delta_us
31323901910663,31324002367907,20181815764,19287249302,43346,40218
31324002367907,31324103178179,20181841975,19287269097,26211,19795
31324103178179,31324203648839,20181868950,19287288323,26975,19226
31324203648839,31324304125452,20181895692,19287307240,26742,18917
31324304125452,31324404562297,20181921452,19287325135,25760,17895
31324404562297,31324505016735,20181947608,19287344827,26156,19692
31324505016735,31324605442762,20181974402,19287365191,26794,20364
31324605442762,31324705927742,20182001635,19287384909,27233,19718
31324705927742,31324806418901,20182026040,19287401816,24405,16907
31324806418901,31324906879461,20182051512,19287419776,25472,17960
31324906879461,31325007342433,20182081558,19287441862,30046,22086
31325007342433,31325107781229,20182108532,19287461704,26974,19842
31325107781229,31325208253964,20182136430,19287483128,27898,21424
31325208253964,31325308685993,20182163674,19287503547,27244,20419
31325308685993,31325409131530,20182189634,19287522173,25960,18626
31325409131530,31325509595230,20182217779,19287542400,28145,20227
31325509595230,31325610020850,20182245865,19287563734,28086,21334
31325610020850,31325710465263,20182279532,19287592579,33667,28845
31325710465263,31325810848283,20182327080,19287637594,47548,45015
31325810848283,31325911337920,20182410812,19287716950,83732,79356
31325911337920,31326011896084,20182497121,19287801059,86309,84109
31326011896084,31326112244419,20182583976,19287883910,86855,82851
