sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
207173963190979,207174063591463,sda,0,0,0.000000,0,0.000000,0
207174063591463,207174164053743,sda,0,0,0.000000,0,0.000000,0
207174164053743,207174264495210,sda,0,0,0.000000,0,0.000000,0
207174264495210,207174364956200,sda,0,0,0.000000,0,0.000000,0
207174364956200,207174465312278,sda,0,0,0.000000,0,0.000000,0
207174465312278,207174565643756,sda,0,0,0.000000,0,0.000000,0
207174565643756,207174665970491,sda,0,0,0.000000,0,0.000000,0
207174665970491,207174766661831,sda,0,0,0.000000,0,0.000000,0
207174766661831,207174867464391,sda,0,0,0.000000,0,0.000000,0
207174867464391,207174969837341,sda,3352,1716224,15.987805,0,3.184435,326
207174969837341,207175070551440,sda,16232,8310784,78.695846,0,20.056775,2020
207175070551440,207175173030094,sda,15864,8122368,75.587388,0,17.359713,1779
207175173030094,207175275236276,sda,15016,7688192,71.737649,0,11.212629,1146
207175275236276,207175377589398,sda,15936,8159232,76.023573,0,10.004580,1024
207175377589398,207175480056589,sda,15312,7839744,72.965429,0,11.320697,1160
207175480056589,207175582369509,sda,13664,6995968,65.210484,0,8.894282,910
207175582369509,207175684435318,sda,12376,6336512,59.206592,0,8.788447,897
207175684435318,207175786393947,sda,12120,6205440,58.042844,0,9.052691,923
207175786393947,207175888785264,sda,14128,7233536,67.373267,0,12.208066,1250
207175888785264,207175991079651,sda,10656,5455872,50.864228,0,7.820566,800
207175991079651,207176092075576,sda,13408,6864896,64.823160,0,10.386558,1049
207176092075576,207176194174594,sda,11752,6017024,56.203099,0,8.648467,883
207176194174594,207176296641534,sda,12616,6459392,60.118476,0,10.608300,1087
207176296641534,207176398941883,sda,12024,6156288,57.390750,0,8.357743,855
207176398941883,207176501093569,sda,14296,7319552,68.334347,0,10.895562,1113
207176501093569,207176603256231,sda,14128,7233536,67.524058,0,9.465298,967
207176603256231,207176705245669,sda,13696,7012352,65.570515,0,8.991127,917
207176705245669,207176807138889,sda,16616,8507392,79.625330,0,12.208859,1244
207176807138889,207176909078743,sda,12472,6385664,59.739577,0,9.858755,1005
207176909078743,207177009818482,sda,14104,7221248,68.361491,0,12.825128,1292
207177009818482,207177110669246,sda,14080,7208960,68.170034,0,13.455525,1357
207177110669246,207177211556889,sda,16312,8351744,78.947664,0,12.598173,1271
207177211556889,207177313620427,sda,14928,7643136,71.416910,0,10.101551,1031
207177313620427,207177415913705,sda,13112,6713344,62.588118,0,8.817784,902
207177415913705,207177518348426,sda,15368,7868416,73.255496,0,10.445677,1070
207177518348426,207177620590892,sda,13696,7012352,65.408242,0,10.934791,1118
207177620590892,207177722507512,sda,17904,9166848,85.777840,0,12.706465,1295
207177722507512,207177824205567,sda,15864,8122368,76.167570,0,12.930434,1315
207177824205567,207177925282304,sda,16672,8536064,80.539056,0,13.395763,1354
207177925282304,207178026959881,sda,14632,7491584,70.266537,0,12.824853,1304
207178026959881,207178129461306,sda,15096,7729152,71.912110,0,10.234004,1049
207178129461306,207178231846751,sda,13640,6983680,65.049834,0,10.440937,1069
207178231846751,207178334219924,sda,16016,8200192,76.390252,0,13.880590,1421
207178334219924,207178436553457,sda,13328,6823936,63.594135,0,7.280116,745
207178436553457,207178538805370,sda,17880,9154560,85.381960,0,13.799253,1411
207178538805370,207178640770097,sda,19400,9932800,92.901305,0,14.681548,1497
207178640770097,207178742893303,sda,17112,8761344,81.817533,0,13.542466,1383
207178742893303,207178845361860,sda,14240,7290880,67.856181,0,12.706337,1302
207178845361860,207178947627462,sda,15608,7991296,74.522553,0,12.447978,1273
207178947627462,207179050067267,sda,14336,7340032,68.332813,0,8.824695,904
207179050067267,207179152269011,sda,14552,7450624,69.523948,0,9.217064,942
207179152269011,207179254664008,sda,15096,7729152,71.986854,0,9.814933,1005
207179254664008,207179356452636,sda,17576,8998912,84.312279,0,14.628353,1489
207179356452636,207179457317727,sda,17192,8802304,83.225338,0,16.675740,1682
207179457317727,207179559174241,sda,18200,9318400,87.247427,0,13.931362,1419
207179559174241,207179661191427,sda,14720,7536640,70.453815,0,10.341395,1055
207179661191427,207179763570820,sda,13232,6774784,63.107793,0,9.572239,980
207179763570820,207179865912682,sda,13040,6676480,62.214888,0,11.060967,1132
207179865912682,207179968229862,sda,15192,7778304,72.499738,0,12.275553,1256
207179968229862,207180070099250,sda,18072,9252864,86.622870,0,14.037583,1430
207180070099250,207180172292989,sda,13192,6754304,63.031320,0,9.932115,1015
207180172292989,207180274710886,sda,13576,6950912,64.724100,0,11.121103,1139
207180274710886,207180376761400,sda,13760,7045120,65.837493,0,10.112639,1032
207180376761400,207180479125590,sda,12648,6475776,60.331462,0,13.705965,1403
207180479125590,207180581462563,sda,11352,5812224,54.163892,0,7.963886,815
207180581462563,207180683898835,sda,15072,7716864,71.843448,0,10.972676,1124
207180683898835,207180785890444,sda,13600,6963200,65.109523,0,10.040042,1024
207180785890444,207180887644401,sda,13864,7098368,66.528432,0,12.854537,1308
207180887644401,207180989594281,sda,14656,7503872,70.193805,0,13.987265,1426
207180989594281,207181092028312,sda,14672,7512064,69.938305,0,10.963153,1123
207181092028312,207181194266776,sda,12936,6623232,61.781114,0,10.583101,1082
207181194266776,207181295809796,sda,13352,6836224,64.204622,0,11.010112,1118
207181295809796,207181397965473,sda,16888,8646656,80.720857,0,13.939509,1424
207181397965473,207181499728230,sda,14656,7503872,70.322879,0,11.782307,1199
207181499728230,207181601914524,sda,16216,8302592,77.485624,0,13.690681,1399
207181601914524,207181704207263,sda,14256,7299072,68.049185,0,11.261796,1152
207181704207263,207181806390149,sda,16312,8351744,77.946945,0,12.311259,1258
207181806390149,207181908794966,sda,12928,6619136,61.642608,0,8.974187,919
207181908794966,207182011148264,sda,8976,4595712,42.820433,0,6.721816,688
207182011148264,207182113575997,sda,8248,4222976,39.318880,0,8.103274,830
207182113575997,207182216027887,sda,12152,6221824,57.915903,0,9.877807,1012
207182216027887,207182318394234,sda,13616,6971392,64.947492,0,13.207466,1352
207182318394234,207182420714257,sda,13320,6819840,63.564355,0,10.721264,1097
207182420714257,207182522574737,sda,15024,7692288,72.019467,0,14.284244,1455
207182522574737,207182625066093,sda,11584,5931008,55.187581,0,12.137609,1244
207182625066093,207182727436619,sda,11328,5799936,54.031665,0,10.833196,1109
207182727436619,207182829989874,sda,11904,6094848,56.677869,0,9.575513,982
207182829989874,207182932443805,sda,12632,6467584,60.202363,0,8.228088,843
207182932443805,207183034603722,sda,14712,7532544,70.317146,0,11.521153,1177
207183034603722,207183136961402,sda,15824,8101888,75.485909,0,13.980387,1431
207183136961402,207183237965367,sda,15568,7970816,75.260041,0,11.445095,1156
207183237965367,207183340080163,sda,15728,8052736,75.206413,0,12.769942,1304
207183340080163,207183442276031,sda,12720,6512640,60.774840,0,10.362454,1059
207183442276031,207183544782384,sda,11784,6033408,56.132192,0,10.292045,1055
207183544782384,207183646642861,sda,14552,7450624,69.756877,0,15.864838,1616
207183646642861,207183748907675,sda,11968,6127616,57.143310,0,9.974105,1020
207183748907675,207183851175687,sda,12720,6512640,60.731967,0,10.599600,1084
207183851175687,207183952290566,sda,14688,7520256,70.927989,0,10.186434,1030
207183952290566,207184054476215,sda,13568,6946816,64.832979,0,9.678463,989
207184054476215,207184156619882,sda,13520,6922240,64.630169,0,9.555169,976
207184156619882,207184259025360,sda,14136,7237632,67.402095,0,12.225908,1252
207184259025360,207184361143241,sda,13904,7118848,66.482603,0,9.528204,973
207184361143241,207184462239215,sda,13488,6905856,65.145398,0,8.981564,908
207184462239215,207184563583926,sda,13368,6844416,64.407345,0,9.630498,976
207184563583926,207184665930232,sda,15088,7725056,71.982935,0,10.200661,1044
207184665930232,207184768057261,sda,14624,7487488,69.919051,0,9.360891,956
207184768057261,207184870581082,sda,12912,6610944,61.494855,0,10.768229,1104
207184870581082,207184972947337,sda,14616,7483392,69.717494,0,11.146251,1141
207184972947337,207185075080798,sda,16864,8634368,80.623675,0,12.934057,1321
207185075080798,207185177073682,sda,16248,8318976,77.785758,0,13.598988,1387
207185177073682,207185279081163,sda,14296,7319552,68.430949,0,13.959760,1424
207185279081163,207185381261154,sda,14560,7454720,69.576978,0,12.732434,1301
207185381261154,207185483065662,sda,15144,7753728,72.634615,0,13.810783,1406
207185483065662,207185585441799,sda,12848,6578176,61.278318,0,7.706874,789
207185585441799,207185687766938,sda,13376,6848512,63.828401,0,8.668447,887
207185687766938,207185790206831,sda,17304,8859648,82.479769,0,14.232736,1458
207185790206831,207185892254670,sda,15784,8081408,75.523709,0,11.935579,1218
207185892254670,207185994595211,sda,12120,6205440,57.826241,0,10.328263,1057
207185994595211,207186096649246,sda,15136,7749632,72.418744,0,11.150955,1138
207186096649246,207186198920332,sda,14472,7409664,69.094859,0,9.963715,1019
207186198920332,207186300288992,sda,14648,7499776,70.557742,0,11.098105,1125
207186300288992,207186402345195,sda,12944,6627328,61.929724,0,13.433774,1371
207186402345195,207186504671866,sda,12712,6508544,60.658978,0,9.899667,1013
207186504671866,207186607042250,sda,13696,7012352,65.326511,0,10.325252,1057
207186607042250,207186708901996,sda,16216,8302592,77.734032,0,11.015146,1122
207186708901996,207186811215328,sda,13512,6918144,64.484815,0,9.031081,924
207186811215328,207186912225244,sda,13648,6987776,65.974340,0,8.504116,859
207186912225244,207187014146286,sda,11856,6070272,56.799483,0,8.516396,868
207187014146286,207187116390939,sda,16104,8245248,76.906528,0,9.428366,964
207187116390939,207187218512603,sda,14272,7307264,68.239683,0,8.059015,823
207187218512603,207187320876978,sda,13360,6840320,63.727615,0,7.844526,803
207187320876978,207187422981299,sda,13968,7151616,66.797491,0,8.256262,843
207187422981299,207187525133790,sda,14416,7380992,68.907399,0,8.575415,876
207187525133790,207187627318886,sda,16744,8572928,80.009528,0,10.226540,1045
207187627318886,207187729677500,sda,14824,7589888,70.714920,0,9.320173,954
207187729677500,207187831842074,sda,16632,8515584,79.490311,0,11.520627,1177
207187831842074,207187934045724,sda,13416,6868992,64.095375,0,10.508431,1074
207187934045724,207188036267716,sda,13000,6656000,62.096777,0,10.105458,1033
207188036267716,207188138671427,sda,12648,6475776,60.308178,0,9.071937,929
207188138671427,207188240688678,sda,15152,7757824,72.521436,0,9.459185,965
207188240688678,207188343081837,sda,16992,8699904,81.029583,0,10.362020,1061
207188343081837,207188445057862,sda,17328,8871936,82.969870,0,11.777278,1201
207188445057862,207188546064790,sda,15696,8036352,75.876602,0,10.128018,1023
207188546064790,207188648109912,sda,12744,6524928,60.979458,0,9.241010,943
207188648109912,207188750445264,sda,12456,6377472,59.432358,0,14.755409,1510
207188750445264,207188852753868,sda,13456,6889472,64.220527,0,10.419456,1066
207188852753868,207188955196492,sda,14440,7393280,68.826637,0,8.219235,842
207188955196492,207189057381722,sda,14544,7446528,69.496957,0,9.365346,957
207189057381722,207189158569944,sda,16536,8466432,79.794057,0,12.956053,1311
207189158569944,207189259993390,sda,14688,7520256,70.712200,0,14.641585,1485
207189259993390,207189360863304,sda,15080,7720960,72.997794,0,14.712018,1484
207189360863304,207189463231207,sda,12736,6520832,60.749022,0,12.767674,1307
207189463231207,207189565565640,sda,14072,7204864,67.143517,0,12.547096,1284
207189565565640,207189667652332,sda,15408,7888896,73.696555,0,13.253441,1353
207189667652332,207189769884709,sda,13152,6733824,62.816450,0,8.148104,833
207189769884709,207189871886431,sda,16240,8314880,77.740722,0,10.009635,1021
207189871886431,207189973941535,sda,16888,8646656,80.800405,0,11.474193,1171
207189973941535,207190074942390,sda,14584,7467008,70.505282,0,13.128602,1326
207190074942390,207190177229270,sda,13048,6680576,62.286520,0,11.272218,1153
207190177229270,207190279665728,sda,14448,7397376,68.868913,0,10.025727,1027
207190279665728,207190381774140,sda,14624,7487488,69.931800,0,8.843542,903
207190381774140,207190484096531,sda,13296,6807552,63.448356,0,13.516103,1383
207190484096531,207190586443645,sda,14616,7483392,69.730532,0,17.723998,1814
207190586443645,207190688639954,sda,16688,8544256,79.733188,0,13.072879,1336
207190688639954,207190791162381,sda,14024,7180288,66.791788,0,9.900273,1015
207190791162381,207190893571817,sda,13488,6905856,64.309870,0,8.466017,867
207190893571817,207190995721855,sda,14008,7172096,66.958798,0,8.771411,896
207190995721855,207191097861365,sda,11776,6029312,56.295551,0,7.793262,796
207191097861365,207191200410734,sda,13384,6852608,63.726928,0,9.312588,955
207191200410734,207191302593215,sda,13296,6807552,63.535231,0,10.060433,1028
207191302593215,207191404952123,sda,13208,6762496,63.005935,0,9.183373,940
207191404952123,207191507057641,sda,12336,6316032,58.992282,0,7.835032,800
207191507057641,207191609165697,sda,13952,7143424,66.718536,0,9.636850,984
207191609165697,207191710326561,sda,13504,6914048,65.180839,0,10.715606,1084
207191710326561,207191812204167,sda,14488,7417856,69.438408,0,13.182485,1343
207191812204167,207191915090781,sda,12376,6336512,58.734256,0,9.913826,1020
207191915090781,207192023318046,sda,13816,7073792,62.332664,0,7.613608,824
207192023318046,207192126257700,sda,13408,6864896,63.599155,0,10.248723,1055
207192126257700,207192228482996,sda,11672,5976064,55.751550,0,7.679117,785
207192228482996,207192330872752,sda,13648,6987776,65.085246,0,9.737302,997
207192330872752,207192433689883,sda,15552,7962624,73.856856,0,9.259157,952
207192433689883,207192536126406,sda,14824,7589888,70.661138,0,8.532113,874
207192536126406,207192638815595,sda,16864,8634368,80.187360,0,9.416765,967
207192638815595,207192741433661,sda,15904,8142848,75.675028,0,9.082221,932
207192741433661,207192844329108,sda,15016,7688192,71.257101,0,12.196847,1255
207192844329108,207192946798562,sda,13768,7049216,65.606442,0,11.496109,1178
207192946798562,207193049188110,sda,13448,6885376,64.131607,0,8.760660,897
207193049188110,207193150515760,sda,12632,6467584,60.871527,0,9.503823,963
207193150515760,207193253352275,sda,15600,7987200,74.070844,0,10.122863,1041
207193253352275,207193355810819,sda,18472,9457664,88.031031,0,16.543276,1695
207193355810819,207193458557826,sda,17392,8904704,82.651434,0,12.360457,1270
207193458557826,207193560981203,sda,12512,6406144,59.648248,0,15.435929,1581
207193560981203,207193663424830,sda,13352,6836224,63.640184,0,9.234347,946
207193663424830,207193765922462,sda,12120,6205440,57.737614,0,7.766033,796
207193765922462,207193868208375,sda,14848,7602176,70.879751,0,10.138248,1037
207193868208375,207193970482397,sda,15328,7847936,73.179629,0,13.326942,1363
207193970482397,207194071368955,sda,16120,8253440,78.019252,0,15.443088,1558
207194071368955,207194172251216,sda,17176,8794112,83.133731,0,14.759780,1489
207194172251216,207194274493405,sda,16592,8495104,79.238938,0,10.426224,1066
207194274493405,207194376915827,sda,13392,6856704,63.844053,0,8.689504,890
