run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,metadata_read_bytes,code_logical_bytes,code_physical_bytes,payload_logical_bytes,payload_physical_bytes,distance_evaluated_count,duplicate_vector_count,coarse_candidate_count_before_dedupe,coarse_candidate_count_after_dedupe,rerank_candidate_count,final_result_count,coarse_candidate_hash,payload_page_hash,final_result_hash,recall,unique_payload_pages,payload_candidates,postings_with_payload,total_payload_page_spans,truth_count,coarse_recall,coarse_recall_after_dedupe,rerank_recall,final_recall,truth_recovered_by_head_result,truth_dropped_per_posting_topr,truth_dropped_global_topr,truth_dropped_rerank_topk,truth_missing_not_observed_in_scanned_posting,truth_missing_not_in_posting_reserved
run_1777697392122,1,4,1,0,0,132573005594063,132573022250869,16.657000,5.142000,11.515000,0.000000,0.000000,8.277991,0.000000,0.000000,0.000000,64,94,385024,3772,0,90528,0,32768,385024,256,0,1970,1675,256,10,12941995613868401205,15323441855101613038,13712820993094612691,1.000000,94,256,50,262,10,9,9,9,10,1,0,0,0,0,0
run_1777697392122,1,4,1,1,0,132573022251022,132573027777208,5.526000,0.541000,4.985000,0.000000,0.000000,3.153598,0.000000,0.000000,0.000000,64,106,434176,4437,0,106488,0,32768,434176,256,0,1961,1575,256,10,1408982114981665893,4313481502731171249,9641298458575114903,0.600000,106,256,57,260,10,8,8,6,6,0,0,2,0,2,0
run_1777697392122,1,4,1,2,0,132573027777413,132573031647770,3.870000,0.459000,3.411000,0.000000,0.000000,1.892339,0.000000,0.000000,0.000000,62,99,405504,3352,0,80448,0,32768,405504,256,0,1923,1463,256,10,9107267542641987947,7093004150522836164,8586337513529954595,1.000000,99,256,57,262,10,8,8,8,10,2,0,0,0,0,0
run_1777697392122,1,4,1,3,0,132573031647956,132573034918438,3.271000,0.404000,2.867000,0.000000,0.000000,1.542418,0.000000,0.000000,0.000000,64,73,299008,3006,0,72144,0,32768,299008,256,0,1890,1269,256,10,8572293345303315808,9357318898456153067,9245845852975802928,1.000000,73,256,50,264,10,8,8,8,10,2,0,0,0,0,0
run_1777697392122,1,4,1,4,0,132573034918660,132573039025773,4.107000,0.480000,3.627000,0.000000,0.000000,2.061722,0.000000,0.000000,0.000000,64,102,417792,3332,0,79968,0,32768,417792,256,0,1944,1548,256,10,17637500170953423577,13608885553285950428,915896649561836201,1.000000,102,256,59,260,10,8,8,8,10,2,0,0,0,0,0
run_1777697392122,1,4,1,5,0,132573039025970,132573042973516,3.948000,0.450000,3.498000,0.000000,0.000000,1.768022,0.000000,0.000000,0.000000,64,103,421888,3803,0,91272,0,32768,421888,256,0,1966,1726,256,10,16046824908002885751,11103167146990290885,1801455635002667986,1.000000,103,256,55,259,10,9,9,9,10,1,0,0,0,0,0
run_1777697392122,1,4,1,6,0,132573042973726,132573047376363,4.403000,0.491000,3.912000,0.000000,0.000000,2.028819,0.000000,0.000000,0.000000,63,118,483328,4620,0,110880,0,32768,483328,256,0,2016,1676,256,10,13467164864986128792,615810093900650655,12934216041491229236,0.900000,118,256,54,268,10,8,8,8,9,1,0,0,0,1,0
run_1777697392122,1,4,1,7,0,132573047376601,132573050528454,3.152000,0.451000,2.701000,0.000000,0.000000,1.339338,0.000000,0.000000,0.000000,64,80,327680,3274,0,78576,0,32768,327680,256,0,1977,1217,256,10,8710260498646307752,234066966841709896,16224408989733346580,1.000000,80,256,48,262,10,9,9,9,10,1,0,0,0,0,0
run_1777697392122,1,4,1,8,0,132573050528670,132573054328358,3.800000,0.420000,3.380000,0.000000,0.000000,1.755004,0.000000,0.000000,0.000000,64,101,413696,3762,0,90288,0,32768,413696,256,0,1998,1703,256,10,142379815932958749,5322677760957205854,9282322924181069213,0.900000,101,256,55,263,10,8,8,8,9,1,0,0,0,1,0
run_1777697392122,1,4,1,9,0,132573054328443,132573058269874,3.941000,0.412000,3.529000,0.000000,0.000000,1.925357,0.000000,0.000000,0.000000,64,109,446464,3585,0,86040,0,32768,446464,256,0,1999,1629,256,10,6092072929067470857,702564785339152037,16631452128086725726,0.900000,109,256,58,260,10,7,7,7,9,2,0,0,0,1,0
run_1777697392122,1,4,1,10,0,132573058270152,132573061925204,3.655000,0.402000,3.253000,0.000000,0.000000,1.648214,0.000000,0.000000,0.000000,64,97,397312,3598,0,86352,0,32768,397312,256,0,1964,1685,256,10,12853568224732572136,6782172534069897123,3110748348093596593,1.000000,97,256,53,256,10,9,9,9,10,1,0,0,0,0,0
run_1777697392122,1,4,1,11,0,132573061925437,132573065666796,3.741000,0.569000,3.172000,0.000000,0.000000,1.652706,0.000000,0.000000,0.000000,64,98,401408,3689,0,88536,0,32768,401408,256,0,1967,1593,256,10,16261194675851857253,16800043267013764502,1436630794951222125,1.000000,98,256,56,259,10,9,9,9,10,1,0,0,0,0,0
run_1777697392122,1,4,1,12,0,132573065666997,132573069557648,3.891000,0.490000,3.401000,0.000000,0.000000,1.801904,0.000000,0.000000,0.000000,63,106,434176,4681,0,112344,0,32768,434176,256,0,2011,1571,256,10,7179421183065690820,10815449701334280301,3920733017988623187,1.000000,106,256,52,262,10,10,10,10,10,0,0,0,0,0,0
run_1777697392122,1,4,1,13,0,132573069557850,132573073227001,3.669000,0.396000,3.273000,0.000000,0.000000,1.752534,0.000000,0.000000,0.000000,64,104,425984,3763,0,90312,0,32768,425984,256,0,2027,1700,256,10,15235508755825468915,2564937028584857847,9161739814834936539,0.800000,104,256,60,265,10,9,9,8,8,0,0,1,0,1,0
run_1777697392122,1,4,1,14,0,132573073227215,132573076842938,3.616000,0.481000,3.135000,0.000000,0.000000,1.685320,0.000000,0.000000,0.000000,64,104,425984,4324,0,103776,0,32768,425984,256,0,2035,1653,256,10,10646096400297596742,11509104088181252730,12091987106026881523,1.000000,104,256,54,260,10,9,9,9,10,1,0,0,0,0,0
run_1777697392122,1,4,1,15,0,132573076843123,132573080112581,3.270000,0.455000,2.815000,0.000000,0.000000,1.523877,0.000000,0.000000,0.000000,63,89,364544,3379,0,81096,0,32768,364544,256,0,1923,1558,256,10,759840914563199481,9128502126930646416,10604219346670238085,1.000000,89,256,52,260,10,9,9,9,10,1,0,0,0,0,0
run_1777697392122,1,4,1,16,0,132573080112796,132573083723737,3.611000,0.358000,3.253000,0.000000,0.000000,1.819138,0.000000,0.000000,0.000000,63,108,442368,5067,0,121608,0,32768,442368,256,0,1990,1535,256,10,13791849408026985656,15043453879485780771,9297516540654015746,1.000000,108,256,56,262,10,9,9,9,10,1,0,0,0,0,0
run_1777697392122,1,4,1,17,0,132573083723934,132573087696174,3.972000,0.423000,3.549000,0.000000,0.000000,2.047943,0.000000,0.000000,0.000000,64,122,499712,4749,0,113976,0,32768,499712,256,0,2023,1635,256,10,16175117730806511895,16727619288856464178,3619272345288738102,0.800000,122,256,57,262,10,7,7,6,8,2,0,1,0,1,0
