sample_start_ns,sample_end_ns,psi_io_some_total_us,psi_io_full_total_us,psi_io_some_delta_us,psi_io_full_delta_us
44792513973088,44792614531968,28441160044,27303641163,715,700
44792614531968,44792715145479,28441160269,27303641388,225,225
44792715145479,44792815720253,28441160713,27303641831,444,443
44792815720253,44792916392789,28441160738,27303641856,25,25
44792916392789,44793017077735,28441168571,27303649535,7833,7679
44793017077735,44793117615784,28441169370,27303650328,799,793
44793117615784,44793218358601,28441175544,27303656495,6174,6167
44793218358601,44793319015083,28441177874,27303658824,2330,2329
44793319015083,44793419636560,28441183415,27303664366,5541,5542
44793419636560,44793520220034,28441183977,27303664923,562,557
44793520220034,44793620837401,28441184210,27303665156,233,233
44793620837401,44793721521374,28441184389,27303665335,179,179
44793721521374,44793822134609,28441184389,27303665335,0,0
44793822134609,44793922702623,28441184389,27303665335,0,0
44793922702623,44794023381812,28441184389,27303665335,0,0
44794023381812,44794123934718,28441186409,27303667214,2020,1879
44794123934718,44794224518075,28441186409,27303667214,0,0
44794224518075,44794325139065,28441188233,27303668948,1824,1734
44794325139065,44794425730023,28441188233,27303668948,0,0
44794425730023,44794526339528,28441188233,27303668948,0,0
44794526339528,44794627024056,28441188233,27303668948,0,0
44794627024056,44794727735750,28441188233,27303668948,0,0
44794727735750,44794828420262,28441188233,27303668948,0,0
44794828420262,44794928999905,28441189897,27303670503,1664,1555
44794928999905,44795029507618,28441189930,27303670520,33,17
44795029507618,44795130107981,28441190914,27303671434,984,914
44795130107981,44795230722884,28441190914,27303671434,0,0
44795230722884,44795331312764,28441190914,27303671434,0,0
44795331312764,44795431892224,28441190914,27303671434,0,0
44795431892224,44795532341581,28441190914,27303671434,0,0
44795532341581,44795632974595,28441190914,27303671434,0,0
44795632974595,44795733634044,28441190914,27303671434,0,0
44795733634044,44795834210223,28441190914,27303671434,0,0
44795834210223,44795934812675,28441190914,27303671434,0,0
44795934812675,44796035388628,28441202156,27303682512,11242,11078
44796035388628,44796135963735,28441202494,27303682826,338,314
44796135963735,44796236539317,28441202494,27303682826,0,0
44796236539317,44796337253580,28441211827,27303692134,9333,9308
44796337253580,44796437920358,28441211827,27303692134,0,0
44796437920358,44796538581985,28441211827,27303692134,0,0
