sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
44792513973088,44792614531968,87.064677,0.000000,201,175,0
44792614531968,44792715145479,88.442211,0.000000,199,176,0
44792715145479,44792815720253,89.603960,0.495050,202,181,1
44792815720253,44792916392789,92.000000,0.000000,200,184,0
44792916392789,44793017077735,85.074627,2.985075,201,171,6
44793017077735,44793117615784,88.059701,0.995025,201,177,2
44793117615784,44793218358601,89.108911,0.990099,202,180,2
44793218358601,44793319015083,92.537313,0.497512,201,186,1
44793319015083,44793419636560,91.542289,0.497512,201,184,1
44793419636560,44793520220034,91.500000,0.000000,200,183,0
44793520220034,44793620837401,92.039801,0.000000,201,185,0
44793620837401,44793721521374,87.939698,0.000000,199,175,0
44793721521374,44793822134609,75.500000,0.000000,200,151,0
44793822134609,44793922702623,74.371859,0.000000,199,148,0
44793922702623,44794023381812,74.874372,0.000000,199,149,0
44794023381812,44794123934718,69.154229,1.990050,201,139,4
44794123934718,44794224518075,74.111675,0.000000,197,146,0
44794224518075,44794325139065,75.124378,0.995025,201,151,2
44794325139065,44794425730023,75.000000,0.000000,200,150,0
44794425730023,44794526339528,76.000000,0.000000,200,152,0
44794526339528,44794627024056,75.500000,0.000000,200,151,0
44794627024056,44794727735750,56.218905,0.000000,201,113,0
44794727735750,44794828420262,74.000000,0.000000,200,148,0
44794828420262,44794928999905,69.154229,1.492537,201,139,3
44794928999905,44795029507618,72.864322,0.000000,199,145,0
44795029507618,44795130107981,65.346535,0.990099,202,132,2
44795130107981,44795230722884,74.129353,0.000000,201,149,0
44795230722884,44795331312764,75.000000,0.000000,200,150,0
44795331312764,44795431892224,76.884422,0.000000,199,153,0
44795431892224,44795532341581,83.919598,0.000000,199,167,0
44795532341581,44795632974595,92.574257,0.000000,202,187,0
44795632974595,44795733634044,91.133005,0.000000,203,185,0
44795733634044,44795834210223,91.089109,0.000000,202,184,0
44795834210223,44795934812675,90.954774,0.000000,199,181,0
44795934812675,44796035388628,89.054726,2.985075,201,179,6
44796035388628,44796135963735,90.000000,0.000000,200,180,0
44796135963735,44796236539317,97.014925,0.000000,201,195,0
44796236539317,44796337253580,94.554455,1.485149,202,191,3
44796337253580,44796437920358,98.009950,0.000000,201,197,0
44796437920358,44796538581985,95.522388,0.000000,201,192,0
