run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,metadata_read_bytes,code_logical_bytes,code_physical_bytes,payload_logical_bytes,payload_physical_bytes,distance_evaluated_count,duplicate_vector_count,coarse_candidate_count_before_dedupe,coarse_candidate_count_after_dedupe,rerank_candidate_count,final_result_count,coarse_candidate_hash,payload_page_hash,final_result_hash,recall,unique_payload_pages,payload_candidates,postings_with_payload,total_payload_page_spans,truth_count,coarse_recall,coarse_recall_after_dedupe,rerank_recall,final_recall,truth_recovered_by_head_result,truth_dropped_per_posting_topr,truth_dropped_global_topr,truth_dropped_rerank_topk,truth_missing_not_observed_in_scanned_posting,truth_missing_not_in_posting_reserved
run_1777697541002,1,4,1,0,0,132723120576525,132723137801081,17.224000,5.484000,11.740000,0.000000,0.000000,7.447674,0.000000,0.000000,0.000000,64,70,286720,3772,0,90528,0,16384,286720,128,0,3270,2879,128,10,17878448551505560693,4733389688113014416,5510982274495547000,0.800000,70,128,42,131,10,9,9,7,8,1,0,2,0,0,0
run_1777697541002,1,4,1,1,0,132723137801675,132723143354082,5.552000,0.586000,4.966000,0.000000,0.000000,2.507113,0.000000,0.000000,0.000000,64,78,319488,4437,0,106488,0,16384,319488,128,0,3501,2950,128,10,7969868998224354904,2798430653793331701,12119155649991693190,0.600000,78,128,47,130,10,8,8,6,6,0,0,2,0,2,0
run_1777697541002,1,4,1,2,0,132723143354175,132723148091589,4.738000,0.498000,4.240000,0.000000,0.000000,2.296454,0.000000,0.000000,0.000000,62,69,282624,3352,0,80448,0,16384,282624,128,0,2980,2413,128,10,8391249623984434238,11766140434058179881,1753450041554555693,1.000000,69,128,46,131,10,8,8,8,10,2,0,0,0,0,0
run_1777697541002,1,4,1,3,0,132723148092040,132723151698019,3.606000,0.498000,3.108000,0.000000,0.000000,1.420122,0.000000,0.000000,0.000000,64,53,217088,3006,0,72144,0,16384,217088,128,0,2780,2057,128,10,6832224272109343480,3645996055084281780,4641823814140805395,1.000000,53,128,38,133,10,8,8,8,10,2,0,0,0,0,0
run_1777697541002,1,4,1,4,0,132723151698070,132723155379398,3.681000,0.533000,3.148000,0.000000,0.000000,1.233171,0.000000,0.000000,0.000000,64,66,270336,3332,0,79968,0,16384,270336,128,0,3024,2529,128,10,9230935597320247396,11756428896561044103,9845628993621011519,1.000000,66,128,44,129,10,8,8,8,10,2,0,0,0,0,0
run_1777697541002,1,4,1,5,0,132723155379777,132723159460363,4.080000,0.452000,3.628000,0.000000,0.000000,1.446650,0.000000,0.000000,0.000000,64,70,286720,3803,0,91272,0,16384,286720,128,0,3234,2931,128,10,17332505060196951839,9222580611828953341,9473621523025909031,1.000000,70,128,39,130,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,6,0,132723159460452,132723163945722,4.485000,0.504000,3.981000,0.000000,0.000000,1.348674,0.000000,0.000000,0.000000,63,79,323584,4620,0,110880,0,16384,323584,128,0,3681,3226,128,10,8344825165119432402,4768965090927919409,7486269221713969345,0.800000,79,128,44,136,10,8,8,7,8,1,0,1,0,1,0
run_1777697541002,1,4,1,7,0,132723163946097,132723166941506,2.995000,0.468000,2.527000,0.000000,0.000000,0.816450,0.000000,0.000000,0.000000,64,48,196608,3274,0,78576,0,16384,196608,128,0,3006,2030,128,10,2012025613931266160,14087245606979639392,13059389407504471471,1.000000,48,128,32,134,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,8,0,132723166941681,132723170627961,3.686000,0.430000,3.256000,0.000000,0.000000,1.185704,0.000000,0.000000,0.000000,64,66,270336,3762,0,90288,0,16384,270336,128,0,3317,2959,128,10,5033766740037346188,8447271033605051709,15632417646018378426,0.800000,66,128,40,129,10,8,8,7,8,1,0,1,0,1,0
run_1777697541002,1,4,1,9,0,132723170628132,132723174151647,3.524000,0.487000,3.037000,0.000000,0.000000,1.272802,0.000000,0.000000,0.000000,64,75,307200,3585,0,86040,0,16384,307200,128,0,3262,2804,128,10,2168050226199638082,10960003826155487695,6483271845654854583,0.900000,75,128,48,131,10,7,7,7,9,2,0,0,0,1,0
run_1777697541002,1,4,1,10,0,132723174151793,132723177243264,3.091000,0.298000,2.793000,0.000000,0.000000,1.108170,0.000000,0.000000,0.000000,64,66,270336,3598,0,86352,0,16384,270336,128,0,3146,2805,128,10,8115526969841830916,2682609352329863408,16175488981327679171,1.000000,66,128,44,128,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,11,0,132723177243310,132723180449036,3.206000,0.364000,2.842000,0.000000,0.000000,1.144174,0.000000,0.000000,0.000000,64,73,299008,3689,0,88536,0,16384,299008,128,0,3287,2826,128,10,5654085736596386981,13909644926085478487,10796264798310434009,0.900000,73,128,47,128,10,9,9,8,9,1,0,1,0,0,0
run_1777697541002,1,4,1,12,0,132723180449196,132723184022170,3.573000,0.461000,3.112000,0.000000,0.000000,1.191377,0.000000,0.000000,0.000000,63,70,286720,4681,0,112344,0,16384,286720,128,0,3619,2983,128,10,15250966267377852601,13182669700876077449,14827238219105883042,1.000000,70,128,41,130,10,10,10,10,10,0,0,0,0,0,0
run_1777697541002,1,4,1,13,0,132723184022321,132723187355515,3.334000,0.394000,2.940000,0.000000,0.000000,1.149977,0.000000,0.000000,0.000000,64,69,282624,3763,0,90312,0,16384,282624,128,0,3302,2904,128,10,1399931720206504506,1800662201055143816,12883457859200210169,0.700000,69,128,45,134,10,9,9,7,7,0,0,2,0,1,0
run_1777697541002,1,4,1,14,0,132723187355669,132723190911492,3.555000,0.459000,3.096000,0.000000,0.000000,1.236761,0.000000,0.000000,0.000000,64,75,307200,4324,0,103776,0,16384,307200,128,0,3458,2956,128,10,4730787758234677104,10357643869139550730,10681822051105006996,0.900000,75,128,48,131,10,9,9,8,9,1,0,1,0,0,0
run_1777697541002,1,4,1,15,0,132723190911660,132723194067759,3.156000,0.440000,2.716000,0.000000,0.000000,1.023372,0.000000,0.000000,0.000000,63,62,253952,3379,0,81096,0,16384,253952,128,0,3043,2581,128,10,4887533275400135700,2567906783670628851,4557564152227392848,1.000000,62,128,44,130,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,16,0,132723194067897,132723197719440,3.651000,0.380000,3.271000,0.000000,0.000000,1.293971,0.000000,0.000000,0.000000,63,71,290816,5067,0,121608,0,16384,290816,128,0,3649,3023,128,10,11226107599898022816,14845562790065454842,7705804433885212304,0.800000,71,128,38,131,10,9,9,7,8,1,0,2,0,0,0
run_1777697541002,1,4,1,17,0,132723197719486,132723201523482,3.803000,0.435000,3.368000,0.000000,0.000000,1.224197,0.000000,0.000000,0.000000,64,79,323584,4749,0,113976,0,16384,323584,128,0,3742,3212,128,10,15622723909211144541,10357739912410598745,8072294856195806312,0.800000,79,128,46,131,10,7,7,6,8,2,0,1,0,1,0
run_1777697541002,1,4,1,18,0,132723201523675,132723204892157,3.368000,0.441000,2.927000,0.000000,0.000000,1.139667,0.000000,0.000000,0.000000,64,70,286720,3702,0,88848,0,16384,286720,128,0,3258,2893,128,10,2522156151322593208,9639310031091201627,2223182693699104112,0.700000,70,128,45,129,10,8,8,7,7,0,0,1,0,2,0
run_1777697541002,1,4,1,19,0,132723204892199,132723208224940,3.333000,0.405000,2.928000,0.000000,0.000000,1.017130,0.000000,0.000000,0.000000,64,66,270336,4472,0,107328,0,16384,270336,128,0,3595,2996,128,10,17342432884241017108,6934322761121194105,5361724090986766835,0.900000,66,128,45,130,10,10,10,9,9,0,0,1,0,0,0
run_1777697541002,1,4,1,20,0,132723208225061,132723211168384,2.943000,0.461000,2.482000,0.000000,0.000000,0.934760,0.000000,0.000000,0.000000,64,60,245760,3220,0,77280,0,16384,245760,128,0,3068,2383,128,10,477523024237527016,5481308058222490353,587817153515723792,1.000000,60,128,40,128,10,7,7,7,10,3,0,0,0,0,0
run_1777697541002,1,4,1,21,0,132723211168442,132723214056579,2.889000,0.415000,2.474000,0.000000,0.000000,0.941212,0.000000,0.000000,0.000000,64,56,229376,3201,0,76824,0,16384,229376,128,0,2972,2466,128,10,4545225932174210333,5176993159205593697,6562310445236575283,0.900000,56,128,36,129,10,8,8,7,9,2,0,1,0,0,0
run_1777697541002,1,4,1,22,0,132723214056655,132723216786279,2.729000,0.450000,2.279000,0.000000,0.000000,1.003291,0.000000,0.000000,0.000000,64,59,241664,2532,0,60768,0,16384,241664,128,0,2435,1999,128,10,11310693975314905539,3578260304826373305,3244439534582801211,0.900000,59,128,49,129,10,10,10,9,9,0,0,1,0,0,0
run_1777697541002,1,4,1,23,0,132723216786418,132723219936249,3.150000,0.359000,2.791000,0.000000,0.000000,1.127741,0.000000,0.000000,0.000000,64,69,282624,3605,0,86520,0,16384,282624,128,0,3248,2712,128,10,4020820669268869066,2250338615816921344,6275145729452311996,0.900000,69,128,49,128,10,9,9,8,9,1,0,1,0,0,0
run_1777697541002,1,4,1,24,0,132723219936290,132723222690913,2.755000,0.318000,2.437000,0.000000,0.000000,0.951970,0.000000,0.000000,0.000000,64,59,241664,2961,0,71064,0,16384,241664,128,0,2794,2451,128,10,11252941459923230844,5530483392441730876,7788106535976758496,0.900000,59,128,44,128,10,8,8,7,9,2,0,1,0,0,0
run_1777697541002,1,4,1,25,0,132723222691060,132723225948009,3.257000,0.471000,2.786000,0.000000,0.000000,1.241918,0.000000,0.000000,0.000000,63,70,286720,3225,0,77400,0,16384,286720,128,0,2985,2418,128,10,1190105152876289967,8504492972754404242,9356422568610721800,1.000000,70,128,45,130,10,7,7,7,10,3,0,0,0,0,0
run_1777697541002,1,4,1,26,0,132723225948150,132723229297835,3.350000,0.389000,2.961000,0.000000,0.000000,1.064296,0.000000,0.000000,0.000000,64,66,270336,4555,0,109320,0,16384,270336,128,0,3556,2989,128,10,2922048483907421544,5800813643184298658,2736933699077226247,1.000000,66,128,41,128,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,27,0,132723229297877,132723232556243,3.258000,0.408000,2.850000,0.000000,0.000000,1.109137,0.000000,0.000000,0.000000,64,67,274432,3916,0,93984,0,16384,274432,128,0,3376,2745,128,10,16350803473815855463,18430756791921842504,2075113633127771616,0.700000,67,128,44,131,10,10,10,7,7,0,0,3,0,0,0
run_1777697541002,1,4,1,28,0,132723232556286,132723236145284,3.589000,0.369000,3.220000,0.000000,0.000000,1.226829,0.000000,0.000000,0.000000,64,77,315392,4613,0,110712,0,16384,315392,128,0,3742,3074,128,10,287959225717957297,14346909175174495913,6693371699962418426,0.800000,77,128,49,129,10,9,9,7,8,1,0,2,0,0,0
run_1777697541002,1,4,1,29,0,132723236145629,132723238542703,2.397000,0.405000,1.992000,0.000000,0.000000,0.881265,0.000000,0.000000,0.000000,64,51,208896,2349,0,56376,0,16384,208896,128,0,2276,1530,128,10,13967358438098507096,7224176385732376361,7390568679066877612,0.800000,51,128,41,128,10,8,8,6,8,2,0,2,0,0,0
run_1777697541002,1,4,1,30,0,132723238542847,132723241475150,2.932000,0.418000,2.514000,0.000000,0.000000,0.955813,0.000000,0.000000,0.000000,64,60,245760,3173,0,76152,0,16384,245760,128,0,3045,2586,128,10,17810092870185048878,16413210512640318130,7589212718370095377,1.000000,60,128,44,130,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,31,0,132723241475308,132723244660452,3.185000,0.364000,2.821000,0.000000,0.000000,1.142366,0.000000,0.000000,0.000000,64,71,290816,3531,0,84744,0,16384,290816,128,0,3155,2743,128,10,6695810926612833535,10046639249425407885,7629344251812945643,1.000000,71,128,45,129,10,8,8,8,10,2,0,0,0,0,0
run_1777697541002,1,4,1,32,0,132723244660605,132723247766845,3.106000,0.389000,2.717000,0.000000,0.000000,1.174074,0.000000,0.000000,0.000000,64,71,290816,3285,0,78840,0,16384,290816,128,0,2917,2431,128,10,2877291917540853221,11413995793929700576,16927897298415910367,1.000000,71,128,46,129,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,33,0,132723247766894,132723250569380,2.802000,0.403000,2.399000,0.000000,0.000000,1.093790,0.000000,0.000000,0.000000,64,68,278528,2690,0,64560,0,16384,278528,128,0,2522,1964,128,10,10791222469389036552,7671362217081355297,6330870621314999899,0.900000,68,128,49,133,10,9,9,8,9,1,0,1,0,0,0
run_1777697541002,1,4,1,34,0,132723250569431,132723253976682,3.408000,0.381000,3.027000,0.000000,0.000000,1.089624,0.000000,0.000000,0.000000,64,66,270336,4539,0,108936,0,16384,270336,128,0,3599,3109,128,10,6471404798155047086,7770530198792413465,12769062580840856709,0.900000,66,128,41,128,10,10,10,9,9,0,0,1,0,0,0
run_1777697541002,1,4,1,35,0,132723253977040,132723257163360,3.186000,0.404000,2.782000,0.000000,0.000000,0.982562,0.000000,0.000000,0.000000,64,64,262144,3954,0,94896,0,16384,262144,128,0,3202,2764,128,10,4375758280177365900,9460284203661678305,6733233903607380402,1.000000,64,128,44,128,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,36,0,132723257163499,132723260676495,3.512000,0.382000,3.130000,0.000000,0.000000,1.355210,0.000000,0.000000,0.000000,63,81,331776,3862,0,92688,0,16384,331776,128,0,3194,2811,128,10,11399498639788533324,1676440693616651853,17213615008458371195,0.800000,81,128,47,135,10,9,9,7,8,1,0,2,0,0,0
run_1777697541002,1,4,1,37,0,132723260676670,132723263844701,3.168000,0.495000,2.673000,0.000000,0.000000,1.095488,0.000000,0.000000,0.000000,64,65,266240,3548,0,85152,0,16384,266240,128,0,3157,2368,128,10,522338048159997730,6705550061918483310,3737480724828167614,1.000000,65,128,46,129,10,7,7,7,10,3,0,0,0,0,0
run_1777697541002,1,4,1,38,0,132723263844748,132723267143145,3.298000,0.407000,2.891000,0.000000,0.000000,1.158897,0.000000,0.000000,0.000000,64,72,294912,4048,0,97152,0,16384,294912,128,0,3480,2696,128,10,16959214901078227485,13657658604504669694,1760668911984921640,1.000000,72,128,46,133,10,8,8,8,10,2,0,0,0,0,0
run_1777697541002,1,4,1,39,0,132723267143192,132723270428734,3.286000,0.431000,2.855000,0.000000,0.000000,1.236690,0.000000,0.000000,0.000000,64,71,290816,3657,0,87768,0,16384,290816,128,0,3197,2447,128,10,16407334214707601794,2905663442928580750,744335031332551002,0.900000,71,128,45,130,10,10,10,9,9,0,0,1,0,0,0
run_1777697541002,1,4,1,40,0,132723270428799,132723273732192,3.303000,0.393000,2.910000,0.000000,0.000000,1.154001,0.000000,0.000000,0.000000,64,69,282624,4005,0,96120,0,16384,282624,128,0,3369,2782,128,10,1964097898937880156,11583543325484178434,2786474417983833742,1.000000,69,128,40,132,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,41,0,132723273732236,132723276028858,2.297000,0.378000,1.919000,0.000000,0.000000,0.855492,0.000000,0.000000,0.000000,64,49,200704,1888,0,45312,0,16384,200704,128,0,1876,1519,128,10,8093392437415512392,12739117295025516677,998931087318164258,0.900000,49,128,40,128,10,7,7,7,9,2,0,0,0,1,0
run_1777697541002,1,4,1,42,0,132723276028900,132723279384060,3.355000,0.397000,2.958000,0.000000,0.000000,1.171370,0.000000,0.000000,0.000000,64,69,282624,4146,0,99504,0,16384,282624,128,0,3512,2891,128,10,12823815878921940135,16390266368092287668,1194338336791488003,1.000000,69,128,47,129,10,9,9,9,10,1,0,0,0,0,0
run_1777697541002,1,4,1,43,0,132723279384109,132723282744566,3.361000,0.365000,2.996000,0.000000,0.000000,1.202753,0.000000,0.000000,0.000000,64,68,278528,3775,0,90600,0,16384,278528,128,0,3260,2941,128,10,17213161043831704926,6654215272826096675,1293937980504134578,1.000000,68,128,45,129,10,10,10,10,10,0,0,0,0,0,0
run_1777697541002,1,4,1,44,0,132723282744611,132723285956704,3.212000,0.458000,2.754000,0.000000,0.000000,1.074422,0.000000,0.000000,0.000000,64,66,270336,4030,0,96720,0,16384,270336,128,0,3362,2548,128,10,4605535184289211551,14819561040081811259,8858191034921222872,1.000000,66,128,38,128,10,10,10,10,10,0,0,0,0,0,0
