run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,metadata_read_bytes,code_logical_bytes,code_physical_bytes,payload_logical_bytes,payload_physical_bytes,distance_evaluated_count,duplicate_vector_count,coarse_candidate_count_before_dedupe,coarse_candidate_count_after_dedupe,rerank_candidate_count,final_result_count,coarse_candidate_hash,payload_page_hash,final_result_hash,recall,unique_payload_pages,payload_candidates,postings_with_payload,total_payload_page_spans,truth_count,coarse_recall,coarse_recall_after_dedupe,rerank_recall,final_recall,truth_recovered_by_head_result,truth_dropped_per_posting_topr,truth_dropped_global_topr,truth_dropped_rerank_topk,truth_missing_not_observed_in_scanned_posting,truth_missing_not_in_posting_reserved
run_1777697428470,1,4,1,0,0,132605868090309,132605884676906,16.587000,5.146000,11.441000,0.000000,0.000000,7.864776,0.000000,0.000000,0.000000,64,107,438272,3772,0,90528,0,49152,438272,384,0,1970,1675,384,10,227666586054797484,10438651835827734507,16743396224537996221,1.000000,107,384,56,391,10,9,9,9,10,1,0,0,0,0,0
run_1777697428470,1,4,1,1,0,132605884677032,132605890517241,5.840000,0.472000,5.368000,0.000000,0.000000,3.519675,0.000000,0.000000,0.000000,64,127,520192,4437,0,106488,0,49152,520192,384,0,1961,1575,384,10,16109315221150092318,2461292098262018082,17582900506091755646,0.800000,127,384,59,393,10,8,8,8,8,0,0,0,0,2,0
run_1777697428470,1,4,1,2,0,132605890517693,132605894842924,4.325000,0.502000,3.823000,0.000000,0.000000,2.199329,0.000000,0.000000,0.000000,62,112,458752,3352,0,80448,0,49152,458752,384,0,1923,1463,384,10,9068273429082947186,1778470884467703253,8586337513529954595,1.000000,112,384,59,392,10,8,8,8,10,2,0,0,0,0,0
run_1777697428470,1,4,1,3,0,132605894843157,132605898467495,3.624000,0.460000,3.164000,0.000000,0.000000,1.718153,0.000000,0.000000,0.000000,64,91,372736,3006,0,72144,0,49152,372736,384,0,1890,1269,384,10,15798974068330146322,4149265269512446517,13897188794163542207,1.000000,91,384,58,394,10,8,8,8,10,2,0,0,0,0,0
run_1777697428470,1,4,1,4,0,132605898467714,132605902828211,4.360000,0.474000,3.886000,0.000000,0.000000,2.260838,0.000000,0.000000,0.000000,64,116,475136,3332,0,79968,0,49152,475136,384,0,1944,1548,384,10,3877183685778246774,15198985944068639411,9393272910566742593,1.000000,116,384,63,390,10,8,8,8,10,2,0,0,0,0,0
run_1777697428470,1,4,1,5,0,132605902828397,132605907017931,4.190000,0.418000,3.772000,0.000000,0.000000,1.973626,0.000000,0.000000,0.000000,64,114,466944,3803,0,91272,0,49152,466944,384,0,1966,1726,384,10,13904309928496774147,16271931760042438891,6156509953315345658,1.000000,114,384,57,388,10,9,9,9,10,1,0,0,0,0,0
run_1777697428470,1,4,1,6,0,132605907018172,132605911799830,4.782000,0.459000,4.323000,0.000000,0.000000,2.367174,0.000000,0.000000,0.000000,63,139,569344,4620,0,110880,0,49152,569344,384,0,2016,1676,384,10,9741194822042628544,14978464502366808591,16683073332244091980,0.900000,139,384,62,397,10,8,8,8,9,1,0,0,0,1,0
run_1777697428470,1,4,1,7,0,132605911800057,132605915450576,3.650000,0.474000,3.176000,0.000000,0.000000,1.707203,0.000000,0.000000,0.000000,64,100,409600,3274,0,78576,0,49152,409600,384,0,1977,1217,384,10,12097354859734023575,4877342863024214409,16224408989733346580,1.000000,100,384,56,393,10,9,9,9,10,1,0,0,0,0,0
run_1777697428470,1,4,1,8,0,132605915450738,132605919594245,4.143000,0.451000,3.692000,0.000000,0.000000,1.968608,0.000000,0.000000,0.000000,64,116,475136,3762,0,90288,0,49152,475136,384,0,1998,1703,384,10,2721561984068771812,18355411535886859879,7297625398174754022,0.900000,116,384,61,391,10,8,8,8,9,1,0,0,0,1,0
run_1777697428470,1,4,1,9,0,132605919594467,132605923891331,4.297000,0.450000,3.847000,0.000000,0.000000,2.159316,0.000000,0.000000,0.000000,64,128,524288,3585,0,86040,0,49152,524288,384,0,1999,1629,384,10,13135848520189456900,13263048832368052743,10641140244570390716,0.900000,128,384,61,395,10,7,7,7,9,2,0,0,0,1,0
run_1777697428470,1,4,1,10,0,132605923891543,132605928019648,4.128000,0.448000,3.680000,0.000000,0.000000,1.919322,0.000000,0.000000,0.000000,64,114,466944,3598,0,86352,0,49152,466944,384,0,1964,1685,384,10,13771074480636436774,1674812529928114859,7377395311179958219,1.000000,114,384,59,385,10,9,9,9,10,1,0,0,0,0,0
run_1777697428470,1,4,1,11,0,132605928019843,132605932104251,4.084000,0.515000,3.569000,0.000000,0.000000,1.948352,0.000000,0.000000,0.000000,64,114,466944,3689,0,88536,0,49152,466944,384,0,1967,1593,384,10,11344020554259462870,15421921452582219309,18418111789423623583,1.000000,114,384,60,388,10,9,9,9,10,1,0,0,0,0,0
