run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,metadata_read_bytes,code_logical_bytes,code_physical_bytes,payload_logical_bytes,payload_physical_bytes,distance_evaluated_count,duplicate_vector_count,coarse_candidate_count_before_dedupe,coarse_candidate_count_after_dedupe,rerank_candidate_count,final_result_count,coarse_candidate_hash,payload_page_hash,final_result_hash,recall,unique_payload_pages,payload_candidates,postings_with_payload,total_payload_page_spans,truth_count,coarse_recall,coarse_recall_after_dedupe,rerank_recall,final_recall,truth_recovered_by_head_result,truth_dropped_per_posting_topr,truth_dropped_global_topr,truth_dropped_rerank_topk,truth_missing_not_observed_in_scanned_posting,truth_missing_not_in_posting_reserved
run_1777697861951,1,4,1,0,0,133032041863106,133032059259313,17.396000,3.811000,13.585000,0.000000,0.000000,9.103250,0.000000,0.000000,0.000000,64,123,503808,3772,0,90528,0,65536,503808,512,0,3685,3268,512,10,17254815613972966247,2946820563157413079,6841167962967113376,1.000000,123,512,60,521,10,9,9,9,10,1,0,0,0,0,0
run_1777697861951,1,4,1,1,0,133032059259627,133032065780260,6.520000,0.447000,6.073000,0.000000,0.000000,3.523336,0.000000,0.000000,0.000000,64,140,573440,4437,0,106488,0,65536,573440,512,0,4192,3609,512,10,13221204117811985494,14674306240965670561,14318016506224900126,0.800000,140,512,61,527,10,8,8,8,8,0,0,0,0,2,0
run_1777697861951,1,4,1,2,0,133032065780871,133032070417574,4.637000,0.483000,4.154000,0.000000,0.000000,2.281213,0.000000,0.000000,0.000000,62,123,503808,3352,0,80448,0,65536,503808,512,0,3280,2700,512,10,18250571692630490269,16202105350870449670,18439783146907918209,1.000000,123,512,61,520,10,8,8,8,10,2,0,0,0,0,0
run_1777697861951,1,4,1,3,0,133032070417778,133032074190847,3.773000,0.409000,3.364000,0.000000,0.000000,1.775266,0.000000,0.000000,0.000000,64,100,409600,3006,0,72144,0,65536,409600,512,0,2971,2240,512,10,1701800897075314264,3685552788010846485,14862532870405576108,1.000000,100,512,63,524,10,8,8,8,10,2,0,0,0,0,0
run_1777697861951,1,4,1,4,0,133032074190901,133032078689270,4.498000,0.423000,4.075000,0.000000,0.000000,2.249418,0.000000,0.000000,0.000000,64,123,503808,3332,0,79968,0,65536,503808,512,0,3295,2791,512,10,13080636937190077481,2957580241561823933,11287415341249878154,1.000000,123,512,63,519,10,8,8,8,10,2,0,0,0,0,0
run_1777697861951,1,4,1,5,0,133032078689346,133032083268274,4.579000,0.372000,4.207000,0.000000,0.000000,2.079046,0.000000,0.000000,0.000000,64,131,536576,3803,0,91272,0,65536,536576,512,0,3680,3372,512,10,576025994904227356,14687226131410728547,17011678372123821368,1.000000,131,512,63,516,10,9,9,9,10,1,0,0,0,0,0
run_1777697861951,1,4,1,6,0,133032083268433,133032089073549,5.805000,0.414000,5.391000,0.000000,0.000000,2.606937,0.000000,0.000000,0.000000,63,150,614400,4620,0,110880,0,65536,614400,512,0,4436,3947,512,10,14562230639938872660,14031182196006342577,10950205888718734034,0.900000,150,512,63,528,10,8,8,8,9,1,0,0,0,1,0
run_1777697861951,1,4,1,7,0,133032089073950,133032092955586,3.882000,0.428000,3.454000,0.000000,0.000000,1.732997,0.000000,0.000000,0.000000,64,107,438272,3274,0,78576,0,65536,438272,512,0,3261,2256,512,10,58533732856884370,5888347472833671881,16224408989733346580,1.000000,107,512,59,524,10,9,9,9,10,1,0,0,0,0,0
run_1777697861951,1,4,1,8,0,133032092955647,133032097516815,4.561000,0.372000,4.189000,0.000000,0.000000,2.116532,0.000000,0.000000,0.000000,64,130,532480,3762,0,90288,0,65536,532480,512,0,3678,3310,512,10,472095561729441747,18299693093722418979,9969335652215632219,0.900000,130,512,64,522,10,8,8,8,9,1,0,0,0,1,0
run_1777697861951,1,4,1,9,0,133032097516859,133032102054131,4.537000,0.384000,4.153000,0.000000,0.000000,2.175238,0.000000,0.000000,0.000000,64,133,544768,3585,0,86040,0,65536,544768,512,0,3542,3071,512,10,15887114946601405127,874732006051483796,10641140244583678493,0.900000,133,512,61,523,10,7,7,7,9,2,0,0,0,1,0
