run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,distance_evaluated_count,duplicate_vector_count,final_result_count,recall
run_1777430025371,2,4,4,0,0,6371093089705,6371191154033,98.064000,75.341000,22.723000,0.000000,0.000000,3.910249,0.000000,0.060716,0.775108,32,202,827392,1481,1373,108,10,0.900000
run_1777430025371,2,4,4,1,1,6371093070447,6371189176063,96.105000,73.294000,22.811000,0.000000,0.000000,3.606416,0.000000,0.043976,0.165494,32,193,790528,1408,1342,66,10,0.600000
run_1777430025371,2,4,4,2,1,6371189176422,6371200537821,11.361000,7.373000,3.988000,0.000000,0.000000,1.844272,0.000000,0.055348,0.525621,32,205,839680,1509,1332,177,10,1.000000
run_1777430025371,2,4,4,3,0,6371191154307,6371201369900,10.215000,7.917000,2.298000,0.000000,0.000000,1.269648,0.000000,0.043612,0.389813,32,129,528384,889,751,138,10,1.000000
run_1777430025371,2,4,4,4,1,6371200537880,6371211354834,10.817000,8.156000,2.661000,0.000000,0.000000,1.270072,0.000000,0.052980,0.339005,32,216,884736,1585,1447,138,10,1.000000
run_1777430025371,2,4,4,5,0,6371201369955,6371213001890,11.632000,8.230000,3.402000,0.000000,0.000000,2.156880,0.000000,0.057831,0.808654,32,226,925696,1669,1568,101,10,1.000000
run_1777430025371,2,4,4,6,1,6371211354905,6371222235928,10.881000,7.140000,3.741000,0.000000,0.000000,1.683549,0.000000,0.063277,0.708437,32,260,1064960,1934,1816,118,10,1.000000
run_1777430025371,2,4,4,7,0,6371213001945,6371223185798,10.184000,7.783000,2.401000,0.000000,0.000000,1.286194,0.000000,0.053962,0.483729,32,167,684032,1182,951,231,10,1.000000
run_1777430025371,2,4,4,8,1,6371222235987,6371232886470,10.651000,8.076000,2.575000,0.000000,0.000000,1.187587,0.000000,0.056726,0.457209,32,226,925696,1644,1556,88,10,0.800000
run_1777430025371,2,4,4,9,0,6371223185901,6371234071519,10.886000,8.135000,2.751000,0.000000,0.000000,1.552805,0.000000,0.057718,0.652870,32,215,880640,1580,1475,105,10,1.000000
run_1777430025371,2,4,4,10,1,6371232886534,6371243356794,10.470000,7.677000,2.793000,0.000000,0.000000,1.296350,0.000000,0.054709,0.575209,32,207,847872,1501,1431,70,10,1.000000
run_1777430025371,2,4,4,11,0,6371234071575,6371244744960,10.673000,8.030000,2.643000,0.000000,0.000000,1.614394,0.000000,0.058519,0.719162,32,202,827392,1460,1329,131,10,1.000000
run_1777430025371,2,4,4,12,1,6371243356853,6371253851270,10.495000,7.518000,2.977000,0.000000,0.000000,1.318812,0.000000,0.049395,0.579440,29,207,847872,1529,1441,88,10,0.900000
run_1777430025371,2,4,4,13,0,6371244745022,6371255316356,10.572000,7.885000,2.687000,0.000000,0.000000,1.684721,0.000000,0.062325,0.777879,32,224,917504,1655,1509,146,10,1.000000
run_1777430025371,2,4,4,14,1,6371253851552,6371264556188,10.705000,7.504000,3.201000,0.000000,0.000000,1.485574,0.000000,0.062155,0.658290,31,239,978944,1769,1624,145,10,1.000000
run_1777430025371,2,4,4,15,0,6371255316415,6371265766806,10.450000,7.876000,2.574000,0.000000,0.000000,1.490702,0.000000,0.054020,0.645739,32,190,778240,1390,1276,114,10,0.800000
run_1777430025371,2,4,4,16,1,6371264556252,6371275335256,10.779000,7.904000,2.875000,0.000000,0.000000,1.369291,0.000000,0.063198,0.581917,32,244,999424,1798,1650,148,10,0.800000
run_1777430025371,2,4,4,17,0,6371265766865,6371276861985,11.095000,8.229000,2.866000,0.000000,0.000000,1.858674,0.000000,0.063203,0.828172,31,245,1003520,1809,1695,114,10,0.800000
