run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,metadata_read_bytes,code_logical_bytes,code_physical_bytes,payload_logical_bytes,payload_physical_bytes,distance_evaluated_count,duplicate_vector_count,coarse_candidate_count_before_dedupe,coarse_candidate_count_after_dedupe,rerank_candidate_count,final_result_count,coarse_candidate_hash,payload_page_hash,final_result_hash,recall,unique_payload_pages,payload_candidates,postings_with_payload,total_payload_page_spans,truth_count,coarse_recall,coarse_recall_after_dedupe,rerank_recall,final_recall,truth_recovered_by_head_result,truth_dropped_per_posting_topr,truth_dropped_global_topr,truth_dropped_rerank_topk,truth_missing_not_observed_in_scanned_posting,truth_missing_not_in_posting_reserved
run_1777697941862,1,4,1,0,0,133121941449526,133121958813363,17.364000,5.298000,12.066000,0.000000,0.000000,7.557668,0.000000,0.000000,0.000000,64,70,286720,3772,0,90528,0,16384,286720,128,0,3772,3350,128,10,17878448551505560693,4733389688113014416,5510982274495547000,0.800000,70,128,42,131,10,9,9,7,8,1,0,2,0,0,0
run_1777697941862,1,4,1,1,0,133121958813678,133121965124068,6.311000,0.606000,5.705000,0.000000,0.000000,2.562948,0.000000,0.000000,0.000000,64,78,319488,4437,0,106488,0,16384,319488,128,0,4437,3847,128,10,7969868998224354904,2798430653793331701,12119155649991693190,0.600000,78,128,47,130,10,8,8,6,6,0,0,2,0,2,0
run_1777697941862,1,4,1,2,0,133121965124343,133121969585224,4.461000,0.505000,3.956000,0.000000,0.000000,1.815415,0.000000,0.000000,0.000000,62,69,282624,3352,0,80448,0,16384,282624,128,0,3352,2772,128,10,8391249623984434238,11766140434058179881,1753450041554555693,1.000000,69,128,46,131,10,8,8,8,10,2,0,0,0,0,0
run_1777697941862,1,4,1,3,0,133121969585314,133121973274116,3.689000,0.486000,3.203000,0.000000,0.000000,1.410181,0.000000,0.000000,0.000000,64,53,217088,3006,0,72144,0,16384,217088,128,0,3006,2275,128,10,6832224272109343480,3645996055084281780,4641823814140805395,1.000000,53,128,38,133,10,8,8,8,10,2,0,0,0,0,0
run_1777697941862,1,4,1,4,0,133121973274232,133121977119700,3.845000,0.490000,3.355000,0.000000,0.000000,1.243555,0.000000,0.000000,0.000000,64,66,270336,3332,0,79968,0,16384,270336,128,0,3332,2828,128,10,9230935597320247396,11756428896561044103,9845628993621011519,1.000000,66,128,44,129,10,8,8,8,10,2,0,0,0,0,0
run_1777697941862,1,4,1,5,0,133121977119859,133121981491970,4.372000,0.412000,3.960000,0.000000,0.000000,1.451267,0.000000,0.000000,0.000000,64,70,286720,3803,0,91272,0,16384,286720,128,0,3803,3494,128,10,17332505060196951839,9222580611828953341,9473621523025909031,1.000000,70,128,39,130,10,9,9,9,10,1,0,0,0,0,0
run_1777697941862,1,4,1,6,0,133121981492110,133121986387984,4.896000,0.469000,4.427000,0.000000,0.000000,1.356002,0.000000,0.000000,0.000000,63,79,323584,4620,0,110880,0,16384,323584,128,0,4620,4127,128,10,8344825165119432402,4768965090927919409,7486269221713969345,0.800000,79,128,44,136,10,8,8,7,8,1,0,1,0,1,0
run_1777697941862,1,4,1,7,0,133121986388077,133121989573319,3.185000,0.452000,2.733000,0.000000,0.000000,0.825383,0.000000,0.000000,0.000000,64,48,196608,3274,0,78576,0,16384,196608,128,0,3274,2269,128,10,2012025613931266160,14087245606979639392,13059389407504471471,1.000000,48,128,32,134,10,9,9,9,10,1,0,0,0,0,0
run_1777697941862,1,4,1,8,0,133121989573397,133121993245828,3.672000,0.394000,3.278000,0.000000,0.000000,1.163590,0.000000,0.000000,0.000000,64,66,270336,3762,0,90288,0,16384,270336,128,0,3762,3392,128,10,5033766740037346188,8447271033605051709,15632417646018378426,0.800000,66,128,40,129,10,8,8,7,8,1,0,1,0,1,0
run_1777697941862,1,4,1,9,0,133121993245913,133121996812380,3.566000,0.414000,3.152000,0.000000,0.000000,1.267907,0.000000,0.000000,0.000000,64,75,307200,3585,0,86040,0,16384,307200,128,0,3585,3114,128,10,2168050226199638082,10960003826155487695,6483271845654854583,0.900000,75,128,48,131,10,7,7,7,9,2,0,0,0,1,0
run_1777697941862,1,4,1,10,0,133121996812450,133122000209899,3.397000,0.368000,3.029000,0.000000,0.000000,1.119502,0.000000,0.000000,0.000000,64,66,270336,3598,0,86352,0,16384,270336,128,0,3598,3247,128,10,8115526969841830916,2682609352329863408,16175488981327679171,1.000000,66,128,44,128,10,9,9,9,10,1,0,0,0,0,0
run_1777697941862,1,4,1,11,0,133122000209966,133122003737215,3.527000,0.462000,3.065000,0.000000,0.000000,1.159048,0.000000,0.000000,0.000000,64,73,299008,3689,0,88536,0,16384,299008,128,0,3689,3220,128,10,5654085736596386981,13909644926085478487,10796264798310434009,0.900000,73,128,47,128,10,9,9,8,9,1,0,1,0,0,0
run_1777697941862,1,4,1,12,0,133122003737307,133122007787841,4.050000,0.476000,3.574000,0.000000,0.000000,1.195415,0.000000,0.000000,0.000000,63,70,286720,4681,0,112344,0,16384,286720,128,0,4681,3992,128,10,15250966267377852601,13182669700876077449,14827238219105883042,1.000000,70,128,41,130,10,10,10,10,10,0,0,0,0,0,0
run_1777697941862,1,4,1,13,0,133122007787912,133122011380215,3.592000,0.428000,3.164000,0.000000,0.000000,1.160700,0.000000,0.000000,0.000000,64,69,282624,3763,0,90312,0,16384,282624,128,0,3763,3348,128,10,1399931720206504506,1800662201055143816,12883457859200210169,0.700000,69,128,45,134,10,9,9,7,7,0,0,2,0,1,0
run_1777697941862,1,4,1,14,0,133122011380287,133122015315967,3.936000,0.439000,3.497000,0.000000,0.000000,1.255139,0.000000,0.000000,0.000000,64,75,307200,4324,0,103776,0,16384,307200,128,0,4324,3774,128,10,4730787758234677104,10357643869139550730,10681822051105006996,0.900000,75,128,48,131,10,9,9,8,9,1,0,1,0,0,0
run_1777697941862,1,4,1,15,0,133122015316034,133122018606736,3.290000,0.431000,2.859000,0.000000,0.000000,1.040996,0.000000,0.000000,0.000000,63,62,253952,3379,0,81096,0,16384,253952,128,0,3379,2901,128,10,4887533275400135700,2567906783670628851,4557564152227392848,1.000000,62,128,44,130,10,9,9,9,10,1,0,0,0,0,0
run_1777697941862,1,4,1,16,0,133122018606794,133122023308764,4.702000,0.431000,4.271000,0.000000,0.000000,1.291578,0.000000,0.000000,0.000000,63,71,290816,5067,0,121608,0,16384,290816,128,0,5067,4368,128,10,11226107599898022816,14845562790065454842,7705804433885212304,0.800000,71,128,38,131,10,9,9,7,8,1,0,2,0,0,0
run_1777697941862,1,4,1,17,0,133122023309536,133122027448216,4.139000,0.401000,3.738000,0.000000,0.000000,1.230802,0.000000,0.000000,0.000000,64,79,323584,4749,0,113976,0,16384,323584,128,0,4749,4178,128,10,15622723909211144541,10357739912410598745,8072294856195806312,0.800000,79,128,46,131,10,7,7,6,8,2,0,1,0,1,0
run_1777697941862,1,4,1,18,0,133122027448408,133122031047640,3.599000,0.420000,3.179000,0.000000,0.000000,1.146078,0.000000,0.000000,0.000000,64,70,286720,3702,0,88848,0,16384,286720,128,0,3702,3315,128,10,2522156151322593208,9639310031091201627,2223182693699104112,0.700000,70,128,45,129,10,8,8,7,7,0,0,1,0,2,0
run_1777697941862,1,4,1,19,0,133122031047713,133122034692284,3.645000,0.359000,3.286000,0.000000,0.000000,1.019279,0.000000,0.000000,0.000000,64,66,270336,4472,0,107328,0,16384,270336,128,0,4472,3826,128,10,17342432884241017108,6934322761121194105,5361724090986766835,0.900000,66,128,45,130,10,10,10,9,9,0,0,1,0,0,0
run_1777697941862,1,4,1,20,0,133122034692492,133122037752823,3.060000,0.491000,2.569000,0.000000,0.000000,0.934734,0.000000,0.000000,0.000000,64,60,245760,3220,0,77280,0,16384,245760,128,0,3220,2531,128,10,477523024237527016,5481308058222490353,587817153515723792,1.000000,60,128,40,128,10,7,7,7,10,3,0,0,0,0,0
run_1777697941862,1,4,1,21,0,133122037752884,133122040759221,3.006000,0.431000,2.575000,0.000000,0.000000,0.942873,0.000000,0.000000,0.000000,64,56,229376,3201,0,76824,0,16384,229376,128,0,3201,2684,128,10,4545225932174210333,5176993159205593697,6562310445236575283,0.900000,56,128,36,129,10,8,8,7,9,2,0,1,0,0,0
run_1777697941862,1,4,1,22,0,133122040759264,133122043518553,2.759000,0.488000,2.271000,0.000000,0.000000,0.954237,0.000000,0.000000,0.000000,64,59,241664,2532,0,60768,0,16384,241664,128,0,2532,2096,128,10,11310693975314905539,3578260304826373305,3244439534582801211,0.900000,59,128,49,129,10,10,10,9,9,0,0,1,0,0,0
run_1777697941862,1,4,1,23,0,133122043518753,133122046911552,3.393000,0.413000,2.980000,0.000000,0.000000,1.157020,0.000000,0.000000,0.000000,64,69,282624,3605,0,86520,0,16384,282624,128,0,3605,3050,128,10,4020820669268869066,2250338615816921344,6275145729452311996,0.900000,69,128,49,128,10,9,9,8,9,1,0,1,0,0,0
run_1777697941862,1,4,1,24,0,133122046911612,133122049800499,2.889000,0.383000,2.506000,0.000000,0.000000,0.936123,0.000000,0.000000,0.000000,64,59,241664,2961,0,71064,0,16384,241664,128,0,2961,2616,128,10,11252941459923230844,5530483392441730876,7788106535976758496,0.900000,59,128,44,128,10,8,8,7,9,2,0,1,0,0,0
run_1777697941862,1,4,1,25,0,133122049800656,133122053141847,3.341000,0.450000,2.891000,0.000000,0.000000,1.247012,0.000000,0.000000,0.000000,63,70,286720,3225,0,77400,0,16384,286720,128,0,3225,2651,128,10,1190105152876289967,8504492972754404242,9356422568610721800,1.000000,70,128,45,130,10,7,7,7,10,3,0,0,0,0,0
run_1777697941862,1,4,1,26,0,133122053141905,133122056913484,3.771000,0.378000,3.393000,0.000000,0.000000,1.081917,0.000000,0.000000,0.000000,64,66,270336,4555,0,109320,0,16384,270336,128,0,4555,3953,128,10,2922048483907421544,5800813643184298658,2736933699077226247,1.000000,66,128,41,128,10,9,9,9,10,1,0,0,0,0,0
run_1777697941862,1,4,1,27,0,133122056913551,133122060425705,3.512000,0.415000,3.097000,0.000000,0.000000,1.107629,0.000000,0.000000,0.000000,64,67,274432,3916,0,93984,0,16384,274432,128,0,3916,3266,128,10,16350803473815855463,18430756791921842504,2075113633127771616,0.700000,67,128,44,131,10,10,10,7,7,0,0,3,0,0,0
run_1777697941862,1,4,1,28,0,133122060425760,133122064418945,3.994000,0.377000,3.617000,0.000000,0.000000,1.225345,0.000000,0.000000,0.000000,64,77,315392,4613,0,110712,0,16384,315392,128,0,4613,3911,128,10,287959225717957297,14346909175174495913,6693371699962418426,0.800000,77,128,49,129,10,9,9,7,8,1,0,2,0,0,0
run_1777697941862,1,4,1,29,0,133122064419020,133122066848097,2.429000,0.386000,2.043000,0.000000,0.000000,0.873280,0.000000,0.000000,0.000000,64,51,208896,2349,0,56376,0,16384,208896,128,0,2349,1600,128,10,13967358438098507096,7224176385732376361,7390568679066877612,0.800000,51,128,41,128,10,8,8,6,8,2,0,2,0,0,0
run_1777697941862,1,4,1,30,0,133122066848162,133122069812566,2.964000,0.393000,2.571000,0.000000,0.000000,0.947665,0.000000,0.000000,0.000000,64,60,245760,3173,0,76152,0,16384,245760,128,0,3173,2710,128,10,17810092870185048878,16413210512640318130,7589212718370095377,1.000000,60,128,44,130,10,9,9,9,10,1,0,0,0,0,0
run_1777697941862,1,4,1,31,0,133122069812625,133122073235049,3.423000,0.419000,3.004000,0.000000,0.000000,1.160907,0.000000,0.000000,0.000000,64,71,290816,3531,0,84744,0,16384,290816,128,0,3531,3104,128,10,6695810926612833535,10046639249425407885,7629344251812945643,1.000000,71,128,45,129,10,8,8,8,10,2,0,0,0,0,0
run_1777697941862,1,4,1,32,0,133122073235111,133122076548037,3.313000,0.436000,2.877000,0.000000,0.000000,1.166625,0.000000,0.000000,0.000000,64,71,290816,3285,0,78840,0,16384,290816,128,0,3285,2788,128,10,2877291917540853221,11413995793929700576,16927897298415910367,1.000000,71,128,46,129,10,9,9,9,10,1,0,0,0,0,0
run_1777697941862,1,4,1,33,0,133122076548118,133122079473095,2.925000,0.428000,2.497000,0.000000,0.000000,1.114224,0.000000,0.000000,0.000000,64,68,278528,2690,0,64560,0,16384,278528,128,0,2690,2125,128,10,10791222469389036552,7671362217081355297,6330870621314999899,0.900000,68,128,49,133,10,9,9,8,9,1,0,1,0,0,0
run_1777697941862,1,4,1,34,0,133122079473161,133122083237473,3.764000,0.374000,3.390000,0.000000,0.000000,1.098376,0.000000,0.000000,0.000000,64,66,270336,4539,0,108936,0,16384,270336,128,0,4539,4005,128,10,6471404798155047086,7770530198792413465,12769062580840856709,0.900000,66,128,41,128,10,10,10,9,9,0,0,1,0,0,0
run_1777697941862,1,4,1,35,0,133122083237541,133122086686005,3.449000,0.387000,3.062000,0.000000,0.000000,0.982990,0.000000,0.000000,0.000000,64,64,262144,3954,0,94896,0,16384,262144,128,0,3954,3487,128,10,4375758280177365900,9460284203661678305,6733233903607380402,1.000000,64,128,44,128,10,9,9,9,10,1,0,0,0,0,0
