run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,metadata_read_bytes,code_logical_bytes,code_physical_bytes,payload_logical_bytes,payload_physical_bytes,distance_evaluated_count,duplicate_vector_count,coarse_candidate_count_before_dedupe,coarse_candidate_count_after_dedupe,rerank_candidate_count,final_result_count,coarse_candidate_hash,payload_page_hash,final_result_hash,recall,unique_payload_pages,payload_candidates,postings_with_payload,total_payload_page_spans,truth_count,coarse_recall,coarse_recall_after_dedupe,rerank_recall,final_recall,truth_recovered_by_head_result,truth_dropped_per_posting_topr,truth_dropped_global_topr,truth_dropped_rerank_topk,truth_missing_not_observed_in_scanned_posting,truth_missing_not_in_posting_reserved
run_1777698113489,1,4,1,0,0,133280742774515,133280763314202,20.539000,5.650000,14.889000,0.000000,0.000000,9.733125,0.000000,0.000000,0.000000,64,136,557056,3772,0,90528,0,98304,557056,768,0,3772,3350,768,10,5648864407246070501,1752056030920541360,6841121135264563732,1.000000,136,768,63,782,10,9,9,9,10,1,0,0,0,0,0
run_1777698113489,1,4,1,1,0,133280763314467,133280771246265,7.931000,0.558000,7.373000,0.000000,0.000000,3.819037,0.000000,0.000000,0.000000,64,156,638976,4437,0,106488,0,98304,638976,768,0,4437,3847,768,10,7946729051079401996,1245384018888270460,16039449512799201173,0.800000,156,768,64,787,10,8,8,8,8,0,0,0,0,2,0
run_1777698113489,1,4,1,2,0,133280771246743,133280776892863,5.646000,0.502000,5.144000,0.000000,0.000000,2.645755,0.000000,0.000000,0.000000,62,134,548864,3352,0,80448,0,98304,548864,768,0,3352,2772,768,10,10701140413071168500,9884386723204387379,18439783146907918209,1.000000,134,768,62,781,10,8,8,8,10,2,0,0,0,0,0
run_1777698113489,1,4,1,3,0,133280776893189,133280781566597,4.674000,0.497000,4.177000,0.000000,0.000000,2.030166,0.000000,0.000000,0.000000,64,114,466944,3006,0,72144,0,98304,466944,768,0,3006,2275,768,10,8363670965778167321,9423729149694276180,14862532870405576108,1.000000,114,768,63,785,10,8,8,8,10,2,0,0,0,0,0
run_1777698113489,1,4,1,4,0,133280781566781,133280786994812,5.428000,0.504000,4.924000,0.000000,0.000000,2.499912,0.000000,0.000000,0.000000,64,133,544768,3332,0,79968,0,98304,544768,768,0,3332,2828,768,10,5468886517720279237,6264753674443827228,11287415341249878154,1.000000,133,768,63,781,10,8,8,8,10,2,0,0,0,0,0
run_1777698113489,1,4,1,5,0,133280786994952,133280792699495,5.705000,0.426000,5.279000,0.000000,0.000000,2.434387,0.000000,0.000000,0.000000,64,145,593920,3803,0,91272,0,98304,593920,768,0,3803,3494,768,10,3606466456339970157,14692267295406974902,17011678372123821368,1.000000,145,768,64,775,10,9,9,9,10,1,0,0,0,0,0
run_1777698113489,1,4,1,6,0,133280792699676,133280799263907,6.564000,0.507000,6.057000,0.000000,0.000000,2.777562,0.000000,0.000000,0.000000,63,168,688128,4620,0,110880,0,98304,688128,768,0,4620,4127,768,10,14811688139228052045,2073672344401621578,1647249295639594082,0.900000,168,768,63,786,10,8,8,8,9,1,0,0,0,1,0
run_1777698113489,1,4,1,7,0,133280799264081,133280803820589,4.557000,0.439000,4.118000,0.000000,0.000000,2.128169,0.000000,0.000000,0.000000,64,127,520192,3274,0,78576,0,98304,520192,768,0,3274,2269,768,10,13295399659767813823,257803217062203285,16224408989733346580,1.000000,127,768,63,788,10,9,9,9,10,1,0,0,0,0,0
run_1777698113489,1,4,1,8,0,133280803821025,133280808817186,4.996000,0.406000,4.590000,0.000000,0.000000,2.327683,0.000000,0.000000,0.000000,64,141,577536,3762,0,90288,0,98304,577536,768,0,3762,3392,768,10,13889643412212389994,199796198979694926,6282711406892748876,0.900000,141,768,64,781,10,8,8,8,9,1,0,0,0,1,0
run_1777698113489,1,4,1,9,0,133280808817233,133280813609756,4.793000,0.399000,4.394000,0.000000,0.000000,2.267102,0.000000,0.000000,0.000000,64,141,577536,3585,0,86040,0,98304,577536,768,0,3585,3114,768,10,10702124545641002189,5668966332163480973,4369015605394950587,0.900000,141,768,64,782,10,7,7,7,9,2,0,0,0,1,0
