sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
214003439760543,214003540201094,sda,0,0,0.000000,0,0.000000,0
214003540201094,214003640582874,sda,0,0,0.000000,0,0.000000,0
214003640582874,214003740990907,sda,0,0,0.000000,0,0.000000,0
214003740990907,214003841317985,sda,0,0,0.000000,0,0.000000,0
214003841317985,214003941680605,sda,0,0,0.000000,0,0.000000,0
214003941680605,214004042029586,sda,0,0,0.000000,0,0.000000,0
214004042029586,214004142357985,sda,0,0,0.000000,0,0.000000,0
214004142357985,214004243042334,sda,0,0,0.000000,0,0.000000,0
214004243042334,214004343768748,sda,0,0,0.000000,0,0.000000,0
214004343768748,214004444964547,sda,12784,6545408,61.684255,0,19.091702,1932
214004444964547,214004547509302,sda,10848,5554176,51.654275,0,6.202170,636
214004547509302,214004649792326,sda,12488,6393856,59.615526,0,8.584025,878
214004649792326,214004752107721,sda,10272,5259264,49.021215,0,7.760318,794
214004752107721,214004854574808,sda,12424,6361088,59.203462,0,7.934255,813
214004854574808,214004957048188,sda,11904,6094848,56.722048,0,7.894733,809
214004957048188,214005058904238,sda,10992,5627904,52.693851,0,7.402604,754
214005058904238,214005161473083,sda,12464,6381568,59.335147,0,8.521106,874
214005161473083,214005263931403,sda,10696,5476352,50.973471,0,7.856853,805
214005263931403,214005366833162,sda,10472,5361664,49.690902,0,6.724861,692
214005366833162,214005469302677,sda,13936,7135232,66.406946,0,9.710205,995
214005469302677,214005571466502,sda,12432,6365184,59.417436,0,9.592436,980
214005571466502,214005673752925,sda,12704,6504448,60.644657,0,11.106068,1136
214005673752925,214005776078345,sda,11600,5939200,55.353425,0,10.955245,1121
214005776078345,214005878140245,sda,12152,6221824,58.137206,0,8.465451,864
214005878140245,214005980600409,sda,12048,6168576,57.415607,0,10.384524,1064
214005980600409,214006082507613,sda,15064,7712768,72.178104,0,17.712192,1805
214006082507613,214006184940884,sda,14248,7294976,67.917691,0,12.632614,1294
214006184940884,214006286417371,sda,13552,6938624,65.209072,0,11.115876,1128
214006286417371,214006388773672,sda,12920,6615040,61.633663,0,10.121507,1036
214006388773672,214006491765851,sda,13008,6660096,61.670338,0,8.253054,850
214006491765851,214006594841596,sda,13472,6897664,63.818360,0,9.963547,1027
214006594841596,214006696965570,sda,12824,6565888,61.314875,0,9.645140,985
214006696965570,214006799445258,sda,12720,6512640,60.606522,0,9.065211,929
214006799445258,214006901935937,sda,11864,6074368,56.521908,0,7.688504,788
214006901935937,214007004081336,sda,11704,5992448,55.948127,0,7.831973,800
214007004081336,214007106425405,sda,13000,6656000,62.022707,0,9.262872,948
214007106425405,214007209424274,sda,14280,7311360,67.696435,0,7.951544,819
214007209424274,214007311673266,sda,11976,6131712,57.190356,0,7.833818,801
214007311673266,214007414029075,sda,13776,7053312,65.717447,0,13.247905,1356
214007414029075,214007516185842,sda,14784,7569408,70.663454,0,9.514788,972
214007516185842,214007618356656,sda,16528,8462336,78.988433,0,10.237757,1046
214007618356656,214007720563027,sda,13464,6893568,64.322984,0,10.586424,1082
214007720563027,214007821926937,sda,6448,3301376,31.060735,0,6.688771,678
214007821926937,214007922243467,sda,0,0,0.000000,0,0.000000,0
214007922243467,214008022713738,sda,0,0,0.000000,0,0.000000,0
214008022713738,214008123992727,sda,0,0,0.000000,0,0.000000,0
214008123992727,214008225221292,sda,0,0,0.000000,0,0.000000,0
214008225221292,214008326534331,sda,0,0,0.000000,0,0.000000,0
214008326534331,214008427803657,sda,0,0,0.000000,0,0.000000,0
214008427803657,214008529222237,sda,0,0,0.000000,0,0.000000,0
214008529222237,214008630615402,sda,0,0,0.000000,0,0.000000,0
214008630615402,214008731789668,sda,0,0,0.000000,0,0.000000,0
214008731789668,214008833033824,sda,0,0,0.000000,0,0.000000,0
