run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,distance_evaluated_count,duplicate_vector_count,final_result_count,recall
run_1777449629788,4,4,16,0,0,16208256806784,16208585449177,328.642000,256.533000,72.109000,0.000000,0.000000,8.166360,0.000000,0.070225,1.504629,32,220,901120,1633,1591,42,10,0.700000
run_1777449629788,4,4,16,1,3,16208256830021,16208575563796,318.733000,255.693000,63.040000,0.000000,0.000000,3.588213,0.000000,0.078889,0.951158,32,175,716800,1263,1113,150,10,1.000000
run_1777449629788,4,4,16,2,2,16208256950803,16208581657449,324.707000,256.207000,68.500000,0.000000,0.000000,5.218037,0.000000,0.081102,1.183424,32,203,831488,1458,1318,140,10,1.000000
run_1777449629788,4,4,16,3,1,16208256953783,16208572402995,315.449000,240.861000,74.588000,0.000000,0.000000,6.212357,0.000000,0.046340,0.232805,32,132,540672,916,652,264,10,1.000000
run_1777449629788,4,4,16,4,1,16208572403706,16208595481476,23.078000,13.790000,9.288000,0.000000,0.000000,4.147367,0.000000,0.067469,1.460052,32,228,933888,1686,1649,37,10,0.700000
run_1777449629788,4,4,16,5,3,16208575565279,16208597102434,21.536000,15.293000,6.243000,0.000000,0.000000,2.531868,0.000000,0.057142,0.730779,32,134,548864,899,793,106,10,1.000000
run_1777449629788,4,4,16,6,2,16208581658121,16208606639851,24.982000,16.817000,8.165000,0.000000,0.000000,3.361840,0.000000,0.082367,0.842098,32,151,618496,1061,871,190,10,1.000000
run_1777449629788,4,4,16,7,0,16208585449493,16208613263076,27.812000,18.732000,9.080000,0.000000,0.000000,4.834636,0.000000,0.082906,1.895314,32,250,1024000,1867,1739,128,10,1.000000
run_1777449629788,4,4,16,8,1,16208595481579,16208626527532,31.046000,19.800000,11.246000,0.000000,0.000000,5.711256,0.000000,0.071090,1.042536,32,180,737280,1273,1143,130,10,1.000000
run_1777449629788,4,4,16,9,3,16208597102845,16208623801652,26.698000,18.328000,8.370000,0.000000,0.000000,3.225037,0.000000,0.074890,1.157920,32,184,753664,1328,1195,133,10,1.000000
run_1777449629788,4,4,16,10,2,16208606640584,16208632278527,25.638000,17.429000,8.209000,0.000000,0.000000,4.230870,0.000000,0.077661,1.587522,32,258,1056768,1905,1850,55,10,0.500000
run_1777449629788,4,4,16,11,0,16208613264089,16208637395932,24.132000,16.443000,7.689000,0.000000,0.000000,3.897796,0.000000,0.082657,1.289045,32,222,909312,1630,1448,182,10,1.000000
run_1777449629788,4,4,16,12,3,16208623802453,16208646529846,22.727000,15.650000,7.077000,0.000000,0.000000,2.860019,0.000000,0.067004,1.154359,32,194,794624,1411,1305,106,10,0.900000
run_1777449629788,4,4,16,13,1,16208626529038,16208652007923,25.479000,17.398000,8.081000,0.000000,0.000000,4.133774,0.000000,0.082479,1.700601,32,265,1085440,1985,1854,131,10,0.800000
run_1777449629788,4,4,16,14,2,16208632278634,16208655622179,23.343000,16.703000,6.640000,0.000000,0.000000,2.662606,0.000000,0.066460,0.973018,32,162,663552,1148,984,164,10,1.000000
run_1777449629788,4,4,16,15,0,16208637396169,16208664189191,26.793000,17.316000,9.477000,0.000000,0.000000,4.156311,0.000000,0.079053,1.675265,32,247,1011712,1835,1760,75,10,0.900000
run_1777449629788,4,4,16,16,3,16208646530296,16208671667924,25.138000,17.156000,7.982000,0.000000,0.000000,2.948176,0.000000,0.070217,1.208939,32,204,835584,1502,1405,97,10,0.900000
run_1777449629788,4,4,16,17,1,16208652008061,16208678415771,26.408000,19.442000,6.966000,0.000000,0.000000,2.802501,0.000000,0.094131,1.029254,32,199,815104,1447,1188,259,10,1.000000
run_1777449629788,4,4,16,18,2,16208655622344,16208680157621,24.535000,17.557000,6.978000,0.000000,0.000000,3.107152,0.000000,0.086771,0.855101,32,178,729088,1261,974,287,10,1.000000
run_1777449629788,4,4,16,19,0,16208664189386,16208688737470,24.547000,16.603000,7.944000,0.000000,0.000000,3.471185,0.000000,0.079906,1.510915,32,243,995328,1796,1649,147,10,0.900000
run_1777449629788,4,4,16,20,3,16208671668196,16208694085666,22.416000,15.569000,6.847000,0.000000,0.000000,2.599836,0.000000,0.061722,1.099456,32,188,770048,1356,1298,58,10,0.500000
run_1777449629788,4,4,16,21,1,16208678416228,16208703965649,25.550000,17.143000,8.407000,0.000000,0.000000,3.258822,0.000000,0.088604,1.323579,32,218,892928,1608,1449,159,10,1.000000
run_1777449629788,4,4,16,22,2,16208680157710,16208707054146,26.896000,16.102000,10.794000,0.000000,0.000000,5.965707,0.000000,0.096797,1.988137,32,301,1232896,2263,2098,165,10,0.900000
