sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
16199500178344,16199600594574,nvme0n1p8,190720,97648640,927.389925,0,0.697098,70
16199600594574,16199701178264,nvme0n1p8,188672,96600064,915.903960,0,0.606460,61
16199701178264,16199801699654,nvme0n1p8,187648,96075776,911.497543,1,0.606836,61
16199801699654,16199902169416,nvme0n1p8,190208,97386496,924.407485,0,0.587241,59
16199902169416,16200002669341,nvme0n1p8,187904,96206848,912.936005,0,0.597015,60
16200002669341,16200103083640,nvme0n1p8,189952,97255424,923.673231,0,0.537772,54
16200103083640,16200203608020,nvme0n1p8,193280,98959360,938.826979,1,0.606818,61
16200203608020,16200304104810,nvme0n1p8,189440,96993280,920.427409,1,0.626886,63
16200304104810,16200404529969,nvme0n1p8,193024,98828288,938.509841,1,0.647248,65
16200404529969,16200505036465,nvme0n1p8,193792,99221504,941.481434,0,0.636775,64
16200505036465,16200605473165,nvme0n1p8,194048,99352576,943.380258,0,0.637217,64
16200605473165,16200705947326,nvme0n1p8,204544,104726528,994.036666,0,0.567310,57
16200705947326,16200806377627,nvme0n1p8,203008,103940096,987.002917,0,0.567558,57
16200806377627,16200906938834,nvme0n1p8,190208,97386496,923.566878,1,0.616540,62
16200906938834,16201007375053,nvme0n1p8,189440,96993280,920.982499,0,0.597394,60
16201007375053,16201107796242,nvme0n1p8,185344,94896128,901.204227,0,0.587525,59
16201107796242,16201208245971,nvme0n1p8,192256,98435072,934.547071,0,0.607269,61
16201208245971,16201308824831,nvme0n1p8,173824,88997888,843.865202,0,0.556777,56
16201308824831,16201409177700,nvme0n1p8,172800,88473600,840.783137,1,0.548066,55
16201409177700,16201509493777,nvme0n1p8,175360,89784320,853.552118,1,0.548267,55
16201509493777,16201609814028,nvme0n1p8,191744,98172928,933.261222,1,0.618021,62
16201609814028,16201710199002,nvme0n1p8,189952,97255424,923.943059,1,0.617622,62
16201710199002,16201810502347,nvme0n1p8,188928,96731136,919.710105,1,0.608155,61
16201810502347,16201910891947,nvme0n1p8,170752,87425024,830.514316,0,0.547866,55
16201910891947,16202011308702,nvme0n1p8,183296,93847552,891.285523,1,0.577593,58
16202011308702,16202111798987,nvme0n1p8,192512,98566144,935.413806,1,0.567219,57
16202111798987,16202212205125,nvme0n1p8,183808,94109696,893.869656,1,0.478058,48
16202212205125,16202312629411,nvme0n1p8,199168,101974016,968.391251,1,0.587507,59
16202312629411,16202413117362,nvme0n1p8,180736,92536832,878.214742,0,0.567232,57
16202413117362,16202513518769,nvme0n1p8,191744,98172928,932.506852,0,0.557761,56
16202513518769,16202613902395,nvme0n1p8,178176,91226112,866.675209,1,0.448280,45
16202613902395,16202714319131,nvme0n1p8,190720,97648640,927.385252,2,0.557676,56
16202714319131,16202814838529,nvme0n1p8,186880,95682560,907.784983,0,0.596900,60
16202814838529,16202915234530,nvme0n1p8,173568,88866816,844.157129,1,0.547831,55
16202915234530,16203015640583,nvme0n1p8,192256,98435072,934.953593,2,0.597574,60
16203015640583,16203116139739,nvme0n1p8,186112,95289344,904.236450,1,0.537318,54
16203116139739,16203216538117,nvme0n1p8,179968,92143616,875.263144,1,0.468135,47
16203216538117,16203316976615,nvme0n1p8,207872,106430464,1010.568677,0,0.547599,55
16203316976615,16203417488303,nvme0n1p8,185856,95158272,902.880071,1,0.487505,49
16203417488303,16203517889462,nvme0n1p8,183552,93978624,892.668978,1,0.567723,57
16203517889462,16203618434105,nvme0n1p8,193280,98959360,938.637775,0,0.626587,63
16203618434105,16203718900081,nvme0n1p8,177664,90963968,863.476407,0,0.567356,57
16203718900081,16203819281201,nvme0n1p8,185088,94765056,900.318705,1,0.597722,60
16203819281201,16203919774474,nvme0n1p8,196352,100532224,954.043959,0,0.626908,63
16203919774474,16204020234609,nvme0n1p8,178688,91488256,868.503710,1,0.567389,57
16204020234609,16204120639149,nvme0n1p8,191232,97910784,929.987827,0,0.617502,62
16204120639149,16204221131344,nvme0n1p8,193024,98828288,937.883783,0,0.607012,61
16204221131344,16204321508624,nvme0n1p8,179968,92143616,875.447113,0,0.528008,53
16204321508624,16204422023776,nvme0n1p8,191488,98041856,930.208015,0,0.616822,62
16204422023776,16204522500071,nvme0n1p8,183808,94109696,893.245516,1,0.577251,58
