sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
6862389385274,6862489806340,70.000000,20.500000,200,140,41
6862489806340,6862590295418,69.801980,19.801980,202,141,40
6862590295418,6862690818292,70.351759,20.603015,199,140,41
6862690818292,6862791195387,66.831683,20.297030,202,135,41
6862791195387,6862891573068,69.000000,21.500000,200,138,43
6862891573068,6862992105774,74.626866,20.895522,201,150,42
6862992105774,6863092771251,54.455446,16.831683,202,110,34
6863092771251,6863193942702,9.359606,9.852217,203,19,20
6863193942702,6863294991522,9.230769,11.794872,195,18,23
6863294991522,6863396298084,10.000000,10.500000,200,20,21
6863396298084,6863497642263,9.313725,9.803922,204,19,20
6863497642263,6863598902253,9.900990,9.405941,202,20,19
6863598902253,6863699885410,8.457711,10.447761,201,17,21
6863699885410,6863800830271,4.455446,6.435644,202,9,13
6863800830271,6863902069656,9.359606,3.448276,203,19,7
6863902069656,6864003082590,7.500000,8.500000,200,15,17
6864003082590,6864104606225,9.223301,9.223301,206,19,19
6864104606225,6864205832003,9.500000,9.500000,200,19,19
6864205832003,6864306749750,8.955224,10.447761,201,18,21
6864306749750,6864407795776,8.910891,10.396040,202,18,21
6864407795776,6864508861626,9.852217,9.852217,203,20,20
6864508861626,6864609956051,9.452736,9.452736,201,19,19
6864609956051,6864711091259,9.452736,9.950249,201,19,20
6864711091259,6864811999121,5.882353,7.352941,204,12,15
6864811999121,6864914821334,7.317073,4.390244,205,15,9
6864914821334,6865015805868,7.425743,7.920792,202,15,16
6865015805868,6865117192663,9.852217,9.852217,203,20,20
6865117192663,6865218114254,9.500000,9.500000,200,19,19
6865218114254,6865319072524,9.405941,9.900990,202,19,20
6865319072524,6865420130351,9.405941,9.900990,202,19,20
6865420130351,6865521031256,9.452736,9.950249,201,19,20
6865521031256,6865622311809,9.900990,9.405941,202,20,19
6865622311809,6865723251394,9.500000,10.000000,200,19,20
6865723251394,6865824293279,4.390244,5.853659,205,9,12
6865824293279,6865926186992,5.882353,7.843137,204,12,16
6865926186992,6866027233357,6.030151,10.552764,199,12,21
6866027233357,6866128406433,9.900990,9.900990,202,20,20
6866128406433,6866229405363,9.500000,9.500000,200,19,19
6866229405363,6866330382210,9.852217,9.852217,203,20,20
6866330382210,6866431277293,9.452736,9.950249,201,19,20
6866431277293,6866532203337,9.900990,9.405941,202,20,19
6866532203337,6866633213551,9.900990,9.900990,202,20,20
6866633213551,6866734191605,9.405941,9.900990,202,19,20
6866734191605,6866835073796,4.975124,4.975124,201,10,10
6866835073796,6866936763185,9.359606,4.433498,203,19,9
6866936763185,6867038168624,7.920792,9.900990,202,16,20
6867038168624,6867139319168,9.852217,9.852217,203,20,20
6867139319168,6867240321097,9.500000,10.000000,200,19,20
6867240321097,6867341306758,9.803922,9.803922,204,20,20
6867341306758,6867442179036,9.500000,10.000000,200,19,20
6867442179036,6867543110745,9.405941,9.900990,202,19,20
6867543110745,6867644158335,9.950249,9.452736,201,20,19
