sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
213373785181406,213373885638346,81.987578,0.000000,161,132,0
213373885638346,213373985988489,85.534591,0.000000,159,136,0
213373985988489,213374086601788,85.534591,0.000000,159,136,0
213374086601788,213374186952970,91.250000,0.000000,160,146,0
213374186952970,213374287300943,89.937107,0.000000,159,143,0
213374287300943,213374387617214,91.875000,0.000000,160,147,0
213374387617214,213374487932605,88.198758,0.000000,161,142,0
213374487932605,213374588390334,84.276730,0.000000,159,134,0
213374588390334,213374688920859,84.276730,0.000000,159,134,0
213374688920859,213374789588850,83.018868,0.000000,159,132,0
213374789588850,213374890198418,79.245283,0.000000,159,126,0
213374890198418,213374990715415,81.645570,0.000000,158,129,0
213374990715415,213375091398510,84.177215,0.000000,158,133,0
213375091398510,213375191926529,83.850932,0.000000,161,135,0
213375191926529,213375292543988,78.125000,0.000000,160,125,0
213375292543988,213375393036916,83.750000,0.000000,160,134,0
213375393036916,213375493613252,83.018868,0.000000,159,132,0
213375493613252,213375594282419,83.018868,0.628931,159,132,1
213375594282419,213375694826456,80.000000,0.000000,160,128,0
213375694826456,213375795428738,84.276730,0.000000,159,134,0
213375795428738,213375896225004,79.629630,0.000000,162,129,0
213375896225004,213375996815219,80.745342,0.000000,161,130,0
213375996815219,213376097492229,87.341772,0.000000,158,138,0
213376097492229,213376198124404,83.750000,0.000000,160,134,0
213376198124404,213376298758603,80.379747,0.000000,158,127,0
213376298758603,213376399436773,85.714286,0.000000,161,138,0
213376399436773,213376500083667,84.905660,0.000000,159,135,0
213376500083667,213376600525177,83.125000,0.000000,160,133,0
213376600525177,213376701108484,84.276730,0.000000,159,134,0
213376701108484,213376801691230,81.875000,0.000000,160,131,0
213376801691230,213376902321932,80.503145,0.000000,159,128,0
213376902321932,213377002847483,81.761006,0.000000,159,130,0
213377002847483,213377103605463,85.714286,0.000000,161,138,0
213377103605463,213377204384236,84.177215,0.000000,158,133,0
213377204384236,213377304998998,81.132075,0.000000,159,129,0
213377304998998,213377405610394,83.333333,0.000000,162,135,0
213377405610394,213377506288597,83.544304,0.000000,158,132,0
213377506288597,213377606835146,86.335404,0.000000,161,139,0
213377606835146,213377707539377,85.625000,0.000000,160,137,0
213377707539377,213377808096546,85.000000,0.000000,160,136,0
213377808096546,213377908591553,84.905660,0.000000,159,135,0
213377908591553,213378009164893,85.093168,0.621118,161,137,1
213378009164893,213378109645530,85.625000,0.000000,160,137,0
213378109645530,213378210328355,88.050314,0.000000,159,140,0
213378210328355,213378310869397,83.750000,0.000000,160,134,0
213378310869397,213378411449082,86.708861,0.000000,158,137,0
213378411449082,213378511994209,84.049080,0.000000,163,137,0
