sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
6614443674206,6614544556414,80.198020,7.920792,202,162,16
6614544556414,6614645047986,82.178218,6.435644,202,166,13
6614645047986,6614745425193,82.089552,6.467662,201,165,13
6614745425193,6614846137401,74.371859,14.070352,199,148,28
6614846137401,6614946713667,77.000000,15.500000,200,154,31
6614946713667,6615047346946,75.247525,19.306931,202,152,39
6615047346946,6615147991577,79.104478,14.925373,201,159,30
6615147991577,6615248850014,64.851485,15.346535,202,131,31
6615248850014,6615349499907,65.671642,14.427861,201,132,29
6615349499907,6615450392521,57.213930,12.437811,201,115,25
6615450392521,6615551453754,61.386139,11.881188,202,124,24
6615551453754,6615652755706,64.039409,14.778325,203,130,30
6615652755706,6615753888922,63.861386,14.851485,202,129,30
6615753888922,6615855043559,64.179104,14.925373,201,129,30
6615855043559,6615956078432,63.366337,14.851485,202,128,30
6615956078432,6616057085783,64.676617,15.422886,201,130,31
6616057085783,6616158076803,62.871287,16.336634,202,127,33
6616158076803,6616259116798,64.676617,14.925373,201,130,30
6616259116798,6616360081412,63.725490,14.705882,204,130,30
6616360081412,6616461226046,54.455446,15.841584,202,110,32
6616461226046,6616562439550,57.711443,16.417910,201,116,33
6616562439550,6616663409102,63.184080,14.925373,201,127,30
6616663409102,6616764169261,62.561576,14.778325,203,127,30
6616764169261,6616865129245,62.500000,15.000000,200,125,30
6616865129245,6616966163757,60.591133,15.763547,203,123,32
6616966163757,6617067284377,63.000000,14.500000,200,126,29
6617067284377,6617168057796,59.900990,15.841584,202,121,32
6617168057796,6617269240150,62.376238,14.356436,202,126,29
6617269240150,6617370308217,64.000000,15.000000,200,128,30
6617370308217,6617471346565,52.941176,16.666667,204,108,34
6617471346565,6617572449808,61.881188,14.851485,202,125,30
6617572449808,6617673506529,65.326633,15.075377,199,130,30
6617673506529,6617774403569,64.356436,14.851485,202,130,30
6617774403569,6617875283147,65.174129,14.925373,201,131,30
6617875283147,6617976244521,63.546798,14.778325,203,129,30
6617976244521,6618077161646,63.184080,15.920398,201,127,32
6618077161646,6618178094668,64.179104,14.925373,201,129,30
6618178094668,6618278997570,64.356436,14.851485,202,130,30
6618278997570,6618379834029,62.068966,14.778325,203,126,30
6618379834029,6618480732930,55.500000,15.500000,200,111,31
6618480732930,6618581403854,57.920792,16.336634,202,117,33
6618581403854,6618682284687,64.356436,14.851485,202,130,30
6618682284687,6618782824441,64.676617,14.925373,201,130,30
6618782824441,6618883558916,65.000000,14.500000,200,130,29
6618883558916,6618984287582,63.861386,14.851485,202,129,30
6618984287582,6619085168885,63.366337,14.851485,202,128,30
6619085168885,6619186117887,64.500000,15.000000,200,129,30
6619186117887,6619287058424,64.532020,14.778325,203,131,30
6619287058424,6619387948274,62.068966,15.270936,203,126,31
6619387948274,6619488820478,55.223881,15.422886,201,111,31
6619488820478,6619589678689,60.500000,15.000000,200,121,30
6619589678689,6619690595931,63.861386,14.851485,202,129,30
6619690595931,6619791531081,64.356436,14.851485,202,130,30
6619791531081,6619892618172,64.356436,14.851485,202,130,30
6619892618172,6619993531444,64.851485,14.851485,202,131,30
6619993531444,6620094489766,64.676617,15.422886,201,130,31
6620094489766,6620195476658,64.532020,14.778325,203,131,30
6620195476658,6620296407874,65.326633,15.075377,199,130,30
6620296407874,6620397265442,60.199005,15.422886,201,121,31
6620397265442,6620498206170,57.142857,15.270936,203,116,31
6620498206170,6620598974708,64.356436,14.356436,202,130,29
6620598974708,6620699870684,65.000000,15.000000,200,130,30
6620699870684,6620800745645,64.215686,15.196078,204,131,31
6620800745645,6620901790561,64.676617,14.427861,201,130,29
6620901790561,6621002775619,64.851485,14.851485,202,131,30
6621002775619,6621103737859,65.174129,14.925373,201,131,30
6621103737859,6621204683232,64.356436,14.851485,202,130,30
6621204683232,6621305615529,64.851485,14.851485,202,131,30
6621305615529,6621406586954,59.113300,15.763547,203,120,32
6621406586954,6621507481875,58.291457,15.075377,199,116,30
6621507481875,6621608352549,64.532020,14.778325,203,131,30
6621608352549,6621709302062,64.676617,14.925373,201,130,30
6621709302062,6621809979246,65.000000,15.000000,200,130,30
6621809979246,6621910873251,64.356436,14.851485,202,130,30
6621910873251,6622011893239,64.676617,14.427861,201,130,29
6622011893239,6622112940544,64.356436,14.851485,202,130,30
6622112940544,6622214019672,63.861386,14.851485,202,129,30
6622214019672,6622315127937,64.532020,14.778325,203,131,30
6622315127937,6622416208694,57.920792,15.841584,202,117,32
6622416208694,6622517175411,58.500000,15.000000,200,117,30
6622517175411,6622617875846,64.676617,14.427861,201,130,29
6622617875846,6622718757751,64.356436,15.346535,202,130,31
6622718757751,6622819563188,65.174129,14.925373,201,131,30
6622819563188,6622920390545,64.356436,14.851485,202,130,30
