sample_start_ns,sample_end_ns,pid,read_bytes,write_bytes,cancelled_write_bytes,read_bytes_delta,write_bytes_delta
16734792262855,16734892672245,211464,159555584,150683648,0,93847552,93102080
16734892672245,16734993187023,211464,254451712,244846592,0,94896128,94162944
16734993187023,16735093718720,211464,338862080,328482816,0,84410368,83636224
16735093718720,16735194173724,211464,435200000,424128512,0,96337920,95645696
16735194173724,16735294617158,211464,524984320,513163264,0,89784320,89034752
16735294617158,16735395022666,211464,634036224,621395968,0,109051904,108232704
16735395022666,16735495499472,211464,744792064,731312128,0,110755840,109916160
16735495499472,16735596128604,211464,852664320,838402048,0,107872256,107089920
16735596128604,16735696628411,211464,962764800,947560448,0,110100480,109158400
16735696628411,16735797146923,211464,1070899200,1054965760,0,108134400,107405312
16735797146923,16735897595332,211464,1186111488,1169252352,0,115212288,114286592
16735897595332,16735997915699,211464,1308008448,1290235904,0,121896960,120983552
16735997915699,16736098282622,211464,1421778944,1403142144,0,113770496,112906240
16736098282622,16736198605473,211464,1533976576,1514418176,0,112197632,111276032
16736198605473,16736299156347,211464,1647878144,1627357184,0,113901568,112939008
16736299156347,16736399596957,211464,1744871424,1723670528,0,96993280,96313344
16736399596957,16736499998204,211464,1843437568,1821507584,0,98566144,97837056
16736499998204,16736600408650,211464,1942134784,1919459328,0,98697216,97951744
16736600408650,16736700902722,211464,2048040960,2024513536,0,105906176,105054208
16736700902722,16736801430076,211464,2160369664,2135949312,0,112328704,111435776
16736801430076,16736901929039,211464,2264440832,2239266816,0,104071168,103317504
16736901929039,16737002321340,211464,2360385536,2334384128,0,95944704,95117312
16737002321340,16737102727661,211464,2457378816,2430713856,0,96993280,96329728
16737102727661,16737203137148,211464,2563022848,2535481344,0,105644032,104767488
16737203137148,16737303756824,211464,2680987648,2652585984,0,117964800,117104640
16737303756824,16737404268778,211464,2784927744,2755657728,0,103940096,103071744
16737404268778,16737504678006,211464,2883362816,2853347328,0,98435072,97689600
16737504678006,16737605085134,211464,2988089344,2957180928,0,104726528,103833600
16737605085134,16737705620812,211464,3101073408,3069288448,0,112984064,112107520
16737705620812,16737806222559,211464,3212746752,3180212224,0,111673344,110923776
16737806222559,16737906721714,211464,3318259712,3284832256,0,105512960,104620032
16737906721714,16738007140512,211464,3417350144,3383238656,0,99090432,98406400
16738007140512,16738107555232,211464,3514736640,3479756800,0,97386496,96518144
16738107555232,16738207950534,211464,3620904960,3585163264,0,106168320,105406464
16738207950534,16738308412845,211464,3741622272,3704975360,0,120717312,119812096
16738308412845,16738408967960,211464,3857358848,3819708416,0,115736576,114733056
16738408967960,16738509380836,211464,3956187136,3917799424,0,98828288,98091008
16738509380836,16738609788815,211464,4056195072,4017127424,0,100007936,99328000
16738609788815,16738710202888,211464,4160921600,4121051136,0,104726528,103923712
16738710202888,16738810860854,211464,4272988160,4232200192,0,112066560,111149056
16738810860854,16738911666628,211464,4383219712,4341506048,0,110231552,109305856
16738911666628,16739012016880,211464,4478377984,4436008960,0,95158272,94502912
16739012016880,16739112602549,211464,4579172352,4536049664,0,100794368,100040704
16739112602549,16739213114921,211464,4686651392,4642660352,0,107479040,106610688
16739213114921,16739313627265,211464,4796882944,4752003072,0,110231552,109342720
16739313627265,16739414233103,211464,4905410560,4859674624,0,108527616,107671552
16739414233103,16739514739063,211464,5003452416,4956987392,0,98041856,97312768
16739514739063,16739615161138,211464,5104640000,5057347584,0,101187584,100360192
16739615161138,16739715568975,211464,5167644672,5120110592,0,63004672,62763008
16739715568975,16739816029499,211464,5167644672,5120110592,0,0,0
16739816029499,16739916538178,211464,5167644672,5120110592,0,0,0
16739916538178,16740017025848,211464,5167644672,5120110592,0,0,0
16740017025848,16740117577718,211464,5167644672,5120110592,0,0,0
16740117577718,16740218019975,211464,5167644672,5120110592,0,0,0
16740218019975,16740318666721,211464,5167644672,5120110592,0,0,0
16740318666721,16740419321103,211464,5167644672,5120110592,0,0,0
16740419321103,16740519972030,211464,5167644672,5120110592,0,0,0
16740519972030,16740620532748,211464,5167644672,5120110592,0,0,0
16740620532748,16740721025797,211464,5167644672,5120110592,0,0,0
16740721025797,16740821569533,211464,5167644672,5120110592,0,0,0
16740821569533,16740922101948,211464,5167644672,5120110592,0,0,0
16740922101948,16741022755978,211464,5167644672,5120110592,0,0,0
16741022755978,16741123312507,211464,5167644672,5120110592,0,0,0
16741123312507,16741223866815,211464,5167644672,5120110592,0,0,0
16741223866815,16741324442635,211464,5167644672,5120110592,0,0,0
16741324442635,16741424981421,211464,5167644672,5120110592,0,0,0
16741424981421,16741525530006,211464,5167644672,5120110592,0,0,0
16741525530006,16741626134377,211464,5167681536,5120114688,0,36864,4096
16741626134377,16741726662897,211464,5167681536,5120114688,0,0,0
16741726662897,16741827179499,211464,5167681536,5120114688,0,0,0
16741827179499,16741927803945,211464,5189292032,5120114688,0,21610496,0
16741927803945,16742028344100,211464,5472014336,5120114688,0,282722304,0
16742028344100,16742128875442,211464,5747658752,5120114688,0,275644416,0
16742128875442,16742229255564,211464,6006239232,5120114688,0,258580480,0
16742229255564,16742329814008,211464,6060486656,5120114688,0,54247424,0
16742329814008,16742430400668,211464,6225489920,5120114688,0,165003264,0
16742430400668,16742531032480,211464,6240415744,5120114688,0,14925824,0
16742531032480,16742631569717,211464,6253260800,5120118784,0,12845056,4096
16742631569717,16742732254078,211464,6254874624,5120118784,4096,1613824,0
16742732254078,16742832808119,211464,6254874624,5120118784,4096,0,0
16742832808119,16742933526100,211464,6254874624,5120118784,1361911808,0,0
16742933526100,16743034017836,211464,6260035584,5125242880,1361911808,5160960,5124096
16743034017836,16743134462031,211464,6260035584,5125242880,1361911808,0,0
16743134462031,16743235028151,211464,6260035584,5125242880,1361911808,0,0
16743235028151,16743336271762,211464,6261653504,5125242880,1361911808,1617920,0
16743336271762,16743437691807,211464,6273163264,5125242880,1361911808,11509760,0
16743437691807,16743540370171,211464,6287200256,5125242880,1361911808,14036992,0
16743540370171,16743641876327,211464,6300254208,5125242880,1361911808,13053952,0
16743641876327,16743743465551,211464,6311366656,5125242880,1361911808,11112448,0
16743743465551,16743844937062,211464,6323445760,5125242880,1361911808,12079104,0
16743844937062,16743946318928,211464,6335639552,5125242880,1361911808,12193792,0
16743946318928,16744048334402,211464,6345318400,5125242880,1361911808,9678848,0
16744048334402,16744149868810,211464,6354735104,5125242880,1361911808,9416704,0
16744149868810,16744251375390,211464,6369091584,5125242880,1361911808,14356480,0
16744251375390,16744352585309,211464,6381944832,5125242880,1361911808,12853248,0
16744352585309,16744453872367,211464,6394441728,5125242880,1361911808,12496896,0
16744453872367,16744555345082,211464,6406733824,5125242880,1361911808,12292096,0
