sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
6557615728949,6557716179826,78.500000,10.000000,200,157,20
6557716179826,6557816645497,78.712871,9.900990,202,159,20
6557816645497,6557917008993,79.000000,10.500000,200,158,21
6557917008993,6558017371477,79.899497,10.050251,199,159,20
6558017371477,6558117638989,75.621891,14.925373,201,152,30
6558117638989,6558217987018,77.722772,16.336634,202,157,33
6558217987018,6558318677394,74.129353,16.417910,201,149,33
6558318677394,6558419384307,63.725490,14.215686,204,130,29
6558419384307,6558520734557,65.174129,14.925373,201,131,30
6558520734557,6558621748140,62.686567,15.422886,201,126,31
6558621748140,6558722747502,65.000000,15.000000,200,130,30
6558722747502,6558823253209,64.851485,14.851485,202,131,30
6558823253209,6558924082910,64.676617,14.925373,201,130,30
6558924082910,6559024931481,62.871287,14.851485,202,127,30
6559024931481,6559126106765,64.039409,14.778325,203,130,30
6559126106765,6559227131159,64.851485,14.851485,202,131,30
6559227131159,6559328100932,59.203980,13.930348,201,119,28
6559328100932,6559429250048,59.900990,13.861386,202,121,28
6559429250048,6559530499198,58.415842,15.841584,202,118,32
6559530499198,6559631553363,64.179104,14.925373,201,129,30
6559631553363,6559732611779,64.532020,14.778325,203,131,30
6559732611779,6559833588856,65.174129,14.925373,201,131,30
6559833588856,6559934589758,62.561576,13.793103,203,127,28
6559934589758,6560035728710,64.179104,13.432836,201,129,27
6560035728710,6560136721354,64.039409,12.807882,203,130,26
6560136721354,6560237942677,63.184080,14.427861,201,127,29
6560237942677,6560338996266,56.435644,12.376238,202,114,25
6560338996266,6560440257528,59.500000,13.000000,200,119,26
6560440257528,6560541027241,64.179104,13.930348,201,129,28
6560541027241,6560641791233,64.356436,14.356436,202,130,29
6560641791233,6560742676577,63.861386,14.851485,202,129,30
6560742676577,6560843665588,64.676617,14.925373,201,130,30
6560843665588,6560944447739,64.179104,14.925373,201,129,30
6560944447739,6561045100079,63.054187,15.763547,203,128,32
6561045100079,6561145688098,64.824121,15.075377,199,129,30
6561145688098,6561246204579,64.179104,15.422886,201,129,31
6561246204579,6561346868027,57.425743,13.366337,202,116,27
6561346868027,6561447731270,59.701493,13.930348,201,120,28
6561447731270,6561548449502,61.500000,15.000000,200,123,30
6561548449502,6561649424495,64.356436,14.851485,202,130,30
6561649424495,6561749928856,64.676617,14.925373,201,130,30
6561749928856,6561850544809,63.861386,14.851485,202,129,30
6561850544809,6561951508358,64.179104,14.925373,201,129,30
6561951508358,6562052348848,64.500000,15.000000,200,129,30
6562052348848,6562152792820,64.676617,14.925373,201,130,30
6562152792820,6562253272995,63.546798,14.778325,203,129,30
6562253272995,6562353787459,56.500000,14.000000,200,113,28
6562353787459,6562454544730,61.500000,15.000000,200,123,30
6562454544730,6562555216411,64.356436,15.346535,202,130,31
6562555216411,6562655980832,64.356436,14.851485,202,130,30
6562655980832,6562756865528,64.500000,15.000000,200,129,30
6562756865528,6562857812389,64.356436,14.851485,202,130,30
6562857812389,6562958524592,65.000000,15.000000,200,130,30
6562958524592,6563059370654,64.676617,14.925373,201,130,30
6563059370654,6563160132943,63.725490,14.705882,204,130,30
6563160132943,6563260588926,65.326633,15.075377,199,130,30
6563260588926,6563361102025,57.425743,13.366337,202,116,27
6563361102025,6563461853796,61.386139,14.851485,202,124,30
6563461853796,6563562879523,65.000000,14.500000,200,130,29
6563562879523,6563663835435,64.532020,14.778325,203,131,30
6563663835435,6563764798703,64.676617,15.422886,201,130,31
6563764798703,6563865758978,64.532020,14.778325,203,131,30
6563865758978,6563966735779,63.681592,15.920398,201,128,32
6563966735779,6564067711917,64.500000,15.000000,200,129,30
6564067711917,6564168764522,64.215686,15.196078,204,131,31
6564168764522,6564269694247,64.179104,14.925373,201,129,30
6564269694247,6564370621731,54.950495,13.366337,202,111,27
6564370621731,6564471750531,60.000000,15.000000,200,120,30
6564471750531,6564572404326,61.386139,16.336634,202,124,33
6564572404326,6564673196006,64.851485,14.851485,202,131,30
6564673196006,6564774063166,64.356436,14.851485,202,130,30
6564774063166,6564875054354,65.000000,15.000000,200,130,30
6564875054354,6564975978300,63.366337,14.356436,202,128,29
6564975978300,6565076946682,64.676617,14.925373,201,130,30
6565076946682,6565177435029,64.676617,14.925373,201,130,30
6565177435029,6565277891880,64.676617,14.925373,201,130,30
6565277891880,6565378480126,57.213930,12.935323,201,115,26
6565378480126,6565479675264,60.396040,14.851485,202,122,30
6565479675264,6565580778757,64.356436,14.356436,202,130,29
6565580778757,6565681770825,64.851485,15.346535,202,131,31
6565681770825,6565782664866,64.676617,14.925373,201,130,30
6565782664866,6565883605948,63.054187,14.285714,203,128,29
6565883605948,6565984642818,62.686567,14.925373,201,126,30
