sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
6557615728949,6557716179826,nvme0n1p8,194560,99614720,945.735894,1,0.676948,68
6557716179826,6557816645497,nvme0n1p8,188160,96337920,914.491478,0,0.617126,62
6557816645497,6557917008993,nvme0n1p8,189696,97124352,922.895312,0,0.567936,57
6557917008993,6558017371477,nvme0n1p8,191232,97910784,930.377530,1,0.538050,54
6558017371477,6558117638989,nvme0n1p8,152008,77828096,740.246315,0,0.478719,48
6558117638989,6558217987018,nvme0n1p8,46360,23736320,225.582096,2,0.209272,21
6558217987018,6558318677394,nvme0n1p8,166416,85204992,807.006744,0,0.476709,48
6558318677394,6558419384307,nvme0n1p8,9952,5095424,48.252646,0,0.039719,4
6558419384307,6558520734557,nvme0n1p8,19584,10027008,94.351025,29,8.505159,862
6558520734557,6558621748140,nvme0n1p8,32616,16699392,157.659800,0,2.306620,233
6558621748140,6558722747502,nvme0n1p8,31264,16007168,151.145757,0,2.079221,210
6558722747502,6558823253209,nvme0n1p8,27408,14032896,133.154752,0,1.940188,195
6558823253209,6558924082910,nvme0n1p8,25752,13185024,124.707488,0,1.864530,188
6558924082910,6559024931481,nvme0n1p8,27856,14262272,134.871148,0,1.864181,188
6559024931481,6559126106765,nvme0n1p8,23336,11948032,112.621688,0,1.512227,153
6559126106765,6559227131159,nvme0n1p8,30312,15519744,146.507004,29,1.930227,195
6559227131159,6559328100932,nvme0n1p8,29736,15224832,143.800771,0,1.921367,194
6559328100932,6559429250048,nvme0n1p8,28048,14360576,135.397253,0,1.769665,179
6559429250048,6559530499198,nvme0n1p8,30056,15388672,144.947204,0,1.945695,197
6559530499198,6559631553363,nvme0n1p8,25408,13008896,122.768319,0,1.682266,170
6559631553363,6559732611779,nvme0n1p8,32200,16486400,155.579880,0,1.988949,201
6559732611779,6559833588856,nvme0n1p8,30800,15769600,148.935411,0,1.941035,196
6559833588856,6559934589758,nvme0n1p8,28280,14479360,136.717529,1,1.762360,178
6559934589758,6560035728710,nvme0n1p8,26544,13590528,128.149810,0,1.690743,171
6560035728710,6560136721354,nvme0n1p8,26256,13443072,126.943033,31,1.683291,170
6560136721354,6560237942677,nvme0n1p8,29160,14929920,140.664840,0,1.916592,194
6560237942677,6560338996266,nvme0n1p8,28424,14553088,137.342042,0,1.840608,186
6560338996266,6560440257528,nvme0n1p8,27864,14266368,134.360055,0,1.747954,177
6560440257528,6560541027241,nvme0n1p8,28088,14381056,136.100852,0,1.855716,187
6560541027241,6560641791233,nvme0n1p8,30072,15396864,145.722628,0,1.736732,175
6560641791233,6560742676577,nvme0n1p8,32320,16547840,156.427578,13,1.903151,192
6560742676577,6560843665588,nvme0n1p8,33488,17145856,161.914275,0,1.990316,201
6560843665588,6560944447739,nvme0n1p8,28688,14688256,138.991005,0,1.716574,173
6560944447739,6561045100079,nvme0n1p8,33832,17321984,164.124662,0,2.016843,203
6561045100079,6561145688098,nvme0n1p8,26920,13783040,130.676907,0,1.670179,168
6561145688098,6561246204579,nvme0n1p8,27016,13832192,131.236252,0,1.800700,181
6561246204579,6561346868027,nvme0n1p8,27424,14041088,133.023707,31,1.808005,182
6561346868027,6561447731270,nvme0n1p8,23840,12206080,115.409981,0,1.586306,160
6561447731270,6561548449502,nvme0n1p8,26368,13500416,127.831871,0,1.648162,166
6561548449502,6561649424495,nvme0n1p8,31584,16171008,152.729647,0,1.851944,187
6561649424495,6561749928856,nvme0n1p8,32680,16732160,158.769541,0,1.970064,198
6561749928856,6561850544809,nvme0n1p8,27144,13897728,131.727682,0,1.689593,170
6561850544809,6561951508358,nvme0n1p8,30912,15826944,149.497023,0,1.842249,186
6561951508358,6562052348848,nvme0n1p8,20568,10530816,99.592621,0,1.487498,150
6562052348848,6562152792820,nvme0n1p8,26672,13656064,129.658727,0,1.762176,177
6562152792820,6562253272995,nvme0n1p8,24608,12599296,119.582047,10,1.662019,167
6562253272995,6562353787459,nvme0n1p8,25056,12828672,121.717557,0,1.621657,163
6562353787459,6562454544730,nvme0n1p8,28112,14393344,136.233965,0,1.746772,176
6562454544730,6562555216411,nvme0n1p8,29608,15159296,143.605740,0,1.847590,186
6562555216411,6562655980832,nvme0n1p8,28264,14471168,136.960855,0,1.796269,181
6562655980832,6562756865528,nvme0n1p8,27672,14168064,133.932294,0,1.704917,172
6562756865528,6562857812389,nvme0n1p8,29560,15134720,142.982096,0,1.921803,194
6562857812389,6562958524592,nvme0n1p8,25400,13004800,123.146385,0,1.777342,179
6562958524592,6563059370654,nvme0n1p8,29584,15147008,143.241216,0,1.864227,188
6563059370654,6563160132943,nvme0n1p8,31408,16080896,152.199177,0,1.915399,193
6563160132943,6563260588926,nvme0n1p8,28960,14827520,140.764388,0,1.881421,189
6563260588926,6563361102025,nvme0n1p8,30008,15364096,145.775465,0,1.949995,196
6563361102025,6563461853796,nvme0n1p8,29760,15237120,144.228234,0,1.846121,186
6563461853796,6563562879523,nvme0n1p8,28960,14827520,139.970534,0,1.841115,186
6563562879523,6563663835435,nvme0n1p8,32976,16883712,159.491031,0,2.119737,214
6563663835435,6563764798703,nvme0n1p8,29688,15200256,143.577898,0,1.891777,191
6563764798703,6563865758978,nvme0n1p8,29376,15040512,142.073207,0,1.971072,199
6563865758978,6563966735779,nvme0n1p8,30720,15728640,148.548972,0,1.950943,197
6563966735779,6564067711917,nvme0n1p8,31328,16039936,151.489999,0,1.990569,201
6564067711917,6564168764522,nvme0n1p8,27040,13844480,130.655959,31,1.721875,174
6564168764522,6564269694247,nvme0n1p8,30496,15613952,147.534584,0,2.031116,205
6564269694247,6564370621731,nvme0n1p8,29944,15331328,144.867316,0,2.268956,229
6564370621731,6564471750531,nvme0n1p8,27328,13991936,131.948070,0,1.750243,177
6564471750531,6564572404326,nvme0n1p8,27312,13983744,132.493141,0,1.887659,190
6564572404326,6564673196006,nvme0n1p8,29568,15138816,143.240990,0,1.875155,189
6564673196006,6564774063166,nvme0n1p8,31152,15949824,150.801683,0,1.953064,197
6564774063166,6564875054354,nvme0n1p8,28008,14340096,135.415589,0,1.762530,178
6564875054354,6564975978300,nvme0n1p8,32608,16695296,157.761122,0,2.209585,223
6564975978300,6565076946682,nvme0n1p8,33664,17235968,162.798489,0,2.376982,240
6565076946682,6565177435029,nvme0n1p8,26064,13344768,126.647147,0,1.691738,170
6565177435029,6565277891880,nvme0n1p8,30504,15618048,148.267949,0,1.891359,190
6565277891880,6565378480126,nvme0n1p8,29672,15192064,144.035529,0,1.859064,187
6565378480126,6565479675264,nvme0n1p8,26272,13451264,126.766219,0,1.650277,167
6565479675264,6565580778757,nvme0n1p8,30456,15593472,147.087834,0,2.027625,205
6565580778757,6565681770825,nvme0n1p8,29920,15319040,144.658638,0,1.841729,186
6565681770825,6565782664866,nvme0n1p8,32256,16515072,156.104363,0,1.972366,199
6565782664866,6565883605948,nvme0n1p8,26920,13783040,130.219837,0,1.773312,179
6565883605948,6565984642818,nvme0n1p8,30944,15843328,149.543182,0,1.939886,196
6565984642818,6566085194771,nvme0n1p8,30608,15671296,148.632742,0,1.969131,198
6566085194771,6566185858413,nvme0n1p8,29608,15159296,143.617208,0,1.877540,189
6566185858413,6566286657403,nvme0n1p8,28024,14348288,135.751298,0,1.815494,183
6566286657403,6566387604165,nvme0n1p8,25584,13099008,123.750255,0,1.644431,166
6566387604165,6566488813185,nvme0n1p8,27544,14102528,132.885574,0,1.906945,193
6566488813185,6566589910446,nvme0n1p8,27776,14221312,134.152992,0,1.918944,194
6566589910446,6566690882937,nvme0n1p8,29040,14868480,140.431194,0,1.901508,192
6566690882937,6566791777478,nvme0n1p8,25832,13225984,125.014506,30,1.645282,166
6566791777478,6566892766434,nvme0n1p8,30392,15560704,146.945214,0,1.950708,197
6566892766434,6566993786246,nvme0n1p8,29088,14893056,140.597421,0,1.811526,183
6566993786246,6567094746464,nvme0n1p8,30848,15794176,149.192427,0,1.911644,193
6567094746464,6567195667718,nvme0n1p8,30256,15491072,146.385790,0,2.031287,205
6567195667718,6567296512822,nvme0n1p8,32496,16637952,157.342170,0,2.092318,211
6567296512822,6567397625122,nvme0n1p8,27520,14090240,132.896789,0,2.126349,215
6567397625122,6567498731495,nvme0n1p8,26744,13692928,129.156980,0,1.661616,168
6567498731495,6567599775195,nvme0n1p8,31864,16314368,153.978860,0,1.999135,202
6567599775195,6567700840664,nvme0n1p8,27400,14028800,132.378609,0,1.781024,180
6567700840664,6567801830246,nvme0n1p8,29176,14938112,141.064984,0,1.802166,182
6567801830246,6567902847440,nvme0n1p8,32680,16732160,157.963517,29,2.009559,203
6567902847440,6568003754099,nvme0n1p8,29816,15265792,144.277830,0,1.853198,187
6568003754099,6568104691024,nvme0n1p8,32552,16666624,157.469937,0,2.080507,210
6568104691024,6568205752576,nvme0n1p8,29064,14880768,140.423395,0,1.840463,186
6568205752576,6568306170963,nvme0n1p8,31152,15949824,151.475621,0,2.001625,201
6568306170963,6568406801878,nvme0n1p8,25992,13307904,126.118363,0,1.629718,164
6568406801878,6568507840162,nvme0n1p8,29784,15249408,143.935231,0,1.989345,201
6568507840162,6568608813728,nvme0n1p8,33992,17403904,164.376251,0,2.149077,217
6568608813728,6568709852576,nvme0n1p8,27224,13938688,131.562948,0,1.781493,180
6568709852576,6568810833326,nvme0n1p8,28688,14688256,138.717652,0,1.861741,188
6568810833326,6568911806959,nvme0n1p8,27776,14221312,134.317243,32,1.752933,177
6568911806959,6569012747017,nvme0n1p8,26816,13729792,129.718075,0,1.773330,179
6569012747017,6569113701892,nvme0n1p8,28888,14790656,139.720531,0,2.000894,202
6569113701892,6569214813042,nvme0n1p8,28896,14794752,139.543216,0,1.908790,193
6569214813042,6569315812151,nvme0n1p8,21592,11055104,104.386750,0,1.514865,153
6569315812151,6569416703738,nvme0n1p8,27040,13844480,130.864479,0,1.853475,187
6569416703738,6569517863793,nvme0n1p8,28984,14839808,139.900515,0,1.927638,195
6569517863793,6569618838187,nvme0n1p8,30216,15470592,146.115324,0,1.990604,201
6569618838187,6569719721135,nvme0n1p8,30384,15556608,147.060904,0,1.932933,195
6569719721135,6569820266830,nvme0n1p8,33392,17096704,162.161965,0,2.198006,221
6569820266830,6569921085834,nvme0n1p8,31336,16044032,151.764852,0,1.983753,200
6569921085834,6570022044977,nvme0n1p8,29616,15163392,143.235541,0,1.911664,193
6570022044977,6570122977543,nvme0n1p8,29728,15220736,143.815079,0,1.882445,190
6570122977543,6570223876167,nvme0n1p8,28416,14548992,137.514264,0,1.942544,196
6570223876167,6570324862049,nvme0n1p8,29024,14860288,140.335210,0,1.881451,190
6570324862049,6570425898050,nvme0n1p8,28352,14516224,137.017992,0,1.831031,185
6570425898050,6570526432212,nvme0n1p8,25152,12877824,122.159968,0,1.690967,170
6570526432212,6570626981375,nvme0n1p8,32704,16744448,158.815345,0,2.158148,217
6570626981375,6570727770514,nvme0n1p8,31136,15941632,150.840906,0,1.994262,201
6570727770514,6570828798681,nvme0n1p8,29136,14917632,140.817783,0,1.841071,186
6570828798681,6570929896191,nvme0n1p8,27864,14266368,134.577684,0,1.780459,180
6570929896191,6571030897685,nvme0n1p8,33264,17031168,160.811359,0,2.356401,238
6571030897685,6571131943841,nvme0n1p8,29160,14929920,140.908688,0,1.910018,193
6571131943841,6571232910889,nvme0n1p8,33112,16953344,160.131142,0,2.149216,217
6571232910889,6571333944751,nvme0n1p8,29136,14917632,140.809846,0,1.949841,197
6571333944751,6571435040447,nvme0n1p8,26960,13803520,130.213877,0,1.701358,172
6571435040447,6571536180116,nvme0n1p8,27096,13873152,130.813843,0,2.017013,204
6571536180116,6571637286688,nvme0n1p8,32152,16461824,155.273969,0,2.314390,234
6571637286688,6571738261435,nvme0n1p8,33104,16949248,160.080248,0,2.139149,216
6571738261435,6571839261175,nvme0n1p8,26120,13373440,126.276625,0,1.603965,162
6571839261175,6571940319209,nvme0n1p8,31536,16146432,152.372225,0,1.998851,202
6571940319209,6572041305733,nvme0n1p8,30264,15495168,146.329858,0,1.940853,196
6572041305733,6572142251376,nvme0n1p8,32376,16576512,156.605013,0,2.159578,218
6572142251376,6572243277475,nvme0n1p8,26336,13484032,127.287653,0,1.643140,166
6572243277475,6572344257805,nvme0n1p8,30728,15732736,148.582464,0,2.099419,212
6572344257805,6572445307764,nvme0n1p8,28480,14581760,137.617572,0,1.939635,196
6572445307764,6572546434698,nvme0n1p8,25032,12816384,120.864499,0,1.671167,169
6572546434698,6572647144843,nvme0n1p8,31888,16326656,154.605204,0,2.194416,221
6572647144843,6572748016252,nvme0n1p8,31384,16068608,151.918357,0,2.180995,220
6572748016252,6572848880870,nvme0n1p8,24896,12746752,120.520458,0,1.705256,172
6572848880870,6572949827760,nvme0n1p8,32592,16687104,157.647873,0,2.080302,210
6572949827760,6573050807893,nvme0n1p8,29056,14876672,140.497933,0,1.861752,188
6573050807893,6573151747983,nvme0n1p8,32264,16519168,156.071847,0,2.030908,205
6573151747983,6573252767346,nvme0n1p8,29392,15048704,142.067442,0,2.108507,213
6573252767346,6573353729817,nvme0n1p8,32104,16437248,155.263447,0,2.020553,204
6573353729817,6573454785034,nvme0n1p8,27256,13955072,131.696256,0,1.939534,196
6573454785034,6573555846861,nvme0n1p8,31432,16093184,151.864029,0,2.077936,210
6573555846861,6573656821730,nvme0n1p8,30752,15745024,148.706556,0,2.079725,210
6573656821730,6573757336887,nvme0n1p8,33872,17342464,164.542970,0,2.407597,242
6573757336887,6573857889044,nvme0n1p8,23456,12009472,113.902330,0,1.680720,169
6573857889044,6573958603384,nvme0n1p8,29704,15208448,144.010339,0,2.005673,202
6573958603384,6574059620950,nvme0n1p8,28624,14655488,138.357744,0,1.861062,188
6574059620950,6574160689896,nvme0n1p8,29592,15151104,142.963980,0,1.840328,186
6574160689896,6574261620454,nvme0n1p8,29192,14946304,141.224883,0,1.882482,190
6574261620454,6574362474851,nvme0n1p8,28608,14647296,138.504125,0,2.111956,213
6574362474851,6574463568242,nvme0n1p8,25632,13123584,123.802603,5,1.681613,170
6574463568242,6574564369926,nvme0n1p8,26856,13750272,130.089903,0,1.785684,180
6574564369926,6574665077142,nvme0n1p8,30664,15699968,148.675108,0,1.985955,200
6574665077142,6574765623186,nvme0n1p8,29432,15069184,142.930474,17,1.859844,187
6574765623186,6574866462466,nvme0n1p8,29920,15319040,144.877819,0,2.201523,222
6574866462466,6574967384983,nvme0n1p8,29464,15085568,142.552120,0,1.872724,189
6574967384983,6575068349319,nvme0n1p8,28016,14344192,135.490293,0,1.832330,185
6575068349319,6575169208164,nvme0n1p8,29608,15159296,143.339251,0,1.982969,200
6575169208164,6575270163422,nvme0n1p8,30816,15777792,149.044986,0,1.931549,195
6575270163422,6575371202072,nvme0n1p8,31320,16035840,151.357612,0,2.038824,206
6575371202072,6575472354114,nvme0n1p8,28808,14749696,139.062010,0,1.888247,191
6575472354114,6575573607580,nvme0n1p8,26992,13819904,130.165297,0,1.669079,169
6575573607580,6575674593899,nvme0n1p8,33608,17207296,162.498806,0,2.178513,220
6575674593899,6575775542821,nvme0n1p8,31336,16044032,151.569536,0,2.070354,209
6575775542821,6575876498035,nvme0n1p8,27592,14127104,133.451812,0,1.763158,178
6575876498035,6575977607787,nvme0n1p8,30344,15536128,146.537856,0,2.146183,217
6575977607787,6576078554808,nvme0n1p8,26128,13377536,126.381268,0,1.753395,177
6576078554808,6576179503550,nvme0n1p8,24104,12341248,116.589182,0,1.644399,166
6576179503550,6576280473405,nvme0n1p8,26240,13434880,126.894309,0,1.733191,175
6576280473405,6576381597599,nvme0n1p8,27912,14290944,134.773942,0,1.868989,189
6576381597599,6576482693923,nvme0n1p8,26744,13692928,129.169818,0,1.750805,177
6576482693923,6576583732794,nvme0n1p8,25656,13135872,123.985389,0,1.682521,170
6576583732794,6576684644209,nvme0n1p8,26440,13537280,127.935539,0,1.694556,171
6576684644209,6576785167757,nvme0n1p8,30120,15421440,146.304339,0,2.118907,213
6576785167757,6576886122004,nvme0n1p8,28648,14667776,138.560602,0,1.842419,186
6576886122004,6576987052194,nvme0n1p8,33344,17072128,161.311992,0,2.060830,208
6576987052194,6577087972072,nvme0n1p8,30808,15773696,149.058531,0,1.932226,195
6577087972072,6577188678784,nvme0n1p8,31848,16306176,154.416532,0,2.035614,205
6577188678784,6577289633101,nvme0n1p8,31368,16060416,151.716209,0,2.060338,208
6577289633101,6577390678169,nvme0n1p8,29680,15196160,143.423007,0,1.840763,186
6577390678169,6577491797852,nvme0n1p8,28168,14422016,136.016113,0,1.839405,186
6577491797852,6577593018783,nvme0n1p8,32136,16453632,155.021359,0,2.084549,211
6577593018783,6577694039738,nvme0n1p8,27904,14286848,134.873007,26,1.702617,172
6577694039738,6577795059808,nvme0n1p8,33872,17342464,163.720561,0,2.256977,228
6577795059808,6577896064899,nvme0n1p8,27224,13938688,131.606918,0,1.811790,183
6577896064899,6577997040628,nvme0n1p8,28816,14753792,139.343510,0,1.842027,186
6577997040628,6578098158648,nvme0n1p8,30464,15597568,147.105333,0,2.393243,242
6578098158648,6578199112445,nvme0n1p8,28184,14430208,136.317000,49,1.891955,191
6578199112445,6578300044519,nvme0n1p8,30960,15851520,149.775853,0,1.981531,200
6578300044519,6578401027729,nvme0n1p8,26344,13488128,127.380396,0,1.713156,173
6578401027729,6578502130293,nvme0n1p8,26104,13365248,126.070925,0,1.671570,169
6578502130293,6578603191282,nvme0n1p8,31872,16318464,153.991171,0,2.186798,221
6578603191282,6578704229793,nvme0n1p8,26464,13549568,127.890592,0,1.732013,175
6578704229793,6578805185279,nvme0n1p8,31880,16322560,154.190791,0,2.010787,203
6578805185279,6578906238331,nvme0n1p8,27824,14245888,134.443614,14,1.731764,175
6578906238331,6579007125874,nvme0n1p8,30392,15560704,147.092925,0,1.932845,195
6579007125874,6579108039677,nvme0n1p8,29296,14999552,141.751545,0,2.140441,216
6579108039677,6579209080536,nvme0n1p8,32528,16654336,157.191978,0,2.157543,218
6579209080536,6579310116322,nvme0n1p8,27712,14188544,133.925320,0,1.761752,178
6579310116322,6579411148279,nvme0n1p8,27824,14245888,134.471685,0,1.831104,185
6579411148279,6579512273494,nvme0n1p8,23664,12115968,114.261191,0,1.582197,160
6579512273494,6579613418051,nvme0n1p8,23056,11804672,111.304185,0,1.552234,157
6579613418051,6579714338613,nvme0n1p8,27840,14254080,134.697526,0,1.813307,183
6579714338613,6579815253108,nvme0n1p8,24720,12656640,119.609304,0,1.605319,162
6579815253108,6579916144241,nvme0n1p8,27592,14127104,133.536574,0,1.794013,181
6579916144241,6580017069877,nvme0n1p8,28128,14401536,136.084107,0,1.961840,198
6580017069877,6580118049064,nvme0n1p8,28456,14569472,137.597971,0,1.802352,182
6580118049064,6580219056111,nvme0n1p8,28552,14618624,138.024095,0,1.851356,187
6580219056111,6580319764323,nvme0n1p8,31264,16007168,151.582723,0,2.035584,205
6580319764323,6580420665809,nvme0n1p8,29136,14917632,140.994579,9,1.853293,187
6580420665809,6580521735323,nvme0n1p8,25888,13254656,125.068624,19,1.691905,171
6580521735323,6580622726427,nvme0n1p8,22296,11415552,107.798789,0,1.554592,157
6580622726427,6580723646263,nvme0n1p8,28800,14745600,139.343270,0,1.843047,186
6580723646263,6580824611723,nvme0n1p8,25160,12881920,121.676821,0,1.584700,160
6580824611723,6580925298727,nvme0n1p8,29480,15093760,142.963150,0,1.946627,196
6580925298727,6581026192159,nvme0n1p8,26656,13647872,129.003690,0,1.684946,170
6581026192159,6581127156854,nvme0n1p8,33912,17362944,164.003801,0,2.070031,209
6581127156854,6581228135508,nvme0n1p8,27032,13840384,130.712960,0,1.723136,174
6581228135508,6581329102012,nvme0n1p8,34928,17883136,168.914311,6,2.287887,231
6581329102012,6581430055811,nvme0n1p8,29336,15020032,141.888853,0,1.931577,195
6581430055811,6581531287578,nvme0n1p8,27624,14143488,133.241587,0,1.738585,176
6581531287578,6581632346647,nvme0n1p8,28016,14344192,135.363284,0,1.771241,179
6581632346647,6581732851557,nvme0n1p8,29896,15306752,145.243215,0,1.910354,192
6581732851557,6581833422336,nvme0n1p8,31016,15880192,150.585800,0,1.919046,193
6581833422336,6581934186369,nvme0n1p8,28224,14450688,136.767551,0,1.776428,179
6581934186369,6582035050946,nvme0n1p8,26768,13705216,129.582782,14,1.705257,172
6582035050946,6582135963441,nvme0n1p8,25720,13168640,124.450334,0,1.803543,182
6582135963441,6582236949216,nvme0n1p8,31376,16064512,151.707629,0,1.980477,200
6582236949216,6582337930833,nvme0n1p8,28952,14823424,139.992992,0,1.891433,191
6582337930833,6582438974638,nvme0n1p8,26792,13717504,129.468910,0,1.692335,171
6582438974638,6582540203176,nvme0n1p8,29672,15192064,143.124474,0,1.817669,184
6582540203176,6582641145801,nvme0n1p8,31184,15966208,150.843734,0,1.971417,199
6582641145801,6582742180516,nvme0n1p8,27952,14311424,135.086614,0,1.741976,176
6582742180516,6582842973894,nvme0n1p8,32088,16429056,155.446410,0,2.142998,216
6582842973894,6582943931970,nvme0n1p8,31016,15880192,150.008121,0,2.010736,203
