sample_start_ns,sample_end_ns,psi_io_some_total_us,psi_io_full_total_us,psi_io_some_delta_us,psi_io_full_delta_us
6557615728949,6557716179826,2304677413,2100927417,71266,47690
6557716179826,6557816645497,2304750383,2100977077,72970,49660
6557816645497,6557917008993,2304823117,2101026419,72734,49342
6557917008993,6558017371477,2304897054,2101076148,73937,49729
6558017371477,6558117638989,2304961897,2101140095,64843,63947
6558117638989,6558217987018,2305033499,2101211406,71602,71311
6558217987018,6558318677394,2305097724,2101271916,64225,60510
6558318677394,6558419384307,2305140551,2101312124,42827,40208
6558419384307,6558520734557,2305184436,2101355228,43885,43104
6558520734557,6558621748140,2305226452,2101397217,42016,41989
6558621748140,6558722747502,2305269516,2101440146,43064,42929
6558722747502,6558823253209,2305312898,2101483196,43382,43050
6558823253209,6558924082910,2305355993,2101526144,43095,42948
6558924082910,6559024931481,2305397110,2101565634,41117,39490
6559024931481,6559126106765,2305440108,2101608456,42998,42822
6559126106765,6559227131159,2305483649,2101651788,43541,43332
6559227131159,6559328100932,2305521739,2101687869,38090,36081
6559328100932,6559429250048,2305560043,2101722829,38304,34960
6559429250048,6559530499198,2305597457,2101759416,37414,36587
6559530499198,6559631553363,2305640470,2101801810,43013,42394
6559631553363,6559732611779,2305683943,2101845223,43473,43413
6559732611779,6559833588856,2305727162,2101888228,43219,43005
6559833588856,6559934589758,2305769124,2101927361,41962,39133
6559934589758,6560035728710,2305812029,2101965611,42905,38250
6560035728710,6560136721354,2305854933,2102003204,42904,37593
6560136721354,6560237942677,2305896863,2102042421,41930,39217
6560237942677,6560338996266,2305932410,2102071855,35547,29434
6560338996266,6560440257528,2305969884,2102104490,37474,32635
6560440257528,6560541027241,2306012179,2102143914,42295,39424
6560541027241,6560641791233,2306054932,2102185242,42753,41328
6560641791233,6560742676577,2306097565,2102226705,42633,41463
6560742676577,6560843665588,2306140208,2102269003,42643,42298
6560843665588,6560944447739,2306182902,2102311684,42694,42681
6560944447739,6561045100079,2306225098,2102353793,42196,42109
6561045100079,6561145688098,2306267910,2102396586,42812,42793
6561145688098,6561246204579,2306310744,2102439338,42834,42752
6561246204579,6561346868027,2306347260,2102472255,36516,32917
6561346868027,6561447731270,2306384791,2102508011,37531,35756
6561447731270,6561548449502,2306424356,2102546441,39565,38430
6561548449502,6561649424495,2306467391,2102589434,43035,42993
6561649424495,6561749928856,2306510181,2102632197,42790,42763
6561749928856,6561850544809,2306552552,2102674274,42371,42077
6561850544809,6561951508358,2306594996,2102716580,42444,42306
6561951508358,6562052348848,2306637779,2102759300,42783,42720
6562052348848,6562152792820,2306680527,2102801933,42748,42633
6562152792820,6562253272995,2306723349,2102844619,42822,42686
6562253272995,6562353787459,2306758905,2102875418,35556,30799
6562353787459,6562454544730,2306798631,2102915021,39726,39603
6562454544730,6562555216411,2306841325,2102957702,42694,42681
6562555216411,6562655980832,2306884199,2103000528,42874,42826
6562655980832,6562756865528,2306927054,2103043202,42855,42674
6562756865528,6562857812389,2306969955,2103085915,42901,42713
6562857812389,6562958524592,2307012871,2103128780,42916,42865
6562958524592,6563059370654,2307055722,2103171444,42851,42664
6563059370654,6563160132943,2307098963,2103213516,43241,42072
6563160132943,6563260588926,2307142209,2103256673,43246,43157
6563260588926,6563361102025,2307179755,2103288767,37546,32094
6563361102025,6563461853796,2307219457,2103328083,39702,39316
6563461853796,6563562879523,2307262610,2103370046,43153,41963
6563562879523,6563663835435,2307305889,2103413296,43279,43250
6563663835435,6563764798703,2307349025,2103456398,43136,43102
6563764798703,6563865758978,2307392305,2103499512,43280,43114
6563865758978,6563966735779,2307434851,2103541891,42546,42379
6563966735779,6564067711917,2307477630,2103584357,42779,42466
6564067711917,6564168764522,2307520781,2103627452,43151,43095
6564168764522,6564269694247,2307563734,2103670014,42953,42562
6564269694247,6564370621731,2307598090,2103698832,34356,28818
6564370621731,6564471750531,2307636094,2103736651,38004,37819
6564471750531,6564572404326,2307677076,2103777275,40982,40624
6564572404326,6564673196006,2307720313,2103820347,43237,43072
6564673196006,6564774063166,2307763445,2103863406,43132,43059
6564774063166,6564875054354,2307806661,2103906376,43216,42970
6564875054354,6564975978300,2307848385,2103946993,41724,40617
6564975978300,6565076946682,2307891560,2103989942,43175,42949
6565076946682,6565177435029,2307934807,2104033051,43247,43109
6565177435029,6565277891880,2307978301,2104076442,43494,43391
6565277891880,6565378480126,2308014300,2104106625,35999,30183
6565378480126,6565479675264,2308053042,2104145124,38742,38499
6565479675264,6565580778757,2308096464,2104187360,43422,42236
6565580778757,6565681770825,2308139646,2104230488,43182,43128
6565681770825,6565782664866,2308182917,2104273550,43271,43062
6565782664866,6565883605948,2308225144,2104314461,42227,40911
6565883605948,6565984642818,2308265974,2104354788,40830,40327
6565984642818,6566085194771,2308308816,2104397553,42842,42765
6566085194771,6566185858413,2308352102,2104440743,43286,43190
6566185858413,6566286657403,2308393849,2104481709,41747,40966
6566286657403,6566387604165,2308429791,2104512684,35942,30975
6566387604165,6566488813185,2308469948,2104552555,40157,39871
6566488813185,6566589910446,2308512610,2104595022,42662,42467
6566589910446,6566690882937,2308555680,2104637942,43070,42920
6566690882937,6566791777478,2308598772,2104680754,43092,42812
6566791777478,6566892766434,2308641875,2104723520,43103,42766
6566892766434,6566993786246,2308685028,2104766510,43153,42990
6566993786246,6567094746464,2308728221,2104809513,43193,43003
6567094746464,6567195667718,2308771489,2104852684,43268,43171
6567195667718,6567296512822,2308813703,2104894682,42214,41998
6567296512822,6567397625122,2308848729,2104928894,35026,34212
6567397625122,6567498731495,2308887047,2104966958,38318,38064
6567498731495,6567599775195,2308930233,2105008832,43186,41874
6567599775195,6567700840664,2308973478,2105052040,43245,43208
6567700840664,6567801830246,2309016087,2105094154,42609,42114
6567801830246,6567902847440,2309059351,2105137343,43264,43189
6567902847440,6568003754099,2309102335,2105179987,42984,42644
6568003754099,6568104691024,2309144344,2105221024,42009,41037
6568104691024,6568205752576,2309187720,2105264188,43376,43164
6568205752576,6568306170963,2309227078,2105302869,39358,38681
6568306170963,6568406801878,2309263401,2105338218,36323,35349
6568406801878,6568507840162,2309306189,2105380888,42788,42670
6568507840162,6568608813728,2309348862,2105423497,42673,42609
6568608813728,6568709852576,2309392212,2105466786,43350,43289
6568709852576,6568810833326,2309435481,2105509837,43269,43051
6568810833326,6568911806959,2309478693,2105552849,43212,43012
6568911806959,6569012747017,2309522022,2105595742,43329,42893
6569012747017,6569113701892,2309564136,2105637399,42114,41657
6569113701892,6569214813042,2309607642,2105680690,43506,43291
6569214813042,6569315812151,2309646769,2105719164,39127,38474
6569315812151,6569416703738,2309683242,2105754828,36473,35664
6569416703738,6569517863793,2309726307,2105797524,43065,42696
6569517863793,6569618838187,2309769628,2105839671,43321,42147
6569618838187,6569719721135,2309812899,2105882859,43271,43188
6569719721135,6569820266830,2309856348,2105925956,43449,43097
6569820266830,6569921085834,2309899584,2105969124,43236,43168
6569921085834,6570022044977,2309942859,2106012240,43275,43116
6570022044977,6570122977543,2309986110,2106055159,43251,42919
6570122977543,6570223876167,2310029426,2106098206,43316,43047
6570223876167,6570324862049,2310067485,2106134795,38059,36589
6570324862049,6570425898050,2310104393,2106171348,36908,36553
6570425898050,6570526432212,2310147465,2106214276,43072,42928
6570526432212,6570626981375,2310190880,2106257610,43415,43334
6570626981375,6570727770514,2310232904,2106298755,42024,41145
6570727770514,6570828798681,2310276113,2106341660,43209,42905
6570828798681,6570929896191,2310319349,2106384624,43236,42964
6570929896191,6571030897685,2310362226,2106427159,42877,42535
6571030897685,6571131943841,2310405445,2106470159,43219,43000
6571131943841,6571232910889,2310448702,2106513299,43257,43140
6571232910889,6571333944751,2310487201,2106550083,38499,36784
6571333944751,6571435040447,2310523950,2106585563,36749,35480
6571435040447,6571536180116,2310567331,2106628818,43381,43255
6571536180116,6571637286688,2310610940,2106671139,43609,42321
6571637286688,6571738261435,2310654284,2106714420,43344,43281
6571738261435,6571839261175,2310697532,2106757188,43248,42768
6571839261175,6571940319209,2310741004,2106800588,43472,43400
6571940319209,6572041305733,2310784145,2106843640,43141,43052
6572041305733,6572142251376,2310827622,2106887053,43477,43413
6572142251376,6572243277475,2310870843,2106930100,43221,43047
6572243277475,6572344257805,2310908358,2106966263,37515,36163
6572344257805,6572445307764,2310946239,2107003921,37881,37658
6572445307764,6572546434698,2310989363,2107046844,43124,42923
6572546434698,6572647144843,2311032716,2107089999,43353,43155
6572647144843,6572748016252,2311076075,2107133160,43359,43161
6572748016252,6572848880870,2311119328,2107176079,43253,42919
6572848880870,6572949827760,2311162599,2107219236,43271,43157
6572949827760,6573050807893,2311205865,2107262232,43266,42996
6573050807893,6573151747983,2311248369,2107304496,42504,42264
6573151747983,6573252767346,2311291892,2107347775,43523,43279
6573252767346,6573353729817,2311329293,2107383498,37401,35723
6573353729817,6573454785034,2311366986,2107419398,37693,35900
6573454785034,6573555846861,2311409827,2107462015,42841,42617
6573555846861,6573656821730,2311452703,2107504664,42876,42649
6573656821730,6573757336887,2311496091,2107547817,43388,43153
6573757336887,6573857889044,2311539206,2107590603,43115,42786
6573857889044,6573958603384,2311581057,2107631858,41851,41255
6573958603384,6574059620950,2311624075,2107674592,43018,42734
6574059620950,6574160689896,2311667344,2107717635,43269,43043
6574160689896,6574261620454,2311710484,2107760716,43140,43081
6574261620454,6574362474851,2311745871,2107795342,35387,34626
6574362474851,6574463568242,2311782920,2107832177,37049,36835
6574463568242,6574564369926,2311822944,2107871910,40024,39733
6574564369926,6574665077142,2311866223,2107914923,43279,43013
6574665077142,6574765623186,2311909423,2107957997,43200,43074
6574765623186,6574866462466,2311952608,2108000706,43185,42709
6574866462466,6574967384983,2311995747,2108043611,43139,42905
6574967384983,6575068349319,2312038948,2108086687,43201,43076
6575068349319,6575169208164,2312080981,2108127994,42033,41307
6575169208164,6575270163422,2312123899,2108170811,42918,42817
6575270163422,6575371202072,2312160071,2108205797,36172,34986
6575371202072,6575472354114,2312198992,2108243990,38921,38193
6575472354114,6575573607580,2312242375,2108286165,43383,42175
6575573607580,6575674593899,2312285600,2108329155,43225,42990
6575674593899,6575775542821,2312328167,2108371431,42567,42276
6575775542821,6575876498035,2312371351,2108414016,43184,42585
6575876498035,6575977607787,2312414889,2108457252,43538,43236
6575977607787,6576078554808,2312458155,2108500238,43266,42986
6576078554808,6576179503550,2312501220,2108543117,43065,42879
6576179503550,6576280473405,2312541945,2108581156,40725,38039
6576280473405,6576381597599,2312576546,2108615070,34601,33914
6576381597599,6576482693923,2312614591,2108652403,38045,37333
6576482693923,6576583732794,2312655037,2108692312,40446,39909
6576583732794,6576684644209,2312698315,2108735435,43278,43123
6576684644209,6576785167757,2312741671,2108778577,43356,43142
6576785167757,6576886122004,2312784960,2108821499,43289,42922
6576886122004,6576987052194,2312826953,2108861934,41993,40435
6576987052194,6577087972072,2312870051,2108904826,43098,42892
6577087972072,6577188678784,2312913291,2108947905,43240,43079
6577188678784,6577289633101,2312956583,2108991109,43292,43204
6577289633101,6577390678169,2312991245,2109024557,34662,33448
6577390678169,6577491797852,2313031754,2109064503,40509,39946
6577491797852,6577593018783,2313075194,2109106794,43440,42291
6577593018783,6577694039738,2313118733,2109150157,43539,43363
6577694039738,6577795059808,2313161828,2109193077,43095,42920
6577795059808,6577896064899,2313205372,2109236301,43544,43224
6577896064899,6577997040628,2313245997,2109276671,40625,40370
6577997040628,6578098158648,2313289461,2109319862,43464,43191
6578098158648,6578199112445,2313332709,2109363028,43248,43166
6578199112445,6578300044519,2313375866,2109405984,43157,42956
6578300044519,6578401027729,2313410053,2109438743,34187,32759
6578401027729,6578502130293,2313451723,2109480321,41670,41578
6578502130293,6578603191282,2313494527,2109523079,42804,42758
6578603191282,6578704229793,2313537736,2109566240,43209,43161
6578704229793,6578805185279,2313580836,2109609070,43100,42830
6578805185279,6578906238331,2313624312,2109652494,43476,43424
6578906238331,6579007125874,2313667555,2109695685,43243,43191
6579007125874,6579108039677,2313710723,2109738499,43168,42814
6579108039677,6579209080536,2313754143,2109781754,43420,43255
6579209080536,6579310116322,2313797198,2109824711,43055,42957
6579310116322,6579411148279,2313831040,2109857577,33842,32866
6579411148279,6579512273494,2313872854,2109899047,41814,41470
6579512273494,6579613418051,2313916008,2109940992,43154,41945
6579613418051,6579714338613,2313959072,2109984021,43064,43029
6579714338613,6579815253108,2314002204,2110026838,43132,42817
6579815253108,6579916144241,2314045315,2110069909,43111,43071
6579916144241,6580017069877,2314088008,2110112544,42693,42635
6580017069877,6580118049064,2314130791,2110154969,42783,42425
6580118049064,6580219056111,2314174052,2110198193,43261,43224
6580219056111,6580319764323,2314214439,2110238314,40387,40121
6580319764323,6580420665809,2314249358,2110272276,34919,33962
6580420665809,6580521735323,2314289735,2110307105,40377,34829
6580521735323,6580622726427,2314332026,2110349157,42291,42052
6580622726427,6580723646263,2314374926,2110391401,42900,42244
6580723646263,6580824611723,2314418094,2110434370,43168,42969
6580824611723,6580925298727,2314461196,2110477307,43102,42937
6580925298727,6581026192159,2314504405,2110520336,43209,43029
6581026192159,6581127156854,2314547612,2110563345,43207,43009
6581127156854,6581228135508,2314590768,2110606347,43156,43002
6581228135508,6581329102012,2314631642,2110646851,40874,40504
6581329102012,6581430055811,2314667317,2110681153,35675,34302
6581430055811,6581531287578,2314708911,2110721498,41594,40345
6581531287578,6581632346647,2314752173,2110763472,43262,41974
6581632346647,6581732851557,2314795448,2110806540,43275,43068
6581732851557,6581833422336,2314838548,2110848984,43100,42444
6581833422336,6581934186369,2314881765,2110891920,43217,42936
6581934186369,6582035050946,2314924954,2110934976,43189,43056
6582035050946,6582135963441,2314968096,2110977711,43142,42735
6582135963441,6582236949216,2315011576,2111021029,43480,43318
6582236949216,6582337930833,2315050925,2111057039,39349,36010
6582337930833,6582438974638,2315090232,2111089148,39307,32109
6582438974638,6582540203176,2315133132,2111131869,42900,42721
6582540203176,6582641145801,2315175732,2111174187,42600,42318
6582641145801,6582742180516,2315218887,2111217300,43155,43113
6582742180516,6582842973894,2315262133,2111260208,43246,42908
6582842973894,6582943931970,2315305290,2111302806,43157,42598
6582943931970,6583044899748,2315348343,2111345650,43053,42844
6583044899748,6583145923546,2315391672,2111388880,43329,43230
6583145923546,6583246675246,2315434970,2111431937,43298,43057
6583246675246,6583347501456,2315473695,2111470392,38725,38455
6583347501456,6583448442438,2315510146,2111506233,36451,35841
6583448442438,6583549041786,2315549120,2111545065,38974,38832
6583549041786,6583649758154,2315592350,2111586987,43230,41922
6583649758154,6583750647925,2315635654,2111630238,43304,43251
6583750647925,6583851542357,2315678854,2111673070,43200,42832
6583851542357,6583952582859,2315722402,2111716529,43548,43459
6583952582859,6584053569700,2315765615,2111759641,43213,43112
6584053569700,6584154519476,2315808483,2111802206,42868,42565
6584154519476,6584255570349,2315851702,2111845309,43219,43103
6584255570349,6584356480765,2315888603,2111881692,36901,36383
6584356480765,6584457563112,2315925640,2111918437,37037,36745
6584457563112,6584558793211,2315969195,2111961856,43555,43419
6584558793211,6584659737086,2316012510,2112005019,43315,43163
6584659737086,6584760694297,2316055661,2112048080,43151,43061
6584760694297,6584861630342,2316097509,2112089086,41848,41006
6584861630342,6584962687438,2316140929,2112132034,43420,42948
6584962687438,6585063645192,2316183915,2112174305,42986,42271
6585063645192,6585164549576,2316227107,2112216896,43192,42591
6585164549576,6585265435186,2316270330,2112259913,43223,43017
6585265435186,6585366446076,2316306863,2112295582,36533,35669
6585366446076,6585467488121,2316342928,2112331015,36065,35433
6585467488121,6585568676638,2316386475,2112374364,43547,43349
6585568676638,6585669639227,2316429725,2112416412,43250,42048
6585669639227,6585770572619,2316473061,2112459545,43336,43133
6585770572619,6585871526210,2316516205,2112502255,43144,42710
6585871526210,6585972467438,2316559248,2112544847,43043,42592
6585972467438,6586073445745,2316602429,2112587919,43181,43072
6586073445745,6586174407158,2316645636,2112631036,43207,43117
6586174407158,6586275250120,2316688800,2112674140,43164,43104
6586275250120,6586376168158,2316724772,2112709507,35972,35367
6586376168158,6586477207464,2316760950,2112745321,36178,35814
6586477207464,6586578053269,2316800235,2112784252,39285,38931
6586578053269,6586678582361,2316843501,2112827480,43266,43228
6586678582361,6586779122420,2316886706,2112870620,43205,43140
6586779122420,6586879680670,2316929322,2112912205,42616,41585
6586879680670,6586980587891,2316972442,2112955086,43120,42881
6586980587891,6587081473284,2317015611,2112998214,43169,43128
6587081473284,6587182365001,2317058721,2113041291,43110,43077
6587182365001,6587283242224,2317102092,2113084541,43371,43250
6587283242224,6587384134315,2317138240,2113120386,36148,35845
6587384134315,6587485117697,2317175611,2113157359,37371,36973
6587485117697,6587585825624,2317218979,2113200521,43368,43162
6587585825624,6587686400751,2317262299,2113242482,43320,41961
6587686400751,6587786959653,2317305502,2113285627,43203,43145
6587786959653,6587887768552,2317348718,2113328647,43216,43020
6587887768552,6587988624225,2317391960,2113371646,43242,42999
6587988624225,6588089529981,2317435218,2113414847,43258,43201
6588089529981,6588190468355,2317478484,2113457922,43266,43075
6588190468355,6588291434282,2317521639,2113500995,43155,43073
6588291434282,6588392417196,2317557157,2113535841,35518,34846
6588392417196,6588493478231,2317595708,2113574212,38551,38371
6588493478231,6588594586009,2317637533,2113615826,41825,41614
6588594586009,6588695623159,2317680953,2113659229,43420,43403
6588695623159,6588796627776,2317724096,2113702336,43143,43107
6588796627776,6588897591001,2317767236,2113745326,43140,42990
6588897591001,6588998500902,2317810127,2113787936,42891,42610
6588998500902,6589099446883,2317853060,2113830597,42933,42661
6589099446883,6589200457917,2317896250,2113873694,43190,43097
6589200457917,6589301402632,2317939630,2113916982,43380,43288
6589301402632,6589402330380,2317974519,2113950814,34889,33832
6589402330380,6589503398969,2318013764,2113989540,39245,38726
6589503398969,6589604073284,2318057135,2114032690,43371,43150
6589604073284,6589704668614,2318100565,2114074764,43430,42074
6589704668614,6589805442264,2318143797,2114117745,43232,42981
6589805442264,6589906380364,2318187048,2114160791,43251,43046
6589906380364,6590007312151,2318227574,2114201109,40526,40318
6590007312151,6590108423133,2318271111,2114243758,43537,42649
6590108423133,6590209406732,2318314487,2114287054,43376,43296
6590209406732,6590310300865,2318357678,2114330164,43191,43110
6590310300865,6590411146432,2318392107,2114363818,34429,33654
6590411146432,6590512286171,2318432903,2114404382,40796,40564
6590512286171,6590612943193,2318475994,2114447078,43091,42696
6590612943193,6590713582771,2318519319,2114490229,43325,43151
6590713582771,6590814151174,2318562541,2114533388,43222,43159
6590814151174,6590914907118,2318605636,2114576174,43095,42786
6590914907118,6591015922476,2318648857,2114619215,43221,43041
6591015922476,6591116889280,2318692065,2114662365,43208,43150
6591116889280,6591217840143,2318735266,2114705365,43201,43000
6591217840143,6591318777358,2318778707,2114748613,43441,43248
6591318777358,6591419611697,2318813172,2114782435,34465,33822
6591419611697,6591520699689,2318854156,2114823073,40984,40638
6591520699689,6591621273202,2318897259,2114866087,43103,43014
6591621273202,6591721885103,2318940581,2114908192,43322,42105
6591721885103,6591822719441,2318983887,2114951307,43306,43115
6591822719441,6591923685285,2319027244,2114994460,43357,43153
6591923685285,6592024687737,2319070158,2115037087,42914,42627
6592024687737,6592125722482,2319113634,2115080410,43476,43323
6592125722482,6592226678538,2319156837,2115123520,43203,43110
6592226678538,6592327632405,2319199573,2115166045,42736,42525
6592327632405,6592428534986,2319233672,2115199881,34099,33836
6592428534986,6592529602844,2319275154,2115241054,41482,41173
6592529602844,6592630225384,2319318093,2115283782,42939,42728
6592630225384,6592731204947,2319361301,2115326796,43208,43014
6592731204947,6592832135403,2319404546,2115369846,43245,43050
6592832135403,6592933042407,2319447828,2115412981,43282,43135
6592933042407,6593033880740,2319491039,2115456029,43211,43048
6593033880740,6593134671421,2319534123,2115499007,43084,42978
6593134671421,6593235519977,2319577466,2115542319,43343,43312
6593235519977,6593336252617,2319620524,2115585115,43058,42796
6593336252617,6593436993396,2319654278,2115618683,33754,33568
6593436993396,6593538026184,2319696790,2115660887,42512,42204
6593538026184,6593638597875,2319739639,2115703719,42849,42832
6593638597875,6593739473182,2319783007,2115745945,43368,42226
6593739473182,6593840403791,2319826307,2115788934,43300,42989
6593840403791,6593941311949,2319869568,2115832046,43261,43112
6593941311949,6594042209368,2319912863,2115875172,43295,43126
6594042209368,6594143099858,2319955798,2115917376,42935,42204
6594143099858,6594244132108,2319998991,2115960412,43193,43036
6594244132108,6594345034825,2320038903,2115999428,39912,39016
6594345034825,6594445717721,2320074043,2116034281,35140,34853
6594445717721,6594546777968,2320117031,2116077136,42988,42855
6594546777968,6594647608377,2320160260,2116120182,43229,43046
6594647608377,6594748486793,2320203510,2116163235,43250,43053
6594748486793,6594849402689,2320246809,2116206167,43299,42932
6594849402689,6594950268020,2320289558,2116248728,42749,42561
6594950268020,6595051192735,2320332469,2116291586,42911,42858
6595051192735,6595151987465,2320375793,2116334780,43324,43194
6595151987465,6595252817920,2320419007,2116377949,43214,43169
6595252817920,6595353509789,2320458665,2116417221,39658,39272
6595353509789,6595454301191,2320493634,2116451854,34969,34633
6595454301191,6595555488320,2320531761,2116489122,38127,37268
6595555488320,6595656590761,2320574066,2116530928,42305,41806
6595656590761,6595757654263,2320617606,2116573441,43540,42513
6595757654263,6595858649494,2320661031,2116616409,43425,42968
6595858649494,6595959679312,2320704298,2116659487,43267,43078
6595959679312,6596060641161,2320747508,2116702626,43210,43139
