sample_start_ns,sample_end_ns,pid,read_bytes,write_bytes,cancelled_write_bytes,read_bytes_delta,write_bytes_delta
16568592504037,16568692878978,210091,164651008,155729920,0,94896128,94162944
16568692878978,16568793384617,210091,260726784,251019264,0,96075776,95289344
16568793384617,16568893826707,210091,355622912,345235456,0,94896128,94216192
16568893826707,16568994294674,210091,450912256,439795712,0,95289344,94560256
16568994294674,16569094754269,210091,546332672,534405120,0,95420416,94609408
16569094754269,16569195198553,210091,660365312,647503872,0,114032640,113098752
16569195198553,16569295733790,210091,772300800,758587392,0,111935488,111083520
16569295733790,16569396261407,210091,882532352,867991552,0,110231552,109404160
16569396261407,16569496667401,210091,994467840,979009536,0,111935488,111017984
16569496667401,16569597114039,210091,1104961536,1088716800,0,110493696,109707264
16569597114039,16569697554543,210091,1221091328,1203896320,0,116129792,115179520
16569697554543,16569797994434,210091,1340235776,1322180608,0,119144448,118284288
16569797994434,16569898420598,210091,1449287680,1430437888,0,109051904,108257280
16569898420598,16569998721340,210091,1557291008,1537556480,0,108003328,107118592
16569998721340,16570099139494,210091,1665556480,1644904448,0,108265472,107347968
16570099139494,16570199589156,210091,1766219776,1744797696,0,100663296,99893248
16570199589156,16570299994545,210091,1864916992,1842741248,0,98697216,97943552
16570299994545,16570400451926,210091,1966497792,1943642112,0,101580800,100900864
16570400451926,16570501009528,210091,2076598272,2052759552,0,110100480,109117440
16570501009528,16570601423788,210091,2178179072,2153598976,0,101580800,100839424
16570601423788,16570701829891,210091,2278055936,2252644352,0,99876864,99045376
16570701829891,16570802223383,210091,2382782464,2356568064,0,104726528,103923712
16570802223383,16570902740838,210091,2491572224,2464600064,0,108789760,108032000
16570902740838,16571003243348,210091,2593284096,2565554176,0,101711872,100954112
16571003243348,16571103652852,210091,2699321344,2670698496,0,106037248,105144320
16571103652852,16571204026231,210091,2807586816,2778136576,0,108265472,107438080
16571204026231,16571304498435,210091,2919653376,2889334784,0,112066560,111198208
16571304498435,16571405003207,210091,3026083840,2994929664,0,106430464,105594880
16571405003207,16571505412498,210091,3130286080,3098398720,0,104202240,103469056
16571505412498,16571605807577,210091,3241435136,3208601600,0,111149056,110202880
16571605807577,16571706312267,210091,3345244160,3311599616,0,103809024,102998016
16571706312267,16571806819886,210091,3445907456,3411582976,0,100663296,99983360
16571806819886,16571907209845,210091,3552862208,3517661184,0,106954752,106078208
16571907209845,16572007572258,210091,3676069888,3639869440,0,123207680,122208256
16572007572258,16572108071969,210091,3787481088,3750486016,0,111411200,110616576
16572108071969,16572208466837,210091,3891552256,3853688832,0,104071168,103202816
16572208466837,16572308855565,210091,3999293440,3960545280,0,107741184,106856448
16572308855565,16572409427742,210091,4112670720,4073086976,0,113377280,112541696
16572409427742,16572509917933,210091,4212285440,4171894784,0,99614720,98807808
16572509917933,16572610323775,210091,4311244800,4270112768,0,98959360,98217984
16572610323775,16572710733493,210091,4421214208,4379189248,0,109969408,109076480
16572710733493,16572811381551,210091,4530790400,4487979008,0,109576192,108789760
16572811381551,16572911752507,210091,4634337280,4590796800,0,103546880,102817792
16572911752507,16573012149615,210091,4736180224,4691845120,0,101842944,101048320
16573012149615,16573112639103,210091,4847984640,4802658304,0,111804416,110813184
16573112639103,16573213254670,210091,4956512256,4910415872,0,108527616,107757568
16573213254670,16573313641591,210091,5052850176,5006024704,0,96337920,95608832
16573313641591,16573414016233,210091,5155086336,5107408896,0,102236160,101384192
16573414016233,16573514430083,210091,5167628288,5120094208,0,12541952,12685312
16573514430083,16573615044957,210091,5167628288,5120094208,0,0,0
16573615044957,16573715567313,210091,5167628288,5120094208,0,0,0
16573715567313,16573816164879,210091,5167628288,5120094208,0,0,0
