sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
294507630216463,294507730623016,79.113924,0.000000,158,125,0
294507730623016,294507830990992,77.215190,0.000000,158,122,0
294507830990992,294507931374880,78.616352,0.000000,159,125,0
294507931374880,294508031733350,80.379747,0.000000,158,127,0
294508031733350,294508132033565,79.746835,0.000000,158,126,0
294508132033565,294508232426563,79.746835,0.000000,158,126,0
294508232426563,294508332818266,79.113924,0.000000,158,125,0
294508332818266,294508433191235,78.616352,0.000000,159,125,0
294508433191235,294508533507999,79.617834,0.000000,157,125,0
294508533507999,294508633869405,79.746835,0.000000,158,126,0
294508633869405,294508734235368,78.616352,0.000000,159,125,0
294508734235368,294508834653321,77.215190,0.000000,158,122,0
294508834653321,294508935011248,78.750000,0.000000,160,126,0
294508935011248,294509035369966,79.245283,0.000000,159,126,0
294509035369966,294509135726797,79.746835,0.000000,158,126,0
294509135726797,294509236043857,79.245283,0.000000,159,126,0
294509236043857,294509336371955,79.245283,0.000000,159,126,0
294509336371955,294509436719802,80.379747,0.000000,158,127,0
294509436719802,294509537044317,79.617834,0.000000,157,125,0
294509537044317,294509637363999,79.874214,0.000000,159,127,0
294509637363999,294509737726425,78.750000,0.000000,160,126,0
294509737726425,294509838115033,78.343949,0.000000,157,123,0
294509838115033,294509938438411,79.617834,0.000000,157,125,0
294509938438411,294510038759470,78.616352,0.000000,159,125,0
294510038759470,294510139091110,78.616352,0.000000,159,125,0
294510139091110,294510239614817,78.750000,0.000000,160,126,0
294510239614817,294510339982837,80.379747,0.000000,158,127,0
294510339982837,294510440375604,79.245283,0.000000,159,126,0
294510440375604,294510540741462,79.746835,0.000000,158,126,0
294510540741462,294510641047062,78.980892,0.000000,157,124,0
294510641047062,294510741402219,78.750000,0.000000,160,126,0
294510741402219,294510841790238,77.070064,0.000000,157,121,0
294510841790238,294510942135743,79.113924,0.000000,158,125,0
294510942135743,294511042450691,77.987421,0.000000,159,124,0
294511042450691,294511142821509,79.746835,0.000000,158,126,0
294511142821509,294511243170828,79.113924,0.000000,158,125,0
294511243170828,294511343502420,78.343949,0.000000,157,123,0
294511343502420,294511443892084,79.245283,0.000000,159,126,0
294511443892084,294511544298523,78.616352,0.000000,159,125,0
294511544298523,294511644692330,93.710692,0.000000,159,149,0
294511644692330,294511745069164,91.975309,0.000000,162,149,0
294511745069164,294511845440574,91.194969,0.000000,159,145,0
294511845440574,294511945807247,92.546584,0.000000,161,149,0
294511945807247,294512046186311,91.875000,0.000000,160,147,0
294512046186311,294512146558871,93.081761,0.000000,159,148,0
294512146558871,294512246939170,92.592593,0.000000,162,150,0
294512246939170,294512347284791,93.081761,0.000000,159,148,0
294512347284791,294512447658740,92.546584,0.000000,161,149,0
294512447658740,294512548014475,93.081761,0.000000,159,148,0
294512548014475,294512648425701,93.125000,0.000000,160,149,0
294512648425701,294512748802410,88.125000,1.250000,160,141,2
294512748802410,294512849251195,90.000000,0.000000,160,144,0
294512849251195,294512949622780,90.000000,0.625000,160,144,1
294512949622780,294513049980957,91.925466,0.000000,161,148,0
294513049980957,294513150335005,92.500000,0.000000,160,148,0
294513150335005,294513250655163,93.125000,0.000000,160,149,0
294513250655163,294513351156909,91.875000,0.000000,160,147,0
294513351156909,294513451491020,91.925466,0.000000,161,148,0
294513451491020,294513551854728,92.500000,0.000000,160,148,0
294513551854728,294513652209272,92.546584,0.000000,161,149,0
294513652209272,294513752524811,91.875000,0.000000,160,147,0
294513752524811,294513852886494,90.683230,0.000000,161,146,0
294513852886494,294513953290709,93.081761,0.000000,159,148,0
294513953290709,294514053637207,93.125000,0.000000,160,149,0
294514053637207,294514153939901,92.500000,0.000000,160,148,0
294514153939901,294514254258998,92.546584,0.000000,161,149,0
294514254258998,294514354606445,93.710692,0.000000,159,149,0
294514354606445,294514454951338,92.546584,0.000000,161,149,0
294514454951338,294514555283759,93.081761,0.000000,159,148,0
294514555283759,294514655635219,75.776398,0.000000,161,122,0
294514655635219,294514756076331,71.875000,0.000000,160,115,0
294514756076331,294514856506345,74.213836,1.257862,159,118,2
294514856506345,294514957225747,76.100629,0.000000,159,121,0
294514957225747,294515058050411,73.417722,0.000000,158,116,0
