sample_start_ns,sample_end_ns,psi_io_some_total_us,psi_io_full_total_us,psi_io_some_delta_us,psi_io_full_delta_us
29551397452945,29551497820941,18727015475,17861484838,43347,38409
29551497820941,29551598272509,18727033715,17861492680,18240,7842
29551598272509,29551698660841,18727052270,17861501096,18555,8416
29551698660841,29551799023465,18727071200,17861509468,18930,8372
29551799023465,29551899496818,18727087898,17861515809,16698,6341
29551899496818,29551999860518,18727107804,17861525370,19906,9561
29551999860518,29552100259529,18727125530,17861532713,17726,7343
29552100259529,29552200853706,18727144514,17861541628,18984,8915
29552200853706,29552301361781,18727164516,17861549971,20002,8343
29552301361781,29552401863390,18727199197,17861574796,34681,24825
29552401863390,29552502408638,18727272187,17861647407,72990,72611
29552502408638,29552603015095,18727358194,17861732863,86007,85456
29552603015095,29552703643976,18727445960,17861820191,87766,87328
29552703643976,29552804131344,18727534232,17861907907,88272,87716
29552804131344,29552904689343,18727607096,17861979762,72864,71855
