run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,distance_evaluated_count,duplicate_vector_count,final_result_count,recall
run_1777517629483,20,4,20,0,9,29551476447077,29551488438585,11.991000,7.293000,4.698000,0.000000,0.000000,1.302673,0.000000,0.070704,0.104260,32,65,266240,1689,1576,113,10,0.900000
run_1777517629483,20,4,20,1,1,29551476437472,29551487818657,11.381000,6.582000,4.799000,0.000000,0.000000,1.085397,0.000000,0.055204,0.306393,32,68,278528,1630,1528,102,10,0.600000
run_1777517629483,20,4,20,2,0,29551476439697,29551491119347,14.680000,12.685000,1.995000,0.000000,0.000000,1.268808,0.000000,0.042305,0.089620,32,56,229376,1242,1150,92,10,0.900000
run_1777517629483,20,4,20,3,10,29551476440449,29551488173126,11.732000,8.985000,2.747000,0.000000,0.000000,1.040701,0.000000,0.038645,0.037731,32,41,167936,872,748,124,10,1.000000
run_1777517629483,20,4,20,4,12,29551476490369,29551488482336,11.992000,9.898000,2.094000,0.000000,0.000000,1.220185,0.000000,0.064281,0.068445,32,62,253952,1403,1279,124,10,1.000000
run_1777517629483,20,4,20,5,6,29551476503561,29551488162390,11.659000,8.699000,2.960000,0.000000,0.000000,1.145668,0.000000,0.054454,0.351927,30,66,270336,1590,1506,84,10,1.000000
run_1777517629483,20,4,20,6,5,29551476504342,29551487422907,10.918000,6.997000,3.921000,0.000000,0.000000,1.088991,0.000000,0.058527,0.288467,30,68,278528,1747,1643,104,10,0.900000
run_1777517629483,20,4,20,7,14,29551476582667,29551488389223,11.806000,7.602000,4.204000,0.000000,0.000000,1.237224,0.000000,0.056990,0.050015,32,50,204800,1162,880,282,10,1.000000
run_1777517629483,20,4,20,8,8,29551476599222,29551491369569,14.770000,12.728000,2.042000,0.000000,0.000000,1.235056,0.000000,0.065476,0.077901,32,67,274432,1562,1473,89,10,0.800000
run_1777517629483,20,4,20,9,11,29551476601377,29551488880605,12.279000,9.062000,3.217000,0.000000,0.000000,0.832181,0.000000,0.071248,0.093697,32,69,282624,1576,1443,133,10,1.000000
run_1777517629483,20,4,20,10,2,29551476613988,29551489878192,13.264000,11.509000,1.755000,0.000000,0.000000,0.805451,0.000000,0.054621,0.090567,32,72,294912,1669,1572,97,10,1.000000
