sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
29223248097751,29223348748022,80.000000,10.000000,200,160,20
29223348748022,29223449128924,71.144279,9.950249,201,143,20
29223449128924,29223549473669,69.154229,9.452736,201,139,19
29223549473669,29223649906328,72.361809,10.050251,199,144,20
29223649906328,29223750279128,72.500000,10.000000,200,145,20
29223750279128,29223850729821,68.500000,10.500000,200,137,21
29223850729821,29223951079964,69.154229,8.457711,201,139,17
29223951079964,29224051424306,72.588832,9.644670,197,143,19
29224051424306,29224151854084,71.144279,9.950249,201,143,20
29224151854084,29224252203773,73.604061,9.137056,197,145,18
29224252203773,29224352543770,69.849246,10.050251,199,139,20
29224352543770,29224452861802,71.144279,9.950249,201,143,20
29224452861802,29224553225110,64.141414,11.111111,198,127,22
29224553225110,29224653581014,71.500000,10.000000,200,143,20
29224653581014,29224753918199,73.469388,9.693878,196,144,19
29224753918199,29224854260079,68.316832,9.900990,202,138,20
29224854260079,29224954616888,67.839196,10.552764,199,135,21
29224954616888,29225054969346,70.646766,9.950249,201,142,20
29225054969346,29225155309194,70.050761,12.182741,197,138,24
29225155309194,29225255731981,70.935961,9.852217,203,144,20
29225255731981,29225356118240,72.361809,9.547739,199,144,19
29225356118240,29225456474733,74.129353,9.452736,201,149,19
29225456474733,29225556867917,81.188119,9.405941,202,164,19
29225556867917,29225657220042,88.442211,9.547739,199,176,19
29225657220042,29225757528349,87.623762,9.405941,202,177,19
29225757528349,29225857901647,83.500000,11.000000,200,167,22
29225857901647,29225958466455,85.000000,9.500000,200,170,19
29225958466455,29226058860786,85.572139,10.945274,201,172,22
29226058860786,29226159217746,87.878788,10.101010,198,174,20
29226159217746,29226259597523,85.000000,13.000000,200,170,26
29226259597523,29226360033896,86.567164,9.950249,201,174,20
29226360033896,29226460388875,86.567164,9.950249,201,174,20
