sample_start_ns,sample_end_ns,psi_io_some_total_us,psi_io_full_total_us,psi_io_some_delta_us,psi_io_full_delta_us
29271316247263,29271416789330,18505708867,17645551699,59319,57544
29271416789330,29271517412973,18505757374,17645599013,48507,47314
29271517412973,29271617961630,18505803992,17645644377,46618,45364
29271617961630,29271718460097,18505853910,17645693749,49918,49372
29271718460097,29271819022217,18505904161,17645743029,50251,49280
29271819022217,29271919452030,18505947152,17645785254,42991,42225
29271919452030,29272019901881,18505991228,17645828393,44076,43139
29272019901881,29272120437471,18506042428,17645878715,51200,50322
29272120437471,29272221072607,18506092598,17645928208,50170,49493
29272221072607,29272321640754,18506138941,17645974258,46343,46050
29272321640754,29272422106441,18506188299,17646022824,49358,48566
29272422106441,29272522613532,18506237012,17646070688,48713,47864
29272522613532,29272623147587,18506284553,17646117282,47541,46594
29272623147587,29272723762521,18506336379,17646168695,51826,51413
29272723762521,29272824264096,18506386999,17646219007,50620,50312
29272824264096,29272924763403,18506431267,17646258755,44268,39748
29272924763403,29273025253325,18506479088,17646301114,47821,42359
29273025253325,29273125710344,18506528049,17646349417,48961,48303
29273125710344,29273226101410,18506578762,17646398801,50713,49384
29273226101410,29273326501915,18506631191,17646450497,52429,51696
29273326501915,29273426977562,18506676144,17646494112,44953,43615
29273426977562,29273527469580,18506724223,17646540885,48079,46773
29273527469580,29273627858847,18506771930,17646587430,47707,46545
29273627858847,29273728275700,18506821383,17646636093,49453,48663
29273728275700,29273828662018,18506871076,17646685054,49693,48961
29273828662018,29273929157868,18506915495,17646725370,44419,40316
29273929157868,29274029541754,18506957853,17646763421,42358,38051
29274029541754,29274130049271,18507007158,17646811717,49305,48296
29274130049271,29274230550999,18507056398,17646859920,49240,48203
29274230550999,29274331048308,18507107070,17646909898,50672,49978
29274331048308,29274431637782,18507151370,17646952699,44300,42801
29274431637782,29274532167204,18507198912,17646999361,47542,46662
29274532167204,29274632808259,18507247531,17647046271,48619,46910
29274632808259,29274733340384,18507297746,17647095625,50215,49354
29274733340384,29274833800233,18507348616,17647145953,50870,50328
29274833800233,29274934170480,18507393530,17647186656,44914,40703
29274934170480,29275034635115,18507437544,17647230152,44014,43496
29275034635115,29275135233606,18507487972,17647280021,50428,49869
29275135233606,29275235839420,18507537850,17647329190,49878,49169
29275235839420,29275336409042,18507590242,17647381039,52392,51849
29275336409042,29275436941005,18507640490,17647429976,50248,48937
29275436941005,29275537393171,18507689712,17647478212,49222,48236
29275537393171,29275637789133,18507726690,17647509759,36978,31547
29275637789133,29275738191531,18507776726,17647558909,50036,49150
29275738191531,29275838854228,18507825904,17647607455,49178,48546
29275838854228,29275939325119,18507870826,17647648153,44922,40698
29275939325119,29276039949316,18507917811,17647689825,46985,41672
29276039949316,29276140561494,18507965931,17647737527,48120,47702
29276140561494,29276241185007,18508014329,17647785402,48398,47875
29276241185007,29276341800905,18508063354,17647833794,49025,48392
29276341800905,29276442188974,18508111378,17647872939,48024,39145
29276442188974,29276542555799,18508158394,17647919522,47016,46583
29276542555799,29276643067422,18508212298,17647972931,53904,53409
29276643067422,29276743608301,18508277749,17648037554,65451,64623
29276743608301,29276844127913,18508364872,17648123658,87123,86104
29276844127913,29276944788879,18508426300,17648179284,61428,55626
29276944788879,29277045325895,18508493850,17648245681,67550,66397
29277045325895,29277146029011,18508578472,17648329255,84622,83574
29277146029011,29277246646428,18508664449,17648414600,85977,85345
29277246646428,29277347223069,18508748987,17648498586,84538,83986
29277347223069,29277447810620,18508833430,17648582534,84443,83948
29277447810620,29277548186029,18508892991,17648637976,59561,55442
29277548186029,29277648642448,18508936829,17648676903,43838,38927
29277648642448,29277749008680,18509023355,17648761139,86526,84236
