sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
294771849746346,294771950249001,sda,0,0,0.000000,0,0.000000,0
294771950249001,294772050596865,sda,0,0,0.000000,0,0.000000,0
294772050596865,294772150949830,sda,0,0,0.000000,0,0.000000,0
294772150949830,294772251312713,sda,0,0,0.000000,0,0.000000,0
294772251312713,294772351638941,sda,0,0,0.000000,0,0.000000,0
294772351638941,294772451986471,sda,0,0,0.000000,0,0.000000,0
294772451986471,294772552316826,sda,0,0,0.000000,0,0.000000,0
294772552316826,294772652660825,sda,0,0,0.000000,0,0.000000,0
294772652660825,294772753013773,sda,0,0,0.000000,0,0.000000,0
294772753013773,294772853333916,sda,0,0,0.000000,0,0.000000,0
294772853333916,294772953687124,sda,0,0,0.000000,0,0.000000,0
294772953687124,294773053997855,sda,0,0,0.000000,0,0.000000,0
294773053997855,294773154322444,sda,0,0,0.000000,0,0.000000,0
294773154322444,294773254684768,sda,0,0,0.000000,0,0.000000,0
294773254684768,294773355057208,sda,0,0,0.000000,0,0.000000,0
294773355057208,294773455406944,sda,0,0,0.000000,0,0.000000,0
294773455406944,294773555730260,sda,0,0,0.000000,0,0.000000,0
294773555730260,294773656099680,sda,0,0,0.000000,0,0.000000,0
294773656099680,294773756414920,sda,0,0,0.000000,0,0.000000,0
294773756414920,294773856722986,sda,0,0,0.000000,0,0.000000,0
294773856722986,294773957044343,sda,0,0,0.000000,0,0.000000,0
294773957044343,294774057398445,sda,0,0,0.000000,0,0.000000,0
294774057398445,294774157760214,sda,0,0,0.000000,0,0.000000,0
294774157760214,294774258122620,sda,0,0,0.000000,0,0.000000,0
294774258122620,294774358446098,sda,0,0,0.000000,0,0.000000,0
294774358446098,294774458774059,sda,0,0,0.000000,0,0.000000,0
294774458774059,294774559164859,sda,0,0,0.000000,0,0.000000,0
294774559164859,294774659556718,sda,0,0,0.000000,0,0.000000,0
294774659556718,294774759962884,sda,0,0,0.000000,0,0.000000,0
294774759962884,294774860292336,sda,0,0,0.000000,0,0.000000,0
294774860292336,294774960651309,sda,0,0,0.000000,0,0.000000,0
294774960651309,294775061029716,sda,0,0,0.000000,0,0.000000,0
294775061029716,294775161513820,sda,0,0,0.000000,0,0.000000,0
294775161513820,294775261840607,sda,0,0,0.000000,0,0.000000,0
294775261840607,294775362214422,sda,0,0,0.000000,0,0.000000,0
294775362214422,294775462544015,sda,0,0,0.000000,0,0.000000,0
294775462544015,294775562923516,sda,0,0,0.000000,0,0.000000,0
294775562923516,294775663275341,sda,0,0,0.000000,0,0.000000,0
294775663275341,294775763637838,sda,0,0,0.000000,0,0.000000,0
294775763637838,294775863962205,sda,0,0,0.000000,0,0.000000,0
294775863962205,294775964302229,sda,0,0,0.000000,0,0.000000,0
294775964302229,294776064625916,sda,0,0,0.000000,0,0.000000,0
294776064625916,294776164988438,sda,0,0,0.000000,0,0.000000,0
294776164988438,294776265345343,sda,0,0,0.000000,0,0.000000,0
294776265345343,294776365711674,sda,0,0,0.000000,0,0.000000,0
294776365711674,294776466064554,sda,0,0,0.000000,0,0.000000,0
294776466064554,294776566412829,sda,0,0,0.000000,0,0.000000,0
294776566412829,294776666788339,sda,0,0,0.000000,0,0.000000,0
294776666788339,294776767186725,sda,0,0,0.000000,0,0.000000,0
294776767186725,294776867696719,sda,0,0,0.000000,0,0.000000,0
294776867696719,294776968049927,sda,0,0,0.000000,0,0.000000,0
294776968049927,294777068374195,sda,0,0,0.000000,0,0.000000,0
294777068374195,294777168731289,sda,0,0,0.000000,0,0.000000,0
294777168731289,294777269074407,sda,0,0,0.000000,0,0.000000,0
294777269074407,294777369418244,sda,0,0,0.000000,0,0.000000,0
294777369418244,294777469748171,sda,0,0,0.000000,0,0.000000,0
294777469748171,294777570050662,sda,0,0,0.000000,0,0.000000,0
294777570050662,294777670380043,sda,0,0,0.000000,0,0.000000,0
294777670380043,294777770737891,sda,0,0,0.000000,0,0.000000,0
294777770737891,294777871104099,sda,0,0,0.000000,0,0.000000,0
294777871104099,294777971471016,sda,0,0,0.000000,0,0.000000,0
294777971471016,294778071857273,sda,0,0,0.000000,0,0.000000,0
294778071857273,294778172181811,sda,0,0,0.000000,0,0.000000,0
294778172181811,294778272497026,sda,0,0,0.000000,0,0.000000,0
294778272497026,294778372840247,sda,0,0,0.000000,0,0.000000,0
294778372840247,294778473159070,sda,0,0,0.000000,0,0.000000,0
294778473159070,294778573467725,sda,0,0,0.000000,0,0.000000,0
294778573467725,294778673813859,sda,0,0,0.000000,0,0.000000,0
294778673813859,294778774142056,sda,0,0,0.000000,0,0.000000,0
294778774142056,294778874462417,sda,0,0,0.000000,0,0.000000,0
294778874462417,294778975029199,sda,0,0,0.000000,0,0.000000,0
294778975029199,294779076339412,sda,7664,3923968,36.937910,0,8.913218,903
294779076339412,294779177644791,sda,14704,7528448,70.871730,0,8.992612,911
294779177644791,294779279058365,sda,14880,7618560,71.643516,0,7.996957,811
294779279058365,294779380135930,sda,17368,8892416,83.900604,0,10.625503,1074
294779380135930,294779481475083,sda,14272,7307264,68.766610,0,8.742919,886
294779481475083,294779582207231,sda,14168,7254016,68.676871,0,9.351533,942
294779582207231,294779683616257,sda,13432,6877184,64.674655,0,9.308836,944
294779683616257,294779784934131,sda,14840,7598080,71.518415,0,12.228839,1239
294779784934131,294779885726937,sda,16208,8298496,78.518129,0,15.794778,1592
294779885726937,294779986499904,sda,13752,7041024,66.633383,0,7.740171,780
294779986499904,294780087135907,sda,13752,7041024,66.724070,0,8.565523,862
294780087135907,294780187926508,sda,13440,6881280,65.110238,0,7.778503,784
294780187926508,294780288658462,sda,13432,6877184,65.109367,0,7.703613,776
294780288658462,294780389449527,sda,16512,8454144,79.992210,0,9.921514,1000
294780389449527,294780490144101,sda,14576,7462912,70.680944,0,8.937920,900
294780490144101,294780590770430,sda,14168,7254016,68.749092,0,12.491760,1257
294780590770430,294780691526235,sda,12880,6594560,62.418860,0,7.364340,742
294780691526235,294780792247393,sda,12512,6406144,60.656322,0,7.625012,768
294780792247393,294780892940822,sda,16248,8318976,78.789588,0,11.649221,1173
294780892940822,294780993626671,sda,15056,7708672,73.014853,0,10.746297,1082
294780993626671,294781094320964,sda,16192,8290304,78.517359,0,13.039468,1313
294781094320964,294781195050094,sda,14064,7200768,68.174792,0,7.793178,785
294781195050094,294781295861681,sda,13984,7159808,67.731550,0,8.173664,824
294781295861681,294781396577036,sda,17160,8785920,83.193931,0,12.808375,1290
294781396577036,294781497345214,sda,13984,7159808,67.760727,0,12.771889,1287
294781497345214,294781598057431,sda,16912,8658944,81.994149,0,10.276807,1035
294781598057431,294781698717143,sda,14704,7528448,71.326327,0,8.722457,878
294781698717143,294781799441568,sda,12608,6455296,61.119733,0,8.657284,872
294781799441568,294781900256882,sda,13704,7016448,66.372915,0,8.520531,859
294781900256882,294782000844524,sda,18360,9400320,89.124703,0,13.053293,1313
294782000844524,294782101622157,sda,8704,4456448,42.172056,0,6.707838,676
294782101622157,294782202258657,sda,16520,8458240,80.153883,0,11.467012,1154
294782202258657,294782302901170,sda,12584,6443008,61.053039,0,10.591945,1066
294782302901170,294782403599751,sda,14976,7667712,72.617706,0,12.880023,1297
294782403599751,294782504352722,sda,15632,8003584,75.757692,0,8.565504,863
294782504352722,294782605074827,sda,13328,6823936,64.611562,0,8.429133,849
294782605074827,294782705879498,sda,15728,8052736,76.183846,0,8.422229,849
294782705879498,294782806670180,sda,14168,7254016,68.636987,0,8.840103,891
294782806670180,294782907453712,sda,15048,7704576,72.905326,0,10.090934,1017
294782907453712,294783008274833,sda,13608,6967296,65.904160,0,9.095316,917
294783008274833,294783109042074,sda,16016,8200192,77.607687,0,9.864317,994
294783109042074,294783209739876,sda,13144,6729728,63.734944,0,9.175970,924
294783209739876,294783310490455,sda,16328,8359936,79.132610,0,10.977604,1106
294783310490455,294783411291568,sda,14304,7323648,69.288669,0,9.335214,941
294783411291568,294783512151687,sda,12872,6590464,62.315574,0,7.783056,785
294783512151687,294783612837404,sda,15776,8077312,76.506631,0,9.385641,945
294783612837404,294783713631127,sda,15888,8134656,76.967218,0,10.943142,1103
294783713631127,294783815172819,sda,15064,7712768,72.437918,0,11.157978,1133
