sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
206426834726042,206426935122188,sda,0,0,0.000000,0,0.000000,0
206426935122188,206427035570025,sda,0,0,0.000000,0,0.000000,0
206427035570025,206427135914729,sda,0,0,0.000000,0,0.000000,0
206427135914729,206427236329055,sda,0,0,0.000000,0,0.000000,0
206427236329055,206427336702971,sda,0,0,0.000000,0,0.000000,0
206427336702971,206427437091913,sda,0,0,0.000000,0,0.000000,0
206427437091913,206427538045181,sda,0,0,0.000000,0,0.000000,0
206427538045181,206427639029710,sda,0,0,0.000000,0,0.000000,0
206427639029710,206427739982655,sda,0,0,0.000000,0,0.000000,0
206427739982655,206427841044200,sda,0,0,0.000000,0,0.000000,0
206427841044200,206427943060289,sda,0,0,0.000000,0,0.000000,0
206427943060289,206428045046566,sda,0,0,0.000000,0,0.000000,0
206428045046566,206428146052452,sda,18136,9285632,87.672799,0,16.929706,1710
206428146052452,206428247899272,sda,10472,5361664,50.205605,0,13.166832,1341
206428247899272,206428350057178,sda,17784,9105408,85.001681,0,14.937659,1526
206428350057178,206428453068698,sda,10560,5406720,50.055081,0,6.999217,721
206428453068698,206428558071699,sda,15688,8032256,72.951784,0,11.999657,1260
206428558071699,206428660582860,sda,13584,6955008,64.703320,0,10.525683,1079
206428660582860,206428763054598,sda,12624,6463488,60.153781,0,10.929843,1120
206428763054598,206428865540640,sda,10768,5513216,51.302718,0,10.059906,1031
206428865540640,206428968060674,sda,13328,6823936,63.478447,0,9.988292,1024
206428968060674,206429071061683,sda,11056,5660672,52.411501,0,8.912534,918
206429071061683,206429176120736,sda,9912,5074944,46.067841,0,8.557092,899
206429176120736,206429278363689,sda,12768,6537216,60.976085,0,11.286841,1154
206429278363689,206429381050437,sda,12080,6184960,57.441078,0,9.163792,941
206429381050437,206429483970994,sda,11016,5640192,52.262701,0,7.636958,786
206429483970994,206429586465737,sda,17176,8794112,81.825843,0,16.625243,1704
206429586465737,206429689055151,sda,8864,4538368,42.188807,0,5.400167,554
206429689055151,206429796086493,sda,18560,9502720,84.671460,0,17.789182,1904
206429796086493,206429898484482,sda,11664,5971968,55.619378,0,7.636869,782
206429898484482,206430000860365,sda,11976,6131712,57.119471,0,11.858262,1214
206430000860365,206430104078133,sda,14368,7356416,67.969160,0,15.472142,1597
206430104078133,206430209058713,sda,11832,6057984,55.032500,0,7.620457,800
206430209058713,206430312063102,sda,15680,8028160,74.329357,0,14.795486,1524
206430312063102,206430413876315,sda,13032,6672384,62.499562,0,9.370100,954
206430413876315,206430517252792,sda,14520,7434240,68.582757,0,10.418231,1077
206430517252792,206430618490450,sda,12824,6565888,61.851675,0,13.809091,1398
206430618490450,206430721064358,sda,16632,8515584,79.173095,0,14.448119,1482
206430721064358,206430824080773,sda,14056,7196672,66.623181,0,10.056650,1036
206430824080773,206430927077589,sda,12328,6311936,58.443858,0,10.233326,1054
206430927077589,206431030071683,sda,15624,7999488,74.071298,0,13.418245,1382
206431030071683,206431133085303,sda,12120,6205440,57.448411,0,9.173544,945
206431133085303,206431236086870,sda,16736,8568832,79.337385,0,11.630891,1198
206431236086870,206431338085474,sda,11104,5685248,53.156365,0,8.000109,816
206431338085474,206431441084632,sda,15152,7757824,71.830077,0,11.145722,1148
206431441084632,206431544069273,sda,14784,7569408,70.095404,0,9.875259,1017
206431544069273,206431646346005,sda,16056,8220672,76.653248,0,14.538986,1487
206431646346005,206431748294199,sda,11976,6131712,57.359096,0,9.485210,967
206431748294199,206431852063638,sda,19632,10051584,92.377270,0,18.358006,1905
206431852063638,206431956080424,sda,15832,8105984,74.319435,0,11.584669,1205
206431956080424,206432059079395,sda,12376,6336512,58.670186,0,7.116576,733
206432059079395,206432162074393,sda,14912,7634944,70.695181,0,9.689791,998
206432162074393,206432265076061,sda,14536,7442432,68.908168,0,11.465834,1181
206432265076061,206432368070097,sda,13968,7151616,66.220461,0,10.136509,1044
206432368070097,206432470405658,sda,15368,7868416,73.326478,0,9.644741,987
206432470405658,206432573076071,sda,16480,8437760,78.375793,0,14.152081,1453
206432573076071,206432676050603,sda,12384,6340608,58.722044,0,9.866517,1016
206432676050603,206432778073726,sda,17000,8704000,81.361764,0,11.879660,1212
206432778073726,206432884948246,sda,15176,7770112,69.335107,0,8.973140,959
206432884948246,206432989072969,sda,14064,7200768,65.951556,0,8.816350,918
206432989072969,206433094074520,sda,15904,8142848,73.957241,0,10.723651,1126
206433094074520,206433197067023,sda,13288,6803456,62.997607,0,7.806393,804
206433197067023,206433300075871,sda,15800,8089600,74.894962,0,10.630155,1095
206433300075871,206433403083110,sda,13424,6873088,63.633270,0,9.902217,1020
206433403083110,206433506059841,sda,14048,7192576,66.610922,0,10.400408,1071
206433506059841,206433611080919,sda,14240,7290880,66.206948,0,10.216997,1073
206433611080919,206433713465266,sda,11360,5816320,54.176983,0,8.507160,871
206433713465266,206433816079331,sda,12808,6557696,60.945897,0,10.544363,1082
206433816079331,206433919075191,sda,13288,6803456,62.995554,0,11.398516,1174
206433919075191,206434022077451,sda,13424,6873088,63.636346,0,10.844422,1117
206434022077451,206434125081275,sda,11808,6045696,55.974864,0,10.475339,1079
206434125081275,206434228075223,sda,13368,6844416,63.375993,0,9.922913,1022
