run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,metadata_read_bytes,code_logical_bytes,code_physical_bytes,payload_logical_bytes,payload_physical_bytes,distance_evaluated_count,duplicate_vector_count,coarse_candidate_count_before_dedupe,coarse_candidate_count_after_dedupe,rerank_candidate_count,final_result_count,coarse_candidate_hash,payload_page_hash,final_result_hash,recall,unique_payload_pages,payload_candidates,postings_with_payload,total_payload_page_spans,truth_count,coarse_recall,coarse_recall_after_dedupe,rerank_recall,final_recall,truth_recovered_by_head_result,truth_dropped_per_posting_topr,truth_dropped_global_topr,truth_dropped_rerank_topk,truth_missing_not_observed_in_scanned_posting,truth_missing_not_in_posting_reserved
run_1777697818313,1,4,1,0,0,132990367904285,132990384653616,16.749000,4.275000,12.474000,0.000000,0.000000,8.616837,0.000000,0.000000,0.000000,64,106,434176,3772,0,90528,0,49152,434176,384,0,3685,3268,384,10,458395740871195983,4887395063611776299,16743396224537996221,1.000000,106,384,55,391,10,9,9,9,10,1,0,0,0,0,0
run_1777697818313,1,4,1,1,0,132990384653833,132990391193367,6.540000,0.514000,6.026000,0.000000,0.000000,3.483616,0.000000,0.000000,0.000000,64,127,520192,4437,0,106488,0,49152,520192,384,0,4192,3609,384,10,15513015544152763075,2461292098262018082,17582900506091755646,0.800000,127,384,59,393,10,8,8,8,8,0,0,0,0,2,0
run_1777697818313,1,4,1,2,0,132990391193820,132990395627695,4.434000,0.454000,3.980000,0.000000,0.000000,2.181228,0.000000,0.000000,0.000000,62,112,458752,3352,0,80448,0,49152,458752,384,0,3280,2700,384,10,9068273429082947186,1778470884467703253,8586337513529954595,1.000000,112,384,59,392,10,8,8,8,10,2,0,0,0,0,0
run_1777697818313,1,4,1,3,0,132990395627801,132990399194913,3.567000,0.414000,3.153000,0.000000,0.000000,1.613013,0.000000,0.000000,0.000000,64,88,360448,3006,0,72144,0,49152,360448,384,0,2971,2240,384,10,3643696445676702004,789572423833104146,13897188794163542207,1.000000,88,384,57,394,10,8,8,8,10,2,0,0,0,0,0
run_1777697818313,1,4,1,4,0,132990399194994,132990403572208,4.378000,0.420000,3.958000,0.000000,0.000000,2.146617,0.000000,0.000000,0.000000,64,116,475136,3332,0,79968,0,49152,475136,384,0,3295,2791,384,10,3877183685778246774,15198985944068639411,9393272910566742593,1.000000,116,384,63,390,10,8,8,8,10,2,0,0,0,0,0
run_1777697818313,1,4,1,5,0,132990403572279,132990407915416,4.343000,0.387000,3.956000,0.000000,0.000000,1.847677,0.000000,0.000000,0.000000,64,114,466944,3803,0,91272,0,49152,466944,384,0,3680,3372,384,10,13904309928496774147,16271931760042438891,6156509953315345658,1.000000,114,384,57,388,10,9,9,9,10,1,0,0,0,0,0
run_1777697818313,1,4,1,6,0,132990407915479,132990413366224,5.451000,0.423000,5.028000,0.000000,0.000000,2.265083,0.000000,0.000000,0.000000,63,139,569344,4620,0,110880,0,49152,569344,384,0,4436,3947,384,10,9741194822042628544,14978464502366808591,16683073332244091980,0.900000,139,384,62,397,10,8,8,8,9,1,0,0,0,1,0
run_1777697818313,1,4,1,7,0,132990413366816,132990416949537,3.583000,0.438000,3.145000,0.000000,0.000000,1.467188,0.000000,0.000000,0.000000,64,91,372736,3274,0,78576,0,49152,372736,384,0,3261,2256,384,10,5858891175440331070,6448529505613632607,16224408989733346580,1.000000,91,384,52,393,10,9,9,9,10,1,0,0,0,0,0
run_1777697818313,1,4,1,8,0,132990416949580,132990421276040,4.326000,0.418000,3.908000,0.000000,0.000000,1.873897,0.000000,0.000000,0.000000,64,115,471040,3762,0,90288,0,49152,471040,384,0,3678,3310,384,10,3902319467628744434,364780911405013779,7297625398174754022,0.900000,115,384,60,391,10,8,8,8,9,1,0,0,0,1,0
run_1777697818313,1,4,1,9,0,132990421276085,132990425541750,4.266000,0.331000,3.935000,0.000000,0.000000,2.009555,0.000000,0.000000,0.000000,64,128,524288,3585,0,86040,0,49152,524288,384,0,3542,3071,384,10,13135848520189456900,13263048832368052743,10641140244570390716,0.900000,128,384,61,395,10,7,7,7,9,2,0,0,0,1,0
run_1777697818313,1,4,1,10,0,132990425541813,132990429737889,4.196000,0.360000,3.836000,0.000000,0.000000,1.853486,0.000000,0.000000,0.000000,64,114,466944,3598,0,86352,0,49152,466944,384,0,3529,3179,384,10,13771074480636436774,1674812529928114859,7377395311179958219,1.000000,114,384,59,385,10,9,9,9,10,1,0,0,0,0,0
run_1777697818313,1,4,1,11,0,132990429738005,132990434057855,4.320000,0.471000,3.849000,0.000000,0.000000,1.875440,0.000000,0.000000,0.000000,64,114,466944,3689,0,88536,0,49152,466944,384,0,3622,3153,384,10,11344020554259462870,15421921452582219309,18418111789423623583,1.000000,114,384,60,388,10,9,9,9,10,1,0,0,0,0,0
run_1777697818313,1,4,1,12,0,132990434057897,132990439033499,4.976000,0.452000,4.524000,0.000000,0.000000,2.146826,0.000000,0.000000,0.000000,63,133,544768,4681,0,112344,0,49152,544768,384,0,4396,3715,384,10,10696234844450362227,4341149020408712893,9082893827890345308,1.000000,133,384,57,394,10,10,10,10,10,0,0,0,0,0,0
run_1777697818313,1,4,1,13,0,132990439033586,132990443530309,4.497000,0.395000,4.102000,0.000000,0.000000,2.030018,0.000000,0.000000,0.000000,64,125,512000,3763,0,90312,0,49152,512000,384,0,3680,3266,384,10,13069805848821906079,7663792377351471088,11679498044253145823,0.900000,125,384,62,394,10,9,9,9,9,0,0,0,0,1,0
run_1777697818313,1,4,1,14,0,132990443530356,132990448313918,4.783000,0.457000,4.326000,0.000000,0.000000,2.092431,0.000000,0.000000,0.000000,64,131,536576,4324,0,103776,0,49152,536576,384,0,4067,3527,384,10,2483409677633051911,7782229594206603777,8449956363925583191,1.000000,131,384,59,393,10,9,9,9,10,1,0,0,0,0,0
run_1777697818313,1,4,1,15,0,132990448314023,132990452175582,3.861000,0.418000,3.443000,0.000000,0.000000,1.592332,0.000000,0.000000,0.000000,63,97,397312,3379,0,81096,0,49152,397312,384,0,3352,2874,384,10,3457286071579780528,4048504039404789867,11617823044640494380,1.000000,97,384,56,389,10,9,9,9,10,1,0,0,0,0,0
run_1777697818313,1,4,1,16,0,132990452175647,132990457237932,5.062000,0.429000,4.633000,0.000000,0.000000,2.065912,0.000000,0.000000,0.000000,63,125,512000,5067,0,121608,0,49152,512000,384,0,4699,4013,384,10,10041852348307299716,6222031685532690991,616342367370601290,1.000000,125,384,57,392,10,9,9,9,10,1,0,0,0,0,0
run_1777697818313,1,4,1,17,0,132990457238000,132990462250127,5.012000,0.398000,4.614000,0.000000,0.000000,2.118309,0.000000,0.000000,0.000000,64,135,552960,4749,0,113976,0,49152,552960,384,0,4476,3910,384,10,284403539480352476,16251305365049475977,17671887456827711619,0.900000,135,384,62,392,10,7,7,7,9,2,0,0,0,1,0
