timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-14T10:17:28+08:00,0.5,Unknown,32.10,5.74,11.96,S,1,235810816,0,0.00,0.00
2026-04-14T10:17:29+08:00,1.6,BuildTree,87.60,503.42,804.86,S,6,516014080,0,254.09,0.00
2026-04-14T10:17:30+08:00,2.6,BuildTree,152.00,504.00,805.70,S,3,516014080,0,0.00,0.00
2026-04-14T10:17:31+08:00,3.7,BuildTree,173.00,504.61,806.45,S,6,516014080,0,0.00,0.00
2026-04-14T10:17:32+08:00,4.7,BuildTree,185.00,505.18,807.95,S,3,516014080,0,0.00,0.00
2026-04-14T10:17:33+08:00,5.8,BuildTree,192.00,505.71,807.95,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:34+08:00,6.9,BuildTree,198.00,506.28,807.95,S,3,516014080,0,0.00,0.00
2026-04-14T10:17:35+08:00,7.9,BuildTree,202.00,506.80,810.95,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:36+08:00,9.0,BuildTree,205.00,507.34,810.95,S,6,516014080,0,0.00,0.00
2026-04-14T10:17:37+08:00,10.0,BuildTree,208.00,507.95,810.95,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:38+08:00,11.1,BuildTree,211.00,508.57,810.95,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:39+08:00,12.2,BuildTree,213.00,509.13,810.95,S,3,516014080,0,0.00,0.00
2026-04-14T10:17:40+08:00,13.2,BuildTree,214.00,509.71,816.95,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:41+08:00,14.3,BuildTree,216.00,510.27,816.95,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:43+08:00,15.3,BuildTree,217.00,510.82,816.95,S,6,516014080,0,0.00,0.00
2026-04-14T10:17:44+08:00,16.4,BuildTree,218.00,511.42,816.95,S,2,516014080,0,0.00,0.00
2026-04-14T10:17:45+08:00,17.5,BuildTree,218.00,511.95,816.95,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:46+08:00,18.5,BuildTree,219.00,512.56,816.95,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:47+08:00,19.6,BuildTree,220.00,513.12,816.95,S,3,516014080,0,0.00,0.00
2026-04-14T10:17:48+08:00,20.6,BuildTree,220.00,513.68,816.95,S,2,516014080,0,0.00,0.00
2026-04-14T10:17:49+08:00,21.7,BuildTree,221.00,514.29,816.95,S,3,516014080,0,0.00,0.00
2026-04-14T10:17:50+08:00,22.7,BuildTree,221.00,514.93,816.95,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:51+08:00,23.8,BuildGraph,224.00,1030.08,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:17:52+08:00,24.9,BuildGraph,230.00,1030.11,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:17:53+08:00,25.9,BuildGraph,230.00,1030.11,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:17:54+08:00,27.0,BuildGraph,234.00,1030.14,1331.87,S,4,516014080,0,0.00,0.00
2026-04-14T10:17:55+08:00,28.1,BuildGraph,239.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:17:56+08:00,29.1,BuildGraph,245.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:17:57+08:00,30.2,BuildGraph,251.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:17:58+08:00,31.2,BuildGraph,256.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:00+08:00,32.3,BuildGraph,261.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:01+08:00,33.4,BuildGraph,265.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:02+08:00,34.4,BuildGraph,269.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:03+08:00,35.5,BuildGraph,273.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:04+08:00,36.6,BuildGraph,277.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:05+08:00,37.6,BuildGraph,280.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:06+08:00,38.7,BuildGraph,283.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:07+08:00,39.8,BuildGraph,287.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:08+08:00,40.8,BuildGraph,289.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:09+08:00,41.9,BuildGraph,292.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:10+08:00,42.9,BuildGraph,295.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:11+08:00,44.0,BuildGraph,297.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
2026-04-14T10:18:12+08:00,45.1,BuildGraph,300.00,1030.14,1331.87,S,6,516014080,0,0.00,0.00
