timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-14T09:46:02+08:00,0.5,Unknown,35.70,5.80,11.96,S,1,234758144,0,0.00,0.00
2026-04-14T09:46:03+08:00,1.6,BuildTree,136.00,503.49,901.00,S,10,516009984,0,254.23,0.00
2026-04-14T09:46:04+08:00,2.6,BuildTree,180.00,503.81,877.39,S,4,516009984,0,0.00,0.00
2026-04-14T09:46:05+08:00,3.7,BuildTree,191.00,504.14,869.76,S,8,516009984,0,0.00,0.00
2026-04-14T09:46:06+08:00,4.8,BuildTree,195.00,504.41,894.52,S,2,516009984,0,0.00,0.00
2026-04-14T09:46:07+08:00,5.8,BuildTree,197.00,504.63,870.51,S,3,516009984,0,0.00,0.00
2026-04-14T09:46:08+08:00,6.9,BuildTree,200.00,504.89,870.51,S,4,516009984,0,0.00,0.00
2026-04-14T09:46:10+08:00,7.9,BuildTree,202.00,505.22,896.02,S,3,516009984,0,0.00,0.00
2026-04-14T09:46:11+08:00,9.0,BuildTree,203.00,505.53,888.02,S,2,516009984,0,0.00,0.00
2026-04-14T09:46:12+08:00,10.1,BuildTree,204.00,505.83,880.02,S,4,516009984,0,0.00,0.00
2026-04-14T09:46:13+08:00,11.1,BuildTree,206.00,506.08,896.02,S,3,516009984,0,0.00,0.00
2026-04-14T09:46:14+08:00,12.2,BuildTree,207.00,506.35,872.01,S,3,516009984,0,0.00,0.00
2026-04-14T09:46:15+08:00,13.2,BuildTree,207.00,506.59,904.03,S,2,516009984,0,0.00,0.00
2026-04-14T09:46:16+08:00,14.3,BuildTree,208.00,506.87,875.01,S,3,516009984,0,0.00,0.00
2026-04-14T09:46:17+08:00,15.4,BuildTree,208.00,507.12,875.01,S,3,516009984,0,0.00,0.00
