sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
265696810371582,265696910817120,77.358491,0.000000,159,123,0
265696910817120,265697011226796,78.481013,0.632911,158,124,1
265697011226796,265697111669163,74.683544,0.632911,158,118,1
265697111669163,265697212240892,76.250000,0.625000,160,122,1
265697212240892,265697312752062,79.375000,0.625000,160,127,1
265697312752062,265697413564269,90.683230,0.000000,161,146,0
265697413564269,265697513897261,91.823899,0.000000,159,146,0
265697513897261,265697614277808,86.708861,0.000000,158,137,0
265697614277808,265697714716261,81.987578,0.621118,161,132,1
265697714716261,265697815767147,77.500000,0.625000,160,124,1
265697815767147,265697916580940,75.316456,0.632911,158,119,1
265697916580940,265698017874466,72.670807,0.000000,161,117,0
265698017874466,265698118553708,76.923077,0.641026,156,120,1
265698118553708,265698219257560,75.796178,0.636943,157,119,1
265698219257560,265698320400821,78.616352,0.628931,159,125,1
265698320400821,265698420944855,83.544304,0.000000,158,132,0
265698420944855,265698521668497,78.125000,0.625000,160,125,1
265698521668497,265698622268605,77.358491,0.000000,159,123,0
265698622268605,265698722823100,76.250000,0.000000,160,122,0
265698722823100,265698823658531,75.796178,0.000000,157,119,0
265698823658531,265698924346039,79.375000,0.625000,160,127,1
265698924346039,265699025032904,75.483871,0.000000,155,117,0
265699025032904,265699125605592,77.500000,0.625000,160,124,1
265699125605592,265699226305312,71.794872,0.000000,156,112,0
265699226305312,265699326965699,69.811321,0.628931,159,111,1
265699326965699,265699427737132,70.253165,1.898734,158,111,3
265699427737132,265699528437751,76.250000,0.625000,160,122,1
265699528437751,265699629067797,79.874214,0.628931,159,127,1
265699629067797,265699730340752,72.784810,0.632911,158,115,1
265699730340752,265699831264014,68.750000,0.625000,160,110,1
265699831264014,265699932251541,69.565217,0.621118,161,112,1
265699932251541,265700032898440,72.151899,0.632911,158,114,1
265700032898440,265700133627302,67.295597,0.000000,159,107,0
265700133627302,265700234745560,71.069182,0.628931,159,113,1
265700234745560,265700335399517,72.151899,0.632911,158,114,1
265700335399517,265700436271579,74.213836,0.628931,159,118,1
265700436271579,265700536927878,70.625000,0.625000,160,113,1
265700536927878,265700637749826,74.050633,0.000000,158,117,0
265700637749826,265700738629043,71.069182,0.628931,159,113,1
265700738629043,265700839409177,77.358491,0.628931,159,123,1
265700839409177,265700940220072,82.278481,0.000000,158,130,0
265700940220072,265701040843669,83.125000,0.000000,160,133,0
265701040843669,265701141388002,31.250000,0.000000,160,50,0
265701141388002,265701242175359,62.893082,0.628931,159,100,1
265701242175359,265701343406214,74.842767,0.628931,159,119,1
265701343406214,265701444194012,79.245283,0.628931,159,126,1
265701444194012,265701545039432,79.375000,0.625000,160,127,1
265701545039432,265701645612550,79.874214,0.628931,159,127,1
265701645612550,265701746565321,83.974359,0.000000,156,131,0
265701746565321,265701847125596,80.503145,0.000000,159,128,0
265701847125596,265701948313475,78.881988,0.000000,161,127,0
265701948313475,265702049233383,74.534161,0.621118,161,120,1
265702049233383,265702149895905,75.460123,0.000000,163,123,0
265702149895905,265702250535399,79.874214,0.628931,159,127,1
265702250535399,265702351166649,83.544304,0.000000,158,132,0
265702351166649,265702451769803,82.500000,0.625000,160,132,1
265702451769803,265702552364685,83.018868,0.000000,159,132,0
265702552364685,265702652934048,77.215190,0.000000,158,122,0
265702652934048,265702753493916,75.155280,0.621118,161,121,1
265702753493916,265702854062394,72.327044,0.000000,159,115,0
265702854062394,265702954927376,75.625000,0.625000,160,121,1
265702954927376,265703055716522,74.683544,0.000000,158,118,0
265703055716522,265703156326486,70.807453,0.621118,161,114,1
265703156326486,265703257091351,73.417722,0.000000,158,116,0
265703257091351,265703358050233,74.375000,0.625000,160,119,1
265703358050233,265703458842289,74.050633,1.265823,158,117,2
265703458842289,265703559657651,77.848101,0.000000,158,123,0
265703559657651,265703660297367,73.913043,0.621118,161,119,1
265703660297367,265703760847716,74.842767,0.000000,159,119,0
265703760847716,265703861467600,65.625000,0.625000,160,105,1
265703861467600,265703962282239,76.582278,0.000000,158,121,0
265703962282239,265704063141190,74.842767,0.628931,159,119,1
265704063141190,265704164034241,73.750000,0.625000,160,118,1
265704164034241,265704264709105,76.100629,0.000000,159,121,0
265704264709105,265704365896370,77.358491,0.628931,159,123,1
265704365896370,265704466509022,71.875000,0.000000,160,115,0
265704466509022,265704567240455,76.875000,0.625000,160,123,1
265704567240455,265704668060115,81.761006,0.628931,159,130,1
265704668060115,265704768677269,81.366460,0.000000,161,131,0
265704768677269,265704869251261,72.784810,0.000000,158,115,0
265704869251261,265704970166700,73.125000,0.625000,160,117,1
265704970166700,265705070901337,68.553459,0.628931,159,109,1
265705070901337,265705172062765,68.354430,0.632911,158,108,1
265705172062765,265705273154622,76.875000,0.625000,160,123,1
265705273154622,265705373844076,82.278481,0.632911,158,130,1
265705373844076,265705474510702,80.000000,0.000000,160,128,0
265705474510702,265705575269870,69.811321,0.628931,159,111,1
265705575269870,265705675891438,75.949367,0.632911,158,120,1
265705675891438,265705776675314,77.987421,0.000000,159,124,0
265705776675314,265705877373851,76.433121,0.636943,157,120,1
265705877373851,265705978050784,78.343949,0.636943,157,123,1
265705978050784,265706078755451,80.000000,0.625000,160,128,1
265706078755451,265706179435859,76.433121,0.636943,157,120,1
265706179435859,265706280178674,75.625000,0.625000,160,121,1
265706280178674,265706380734429,81.875000,0.000000,160,131,0
265706380734429,265706481317307,79.245283,0.628931,159,126,1
265706481317307,265706581845584,77.070064,0.636943,157,121,1
265706581845584,265706682778923,76.100629,0.628931,159,121,1
265706682778923,265706783505568,75.625000,0.625000,160,121,1
265706783505568,265706884139107,75.000000,0.625000,160,120,1
265706884139107,265706984827772,77.848101,0.632911,158,123,1
265706984827772,265707086171684,77.215190,0.000000,158,122,0
265707086171684,265707186737144,73.913043,0.621118,161,119,1
265707186737144,265707287366160,78.846154,0.641026,156,123,1
265707287366160,265707388102811,79.245283,0.000000,159,126,0
265707388102811,265707488799281,81.875000,0.625000,160,131,1
265707488799281,265707589514953,72.151899,0.632911,158,114,1
265707589514953,265707690227365,75.471698,0.000000,159,120,0
265707690227365,265707790933672,77.987421,0.628931,159,124,1
265707790933672,265707891737181,74.842767,0.628931,159,119,1
265707891737181,265707992846975,76.729560,0.000000,159,122,0
265707992846975,265708093745949,72.500000,1.250000,160,116,2
265708093745949,265708194901084,66.666667,0.628931,159,106,1
265708194901084,265708295531067,74.213836,0.000000,159,118,0
265708295531067,265708396574219,81.012658,0.000000,158,128,0
265708396574219,265708497139785,70.370370,0.617284,162,114,1
265708497139785,265708598153244,72.500000,1.250000,160,116,2
265708598153244,265708698657678,80.379747,0.632911,158,127,1
265708698657678,265708799342102,82.389937,0.000000,159,131,0
265708799342102,265708899913511,80.379747,0.000000,158,127,0
265708899913511,265709000521648,77.987421,0.000000,159,124,0
265709000521648,265709101345257,77.639752,0.621118,161,125,1
265709101345257,265709201904804,80.379747,0.000000,158,127,0
265709201904804,265709302497693,83.544304,0.000000,158,132,0
265709302497693,265709403246640,83.647799,0.000000,159,133,0
265709403246640,265709503774767,80.000000,0.625000,160,128,1
265709503774767,265709604979304,77.500000,0.625000,160,124,1
265709604979304,265709705794140,76.397516,0.621118,161,123,1
265709705794140,265709806614818,78.616352,0.000000,159,125,0
265709806614818,265709907275698,81.132075,0.628931,159,129,1
265709907275698,265710007882236,81.987578,0.000000,161,132,0
265710007882236,265710108566334,82.911392,1.265823,158,131,2
265710108566334,265710209217852,79.375000,0.625000,160,127,1
265710209217852,265710309846631,85.534591,0.000000,159,136,0
265710309846631,265710410491406,84.375000,0.000000,160,135,0
265710410491406,265710511342700,60.248447,0.000000,161,97,0
265710511342700,265710612666216,61.006289,0.628931,159,97,1
265710612666216,265710713866208,80.625000,0.625000,160,129,1
265710713866208,265710814768602,80.000000,0.000000,160,128,0
265710814768602,265710916201305,81.250000,0.000000,160,130,0
265710916201305,265711017100711,80.379747,0.000000,158,127,0
265711017100711,265711117803357,81.987578,0.000000,161,132,0
