timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-12T21:09:39+08:00,0.5,Unknown,100.00,197.39,499.24,S,1,0,0,0.00,0.00
2026-04-12T21:09:40+08:00,1.6,SearchSSDIndex,138.00,1424.28,1580.48,S,4,23310336,0,20.04,0.00
2026-04-12T21:09:41+08:00,2.8,SearchSSDIndex,152.00,1424.70,1580.48,S,4,73617408,0,42.26,0.00
2026-04-12T21:09:42+08:00,3.9,SearchSSDIndex,159.00,1424.89,1580.48,S,4,123207680,0,41.75,0.00
2026-04-12T21:09:44+08:00,5.0,SearchSSDIndex,161.00,1425.05,1580.48,S,4,186810368,0,53.77,0.00
2026-04-12T21:09:45+08:00,6.1,SearchSSDIndex,163.00,1425.17,1580.48,S,4,245874688,0,49.19,0.00
2026-04-12T21:09:46+08:00,7.3,SearchSSDIndex,164.00,1425.26,1580.48,S,4,304824320,0,49.41,0.00
2026-04-12T21:09:47+08:00,8.4,SearchSSDIndex,164.00,1425.34,1580.48,S,4,363442176,0,49.97,0.00
2026-04-12T21:09:48+08:00,9.5,SearchSSDIndex,165.00,1425.34,1580.48,S,4,418390016,0,46.97,0.00
2026-04-12T21:09:49+08:00,10.7,SearchSSDIndex,165.00,1425.39,1580.48,S,4,482123776,0,54.08,0.00
2026-04-12T21:09:50+08:00,11.8,SearchSSDIndex,166.00,1425.39,1580.48,S,4,529498112,0,40.30,0.00
2026-04-12T21:09:51+08:00,12.9,SearchSSDIndex,167.00,1425.41,1580.48,S,4,587481088,0,49.17,0.00
2026-04-12T21:09:53+08:00,14.0,SearchSSDIndex,167.00,1425.42,1580.48,S,4,633733120,0,39.72,0.00
2026-04-12T21:09:54+08:00,15.1,SearchSSDIndex,167.00,1425.43,1580.48,S,4,702050304,0,57.90,0.00
2026-04-12T21:09:55+08:00,16.3,SearchSSDIndex,167.00,1425.43,1580.48,S,4,764903424,0,53.74,0.00
2026-04-12T21:09:56+08:00,17.4,SearchSSDIndex,167.00,1425.44,1580.48,S,4,823668736,0,50.08,0.00
2026-04-12T21:09:57+08:00,18.5,SearchSSDIndex,167.00,1425.44,1580.48,S,4,881332224,0,48.94,0.00
2026-04-12T21:09:58+08:00,19.6,SearchSSDIndex,168.00,1425.45,1580.48,S,4,940937216,0,50.78,0.00
2026-04-12T21:09:59+08:00,20.7,SearchSSDIndex,168.00,1425.45,1580.48,S,4,1005694976,0,55.41,0.00
2026-04-12T21:10:00+08:00,21.9,SearchSSDIndex,168.00,1425.45,1580.48,S,4,1061253120,0,47.33,0.00
2026-04-12T21:10:02+08:00,23.0,SearchSSDIndex,168.00,1425.45,1580.48,S,4,1117495296,0,47.82,0.00
2026-04-12T21:10:03+08:00,24.1,SearchSSDIndex,168.00,1425.45,1580.48,S,4,1169244160,0,44.34,0.00
2026-04-12T21:10:04+08:00,25.2,SearchSSDIndex,168.00,1425.47,1580.48,S,4,1232961536,0,54.53,0.00
2026-04-12T21:10:05+08:00,26.3,SearchSSDIndex,168.00,1425.48,1580.48,S,4,1295179776,0,52.71,0.00
2026-04-12T21:10:06+08:00,27.5,SearchSSDIndex,168.00,1425.49,1580.48,S,4,1357164544,0,52.82,0.00
2026-04-12T21:10:07+08:00,28.6,SearchSSDIndex,168.00,1425.49,1580.48,S,4,1417789440,0,51.64,0.00
2026-04-12T21:10:08+08:00,29.7,SearchSSDIndex,168.00,1425.50,1580.48,S,4,1473171456,0,47.07,0.00
2026-04-12T21:10:09+08:00,30.8,SearchSSDIndex,168.00,1425.50,1580.48,S,4,1533644800,0,51.92,0.00
2026-04-12T21:10:11+08:00,31.9,SearchSSDIndex,169.00,1425.50,1580.48,S,4,1589567488,0,47.42,0.00
2026-04-12T21:10:12+08:00,33.0,SearchSSDIndex,169.00,1425.50,1580.48,S,4,1652690944,0,54.07,0.00
2026-04-12T21:10:13+08:00,34.2,SearchSSDIndex,169.00,1425.50,1580.48,S,4,1708523520,0,47.80,0.00
2026-04-12T21:10:14+08:00,35.3,SearchSSDIndex,169.00,1425.51,1580.48,S,4,1774493696,0,56.39,0.00
2026-04-12T21:10:15+08:00,36.4,SearchSSDIndex,169.00,1425.51,1580.48,S,4,1837457408,0,53.06,0.00
2026-04-12T21:10:16+08:00,37.5,SearchSSDIndex,169.00,1425.51,1580.48,S,4,1897689088,0,51.21,0.00
2026-04-12T21:10:17+08:00,38.6,SearchSSDIndex,169.00,1425.51,1580.48,S,4,1956298752,0,49.71,0.00
2026-04-12T21:10:18+08:00,39.8,SearchSSDIndex,169.00,1425.51,1580.48,S,4,2016448512,0,51.43,0.00
2026-04-12T21:10:19+08:00,40.9,SearchSSDIndex,169.00,1425.51,1580.48,S,4,2081423360,0,55.58,0.00
2026-04-12T21:10:21+08:00,42.0,SearchSSDIndex,169.00,1425.52,1580.48,S,4,2138390528,0,48.86,0.00
2026-04-12T21:10:22+08:00,43.1,SearchSSDIndex,169.00,1425.52,1580.48,S,4,2198044672,0,51.36,0.00
2026-04-12T21:10:23+08:00,44.2,SearchSSDIndex,169.00,1425.52,1580.48,S,4,2255171584,0,49.07,0.00
