timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-13T19:51:10+08:00,0.5,Unknown,37.50,4.75,10.95,S,1,234782720,0,0.00,0.00
2026-04-13T19:51:11+08:00,1.6,SelectHead,53.90,493.39,503.05,S,5,516034560,0,252.54,0.00
2026-04-13T19:51:12+08:00,2.6,SelectHead,296.00,501.76,1115.11,S,1,516034560,0,0.00,0.00
2026-04-13T19:51:13+08:00,3.7,SelectHead,430.00,501.79,1147.12,S,4,516034560,0,0.00,0.00
2026-04-13T19:51:14+08:00,4.8,SelectHead,428.00,501.96,1115.11,S,5,516034560,0,0.00,0.00
2026-04-13T19:51:15+08:00,5.9,SelectHead,381.00,502.12,1179.33,S,2,516034560,12288,0.00,0.01
2026-04-13T19:51:16+08:00,6.9,SelectHead,349.00,502.16,1179.52,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:17+08:00,8.0,SelectHead,325.00,502.30,1195.53,S,1,516034560,12288,0.00,0.00
2026-04-13T19:51:18+08:00,9.0,SelectHead,308.00,502.33,1115.49,S,1,516034560,12288,0.00,0.00
2026-04-13T19:51:20+08:00,10.1,SelectHead,294.00,502.45,1115.86,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:21+08:00,11.2,SelectHead,283.00,502.51,1155.88,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:22+08:00,12.2,SelectHead,273.00,502.55,1115.86,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:23+08:00,13.3,SelectHead,265.00,502.70,1155.88,S,1,516034560,12288,0.00,0.00
2026-04-13T19:51:24+08:00,14.3,SelectHead,259.00,502.77,1139.88,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:25+08:00,15.4,SelectHead,253.00,502.78,1172.64,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:26+08:00,16.5,SelectHead,248.00,502.87,1124.62,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:27+08:00,17.5,SelectHead,244.00,502.99,1180.64,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:28+08:00,18.6,SelectHead,240.00,503.05,1188.65,S,1,516034560,12288,0.00,0.00
2026-04-13T19:51:29+08:00,19.7,SelectHead,236.00,503.09,1196.65,S,5,516034560,12288,0.00,0.00
2026-04-13T19:51:30+08:00,20.7,SelectHead,233.00,503.15,1188.65,S,1,516034560,12288,0.00,0.00
2026-04-13T19:51:31+08:00,21.8,SelectHead,230.00,503.28,1148.63,S,1,516034560,12288,0.00,0.00
2026-04-13T19:51:32+08:00,22.8,SelectHead,228.00,503.34,1164.64,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:33+08:00,23.9,SelectHead,225.00,503.38,1188.65,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:34+08:00,25.0,SelectHead,223.00,503.49,1182.14,S,3,516034560,12288,0.00,0.00
2026-04-13T19:51:35+08:00,26.0,SelectHead,221.00,503.58,1198.15,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:37+08:00,27.1,SelectHead,219.00,503.69,1190.15,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:38+08:00,28.2,SelectHead,217.00,503.72,1134.12,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:39+08:00,29.2,SelectHead,216.00,503.80,1158.13,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:40+08:00,30.3,SelectHead,214.00,503.95,1190.15,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:41+08:00,31.4,SelectHead,213.00,504.04,1150.13,S,3,516034560,12288,0.00,0.00
2026-04-13T19:51:42+08:00,32.4,SelectHead,212.00,504.11,1150.13,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:43+08:00,33.5,SelectHead,211.00,504.17,1166.14,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:44+08:00,34.5,SelectHead,210.00,504.30,1174.14,S,1,516034560,12288,0.00,0.00
2026-04-13T19:51:45+08:00,35.6,SelectHead,209.00,504.34,1190.15,S,2,516034560,12288,0.00,0.00
2026-04-13T19:51:46+08:00,36.7,SelectHead,208.00,504.41,1166.14,S,1,516034560,16384,0.00,0.00
2026-04-13T19:51:47+08:00,37.7,SelectHead,207.00,504.50,1190.15,S,2,516034560,16384,0.00,0.00
2026-04-13T19:51:48+08:00,38.8,SelectHead,206.00,504.57,1142.12,S,2,516034560,16384,0.00,0.00
2026-04-13T19:51:49+08:00,39.9,SelectHead,205.00,504.69,1190.15,S,2,516034560,16384,0.00,0.00
2026-04-13T19:51:50+08:00,40.9,SelectHead,204.00,504.75,1174.14,S,2,516034560,16384,0.00,0.00
2026-04-13T19:51:51+08:00,42.0,SelectHead,203.00,504.80,1126.12,S,2,516034560,16384,0.00,0.00
2026-04-13T19:51:52+08:00,43.0,SelectHead,202.00,504.95,1190.15,S,3,516034560,16384,0.00,0.00
2026-04-13T19:51:54+08:00,44.1,SelectHead,202.00,504.98,1182.14,S,2,516034560,16384,0.00,0.00
2026-04-13T19:51:55+08:00,45.2,SelectHead,201.00,505.05,1137.12,S,2,516034560,16384,0.00,0.00
2026-04-13T19:51:56+08:00,46.2,SelectHead,201.00,505.11,1137.12,S,2,516034560,16384,0.00,0.00
2026-04-13T19:51:57+08:00,47.3,SelectHead,200.00,505.19,1161.13,S,1,516034560,16384,0.00,0.00
2026-04-13T19:51:58+08:00,48.4,SelectHead,199.00,505.31,1121.11,S,3,516034560,16384,0.00,0.00
2026-04-13T19:51:59+08:00,49.5,SelectHead,199.00,505.40,1161.13,S,4,516034560,16384,0.00,0.00
