timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-13T12:54:02+08:00,0.5,Unknown,35.70,4.75,10.95,S,1,235311104,0,0.00,0.00
2026-04-13T12:54:03+08:00,1.6,BuildSSDIndex,44.40,86.55,92.17,S,1,599916544,0,329.90,0.00
2026-04-13T12:54:04+08:00,2.6,SearchSSDIndex,91.50,1424.11,1580.54,S,4,675364864,0,65.46,0.00
2026-04-13T12:54:05+08:00,3.8,SearchSSDIndex,113.00,1424.32,1580.54,S,4,734744576,0,50.06,0.00
2026-04-13T12:54:07+08:00,4.9,SearchSSDIndex,125.00,1424.55,1580.54,S,4,800190464,0,56.46,0.00
2026-04-13T12:54:08+08:00,6.0,SearchSSDIndex,132.00,1424.70,1580.54,S,4,867926016,0,58.28,0.00
2026-04-13T12:54:09+08:00,7.1,SearchSSDIndex,137.00,1424.80,1580.54,S,4,943120384,0,64.94,0.00
2026-04-13T12:54:10+08:00,8.2,SearchSSDIndex,140.00,1424.87,1580.54,S,4,1013043200,0,60.33,0.00
2026-04-13T12:54:11+08:00,9.3,SearchSSDIndex,143.00,1424.93,1580.54,S,4,1080344576,0,58.38,0.00
2026-04-13T12:54:12+08:00,10.4,SearchSSDIndex,145.00,1424.95,1580.54,S,4,1147142144,0,57.79,0.00
2026-04-13T12:54:13+08:00,11.5,SearchSSDIndex,147.00,1424.96,1580.54,S,4,1216036864,0,59.52,0.00
2026-04-13T12:54:14+08:00,12.6,SearchSSDIndex,149.00,1424.96,1580.54,S,4,1278169088,0,53.59,0.00
2026-04-13T12:54:15+08:00,13.7,SearchSSDIndex,150.00,1424.97,1580.54,S,4,1347969024,0,59.83,0.00
2026-04-13T12:54:17+08:00,14.8,SearchSSDIndex,151.00,1424.97,1580.54,S,4,1412382720,0,55.26,0.00
2026-04-13T12:54:18+08:00,15.9,SearchSSDIndex,152.00,1424.99,1580.54,S,4,1473777664,0,52.54,0.00
2026-04-13T12:54:19+08:00,17.1,SearchSSDIndex,153.00,1424.99,1580.54,S,4,1537716224,0,55.03,0.00
2026-04-13T12:54:20+08:00,18.2,SearchSSDIndex,154.00,1425.00,1580.54,S,4,1602097152,0,55.28,0.00
2026-04-13T12:54:21+08:00,19.3,SearchSSDIndex,155.00,1425.00,1580.54,S,4,1665032192,0,54.09,0.00
2026-04-13T12:54:22+08:00,20.4,SearchSSDIndex,155.00,1425.01,1580.54,S,4,1731493888,0,57.49,0.00
