timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-27T16:00:01+08:00,0.5,Unknown,41.00,4.82,10.95,S,1,234237952,0,0.00,0.00
2026-04-27T16:00:02+08:00,1.6,BuildSSDIndex,49.60,84.69,90.32,S,1,592343040,0,321.06,0.00
2026-04-27T16:00:04+08:00,2.7,SearchSSDIndex,576.00,9148.86,10154.75,S,16,675291136,0,54.78,0.00
2026-04-27T16:00:05+08:00,4.3,SearchSSDIndex,827.00,9151.64,10154.75,S,16,771436544,0,59.92,0.00
2026-04-27T16:00:07+08:00,5.8,SearchSSDIndex,955.00,9153.66,10154.75,S,16,877629440,0,66.07,0.00
2026-04-27T16:00:08+08:00,7.3,SearchSSDIndex,1025.00,9154.87,10154.75,S,16,991064064,20480,71.08,0.01
2026-04-27T16:00:10+08:00,8.9,SearchSSDIndex,1084.00,9155.32,10154.75,S,16,1091883008,20480,62.58,0.00
2026-04-27T16:00:11+08:00,10.5,SearchSSDIndex,1096.00,9155.66,10154.75,S,16,1175560192,20480,41.74,0.00
2026-04-27T16:00:13+08:00,12.3,SearchSSDIndex,1128.00,9156.02,10154.75,S,16,1259565056,20480,47.20,0.00
2026-04-27T16:00:15+08:00,14.0,SearchSSDIndex,1151.00,9156.26,10154.75,S,16,1350184960,20480,50.35,0.00
2026-04-27T16:00:17+08:00,15.7,SearchSSDIndex,1171.00,9156.51,10154.75,S,16,1447464960,20480,51.56,0.00
2026-04-27T16:00:19+08:00,17.5,SearchSSDIndex,1185.00,9156.71,10154.75,S,16,1538822144,20480,49.56,0.00
2026-04-27T16:00:20+08:00,19.3,SearchSSDIndex,1193.00,9156.96,10154.75,S,16,1629192192,20480,50.98,0.00
2026-04-27T16:00:22+08:00,21.0,SearchSSDIndex,1203.00,9157.13,10154.75,S,16,1717075968,20480,49.09,0.00
2026-04-27T16:00:24+08:00,22.7,SearchSSDIndex,1209.00,9157.31,10154.75,S,16,1807400960,20480,48.52,0.00
2026-04-27T16:00:25+08:00,24.4,SearchSSDIndex,1217.00,9157.42,10154.75,S,16,1890172928,20480,47.23,0.00
2026-04-27T16:00:27+08:00,26.1,SearchSSDIndex,1224.00,9157.55,10154.75,S,16,1985318912,20480,52.39,0.00
2026-04-27T16:00:29+08:00,27.9,SearchSSDIndex,1229.00,9157.67,10154.75,S,16,2082717696,20480,51.47,0.00
2026-04-27T16:00:31+08:00,29.7,SearchSSDIndex,1234.00,9157.82,10154.75,S,16,2172055552,20480,49.84,0.00
2026-04-27T16:00:32+08:00,31.4,SearchSSDIndex,1238.00,9157.88,10154.75,S,16,2254217216,20480,46.50,0.00
2026-04-27T16:00:34+08:00,33.1,SearchSSDIndex,1241.00,9158.00,10154.75,S,16,2347905024,20480,50.79,0.00
2026-04-27T16:00:36+08:00,34.8,SearchSSDIndex,1244.00,9158.06,10154.75,S,16,2438123520,20480,50.51,0.00
