timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-12T21:05:09+08:00,0.5,Unknown,100.00,225.49,499.24,S,1,0,0,0.00,0.00
2026-04-12T21:05:10+08:00,1.6,SearchSSDIndex,251.00,2711.82,3009.52,S,6,27410432,0,22.94,0.00
2026-04-12T21:05:11+08:00,2.8,SearchSSDIndex,301.00,2712.52,3009.52,S,6,77836288,0,40.19,0.00
2026-04-12T21:05:12+08:00,4.0,SearchSSDIndex,322.00,2712.95,3009.52,S,6,131305472,0,43.18,0.00
2026-04-12T21:05:13+08:00,5.1,SearchSSDIndex,333.00,2713.35,3009.52,S,6,194772992,0,51.40,0.00
2026-04-12T21:05:14+08:00,6.3,SearchSSDIndex,340.00,2713.60,3009.52,S,6,259153920,0,52.39,0.00
2026-04-12T21:05:16+08:00,7.5,SearchSSDIndex,345.00,2713.80,3009.52,S,6,317087744,0,47.19,0.00
2026-04-12T21:05:17+08:00,8.7,SearchSSDIndex,349.00,2713.95,3009.52,S,6,378404864,0,49.53,0.00
2026-04-12T21:05:18+08:00,9.8,SearchSSDIndex,352.00,2714.01,3009.52,S,6,432537600,0,44.51,0.00
2026-04-12T21:05:19+08:00,11.0,SearchSSDIndex,354.00,2714.05,3009.52,S,6,493797376,0,50.80,0.00
2026-04-12T21:05:20+08:00,12.2,SearchSSDIndex,356.00,2714.10,3009.52,S,6,547880960,0,43.57,0.00
2026-04-12T21:05:21+08:00,13.3,SearchSSDIndex,357.00,2714.13,3009.52,S,6,606162944,0,47.22,0.00
2026-04-12T21:05:23+08:00,14.5,SearchSSDIndex,358.00,2714.15,3009.52,S,6,661274624,0,44.93,0.00
2026-04-12T21:05:24+08:00,15.7,SearchSSDIndex,359.00,2714.21,3009.52,S,6,729063424,0,55.14,0.00
2026-04-12T21:05:25+08:00,16.9,SearchSSDIndex,360.00,2714.25,3009.52,S,6,792162304,0,51.53,0.00
2026-04-12T21:05:26+08:00,18.0,SearchSSDIndex,361.00,2714.27,3009.52,S,6,850358272,0,47.97,0.00
2026-04-12T21:05:27+08:00,19.2,SearchSSDIndex,362.00,2714.28,3009.52,S,6,910782464,0,49.38,0.00
2026-04-12T21:05:28+08:00,20.3,SearchSSDIndex,362.00,2714.32,3009.52,S,6,971431936,0,49.59,0.00
2026-04-12T21:05:30+08:00,21.5,SearchSSDIndex,362.00,2714.32,3009.52,S,6,1035415552,0,52.82,0.00
2026-04-12T21:05:31+08:00,22.7,SearchSSDIndex,363.00,2714.32,3009.52,S,6,1090519040,0,45.07,0.00
2026-04-12T21:05:32+08:00,23.8,SearchSSDIndex,363.00,2714.34,3009.52,S,6,1150775296,0,49.23,0.00
2026-04-12T21:05:33+08:00,25.0,SearchSSDIndex,364.00,2714.37,3009.52,S,6,1209151488,0,48.50,0.00
2026-04-12T21:05:34+08:00,26.1,SearchSSDIndex,364.00,2714.39,3009.52,S,6,1278201856,0,57.66,0.00
2026-04-12T21:05:35+08:00,27.3,SearchSSDIndex,364.00,2714.41,3009.52,S,6,1345941504,0,55.84,0.00
2026-04-12T21:05:36+08:00,28.4,SearchSSDIndex,364.00,2714.45,3009.52,S,6,1412329472,0,53.86,0.00
2026-04-12T21:05:38+08:00,29.6,SearchSSDIndex,365.00,2714.46,3009.52,S,6,1461268480,0,40.13,0.00
2026-04-12T21:05:39+08:00,30.8,SearchSSDIndex,365.00,2714.47,3009.52,S,6,1517420544,0,46.38,0.00
2026-04-12T21:05:40+08:00,31.9,SearchSSDIndex,365.00,2714.48,3009.52,S,6,1575284736,0,47.24,0.00
2026-04-12T21:05:41+08:00,33.1,SearchSSDIndex,366.00,2714.49,3009.52,S,6,1635241984,0,48.65,0.00
2026-04-12T21:05:42+08:00,34.3,SearchSSDIndex,366.00,2714.50,3009.52,S,6,1692057600,0,46.75,0.00
2026-04-12T21:05:43+08:00,35.4,SearchSSDIndex,366.00,2714.50,3009.52,S,6,1746915328,0,44.17,0.00
2026-04-12T21:05:45+08:00,36.6,SearchSSDIndex,366.00,2714.52,3009.52,S,6,1814880256,0,55.54,0.00
2026-04-12T21:05:46+08:00,37.8,SearchSSDIndex,366.00,2714.53,3009.52,S,6,1874378752,0,47.20,0.00
2026-04-12T21:05:47+08:00,39.0,SearchSSDIndex,367.00,2714.53,3009.52,S,6,1934151680,0,48.41,0.00
2026-04-12T21:05:48+08:00,40.2,SearchSSDIndex,367.00,2714.53,3009.52,S,6,2000240640,0,54.48,0.00
2026-04-12T21:05:49+08:00,41.3,SearchSSDIndex,367.00,2714.56,3009.52,S,6,2070573056,0,58.47,0.00
2026-04-12T21:05:51+08:00,42.5,SearchSSDIndex,367.00,2714.57,3009.52,S,6,2139148288,0,56.97,0.00
2026-04-12T21:05:52+08:00,43.6,SearchSSDIndex,367.00,2714.58,3009.52,S,6,2202738688,0,52.86,0.00
2026-04-12T21:05:53+08:00,44.8,SearchSSDIndex,367.00,2714.58,3009.52,S,6,2274852864,0,60.06,0.00
2026-04-12T21:05:54+08:00,45.9,SearchSSDIndex,367.00,2714.59,3009.52,S,6,2342375424,0,56.23,0.00
2026-04-12T21:05:55+08:00,47.1,SearchSSDIndex,367.00,2714.60,3009.52,S,6,2411126784,0,57.11,0.00
2026-04-12T21:05:56+08:00,48.2,SearchSSDIndex,367.00,2714.60,3009.52,S,6,2473222144,0,51.50,0.00
2026-04-12T21:05:57+08:00,49.4,SearchSSDIndex,367.00,2714.60,3009.52,S,6,2538729472,0,53.37,0.00
2026-04-12T21:05:59+08:00,50.5,SearchSSDIndex,367.00,2714.61,3009.52,S,6,2605248512,0,54.09,0.00
2026-04-12T21:06:00+08:00,51.7,SearchSSDIndex,367.00,2714.61,3009.52,S,6,2675531776,0,57.48,0.00
2026-04-12T21:06:01+08:00,52.9,SearchSSDIndex,367.00,2714.61,3009.52,S,6,2740862976,0,53.83,0.00
2026-04-12T21:06:02+08:00,54.0,SearchSSDIndex,367.00,2714.61,3009.52,S,6,2809331712,0,56.44,0.00
2026-04-12T21:06:03+08:00,55.2,SearchSSDIndex,367.00,2714.61,3009.52,S,6,2876936192,0,56.12,0.00
2026-04-12T21:06:04+08:00,56.3,SearchSSDIndex,367.00,2714.61,3009.52,S,6,2936664064,0,49.73,0.00
2026-04-12T21:06:06+08:00,57.5,SearchSSDIndex,367.00,2714.62,3009.52,S,6,2995597312,0,48.66,0.00
2026-04-12T21:06:07+08:00,58.6,SearchSSDIndex,367.00,2714.62,3009.52,S,6,3051929600,0,45.82,0.00
2026-04-12T21:06:08+08:00,59.8,SearchSSDIndex,367.00,2714.62,3009.52,S,6,3104645120,0,42.52,0.00
2026-04-12T21:06:09+08:00,61.0,SearchSSDIndex,368.00,2714.62,3009.52,S,6,3161825280,0,47.16,0.00
2026-04-12T21:06:10+08:00,62.1,SearchSSDIndex,368.00,2714.62,3009.52,S,6,3224559616,0,51.97,0.00
2026-04-12T21:06:11+08:00,63.3,SearchSSDIndex,368.00,2714.62,3009.52,S,6,3285762048,0,50.54,0.00
2026-04-12T21:06:12+08:00,64.4,SearchSSDIndex,368.00,2714.62,3009.52,S,6,3354054656,0,56.88,0.00
2026-04-12T21:06:14+08:00,65.6,SearchSSDIndex,368.00,2714.62,3009.52,S,6,3416772608,0,51.56,0.00
2026-04-12T21:06:15+08:00,66.8,SearchSSDIndex,368.00,2714.62,3009.52,S,6,3479617536,0,51.06,0.00
2026-04-12T21:06:16+08:00,67.9,SearchSSDIndex,368.00,2714.62,3009.52,S,6,3541028864,0,49.86,0.00
2026-04-12T21:06:17+08:00,69.1,SearchSSDIndex,368.00,2714.63,3009.52,S,6,3604930560,0,52.22,0.00
2026-04-12T21:06:18+08:00,70.3,SearchSSDIndex,368.00,2714.63,3009.52,S,6,3668103168,0,52.03,0.00
2026-04-12T21:06:19+08:00,71.4,SearchSSDIndex,368.00,2714.64,3009.52,S,6,3734528000,0,54.86,0.00
2026-04-12T21:06:21+08:00,72.6,SearchSSDIndex,368.00,2714.64,3009.52,S,6,3790934016,0,45.87,0.00
2026-04-12T21:06:22+08:00,73.8,SearchSSDIndex,368.00,2714.64,3009.52,S,6,3853836288,0,51.09,0.00
2026-04-12T21:06:23+08:00,74.9,SearchSSDIndex,368.00,2714.64,3009.52,S,6,3909349376,0,45.36,0.00
2026-04-12T21:06:24+08:00,76.1,SearchSSDIndex,368.00,2714.64,3009.52,S,6,3963506688,0,44.96,0.00
2026-04-12T21:06:25+08:00,77.2,SearchSSDIndex,368.00,2714.65,3009.52,S,6,4016590848,0,43.78,0.00
2026-04-12T21:06:26+08:00,78.4,SearchSSDIndex,368.00,2714.65,3009.52,S,6,4073697280,0,47.20,0.00
2026-04-12T21:06:28+08:00,79.6,SearchSSDIndex,368.00,2714.65,3009.52,S,6,4132974592,0,48.55,0.00
2026-04-12T21:06:29+08:00,80.7,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4198367232,0,53.42,0.00
2026-04-12T21:06:30+08:00,81.9,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4257878016,0,48.76,0.00
2026-04-12T21:06:31+08:00,83.1,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4320841728,0,51.91,0.00
2026-04-12T21:06:32+08:00,84.2,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4378923008,0,47.78,0.00
2026-04-12T21:06:33+08:00,85.4,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4440014848,0,49.76,0.00
2026-04-12T21:06:35+08:00,86.5,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4503109632,0,52.34,0.00
2026-04-12T21:06:36+08:00,87.7,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4559196160,0,45.73,0.00
2026-04-12T21:06:37+08:00,88.9,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4626337792,0,54.40,0.00
2026-04-12T21:06:38+08:00,90.0,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4688101376,0,50.58,0.00
2026-04-12T21:06:39+08:00,91.2,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4744101888,0,46.40,0.00
2026-04-12T21:06:40+08:00,92.3,SearchSSDIndex,369.00,2714.65,3009.52,S,6,4788338688,0,36.33,0.00
