sample_start_ns,sample_end_ns,psi_io_some_total_us,psi_io_full_total_us,psi_io_some_delta_us,psi_io_full_delta_us
31321178126383,31321278564162,20180642851,19286146639,46816,44724
31321278564162,31321378998241,20180669779,19286171014,26928,24375
31321378998241,31321479529482,20180700094,19286200478,30315,29464
31321479529482,31321580113159,20180731882,19286231994,31788,31516
31321580113159,31321680519535,20180762541,19286261224,30659,29230
31321680519535,31321780929027,20180790174,19286286177,27633,24953
31321780929027,31321881389384,20180820751,19286315092,30577,28915
31321881389384,31321981830079,20180851168,19286342926,30417,27834
31321981830079,31322082403317,20180879993,19286369001,28825,26075
31322082403317,31322182940650,20180909436,19286397592,29443,28591
31322182940650,31322283356682,20180933701,19286414213,24265,16621
31322283356682,31322383725463,20180959428,19286436372,25727,22159
31322383725463,31322484112243,20180992544,19286469393,33116,33021
31322484112243,31322584422665,20181022676,19286498989,30132,29596
31322584422665,31322684767708,20181054731,19286530597,32055,31608
31322684767708,31322785093407,20181082536,19286556155,27805,25558
31322785093407,31322885464579,20181114547,19286587212,32011,31057
31322885464579,31322985873228,20181153482,19286623942,38935,36730
31322985873228,31323086343424,20181215052,19286684370,61570,60428
31323086343424,31323186868895,20181301342,19286769110,86290,84740
31323186868895,31323287381331,20181390193,19286857545,88851,88435
31323287381331,31323387871492,20181464057,19286930280,73864,72735
31323387871492,31323488314171,20181549582,19287014828,85525,84548
