sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
294637680950430,294637781472625,79.245283,0.000000,159,126,0
294637781472625,294637881815346,76.100629,0.000000,159,121,0
294637881815346,294637982142619,80.379747,0.000000,158,127,0
294637982142619,294638082508482,79.245283,0.000000,159,126,0
294638082508482,294638182843311,79.245283,0.000000,159,126,0
294638182843311,294638283211074,78.750000,0.000000,160,126,0
294638283211074,294638383569917,79.746835,0.000000,158,126,0
294638383569917,294638483928994,76.100629,2.515723,159,121,4
294638483928994,294638584323478,79.113924,0.632911,158,125,1
294638584323478,294638684660902,79.617834,0.000000,157,125,0
294638684660902,294638785033097,78.616352,0.000000,159,125,0
294638785033097,294638885393095,77.848101,0.000000,158,123,0
294638885393095,294638985715262,79.746835,0.000000,158,126,0
294638985715262,294639086093507,79.113924,0.000000,158,125,0
294639086093507,294639186433139,80.379747,0.000000,158,127,0
294639186433139,294639286749208,79.113924,0.000000,158,125,0
294639286749208,294639387188674,79.874214,0.000000,159,127,0
294639387188674,294639487555919,79.245283,0.000000,159,126,0
294639487555919,294639587943724,79.245283,0.000000,159,126,0
294639587943724,294639688368709,80.379747,0.000000,158,127,0
294639688368709,294639788819801,78.616352,0.000000,159,125,0
294639788819801,294639889292388,77.848101,0.000000,158,123,0
294639889292388,294639989601544,80.254777,0.000000,157,126,0
294639989601544,294640089988222,79.874214,0.000000,159,127,0
294640089988222,294640190388824,79.245283,0.000000,159,126,0
294640190388824,294640290772467,79.746835,0.000000,158,126,0
294640290772467,294640391171728,79.245283,0.000000,159,126,0
294640391171728,294640491560918,80.769231,0.000000,156,126,0
294640491560918,294640591887313,77.639752,0.000000,161,125,0
294640591887313,294640692314342,77.707006,0.000000,157,122,0
294640692314342,294640792643334,77.987421,0.000000,159,124,0
294640792643334,294640893101162,77.987421,0.000000,159,124,0
294640893101162,294640993528481,77.848101,0.000000,158,123,0
294640993528481,294641093891017,80.769231,0.000000,156,126,0
294641093891017,294641194212239,79.746835,0.000000,158,126,0
294641194212239,294641294523985,80.128205,0.000000,156,125,0
294641294523985,294641394844357,80.645161,0.000000,155,125,0
294641394844357,294641495287687,78.125000,0.000000,160,125,0
294641495287687,294641595715621,80.128205,0.000000,156,125,0
294641595715621,294641696143579,77.848101,0.000000,158,123,0
294641696143579,294641796497899,84.810127,0.000000,158,134,0
294641796497899,294641896890062,91.875000,0.000000,160,147,0
294641896890062,294641997242728,91.875000,0.000000,160,147,0
294641997242728,294642097620405,92.024540,0.000000,163,150,0
294642097620405,294642197998776,93.081761,0.000000,159,148,0
294642197998776,294642298400143,92.500000,0.000000,160,148,0
294642298400143,294642398738507,92.546584,0.000000,161,149,0
294642398738507,294642499126427,93.081761,0.000000,159,148,0
294642499126427,294642599467149,91.975309,0.000000,162,149,0
294642599467149,294642699865144,92.546584,0.000000,161,149,0
294642699865144,294642800217561,91.250000,0.000000,160,146,0
294642800217561,294642900616463,92.500000,0.000000,160,148,0
294642900616463,294643000994282,88.750000,0.625000,160,142,1
294643000994282,294643101382427,90.625000,0.000000,160,145,0
294643101382427,294643201766364,92.500000,0.000000,160,148,0
294643201766364,294643302195026,93.125000,0.000000,160,149,0
294643302195026,294643402573969,92.500000,0.000000,160,148,0
294643402573969,294643502939140,87.500000,3.750000,160,140,6
294643502939140,294643603280122,90.625000,2.500000,160,145,4
294643603280122,294643703657492,92.546584,0.000000,161,149,0
294643703657492,294643804034288,90.683230,0.000000,161,146,0
294643804034288,294643904432681,91.925466,0.000000,161,148,0
294643904432681,294644004810380,92.500000,0.000000,160,148,0
294644004810380,294644105223541,93.125000,0.000000,160,149,0
294644105223541,294644205574421,93.125000,0.000000,160,149,0
294644205574421,294644305918988,92.546584,0.000000,161,149,0
294644305918988,294644406255364,92.546584,0.000000,161,149,0
294644406255364,294644506775742,93.125000,0.000000,160,149,0
294644506775742,294644607095527,93.081761,0.000000,159,148,0
294644607095527,294644707450207,93.167702,0.000000,161,150,0
294644707450207,294644807770886,84.375000,0.000000,160,135,0
294644807770886,294644908216605,73.291925,0.000000,161,118,0
294644908216605,294645008645948,70.625000,0.000000,160,113,0
294645008645948,294645109255363,77.987421,1.257862,159,124,2
294645109255363,294645209952100,72.955975,0.000000,159,116,0
294645209952100,294645310608671,74.375000,0.000000,160,119,0
294645310608671,294645411363770,72.955975,0.000000,159,116,0
294645411363770,294645511945328,74.534161,0.000000,161,120,0
294645511945328,294645612606702,73.584906,0.000000,159,117,0
294645612606702,294645713393036,74.375000,0.000000,160,119,0
294645713393036,294645814175031,71.250000,0.000000,160,114,0
294645814175031,294645914902335,72.784810,0.000000,158,115,0
294645914902335,294646015703145,67.080745,0.000000,161,108,0
294646015703145,294646116476765,76.582278,0.000000,158,121,0
294646116476765,294646217308543,71.698113,0.000000,159,114,0
294646217308543,294646318072745,75.000000,0.000000,160,120,0
294646318072745,294646418800737,71.875000,0.000000,160,115,0
294646418800737,294646519433602,74.213836,0.628931,159,118,1
294646519433602,294646620164932,72.500000,0.000000,160,116,0
294646620164932,294646720740426,71.518987,0.000000,158,113,0
294646720740426,294646821424391,71.069182,0.000000,159,113,0
294646821424391,294646922050543,73.125000,0.000000,160,117,0
294646922050543,294647022696380,70.440252,0.000000,159,112,0
294647022696380,294647123560877,74.842767,0.000000,159,119,0
294647123560877,294647224338657,70.186335,0.000000,161,113,0
294647224338657,294647325041542,74.842767,0.000000,159,119,0
294647325041542,294647425895729,71.250000,0.000000,160,114,0
294647425895729,294647526600436,76.100629,0.000000,159,121,0
294647526600436,294647627218059,72.500000,0.000000,160,116,0
294647627218059,294647727851159,73.584906,0.000000,159,117,0
294647727851159,294647828620644,67.701863,0.000000,161,109,0
294647828620644,294647929562461,75.796178,0.000000,157,119,0
294647929562461,294648030226884,63.125000,0.000000,160,101,0
294648030226884,294648130826251,71.518987,1.265823,158,113,2
294648130826251,294648231480902,67.924528,0.000000,159,108,0
294648231480902,294648332032659,74.375000,0.000000,160,119,0
294648332032659,294648432765151,73.417722,0.000000,158,116,0
294648432765151,294648533564859,73.750000,0.000000,160,118,0
294648533564859,294648634385839,68.944099,0.000000,161,111,0
294648634385839,294648735029298,76.582278,0.000000,158,121,0
294648735029298,294648835770913,69.182390,0.000000,159,110,0
294648835770913,294648936708479,75.155280,0.000000,161,121,0
294648936708479,294649037470860,73.417722,0.000000,158,116,0
294649037470860,294649138221652,73.750000,0.000000,160,118,0
294649138221652,294649238973771,73.417722,0.000000,158,116,0
294649238973771,294649339749190,75.000000,0.000000,160,120,0
294649339749190,294649440569009,72.784810,0.000000,158,115,0
294649440569009,294649541254516,75.471698,0.000000,159,120,0
294649541254516,294649641872832,73.584906,0.000000,159,117,0
294649641872832,294649742690728,72.670807,0.000000,161,117,0
294649742690728,294649843425236,69.620253,0.000000,158,110,0
294649843425236,294649944186205,74.213836,0.000000,159,118,0
294649944186205,294650044921956,73.125000,0.000000,160,117,0
294650044921956,294650145788410,74.842767,0.000000,159,119,0
294650145788410,294650246488185,73.584906,0.000000,159,117,0
294650246488185,294650347222559,75.471698,0.000000,159,120,0
294650347222559,294650447972135,73.584906,0.000000,159,117,0
294650447972135,294650548659069,75.000000,0.000000,160,120,0
294650548659069,294650649451153,72.955975,0.000000,159,116,0
294650649451153,294650750164441,74.534161,0.000000,161,120,0
294650750164441,294650850953233,69.375000,0.000000,160,111,0
294650850953233,294650951861973,74.213836,0.000000,159,118,0
294650951861973,294651052781141,69.182390,0.000000,159,110,0
294651052781141,294651153513662,75.471698,0.000000,159,120,0
294651153513662,294651254314531,72.327044,0.000000,159,115,0
294651254314531,294651354991434,74.375000,0.000000,160,119,0
294651354991434,294651455787524,72.327044,0.000000,159,115,0
294651455787524,294651556524970,74.375000,0.000000,160,119,0
294651556524970,294651657178379,70.253165,0.000000,158,111,0
294651657178379,294651757911952,72.670807,0.000000,161,117,0
294651757911952,294651858751741,68.750000,0.000000,160,110,0
294651858751741,294651959626322,75.316456,0.000000,158,119,0
294651959626322,294652060411327,72.327044,0.000000,159,115,0
294652060411327,294652161181584,74.375000,0.000000,160,119,0
294652161181584,294652261932512,71.698113,0.000000,159,114,0
294652261932512,294652362605780,75.000000,0.000000,160,120,0
294652362605780,294652463402356,71.698113,0.000000,159,114,0
294652463402356,294652564190311,68.944099,0.621118,161,111,1
294652564190311,294652665020816,71.875000,0.000000,160,115,0
294652665020816,294652765772723,72.784810,0.000000,158,115,0
294652765772723,294652866553307,67.924528,0.000000,159,108,0
294652866553307,294652967215328,75.625000,0.000000,160,121,0
294652967215328,294653067941924,68.354430,0.000000,158,108,0
294653067941924,294653168681945,68.553459,0.628931,159,109,1
294653168681945,294653269432175,69.811321,0.000000,159,111,0
294653269432175,294653370186409,74.842767,0.000000,159,119,0
294653370186409,294653470817090,71.698113,0.000000,159,114,0
294653470817090,294653571413645,70.886076,0.000000,158,112,0
294653571413645,294653672149364,67.295597,0.000000,159,107,0
294653672149364,294653772856650,74.213836,0.000000,159,118,0
294653772856650,294653873550049,68.322981,0.621118,161,110,1
294653873550049,294653974309512,76.100629,0.000000,159,121,0
294653974309512,294654075042201,67.295597,0.000000,159,107,0
294654075042201,294654175736068,74.842767,0.000000,159,119,0
294654175736068,294654276625268,71.069182,0.000000,159,113,0
294654276625268,294654377313303,73.913043,0.000000,161,119,0
294654377313303,294654478057476,71.698113,0.000000,159,114,0
294654478057476,294654579082728,73.291925,0.000000,161,118,0
294654579082728,294654680245283,72.049689,0.000000,161,116,0
294654680245283,294654781013148,74.522293,0.000000,157,117,0
294654781013148,294654881678774,69.811321,0.000000,159,111,0
294654881678774,294654982327991,75.316456,0.000000,158,119,0
294654982327991,294655083069471,72.327044,0.000000,159,115,0
294655083069471,294655183770375,75.000000,0.000000,160,120,0
294655183770375,294655284498441,74.683544,0.000000,158,118,0
294655284498441,294655385355995,73.584906,0.000000,159,117,0
294655385355995,294655486090271,72.327044,0.000000,159,115,0
294655486090271,294655586745584,73.750000,0.000000,160,118,0
294655586745584,294655687779782,71.428571,0.000000,161,115,0
294655687779782,294655788746783,73.584906,0.000000,159,117,0
294655788746783,294655889440389,68.125000,0.000000,160,109,0
294655889440389,294655990027367,68.125000,0.000000,160,109,0
294655990027367,294656090856877,67.295597,0.000000,159,107,0
294656090856877,294656191596792,72.500000,0.000000,160,116,0
294656191596792,294656292314639,72.955975,0.628931,159,116,1
294656292314639,294656393099904,74.842767,0.000000,159,119,0
294656393099904,294656493892618,72.955975,0.000000,159,116,0
294656493892618,294656594567484,70.625000,0.000000,160,113,0
294656594567484,294656695421012,72.151899,0.000000,158,114,0
294656695421012,294656796169501,68.944099,0.000000,161,111,0
294656796169501,294656896951437,70.886076,0.000000,158,112,0
294656896951437,294656997741658,69.811321,0.000000,159,111,0
294656997741658,294657098501455,73.584906,0.000000,159,117,0
294657098501455,294657199224540,69.620253,0.000000,158,110,0
294657199224540,294657300065985,71.698113,0.000000,159,114,0
294657300065985,294657400771518,72.784810,0.000000,158,115,0
294657400771518,294657501584092,69.811321,0.000000,159,111,0
294657501584092,294657602354224,71.875000,0.000000,160,115,0
294657602354224,294657703077229,70.700637,0.000000,157,111,0
294657703077229,294657803742851,69.325153,0.000000,163,113,0
294657803742851,294657904522783,70.625000,0.000000,160,113,0
294657904522783,294658005198896,73.417722,0.000000,158,116,0
294658005198896,294658105847190,74.050633,0.000000,158,117,0
294658105847190,294658206664162,70.000000,0.000000,160,112,0
294658206664162,294658307476772,72.784810,0.000000,158,115,0
294658307476772,294658408235084,69.811321,0.000000,159,111,0
294658408235084,294658508976145,66.666667,0.000000,159,106,0
294658508976145,294658609833156,68.125000,0.000000,160,109,0
294658609833156,294658710589035,71.069182,0.000000,159,113,0
294658710589035,294658811312046,69.811321,0.000000,159,111,0
294658811312046,294658912216516,70.886076,0.000000,158,112,0
294658912216516,294659012990095,72.500000,0.000000,160,116,0
294659012990095,294659113897757,73.584906,0.000000,159,117,0
294659113897757,294659214666665,74.375000,0.000000,160,119,0
294659214666665,294659315435560,73.291925,0.000000,161,118,0
294659315435560,294659416102781,74.213836,0.000000,159,118,0
294659416102781,294659516901492,72.784810,0.000000,158,115,0
294659516901492,294659617594637,74.375000,0.000000,160,119,0
294659617594637,294659718370031,72.151899,0.000000,158,114,0
294659718370031,294659819135792,67.088608,0.000000,158,106,0
294659819135792,294659919879418,71.604938,0.000000,162,116,0
294659919879418,294660020555455,73.417722,0.000000,158,116,0
294660020555455,294660121354949,74.213836,0.000000,159,118,0
294660121354949,294660222041458,68.354430,0.000000,158,108,0
294660222041458,294660322704871,70.253165,0.000000,158,111,0
294660322704871,294660423433536,68.987342,0.000000,158,109,0
294660423433536,294660524224742,67.701863,0.000000,161,109,0
294660524224742,294660625049441,70.886076,0.000000,158,112,0
294660625049441,294660726058623,71.875000,0.000000,160,115,0
294660726058623,294660826794044,65.625000,0.000000,160,105,0
294660826794044,294660927934699,73.750000,0.000000,160,118,0
294660927934699,294661028624854,69.426752,0.000000,157,109,0
