sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
29265593871645,29265694321666,81.000000,10.000000,200,162,20
29265694321666,29265794798143,77.114428,9.452736,201,155,19
29265794798143,29265895312761,73.366834,10.552764,199,146,21
29265895312761,29265995722289,68.159204,13.432836,201,137,27
29265995722289,29266096267952,73.631841,9.950249,201,148,20
29266096267952,29266196666937,75.376884,11.055276,199,150,22
29266196666937,29266297245553,77.889447,10.050251,199,155,20
29266297245553,29266397611807,77.611940,10.447761,201,156,21
29266397611807,29266497999206,77.832512,9.852217,203,158,20
29266497999206,29266598381094,78.571429,9.693878,196,154,19
29266598381094,29266698801917,80.000000,10.000000,200,160,20
29266698801917,29266799379975,77.227723,10.891089,202,156,22
29266799379975,29266899921053,68.500000,10.000000,200,137,20
29266899921053,29267000410040,73.000000,7.000000,200,146,14
29267000410040,29267100841382,54.187192,5.911330,203,110,12
29267100841382,29267201258002,73.737374,9.595960,198,146,19
29267201258002,29267301739043,72.361809,11.055276,199,144,22
29267301739043,29267402176702,71.641791,10.447761,201,144,21
29267402176702,29267502600173,75.124378,9.452736,201,151,19
29267502600173,29267603008421,74.500000,9.500000,200,149,19
29267603008421,29267703420134,74.000000,10.000000,200,148,20
29267703420134,29267803845424,75.000000,9.500000,200,150,19
29267803845424,29267904271294,71.859296,11.557789,199,143,23
29267904271294,29268004658284,72.864322,8.542714,199,145,17
29268004658284,29268105021309,74.242424,9.595960,198,147,19
29268105021309,29268205421003,74.752475,9.405941,202,151,19
29268205421003,29268305803958,74.000000,9.500000,200,148,19
29268305803958,29268406207889,76.732673,9.900990,202,155,20
29268406207889,29268506761193,79.601990,9.950249,201,160,20
29268506761193,29268607419665,78.000000,9.500000,200,156,19
29268607419665,29268707888195,79.702970,9.405941,202,161,19
29268707888195,29268808483975,79.104478,9.950249,201,159,20
29268808483975,29268908872454,78.391960,9.045226,199,156,18
29268908872454,29269009384589,78.500000,8.500000,200,157,17
29269009384589,29269109835469,79.500000,10.500000,200,159,21
29269109835469,29269210454574,78.894472,10.050251,199,157,20
29269210454574,29269310903406,80.500000,10.000000,200,161,20
29269310903406,29269411383795,78.109453,8.955224,201,157,18
29269411383795,29269511781663,80.500000,9.500000,200,161,19
29269511781663,29269612339378,80.000000,8.500000,200,160,17
29269612339378,29269712718211,79.104478,9.452736,201,159,19
29269712718211,29269813278368,79.601990,9.452736,201,160,19
29269813278368,29269913803712,78.325123,9.852217,203,159,20
29269913803712,29270014155947,84.848485,9.090909,198,168,18
29270014155947,29270114525045,87.562189,9.950249,201,176,20
29270114525045,29270215014556,87.500000,10.000000,200,175,20
29270215014556,29270315390627,86.138614,10.891089,202,174,22
29270315390627,29270415986650,84.422111,9.547739,199,168,19
29270415986650,29270516358507,87.562189,9.452736,201,176,19
29270516358507,29270616849130,87.064677,8.457711,201,175,17
29270616849130,29270717234170,87.562189,9.452736,201,176,19
29270717234170,29270817873145,88.442211,9.547739,199,176,19
29270817873145,29270918258466,84.577114,9.452736,201,170,19
