run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,distance_evaluated_count,duplicate_vector_count,final_result_count,recall
run_1777449874944,4,4,16,0,0,16455575090662,16455889923750,314.833000,236.271000,78.562000,0.000000,0.000000,8.899345,0.000000,0.053178,0.280524,32,220,901120,1633,1591,42,10,0.700000
run_1777449874944,4,4,16,1,1,16455575204951,16455893017053,317.812000,250.738000,67.074000,0.000000,0.000000,4.103187,0.000000,0.078085,0.994174,32,175,716800,1263,1113,150,10,1.000000
run_1777449874944,4,4,16,2,3,16455575217910,16455890029062,314.811000,242.111000,72.700000,0.000000,0.000000,6.197678,0.000000,0.049419,0.294387,32,203,831488,1458,1318,140,10,1.000000
run_1777449874944,4,4,16,3,2,16455575218539,16455897918105,322.699000,255.301000,67.398000,0.000000,0.000000,3.327195,0.000000,0.081302,0.578841,32,132,540672,916,652,264,10,1.000000
run_1777449874944,4,4,16,4,0,16455889924188,16455917028745,27.104000,16.946000,10.158000,0.000000,0.000000,5.749470,0.000000,0.070974,1.364455,32,228,933888,1686,1649,37,10,0.700000
run_1777449874944,4,4,16,5,3,16455890029330,16455913514940,23.485000,16.479000,7.006000,0.000000,0.000000,2.546918,0.000000,0.058044,0.655853,32,134,548864,899,793,106,10,1.000000
run_1777449874944,4,4,16,6,1,16455893017561,16455918853820,25.836000,18.729000,7.107000,0.000000,0.000000,5.344772,0.000000,0.065455,0.752904,32,151,618496,1061,871,190,10,1.000000
run_1777449874944,4,4,16,7,2,16455897918634,16455922509695,24.591000,16.056000,8.535000,0.000000,0.000000,6.196733,0.000000,0.080596,1.581185,32,250,1024000,1867,1739,128,10,1.000000
run_1777449874944,4,4,16,8,3,16455913515047,16455933421093,19.906000,11.494000,8.412000,0.000000,0.000000,3.407595,0.000000,0.071905,1.064893,32,180,737280,1273,1143,130,10,1.000000
run_1777449874944,4,4,16,9,0,16455917029043,16455942021062,24.992000,17.111000,7.881000,0.000000,0.000000,3.096854,0.000000,0.071722,1.119333,32,184,753664,1328,1195,133,10,1.000000
run_1777449874944,4,4,16,10,1,16455918853915,16455946285164,27.431000,19.035000,8.396000,0.000000,0.000000,4.314608,0.000000,0.079120,1.752629,32,258,1056768,1905,1850,55,10,0.500000
run_1777449874944,4,4,16,11,2,16455922510409,16455949863091,27.352000,18.412000,8.940000,0.000000,0.000000,5.150629,0.000000,0.094658,1.539736,32,222,909312,1630,1448,182,10,1.000000
run_1777449874944,4,4,16,12,3,16455933421694,16455956958608,23.537000,15.985000,7.552000,0.000000,0.000000,2.895470,0.000000,0.064730,1.164885,32,194,794624,1411,1305,106,10,0.900000
run_1777449874944,4,4,16,13,0,16455942022404,16455967106443,25.084000,16.760000,8.324000,0.000000,0.000000,3.816977,0.000000,0.080638,1.622436,32,265,1085440,1985,1854,131,10,0.800000
run_1777449874944,4,4,16,14,1,16455946285396,16455970842465,24.557000,18.723000,5.834000,0.000000,0.000000,2.408094,0.000000,0.069302,0.859708,32,162,663552,1148,984,164,10,1.000000
run_1777449874944,4,4,16,15,2,16455949863252,16455974486222,24.622000,16.853000,7.769000,0.000000,0.000000,4.143799,0.000000,0.074496,1.591074,32,247,1011712,1835,1760,75,10,0.900000
