sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
16447367135904,16447467630419,76.847291,10.344828,203,156,21
16447467630419,16447568209342,79.899497,6.532663,199,159,13
16447568209342,16447668749218,83.500000,5.000000,200,167,10
16447668749218,16447769290655,73.232323,4.040404,198,145,8
16447769290655,16447869688954,82.178218,3.960396,202,166,8
16447869688954,16447970309900,83.084577,2.985075,201,167,6
16447970309900,16448070916292,82.412060,6.030151,199,164,12
16448070916292,16448171443690,80.198020,5.940594,202,162,12
16448171443690,16448272026645,80.788177,6.403941,203,164,13
16448272026645,16448372561019,80.597015,5.970149,201,162,12
16448372561019,16448473146167,80.693069,5.940594,202,163,12
16448473146167,16448573662060,80.099502,4.975124,201,161,10
16448573662060,16448674181114,81.500000,6.000000,200,163,12
16448674181114,16448774603366,69.651741,8.955224,201,140,18
16448774603366,16448875253557,78.282828,10.606061,198,155,21
16448875253557,16448975763834,51.010101,10.606061,198,101,21
16448975763834,16449076163526,40.000000,9.000000,200,80,18
16449076163526,16449176603331,56.783920,6.030151,199,113,12
16449176603331,16449277211888,82.587065,5.472637,201,166,11
16449277211888,16449377697575,51.515152,6.565657,198,102,13
16449377697575,16449478097279,41.919192,7.575758,198,83,15
16449478097279,16449578490941,59.701493,6.965174,201,120,14
16449578490941,16449679022025,77.000000,10.500000,200,154,21
16449679022025,16449779505650,40.201005,8.040201,199,80,16
16449779505650,16449879930117,38.805970,8.955224,201,78,18
16449879930117,16449980418021,63.366337,9.900990,202,128,20
16449980418021,16450080827919,70.000000,9.500000,200,140,19
16450080827919,16450181212908,36.000000,10.000000,200,72,20
16450181212908,16450281616540,40.404040,5.555556,198,80,11
16450281616540,16450382028461,76.000000,10.500000,200,152,21
16450382028461,16450482668147,69.191919,10.606061,198,137,21
16450482668147,16450583117631,37.313433,8.955224,201,75,18
16450583117631,16450683505637,27.638191,5.025126,199,55,10
16450683505637,16450783883633,71.782178,9.900990,202,145,20
16450783883633,16450884395027,57.286432,9.547739,199,114,19
16450884395027,16450984810252,38.118812,8.415842,202,77,17
16450984810252,16451085270284,39.898990,7.070707,198,79,14
16451085270284,16451185681896,68.500000,7.500000,200,137,15
16451185681896,16451286284973,78.391960,9.547739,199,156,19
16451286284973,16451386768353,61.083744,9.852217,203,124,20
16451386768353,16451487174247,38.383838,7.575758,198,76,15
16451487174247,16451587567288,40.201005,9.045226,199,80,18
16451587567288,16451687967910,61.306533,8.542714,199,122,17
16451687967910,16451789115275,66.169154,8.457711,201,133,17
16451789115275,16451889589506,65.326633,9.547739,199,130,19
16451889589506,16451989993808,37.313433,8.955224,201,75,18
16451989993808,16452090393940,39.303483,7.960199,201,79,16
16452090393940,16452190812117,59.701493,8.955224,201,120,18
16452190812117,16452291333176,81.500000,10.000000,200,163,20
16452291333176,16452391827405,81.683168,10.396040,202,165,21
16452391827405,16452492358879,83.417085,10.050251,199,166,20
16452492358879,16452593503261,82.673267,9.405941,202,167,19
16452593503261,16452694026320,79.500000,9.000000,200,159,18
16452694026320,16452794528003,77.611940,8.955224,201,156,18
16452794528003,16452895364386,82.178218,9.405941,202,166,19
16452895364386,16452996154922,83.000000,9.500000,200,166,19
16452996154922,16453096709416,82.412060,9.045226,199,164,18
16453096709416,16453197268334,82.089552,9.950249,201,165,20
16453197268334,16453297828860,82.412060,10.050251,199,164,20
16453297828860,16453398474389,82.089552,9.950249,201,165,20
16453398474389,16453499113502,82.673267,9.900990,202,167,20
16453499113502,16453599737149,83.333333,10.101010,198,165,20
16453599737149,16453700316296,79.104478,9.950249,201,159,20
16453700316296,16453800934796,78.000000,10.000000,200,156,20
