sample_start_ns,sample_end_ns,cpu_idle_percent,cpu_iowait_percent,total_jiffies_delta,idle_jiffies_delta,iowait_jiffies_delta
15409670058216,15409770725749,82.266010,4.926108,203,167,10
15409770725749,15409871383558,83.756345,5.076142,197,165,10
15409871383558,15409972026610,81.683168,4.950495,202,165,10
15409972026610,15410072549865,81.188119,5.445545,202,164,11
15410072549865,15410172936883,75.500000,7.000000,200,151,14
15410172936883,15410273408792,82.500000,5.000000,200,165,10
15410273408792,15410374028158,81.188119,5.940594,202,164,12
15410374028158,15410474643969,83.582090,5.472637,201,168,11
15410474643969,15410575232447,83.084577,4.975124,201,167,10
15410575232447,15410675819066,82.914573,6.030151,199,165,12
15410675819066,15410776418934,82.500000,5.000000,200,165,10
15410776418934,15410876913522,78.921569,5.392157,204,161,11
15410876913522,15410977460893,79.899497,5.025126,199,159,10
15410977460893,15411078042719,79.396985,5.025126,199,158,10
15411078042719,15411178473445,75.369458,4.926108,203,153,10
15411178473445,15411279014426,58.910891,6.435644,202,119,13
15411279014426,15411379405108,40.201005,7.035176,199,80,14
15411379405108,15411479808861,40.201005,6.532663,199,80,13
15411479808861,15411580224204,65.151515,4.040404,198,129,8
15411580224204,15411680849865,81.094527,5.472637,201,163,11
15411680849865,15411781361997,70.000000,6.500000,200,140,13
15411781361997,15411881793560,37.878788,7.070707,198,75,14
15411881793560,15411982210740,40.099010,6.930693,202,81,14
15411982210740,15412082618985,54.000000,4.000000,200,108,8
15412082618985,15412183110100,75.000000,5.000000,200,150,10
15412183110100,15412283541407,64.000000,5.000000,200,128,10
15412283541407,15412383958052,32.500000,6.500000,200,65,13
15412383958052,15412484366813,36.000000,7.000000,200,72,14
15412484366813,15412584783569,53.694581,3.448276,203,109,7
15412584783569,15412685325131,80.303030,5.050505,198,159,10
15412685325131,15412785904573,74.500000,5.000000,200,149,10
15412785904573,15412886331901,35.353535,7.070707,198,70,14
15412886331901,15412986784687,36.500000,6.000000,200,73,12
15412986784687,15413087202818,46.534653,4.455446,202,94,9
15413087202818,15413187605137,74.257426,4.455446,202,150,9
15413187605137,15413288146129,74.747475,5.050505,198,148,10
15413288146129,15413388564622,35.500000,7.000000,200,71,14
15413388564622,15413488967682,35.820896,6.965174,201,72,14
15413488967682,15413589459908,52.284264,3.553299,197,103,7
15413589459908,15413689854768,78.500000,5.500000,200,157,11
15413689854768,15413790384469,79.292929,5.050505,198,157,10
15413790384469,15413890898688,37.688442,7.035176,199,75,14
15413890898688,15413991303507,36.000000,6.500000,200,72,13
15413991303507,15414091713717,44.949495,3.030303,198,89,6
15414091713717,15414192118831,76.000000,5.000000,200,152,10
15414192118831,15414292623003,79.104478,4.975124,201,159,10
15414292623003,15414393144200,45.049505,6.435644,202,91,13
15414393144200,15414493567395,37.055838,6.598985,197,73,13
15414493567395,15414593971517,41.206030,4.522613,199,82,9
15414593971517,15414694384578,83.919598,4.522613,199,167,9
15414694384578,15414794893757,86.138614,4.950495,202,174,10
15414794893757,15414895436812,85.000000,4.500000,200,170,9
15414895436812,15414995886381,81.500000,5.000000,200,163,10
15414995886381,15415096455008,80.402010,5.025126,199,160,10
15415096455008,15415196994294,76.500000,5.500000,200,153,11
15415196994294,15415297548528,86.000000,4.500000,200,172,9
15415297548528,15415398096024,84.236453,4.926108,203,171,10
15415398096024,15415498731298,87.500000,4.500000,200,175,9
15415498731298,15415599364984,77.611940,4.975124,201,156,10
15415599364984,15415699994159,85.074627,4.477612,201,171,9
15415699994159,15415800553153,84.653465,4.950495,202,171,10
15415800553153,15415901154963,86.069652,4.975124,201,173,10
15415901154963,15416001874981,85.074627,5.472637,201,171,11
15416001874981,15416102393929,86.000000,5.000000,200,172,10
15416102393929,15416203041627,81.592040,4.975124,201,164,10
15416203041627,15416303702873,86.069652,4.975124,201,173,10
15416303702873,15416404261971,83.663366,4.950495,202,169,10
15416404261971,15416504760513,82.587065,4.477612,201,166,9
15416504760513,15416605426559,88.442211,5.025126,199,176,10
15416605426559,15416705811522,84.079602,4.975124,201,169,10
15416705811522,15416806416259,87.562189,4.975124,201,176,10
15416806416259,15416907033301,82.000000,7.000000,200,164,14
15416907033301,15417007625291,84.079602,5.472637,201,169,11
15417007625291,15417108143431,84.924623,5.527638,199,169,11
15417108143431,15417208672880,79.500000,5.000000,200,159,10
15417208672880,15417309231460,68.500000,5.000000,200,137,10
15417309231460,15417409669172,84.577114,4.975124,201,170,10
15417409669172,15417510255254,83.084577,4.975124,201,167,10
15417510255254,15417610819730,85.148515,4.455446,202,172,9
15417610819730,15417711362504,80.904523,4.020101,199,161,8
15417711362504,15417811907934,77.227723,4.950495,202,156,10
15417811907934,15417912424580,80.500000,5.000000,200,161,10
15417912424580,15418013024986,75.742574,5.940594,202,153,12
15418013024986,15418113430274,67.839196,4.522613,199,135,9
15418113430274,15418213858517,65.346535,4.950495,202,132,10
15418213858517,15418314427490,63.000000,5.000000,200,126,10
15418314427490,15418414911020,61.691542,4.477612,201,124,9
15418414911020,15418516074750,58.000000,4.000000,200,116,8
15418516074750,15418617491628,40.298507,6.965174,201,81,14
15418617491628,15418718707962,44.000000,3.000000,200,88,6
15418718707962,15418819949082,46.500000,2.500000,200,93,5
15418819949082,15418921874955,64.215686,3.921569,204,131,8
15418921874955,15419023276744,43.564356,2.970297,202,88,6
15419023276744,15419124506008,38.118812,3.960396,202,77,8
15419124506008,15419225744596,42.079208,4.455446,202,85,9
15419225744596,15419326973512,59.405941,4.455446,202,120,9
15419326973512,15419428348618,66.336634,3.465347,202,134,7
15419428348618,15419529753859,56.930693,2.970297,202,115,6
15419529753859,15419631455578,66.834171,3.015075,199,133,6
15419631455578,15419732797016,59.803922,3.431373,204,122,7
15419732797016,15419833966179,57.213930,3.482587,201,115,7
15419833966179,15419935373246,63.131313,5.050505,198,125,10
15419935373246,15420036497247,43.781095,3.482587,201,88,7
15420036497247,15420137660363,53.000000,3.500000,200,106,7
15420137660363,15420238844194,47.524752,4.455446,202,96,9
15420238844194,15420340064253,56.930693,3.960396,202,115,8
15420340064253,15420441222682,56.218905,4.975124,201,113,10
15420441222682,15420542494235,60.396040,3.960396,202,122,8
15420542494235,15420643927003,59.113300,1.477833,203,120,3
15420643927003,15420745735549,48.514851,4.950495,202,98,10
15420745735549,15420846870389,60.784314,3.921569,204,124,8
15420846870389,15420947894301,55.000000,3.500000,200,110,7
15420947894301,15421049131371,48.275862,3.448276,203,98,7
15421049131371,15421150247069,53.960396,4.455446,202,109,9
15421150247069,15421251433135,57.425743,3.960396,202,116,8
15421251433135,15421352680501,54.411765,2.941176,204,111,6
15421352680501,15421454257404,51.980198,3.960396,202,105,8
15421454257404,15421555540214,54.411765,3.921569,204,111,8
15421555540214,15421656838627,68.159204,4.975124,201,137,10
15421656838627,15421758154459,67.487685,4.433498,203,137,9
15421758154459,15421859421411,64.390244,4.878049,205,132,10
15421859421411,15421960809132,65.000000,3.000000,200,130,6
15421960809132,15422062242248,60.784314,4.411765,204,124,9
15422062242248,15422163201166,52.970297,3.960396,202,107,8
15422163201166,15422264602449,65.196078,2.450980,204,133,5
15422264602449,15422366076089,66.666667,4.975124,201,134,10
15422366076089,15422467449870,65.196078,4.901961,204,133,10
15422467449870,15422568757626,62.500000,4.500000,200,125,9
15422568757626,15422670007127,63.861386,4.950495,202,129,10
15422670007127,15422771237243,63.681592,4.975124,201,128,10
15422771237243,15422872644255,54.679803,3.940887,203,111,8
15422872644255,15422974077360,59.113300,4.433498,203,120,9
15422974077360,15423075237204,55.000000,4.500000,200,110,9
15423075237204,15423176421024,57.142857,4.433498,203,116,9
15423176421024,15423277643001,68.316832,2.970297,202,138,6
15423277643001,15423378757173,68.316832,4.950495,202,138,10
15423378757173,15423479968690,70.149254,4.477612,201,141,9
15423479968690,15423581192722,69.950739,4.926108,203,142,10
15423581192722,15423682552381,55.721393,4.477612,201,112,9
15423682552381,15423783816775,52.970297,4.455446,202,107,9
15423783816775,15423885470712,46.305419,4.926108,203,94,10
15423885470712,15423987194761,59.405941,3.960396,202,120,8
15423987194761,15424088631726,57.213930,4.477612,201,115,9
15424088631726,15424189962277,40.594059,2.970297,202,82,6
15424189962277,15424291283840,35.960591,4.433498,203,73,9
15424291283840,15424392675902,44.827586,4.433498,203,91,9
15424392675902,15424494084105,66.169154,4.975124,201,133,10
15424494084105,15424595410073,66.336634,4.455446,202,134,9
15424595410073,15424696743155,65.841584,4.455446,202,133,9
15424696743155,15424798136095,64.356436,4.950495,202,130,10
15424798136095,15424899271049,69.000000,4.000000,200,138,8
15424899271049,15425000580496,69.306931,4.455446,202,140,9
15425000580496,15425102017263,65.517241,4.433498,203,133,9
15425102017263,15425203276598,50.500000,5.000000,200,101,10
15425203276598,15425304373852,65.174129,4.477612,201,131,9
15425304373852,15425405503981,62.561576,5.911330,203,127,12
15425405503981,15425506720142,64.824121,4.522613,199,129,9
15425506720142,15425607971125,65.841584,4.950495,202,133,10
15425607971125,15425709261565,67.487685,4.433498,203,137,9
15425709261565,15425810647639,70.646766,4.975124,201,142,10
15425810647639,15425911786127,71.287129,4.950495,202,144,10
15425911786127,15426013222717,68.500000,4.500000,200,137,9
15426013222717,15426114309791,68.159204,4.477612,201,137,9
15426114309791,15426215625731,50.731707,5.365854,205,104,11
15426215625731,15426316947019,67.839196,4.522613,199,135,9
15426316947019,15426418069977,69.950739,4.926108,203,142,10
15426418069977,15426519170355,67.661692,4.477612,201,136,9
15426519170355,15426620250009,72.906404,4.433498,203,148,9
15426620250009,15426721244818,67.980296,4.926108,203,138,10
15426721244818,15426822473899,72.000000,4.500000,200,144,9
15426822473899,15426923732236,69.607843,4.901961,204,142,10
15426923732236,15427025042449,64.851485,4.950495,202,131,10
15427025042449,15427126337468,58.706468,4.975124,201,118,10
15427126337468,15427227473652,50.495050,4.455446,202,102,9
15427227473652,15427328706469,65.517241,4.926108,203,133,10
15427328706469,15427429949458,66.831683,4.950495,202,135,10
15427429949458,15427531156757,66.000000,5.000000,200,132,10
15427531156757,15427632261417,67.326733,4.950495,202,136,10
15427632261417,15427733266898,60.500000,8.500000,200,121,17
15427733266898,15427834471049,68.472906,4.926108,203,139,10
15427834471049,15427935672870,69.950739,4.433498,203,142,9
15427935672870,15428036956962,68.159204,2.985075,201,137,6
15428036956962,15428138280601,66.831683,5.445545,202,135,11
15428138280601,15428239479049,56.862745,4.901961,204,116,10
15428239479049,15428340718653,62.871287,6.435644,202,127,13
15428340718653,15428441910880,67.164179,4.975124,201,135,10
15428441910880,15428543184509,70.149254,4.975124,201,141,10
15428543184509,15428644340936,70.792079,4.950495,202,143,10
15428644340936,15428745512533,68.811881,4.950495,202,139,10
15428745512533,15428846766085,70.297030,4.950495,202,142,10
15428846766085,15428948118052,69.950739,4.926108,203,142,10
15428948118052,15429049267433,70.646766,2.487562,201,142,5
15429049267433,15429150320996,64.851485,4.950495,202,131,10
15429150320996,15429251572917,57.711443,4.975124,201,116,10
15429251572917,15429352992779,68.811881,4.950495,202,139,10
15429352992779,15429454229276,70.243902,5.365854,205,144,11
15429454229276,15429555466501,69.500000,5.000000,200,139,10
15429555466501,15429656577301,67.326733,4.950495,202,136,10
15429656577301,15429757813697,67.500000,3.000000,200,135,6
15429757813697,15429859113825,68.159204,4.477612,201,137,9
15429859113825,15429960306297,70.500000,3.500000,200,141,7
15429960306297,15430061366323,67.487685,3.940887,203,137,8
15430061366323,15430162661848,64.500000,3.000000,200,129,6
15430162661848,15430264018409,58.910891,1.980198,202,119,4
15430264018409,15430365361905,65.174129,4.975124,201,131,10
15430365361905,15430466691072,66.502463,3.940887,203,135,8
15430466691072,15430567927630,66.831683,4.950495,202,135,10
15430567927630,15430669135701,67.839196,4.020101,199,135,8
15430669135701,15430770376813,68.316832,4.950495,202,138,10
15430770376813,15430871491048,68.965517,4.926108,203,140,10
15430871491048,15430972712826,65.671642,5.970149,201,132,12
15430972712826,15431073928002,64.356436,4.950495,202,130,10
15431073928002,15431175153472,59.203980,4.477612,201,119,9
15431175153472,15431276307534,65.174129,3.482587,201,131,7
15431276307534,15431377499028,67.487685,3.448276,203,137,7
15431377499028,15431478881234,68.159204,3.980100,201,137,8
15431478881234,15431580124879,68.316832,4.455446,202,138,9
15431580124879,15431681367660,69.801980,4.950495,202,141,10
15431681367660,15431782476444,68.472906,4.926108,203,139,10
15431782476444,15431883740268,70.351759,4.020101,199,140,8
15431883740268,15431984983934,71.782178,3.465347,202,145,7
15431984983934,15432086257162,68.472906,4.433498,203,139,9
15432086257162,15432187331722,60.891089,1.485149,202,123,3
15432187331722,15432288578918,63.054187,2.463054,203,128,5
15432288578918,15432389914616,69.154229,4.975124,201,139,10
15432389914616,15432491105896,71.287129,3.465347,202,144,7
15432491105896,15432592256679,68.316832,3.960396,202,138,8
15432592256679,15432693874190,66.831683,3.465347,202,135,7
15432693874190,15432795208329,62.500000,4.000000,200,125,8
15432795208329,15432896356143,69.306931,3.465347,202,140,7
15432896356143,15432997624586,69.801980,3.465347,202,141,7
15432997624586,15433098940257,64.851485,2.475248,202,131,5
15433098940257,15433200146195,57.142857,1.970443,203,116,4
15433200146195,15433301227276,62.686567,2.985075,201,126,6
15433301227276,15433402291760,66.169154,4.975124,201,133,10
15433402291760,15433503452517,64.705882,4.901961,204,132,10
